tinh,huyen,xa,diaban,hoso,matv,hsize,m1ac2,m1ac3,age,indi_income,HH_Income,hsize_working,indi_work_hours,hh_work_hours,avg_work_hours,HH_consumption,HH_consumption_avr,HH_Wealth
211,1,13,7,13,1,3,1,1,56,11019.0,11019.0,1.0,1600.0,1600.0,1600.0,40722.399999999994,13574.133333333331,0.0
211,3,1,6,14,1,3,1,1,60,4617.0,20877.0,2.0,960.0,3744.0,1872.0,32976.1,10992.033333333333,0.0
211,3,23,5,13,1,4,1,1,35,2271.0,2271.0,1.0,3050.0,3050.0,3050.0,10279.400000000001,2569.8500000000004,6000.0
211,3,23,5,15,1,4,1,1,43,512.0,2664.0,2.0,1360.0,3190.0,1595.0,16548.0,4137.0,13750.0
211,3,37,2,13,1,4,1,1,43,6151.0,6151.0,1.0,1860.0,1860.0,1860.0,15184.0,3796.0,15550.0
211,3,37,2,14,1,5,1,1,43,3198.0,4018.0,2.0,1440.0,2450.0,1225.0,23451.5,4690.3,13000.0
211,3,37,2,15,1,4,1,1,49,5452.0,5452.0,1.0,2220.0,2220.0,2220.0,18527.3,4631.825,13700.0
211,5,1,7,14,1,4,1,1,40,16007.0,16007.0,1.0,2496.0,2496.0,2496.0,48424.1,12106.025,0.0
211,5,9,7,14,1,4,1,1,40,2658.0,4298.0,2.0,2000.0,3570.0,1785.0,19129.9,4782.475,6200.0
211,5,15,7,14,1,4,1,1,30,6920.0,6920.0,1.0,1800.0,1800.0,1800.0,14093.0,3523.25,4300.0
211,5,15,7,15,1,5,1,1,40,3075.0,3075.0,1.0,1680.0,1680.0,1680.0,22283.0,4456.6,8700.0
211,5,23,6,13,1,5,1,1,26,1948.0,1948.0,1.0,2320.0,2320.0,2320.0,21917.0,4383.4,8125.0
211,5,23,6,14,1,3,1,1,34,24643.0,24643.0,1.0,1872.0,1872.0,1872.0,15839.6,5279.866666666667,0.0
211,5,23,6,15,1,6,1,1,59,12474.0,12474.0,1.0,1920.0,1920.0,1920.0,37057.600000000006,6176.266666666667,9300.0
211,5,43,7,14,1,5,1,1,40,4531.0,4531.0,1.0,2384.0,2384.0,2384.0,47566.100000000006,9513.220000000001,0.0
211,5,45,11,14,1,3,1,1,43,3322.0,3322.0,1.0,1782.0,1782.0,1782.0,35608.1,11869.366666666667,10500.0
211,5,45,11,15,1,4,1,1,45,12081.0,13652.0,2.0,1440.0,2580.0,1290.0,40027.0,10006.75,14300.0
211,7,7,2,13,1,4,1,1,37,1703.0,3406.0,2.0,1920.0,3120.0,1560.0,14825.6,3706.4,20000.0
211,7,7,2,15,1,5,1,1,37,6812.0,6812.0,1.0,2440.0,2440.0,2440.0,10326.1,2065.2200000000003,5000.0
211,7,11,5,13,1,3,1,1,64,3202.0,3202.0,1.0,144.0,144.0,144.0,24315.800000000003,8105.266666666667,30000.0
211,7,19,15,13,1,5,1,1,53,1559.0,7796.0,2.0,2640.0,5040.0,2520.0,33819.2,6763.839999999999,21000.0
211,7,19,15,14,1,6,1,1,46,5034.0,11830.0,3.0,1200.0,3312.0,1104.0,39404.5,6567.416666666667,37600.0
211,7,19,15,19,1,5,1,1,44,6041.0,12082.0,2.0,2100.0,3970.0,1985.0,39333.6,7866.719999999999,1800.0
211,7,27,5,14,1,5,1,1,34,1362.0,1998.0,2.0,672.0,1216.0,608.0,9022.0,1804.4,6000.0
211,7,27,5,15,1,4,1,1,30,2611.0,2611.0,1.0,1968.0,1968.0,1968.0,11089.1,2772.275,2000.0
211,7,33,8,13,1,5,1,1,52,27988.0,41510.0,2.0,2496.0,4992.0,2496.0,47885.1,9577.02,9700.0
211,9,5,3,20,1,3,1,1,74,26378.0,26378.0,1.0,2112.0,2112.0,2112.0,27667.0,9222.333333333334,500.0
211,9,21,3,13,1,3,1,1,41,3775.0,3775.0,1.0,870.0,870.0,870.0,31973.300000000003,10657.766666666668,3000.0
211,9,31,9,13,1,7,1,1,52,5839.0,14296.0,2.0,710.0,2990.0,1495.0,35265.5,5037.928571428572,20000.0
211,9,31,9,14,1,4,1,1,30,5451.0,5451.0,1.0,1632.0,1632.0,1632.0,8322.9,2080.725,5500.0
211,9,37,2,14,1,5,1,1,51,10251.0,10251.0,1.0,2100.0,2100.0,2100.0,20872.0,4174.4,9000.0
211,9,37,2,15,1,4,1,1,31,4678.0,4678.0,1.0,1920.0,1920.0,1920.0,12328.4,3082.1,36500.0
211,9,45,11,13,1,4,1,1,50,4329.0,4329.0,1.0,800.0,800.0,800.0,21813.2,5453.3,23150.0
211,9,53,13,13,1,4,1,1,35,3118.0,3118.0,1.0,2620.0,2620.0,2620.0,13341.0,3335.25,15000.0
211,9,53,13,14,1,4,1,1,44,3742.0,6860.0,2.0,2304.0,4116.0,2058.0,15226.599999999999,3806.6499999999996,66000.0
211,9,53,13,15,1,4,1,1,40,5759.0,16935.0,2.0,2240.0,4720.0,2360.0,22973.6,5743.4,14500.0
211,9,57,5,13,1,5,1,1,60,6549.0,6549.0,1.0,1806.0,1806.0,1806.0,15661.100000000002,3132.2200000000003,14000.0
211,9,57,5,14,1,5,1,1,81,23256.0,42084.0,3.0,2352.0,6984.0,2328.0,56198.9,11239.78,9000.0
211,9,57,5,15,1,5,1,1,39,1309.0,8155.0,2.0,2160.0,4660.0,2330.0,45127.3,9025.460000000001,138200.0
211,9,63,8,13,1,4,1,1,40,1076.0,1992.0,2.0,1480.0,2486.0,1243.0,16573.4,4143.35,13500.0
211,9,63,8,19,1,4,1,1,34,5382.0,9687.0,2.0,1880.0,3480.0,1740.0,14567.0,3641.75,3100.0
211,9,65,5,15,1,2,1,1,52,14599.0,14599.0,1.0,2512.0,2512.0,2512.0,29263.7,14631.85,66100.0
211,9,72,4,15,1,4,1,1,43,2495.0,8731.0,3.0,2080.0,5584.0,1861.3333333333333,21655.300000000003,5413.825000000001,12500.0
211,11,1,16,13,1,3,1,1,41,35841.0,53963.0,2.0,2112.0,6432.0,3216.0,23301.5,7767.166666666667,15000.0
211,11,1,16,14,1,3,1,1,42,6041.0,21546.0,2.0,1400.0,4160.0,2080.0,22486.5,7495.5,0.0
211,11,5,9,13,1,6,1,1,32,1136.0,2272.0,2.0,1140.0,2480.0,1240.0,13748.199999999999,2291.3666666666663,0.0
211,11,25,15,13,1,4,1,1,33,10645.0,10645.0,1.0,2124.0,2124.0,2124.0,17919.4,4479.85,16500.0
211,11,25,15,14,1,3,1,1,54,4833.0,11880.0,2.0,1032.0,2452.0,1226.0,12317.0,4105.666666666667,500.0
211,11,41,4,23,1,3,1,1,48,16668.0,16668.0,1.0,2604.0,2604.0,2604.0,40177.1,13392.366666666667,7000.0
211,11,47,5,13,1,5,1,1,36,5126.0,10252.0,2.0,1968.0,3938.0,1969.0,17859.0,3571.8,11000.0
211,11,47,5,15,1,4,1,1,34,15696.0,15696.0,1.0,1650.0,1650.0,1650.0,17325.5,4331.375,0.0
211,11,55,9,14,1,4,1,1,42,5437.0,10773.0,3.0,2600.0,5880.0,1960.0,27788.5,6947.125,12900.0
211,11,55,9,19,1,4,1,1,27,5843.0,6355.0,2.0,2000.0,3480.0,1740.0,14455.4,3613.85,3500.0
211,11,65,19,13,1,4,1,1,40,10017.0,20034.0,2.0,2304.0,4608.0,2304.0,22557.6,5639.4,3999.0
211,11,65,19,20,1,5,1,1,39,14762.0,14762.0,1.0,1908.0,1908.0,1908.0,19241.9,3848.38,2200.0
213,1,1,18,15,1,3,1,1,40,9894.0,26530.0,2.0,2280.0,4680.0,2340.0,23008.0,7669.333333333333,0.0
213,1,7,5,13,1,5,1,1,68,10661.0,21409.0,3.0,1920.0,4560.0,1520.0,69707.3,13941.460000000001,0.0
213,1,11,13,14,1,6,1,1,33,29515.0,29515.0,1.0,2304.0,2304.0,2304.0,85534.70000000001,14255.783333333335,12346100.0
213,1,13,4,14,1,4,1,1,44,8046.0,8046.0,1.0,2370.0,2370.0,2370.0,23200.7,5800.175,0.0
213,1,13,4,15,1,4,1,1,48,37005.0,69780.0,2.0,2112.0,4224.0,2112.0,58788.9,14697.225,0.0
213,1,17,5,14,1,4,1,1,46,28270.0,54687.0,2.0,2304.0,4800.0,2400.0,47528.600000000006,11882.150000000001,0.0
213,3,5,6,14,1,4,1,1,53,18635.0,18635.0,1.0,3072.0,3072.0,3072.0,19662.399999999998,4915.599999999999,0.0
213,5,1,3,13,1,4,1,1,46,31718.0,65903.0,2.0,2112.0,4224.0,2112.0,28704.9,7176.225,0.0
213,5,1,3,14,1,4,1,1,39,29691.0,29691.0,1.0,1936.0,1936.0,1936.0,25541.800000000003,6385.450000000001,0.0
213,5,11,3,13,1,7,1,1,47,9752.0,9752.0,1.0,2688.0,2688.0,2688.0,15266.0,2180.8571428571427,28000.0
213,5,19,12,13,1,5,1,1,31,14963.0,14963.0,1.0,976.0,976.0,976.0,22142.0,4428.4,1000.0
213,5,19,12,14,1,4,1,1,33,11640.0,11640.0,1.0,1000.0,1000.0,1000.0,22601.300000000003,5650.325000000001,45000.0
213,5,19,12,15,1,4,1,1,45,1784.0,1784.0,1.0,2910.0,2910.0,2910.0,17022.699999999997,4255.674999999999,41200.0
213,5,33,1,13,1,6,1,1,36,10192.0,10192.0,1.0,3725.0,3725.0,3725.0,16900.3,2816.7166666666667,0.0
213,5,41,8,15,1,4,1,1,31,29022.0,29022.0,1.0,2368.0,2368.0,2368.0,13426.5,3356.625,4250.0
213,7,27,1,13,1,4,1,1,39,1940.0,1940.0,1.0,960.0,960.0,960.0,19827.2,4956.8,8000.0
213,7,27,1,14,1,6,1,1,42,1940.0,4414.0,3.0,970.0,2550.0,850.0,37781.8,6296.966666666667,12800.0
213,7,27,1,15,1,3,1,1,29,776.0,776.0,1.0,1495.0,1495.0,1495.0,18568.1,6189.366666666666,1500.0
213,7,31,1,14,1,3,1,1,50,9312.0,9312.0,1.0,2016.0,2016.0,2016.0,35677.7,11892.566666666666,14000.0
213,7,31,1,15,1,5,1,1,57,1164.0,7954.0,2.0,1620.0,3820.0,1910.0,45379.7,9075.939999999999,28800.0
213,7,39,2,13,1,4,1,1,40,11235.0,14301.0,2.0,2250.0,3906.0,1953.0,29131.7,7282.925,12500.0
213,7,39,2,14,1,4,1,1,28,12386.0,12386.0,1.0,1191.0,1191.0,1191.0,12042.500000000002,3010.6250000000005,4800.0
213,11,1,4,13,1,4,1,1,32,5589.0,5589.0,1.0,880.0,880.0,880.0,12260.5,3065.125,0.0
213,11,7,5,13,1,3,1,1,56,21233.0,21233.0,1.0,2080.0,2080.0,2080.0,42484.9,14161.633333333333,0.0
213,11,7,5,14,1,4,1,1,48,15849.0,15849.0,1.0,2400.0,2400.0,2400.0,34890.7,8722.675,28000.0
213,11,29,3,14,1,4,1,1,33,9979.0,15059.0,2.0,2120.0,3464.0,1732.0,17176.0,4294.0,0.0
213,11,29,3,15,1,5,1,1,47,6078.0,16207.0,3.0,1956.0,5396.0,1798.6666666666667,22038.0,4407.6,6300.0
213,11,37,8,13,1,3,1,1,60,23612.0,23612.0,1.0,2640.0,2640.0,2640.0,14548.3,4849.433333333333,2650.0
213,11,37,8,15,1,4,1,1,49,4604.0,4604.0,1.0,2425.0,2425.0,2425.0,27177.0,6794.25,4200.0
213,11,53,3,13,1,2,1,1,25,9079.0,9079.0,1.0,2142.0,2142.0,2142.0,10556.7,5278.35,2000.0
213,11,53,3,15,1,4,1,1,42,8287.0,8287.0,1.0,2400.0,2400.0,2400.0,17067.9,4266.975,24200.0
213,13,1,21,13,1,4,1,1,42,40061.0,40061.0,1.0,2688.0,2688.0,2688.0,38280.899999999994,9570.224999999999,0.0
213,13,1,21,14,1,8,1,1,55,19207.0,39471.0,2.0,2304.0,4608.0,2304.0,54844.9,6855.6125,25000.0
213,13,1,21,15,1,4,1,1,28,18678.0,32070.0,2.0,2688.0,5376.0,2688.0,51767.4,12941.85,0.0
213,13,7,3,13,1,4,1,1,42,3402.0,3402.0,1.0,1832.0,1832.0,1832.0,22208.5,5552.125,10000.0
213,13,7,3,15,1,9,1,1,52,26427.0,26427.0,1.0,1596.0,1596.0,1596.0,32178.0,3575.3333333333335,22500.0
213,13,19,8,13,1,3,1,1,59,1151.0,1727.0,2.0,1350.0,3022.0,1511.0,14696.099999999999,4898.7,7800.0
213,13,19,8,14,1,2,1,1,54,2726.0,2726.0,1.0,1440.0,1440.0,1440.0,11101.5,5550.75,15200.0
213,13,25,10,13,1,2,1,1,28,7770.0,7770.0,1.0,1710.0,1710.0,1710.0,9624.0,4812.0,480.0
213,13,25,10,14,1,7,1,1,50,4051.0,14445.0,4.0,2000.0,7958.0,1989.5,41025.2,5860.742857142856,13000.0
213,13,43,3,13,1,5,1,1,47,1361.0,1361.0,1.0,1840.0,1840.0,1840.0,13355.099999999999,2671.0199999999995,0.0
213,13,49,1,14,1,4,1,1,48,7489.0,7489.0,1.0,1984.0,1984.0,1984.0,35520.0,8880.0,11500.0
213,15,5,3,13,1,3,1,1,37,5656.0,8274.0,2.0,1500.0,2808.0,1404.0,16429.0,5476.333333333333,100000.0
213,15,13,4,13,1,8,1,1,46,3556.0,3556.0,1.0,1704.0,1704.0,1704.0,13047.300000000001,1630.9125000000001,12300.0
213,15,13,4,14,1,10,1,1,37,1777.0,5333.0,2.0,1198.0,2878.0,1439.0,16243.099999999999,1624.31,10600.0
213,15,41,6,13,1,5,1,1,41,18824.0,18824.0,1.0,2160.0,2160.0,2160.0,18282.0,3656.4,32000.0
213,15,41,6,15,1,4,1,1,31,15769.0,15769.0,1.0,1920.0,1920.0,1920.0,14546.0,3636.5,0.0
213,15,51,7,13,1,6,1,1,53,14890.0,15507.0,2.0,2544.0,3864.0,1932.0,28782.300000000003,4797.05,5100.0
213,15,51,7,14,1,5,1,1,52,970.0,8197.0,3.0,1424.0,4788.0,1596.0,24891.9,4978.38,6890.0
213,15,53,9,13,1,4,1,1,34,7938.0,7938.0,1.0,2338.0,2338.0,2338.0,14939.0,3734.75,3165.0
213,15,53,9,20,1,4,1,1,36,2910.0,2910.0,1.0,2292.0,2292.0,2292.0,19667.4,4916.85,7500.0
213,17,2,3,13,1,9,1,1,41,2495.0,3289.0,2.0,1200.0,2546.0,1273.0,23626.100000000002,2625.1222222222223,7800.0
213,17,2,3,14,1,8,1,1,74,24978.0,41792.0,2.0,1936.0,4048.0,2024.0,32496.2,4062.025,19550.0
213,17,2,3,15,1,5,1,1,35,2427.0,3397.0,2.0,1440.0,3328.0,1664.0,23128.0,4625.6,8200.0
215,1,1,9,14,1,4,1,1,48,20602.0,21747.0,2.0,2112.0,2352.0,1176.0,26009.1,6502.275,0.0
215,1,1,9,15,1,3,1,1,32,20224.0,33753.0,2.0,2112.0,4224.0,2112.0,36722.5,12240.833333333334,0.0
215,1,5,15,13,1,4,1,1,35,14517.0,14517.0,1.0,3600.0,3600.0,3600.0,16995.0,4248.75,0.0
215,1,11,13,14,1,5,1,1,66,19534.0,19534.0,1.0,2496.0,2496.0,2496.0,39533.5,7906.7,300000.0
215,1,15,18,13,1,3,1,1,49,49910.0,78230.0,2.0,2112.0,4224.0,2112.0,39844.4,13281.466666666667,0.0
215,1,27,13,14,1,2,1,1,53,22853.0,22853.0,1.0,1936.0,1936.0,1936.0,16105.3,8052.65,0.0
215,1,39,15,13,1,4,1,1,37,12786.0,29603.0,2.0,2080.0,4384.0,2192.0,30503.0,7625.75,0.0
215,1,39,15,14,1,3,1,1,31,18005.0,21201.0,2.0,2304.0,3536.0,1768.0,27591.800000000003,9197.266666666668,0.0
215,1,47,19,19,1,4,1,1,37,5252.0,5252.0,1.0,2400.0,2400.0,2400.0,31665.0,7916.25,316000.0
215,3,7,5,14,1,3,1,1,66,25188.0,25188.0,1.0,2496.0,2496.0,2496.0,27213.1,9071.033333333333,15000.0
215,5,1,9,19,1,5,1,1,47,32177.0,50605.0,2.0,2112.0,4224.0,2112.0,39063.3,7812.660000000001,0.0
215,5,11,5,13,1,2,1,1,58,1070.0,1070.0,1.0,2304.0,2304.0,2304.0,15852.2,7926.1,0.0
215,5,37,8,13,1,7,1,1,33,5383.0,5383.0,1.0,2550.0,2550.0,2550.0,19481.199999999997,2783.028571428571,16000.0
215,5,37,8,15,1,4,1,1,60,1058.0,1058.0,1.0,2100.0,2100.0,2100.0,16493.0,4123.25,13000.0
215,5,47,6,15,1,3,1,1,29,16056.0,16056.0,1.0,2880.0,2880.0,2880.0,13245.8,4415.266666666666,17000.0
215,5,47,6,19,1,5,1,1,40,1204.0,1204.0,1.0,2580.0,2580.0,2580.0,24476.8,4895.36,11000.0
215,7,5,2,14,1,7,1,1,53,2373.0,2373.0,1.0,2064.0,2064.0,2064.0,28575.0,4082.1428571428573,155200.0
215,7,17,4,13,1,4,1,1,30,1984.0,2977.0,2.0,960.0,1620.0,810.0,13655.0,3413.75,0.0
215,7,17,4,15,1,5,1,1,50,2163.0,18000.0,3.0,1634.0,6374.0,2124.6666666666665,32260.2,6452.04,1250.0
215,7,27,3,13,1,5,1,1,37,419.0,419.0,1.0,2784.0,2784.0,2784.0,22594.0,4518.8,11000.0
215,7,27,3,15,1,4,1,1,27,5639.0,5639.0,1.0,2160.0,2160.0,2160.0,20415.9,5103.975,0.0
215,9,11,8,13,1,5,1,1,55,18435.0,18435.0,1.0,1980.0,1980.0,1980.0,29995.8,5999.16,58600.0
215,9,21,3,15,1,6,1,1,60,3190.0,5183.0,2.0,1840.0,3488.0,1744.0,25819.0,4303.166666666667,22500.0
215,9,25,14,13,1,4,1,1,41,32271.0,32271.0,1.0,2832.0,2832.0,2832.0,30148.300000000003,7537.075000000001,22400.0
215,9,31,21,14,1,4,1,1,50,21024.0,41632.0,2.0,2880.0,5676.0,2838.0,34217.3,8554.325,0.0
215,9,31,21,15,1,4,1,1,43,27705.0,46244.0,2.0,2304.0,4608.0,2304.0,38437.6,9609.4,0.0
215,11,1,4,13,1,3,1,1,54,5872.0,11744.0,2.0,4032.0,8064.0,4032.0,14829.199999999999,4943.066666666667,0.0
215,11,1,4,14,1,4,1,1,59,10497.0,21564.0,2.0,2112.0,4224.0,2112.0,37033.6,9258.4,0.0
215,11,1,4,15,1,2,1,1,68,3579.0,3579.0,1.0,960.0,960.0,960.0,42628.600000000006,21314.300000000003,0.0
215,11,13,3,14,1,3,1,1,32,6952.0,7338.0,2.0,1200.0,2080.0,1040.0,20413.8,6804.599999999999,1800.0
215,11,21,9,13,1,6,1,1,41,13646.0,39322.0,3.0,1840.0,5590.0,1863.3333333333333,65265.9,10877.65,19650.0
215,11,21,9,19,1,4,1,1,48,17291.0,17291.0,1.0,2384.0,2384.0,2384.0,30584.5,7646.125,66000.0
215,11,29,9,13,1,4,1,1,41,8412.0,8412.0,1.0,2340.0,2340.0,2340.0,68554.9,17138.725,5000.0
215,11,29,9,14,1,4,1,1,35,9270.0,9270.0,1.0,1920.0,1920.0,1920.0,22171.7,5542.925,750.0
215,11,35,10,13,1,6,1,1,59,17098.0,17098.0,1.0,1920.0,1920.0,1920.0,35906.899999999994,5984.483333333333,8710.0
215,13,9,16,13,1,7,1,1,54,23679.0,65079.0,3.0,2112.0,6336.0,2112.0,76457.0,10922.42857142857,0.0
215,13,9,16,14,1,4,1,1,38,27765.0,27765.0,1.0,2112.0,2112.0,2112.0,45184.8,11296.2,45000.0
215,13,17,13,13,1,6,1,1,53,3987.0,8971.0,3.0,1440.0,4240.0,1413.3333333333333,23814.0,3969.0,40000.0
215,13,17,13,14,1,5,1,1,68,4635.0,4635.0,1.0,2000.0,2000.0,2000.0,18609.0,3721.8,85700.0
215,13,27,12,14,1,4,1,1,32,3987.0,3987.0,1.0,2120.0,2120.0,2120.0,17771.9,4442.975,13500.0
215,13,35,9,15,1,2,1,1,58,9019.0,9019.0,1.0,1920.0,1920.0,1920.0,27956.199999999997,13978.099999999999,9300.0
215,13,41,11,14,1,4,1,1,27,2318.0,2318.0,1.0,1600.0,1600.0,1600.0,18905.7,4726.425,23100.0
215,13,51,4,15,1,2,1,1,50,1545.0,1545.0,1.0,1640.0,1640.0,1640.0,11517.9,5758.95,17000.0
215,13,59,5,15,1,4,1,1,63,1391.0,1391.0,1.0,1656.0,1656.0,1656.0,20809.2,5202.3,45500.0
215,15,13,7,13,1,3,1,1,50,2713.0,2713.0,1.0,5760.0,5760.0,5760.0,41623.6,13874.533333333333,11400.0
215,15,13,7,14,1,4,1,1,36,5562.0,5562.0,1.0,2340.0,2340.0,2340.0,22646.300000000003,5661.575000000001,61500.0
215,15,13,7,15,1,5,1,1,61,3477.0,3477.0,1.0,900.0,900.0,900.0,32453.600000000002,6490.72,60000.0
215,15,27,4,13,1,5,1,1,38,17841.0,17841.0,1.0,2688.0,2688.0,2688.0,28510.6,5702.12,8850.0
215,15,37,12,13,1,3,1,1,57,2804.0,2804.0,1.0,1208.0,1208.0,1208.0,29496.5,9832.166666666666,58200.0
215,15,37,12,15,1,4,1,1,45,10184.0,10184.0,1.0,1944.0,1944.0,1944.0,23295.8,5823.95,30900.0
215,15,41,14,15,1,5,1,1,32,348.0,811.0,2.0,1808.0,4404.0,2202.0,25780.5,5156.1,13040.0
215,17,3,2,13,1,5,1,1,58,8536.0,8536.0,1.0,2304.0,2304.0,2304.0,14568.900000000001,2913.78,67200.0
215,17,3,2,14,1,4,1,1,47,38863.0,56322.0,2.0,2592.0,5088.0,2544.0,33003.1,8250.775,0.0
215,17,11,7,13,1,4,1,1,34,5018.0,5018.0,1.0,2648.0,2648.0,2648.0,18228.6,4557.15,26800.0
215,17,17,10,13,1,4,1,1,44,1344.0,5098.0,3.0,600.0,5000.0,1666.6666666666667,16516.6,4129.15,24400.0
215,17,17,10,15,1,3,1,1,47,8594.0,25876.0,2.0,1536.0,4032.0,2016.0,22293.0,7431.0,14000.0
215,17,23,8,13,1,7,1,1,34,7609.0,13171.0,2.0,1100.0,2800.0,1400.0,34062.100000000006,4866.014285714286,53470.0
215,17,23,8,15,1,9,1,1,51,9386.0,9386.0,1.0,2400.0,2400.0,2400.0,40952.0,4550.222222222223,28500.0
215,17,27,8,14,1,6,1,1,58,2141.0,14455.0,2.0,2448.0,5136.0,2568.0,28727.3,4787.883333333333,25400.0
215,17,27,8,15,1,6,1,1,46,7210.0,14233.0,2.0,1980.0,4816.0,2408.0,27655.2,4609.2,32300.0
217,1,3,9,13,1,4,1,1,35,67713.0,93599.0,2.0,2112.0,4224.0,2112.0,54571.4,13642.85,0.0
217,1,3,9,14,1,5,1,1,47,109859.0,109859.0,1.0,2112.0,2112.0,2112.0,50137.2,10027.439999999999,0.0
217,1,7,26,14,1,4,1,1,51,5117.0,18257.0,2.0,480.0,2880.0,1440.0,18069.1,4517.275,0.0
217,1,21,8,13,1,5,1,1,55,23264.0,26313.0,2.0,2496.0,3096.0,1548.0,33450.600000000006,6690.120000000001,0.0
217,1,27,8,13,1,4,1,1,83,2700.0,2700.0,1.0,352.0,352.0,352.0,21888.4,5472.1,0.0
217,1,27,8,14,1,6,1,1,57,31236.0,96166.0,4.0,2112.0,9192.0,2298.0,37616.7,6269.45,0.0
217,1,49,9,14,1,9,1,1,54,86647.0,86647.0,1.0,2112.0,2112.0,2112.0,73087.5,8120.833333333333,350000.0
217,3,5,2,14,1,4,1,1,34,21092.0,41408.0,2.0,3360.0,6720.0,3360.0,26134.4,6533.6,0.0
217,3,9,11,13,1,2,1,1,58,17115.0,17115.0,1.0,2340.0,2340.0,2340.0,10093.0,5046.5,0.0
217,5,7,2,20,1,4,1,1,41,2893.0,2893.0,1.0,1854.0,1854.0,1854.0,17721.0,4430.25,12600.0
217,5,21,5,13,1,6,1,1,47,7504.0,29676.0,3.0,2600.0,7850.0,2616.6666666666665,29149.0,4858.166666666667,11200.0
217,5,21,5,14,1,4,1,1,38,19593.0,21506.0,2.0,2720.0,4530.0,2265.0,18874.0,4718.5,2100.0
217,5,21,5,15,1,5,1,1,65,18611.0,18611.0,1.0,1632.0,1632.0,1632.0,27379.0,5475.8,29050.0
217,5,39,3,15,1,4,1,1,35,5984.0,5984.0,1.0,1550.0,1550.0,1550.0,12957.5,3239.375,12000.0
217,5,53,13,14,1,8,1,1,58,5789.0,5789.0,1.0,2292.0,2292.0,2292.0,39200.4,4900.05,39700.0
217,5,53,13,20,1,2,1,1,68,6171.0,6171.0,1.0,1480.0,1480.0,1480.0,7008.700000000001,3504.3500000000004,0.0
217,7,1,12,13,1,5,1,1,48,11073.0,11073.0,1.0,1940.0,1940.0,1940.0,25347.1,5069.42,1000.0
217,7,9,5,13,1,4,1,1,41,12149.0,12149.0,1.0,2688.0,2688.0,2688.0,12704.0,3176.0,1820.0
217,7,9,5,14,1,6,1,1,58,4822.0,16538.0,2.0,1840.0,4336.0,2168.0,19686.0,3281.0,4050.0
217,7,9,5,15,1,2,1,1,57,38830.0,38830.0,1.0,1612.0,1612.0,1612.0,10868.6,5434.3,1200.0
217,7,39,10,13,1,4,1,1,56,6778.0,9393.0,2.0,1680.0,3880.0,1940.0,16314.0,4078.5,200.0
217,7,39,10,14,1,5,1,1,62,2314.0,2314.0,1.0,2540.0,2540.0,2540.0,10013.300000000001,2002.6600000000003,2400.0
217,7,39,10,15,1,2,1,1,45,23907.0,23907.0,1.0,2544.0,2544.0,2544.0,13009.599999999999,6504.799999999999,0.0
217,7,55,6,14,1,2,1,1,56,9305.0,9305.0,1.0,1840.0,1840.0,1840.0,8138.400000000001,4069.2000000000003,1900.0
217,9,11,8,14,1,4,1,1,56,7809.0,7809.0,1.0,1920.0,1920.0,1920.0,25337.699999999997,6334.424999999999,10000.0
217,9,11,8,15,1,7,1,1,55,23212.0,23212.0,1.0,2808.0,2808.0,2808.0,65571.9,9367.414285714285,0.0
217,9,33,8,14,1,5,1,1,47,8136.0,8136.0,1.0,2394.0,2394.0,2394.0,22849.0,4569.8,8800.0
217,9,33,8,15,1,4,1,1,37,15782.0,15782.0,1.0,2640.0,2640.0,2640.0,16589.300000000003,4147.325000000001,9000.0
217,11,1,29,15,1,4,1,1,43,11073.0,13422.0,2.0,3048.0,5848.0,2924.0,12054.3,3013.575,0.0
217,11,9,4,14,1,4,1,1,47,24814.0,24814.0,1.0,3000.0,3000.0,3000.0,21158.4,5289.6,37000.0
217,11,25,6,13,1,4,1,1,33,5778.0,5778.0,1.0,2502.0,2502.0,2502.0,12136.0,3034.0,5500.0
217,11,25,6,14,1,4,1,1,33,23936.0,23936.0,1.0,2688.0,2688.0,2688.0,20726.2,5181.55,0.0
217,11,27,8,13,1,3,1,1,43,11155.0,11155.0,1.0,2304.0,2304.0,2304.0,15626.6,5208.866666666667,4800.0
217,11,27,8,14,1,4,1,1,43,8714.0,22658.0,2.0,2400.0,5400.0,2700.0,17932.0,4483.0,48500.0
217,12,5,10,14,1,5,1,1,52,15297.0,48244.0,3.0,2424.0,6888.0,2296.0,73903.4,14780.679999999998,17000.0
217,12,5,10,15,1,5,1,1,58,28454.0,58191.0,2.0,2715.0,5115.0,2557.5,51342.2,10268.439999999999,234000.0
217,12,19,4,15,1,3,1,1,49,19541.0,19541.0,1.0,2576.0,2576.0,2576.0,16137.0,5379.0,1100.0
217,12,19,4,19,1,5,1,1,42,8569.0,10312.0,2.0,1068.0,2868.0,1434.0,19580.2,3916.04,5500.0
217,12,19,4,20,1,5,1,1,44,9642.0,9642.0,1.0,2120.0,2120.0,2120.0,19320.0,3864.0,0.0
217,12,33,4,15,1,3,1,1,45,25886.0,25886.0,1.0,3600.0,3600.0,3600.0,24267.2,8089.066666666667,900.0
217,13,9,3,13,1,8,1,1,47,5826.0,16515.0,3.0,2568.0,6736.0,2245.3333333333335,28346.0,3543.25,10000.0
217,13,9,3,14,1,2,1,1,50,3490.0,3490.0,1.0,1935.0,1935.0,1935.0,14180.1,7090.05,9300.0
217,13,27,9,14,1,2,1,1,47,3526.0,3526.0,1.0,1320.0,1320.0,1320.0,12731.900000000001,6365.950000000001,300.0
