tinh,huyen,xa,diaban,hoso,m4b16ma,m4b16c2a,m4b16c2b,m4b16c2c,m4b16c2d,m4b16c2e
301,9,17.0,8,14,1.0,242.0,84.0,17.0,0.0,343.0
301,9,17.0,8,14,15.0,293.0,138.0,0.0,0.0,431.0
301,9,17.0,8,14,4.0,272.0,63.0,0.0,0.0,335.0
301,9,17.0,8,14,8.0,105.0,38.0,17.0,0.0,160.0
301,9,17.0,8,14,11.0,921.0,126.0,0.0,0.0,1047.0
301,9,17.0,8,14,19.0,184.0,42.0,0.0,0.0,226.0
301,9,17.0,8,15,1.0,385.0,84.0,21.0,0.0,490.0
301,9,17.0,8,15,15.0,335.0,126.0,0.0,0.0,461.0
301,9,17.0,8,15,11.0,760.0,268.0,0.0,0.0,1028.0
301,9,17.0,8,15,7.0,67.0,0.0,0.0,0.0,67.0
301,9,17.0,8,15,4.0,151.0,17.0,0.0,0.0,168.0
301,9,17.0,8,15,8.0,113.0,33.0,0.0,0.0,146.0
301,9,25.0,6,14,1.0,573.0,138.0,75.0,0.0,786.0
301,9,25.0,6,14,3.0,456.0,330.0,0.0,0.0,786.0
301,9,25.0,6,14,2.0,0.0,0.0,0.0,33.0,33.0
301,9,25.0,6,14,11.0,534.0,341.0,0.0,0.0,875.0
301,9,25.0,6,14,15.0,504.0,317.0,0.0,0.0,821.0
301,9,25.0,6,14,8.0,222.0,164.0,25.0,14.0,425.0
301,9,25.0,6,14,19.0,181.0,135.0,0.0,0.0,316.0
301,9,25.0,6,14,4.0,250.0,168.0,0.0,0.0,418.0
301,9,25.0,6,14,6.0,84.0,0.0,0.0,0.0,84.0
301,9,25.0,6,15,8.0,168.0,136.0,86.0,3.0,393.0
301,9,25.0,6,15,2.0,0.0,0.0,0.0,4.0,4.0
301,9,25.0,6,15,15.0,315.0,150.0,0.0,0.0,465.0
301,9,25.0,6,15,6.0,60.0,0.0,0.0,0.0,60.0
301,9,25.0,6,15,4.0,136.0,41.0,0.0,0.0,177.0
301,9,25.0,6,15,11.0,481.0,245.0,0.0,0.0,726.0
301,9,25.0,6,15,1.0,389.0,67.0,55.0,0.0,511.0
301,9,25.0,6,15,19.0,135.0,83.0,0.0,0.0,218.0
301,9,25.0,6,20,6.0,61.0,0.0,0.0,0.0,61.0
301,9,25.0,6,20,19.0,160.0,126.0,0.0,0.0,286.0
301,9,25.0,6,20,8.0,150.0,123.0,20.0,9.0,302.0
301,9,25.0,6,20,11.0,360.0,226.0,0.0,0.0,586.0
301,9,25.0,6,20,4.0,180.0,135.0,12.0,0.0,327.0
301,9,25.0,6,20,2.0,0.0,0.0,0.0,20.0,20.0
301,9,25.0,6,20,15.0,343.0,239.0,0.0,0.0,582.0
301,9,25.0,6,20,1.0,330.0,73.0,38.0,0.0,441.0
301,9,27.0,5,13,7.0,44.0,0.0,0.0,0.0,44.0
301,9,27.0,5,13,11.0,874.0,524.0,88.0,0.0,1486.0
301,9,27.0,5,13,15.0,838.0,105.0,44.0,0.0,987.0
301,9,27.0,5,13,8.0,247.0,127.0,63.0,56.0,493.0
301,9,27.0,5,13,2.0,0.0,155.0,0.0,214.0,369.0
301,9,27.0,5,13,19.0,166.0,76.0,15.0,0.0,257.0
301,9,27.0,5,13,1.0,472.0,75.0,210.0,0.0,757.0
301,9,27.0,5,13,4.0,127.0,149.0,0.0,0.0,276.0
301,9,27.0,5,13,6.0,64.0,0.0,0.0,0.0,64.0
301,9,27.0,5,14,2.0,0.0,0.0,0.0,45.0,45.0
301,9,27.0,5,14,11.0,1089.0,167.0,0.0,0.0,1256.0
301,9,27.0,5,14,1.0,653.0,75.0,0.0,0.0,728.0
301,9,27.0,5,14,8.0,92.0,59.0,0.0,0.0,151.0
301,9,27.0,5,14,7.0,88.0,42.0,0.0,0.0,130.0
301,9,27.0,5,14,4.0,377.0,92.0,0.0,0.0,469.0
301,9,27.0,5,14,19.0,352.0,67.0,0.0,0.0,419.0
301,9,27.0,5,14,15.0,453.0,101.0,0.0,0.0,554.0
301,9,27.0,5,15,7.0,105.0,52.0,0.0,0.0,157.0
301,9,27.0,5,15,8.0,88.0,61.0,27.0,17.0,193.0
301,9,27.0,5,15,1.0,1048.0,88.0,52.0,0.0,1188.0
301,9,27.0,5,15,11.0,1398.0,174.0,0.0,0.0,1572.0
301,9,27.0,5,15,19.0,446.0,65.0,0.0,0.0,511.0
301,9,27.0,5,15,4.0,436.0,157.0,0.0,0.0,593.0
301,9,27.0,5,15,15.0,541.0,113.0,0.0,0.0,654.0
301,9,29.0,8,13,8.0,162.0,66.0,59.0,47.0,334.0
301,9,29.0,8,13,2.0,0.0,0.0,0.0,67.0,67.0
301,9,29.0,8,13,1.0,352.0,69.0,52.0,0.0,473.0
301,9,29.0,8,13,15.0,796.0,143.0,0.0,0.0,939.0
301,9,29.0,8,13,19.0,240.0,55.0,0.0,0.0,295.0
301,9,29.0,8,13,6.0,61.0,0.0,0.0,0.0,61.0
301,9,29.0,8,13,11.0,737.0,176.0,0.0,0.0,913.0
301,9,29.0,8,13,4.0,324.0,88.0,0.0,0.0,412.0
301,9,29.0,8,13,3.0,811.0,144.0,0.0,0.0,955.0
301,9,29.0,8,14,4.0,394.0,190.0,0.0,0.0,584.0
301,9,29.0,8,14,19.0,250.0,92.0,0.0,0.0,342.0
301,9,29.0,8,14,2.0,0.0,132.0,0.0,68.0,200.0
301,9,29.0,8,14,15.0,804.0,116.0,0.0,0.0,920.0
301,9,29.0,8,14,6.0,73.0,0.0,0.0,0.0,73.0
301,9,29.0,8,14,1.0,272.0,93.0,0.0,0.0,365.0
301,9,29.0,8,14,11.0,629.0,157.0,0.0,0.0,786.0
301,9,29.0,8,14,8.0,240.0,173.0,0.0,54.0,467.0
301,9,29.0,8,15,1.0,205.0,86.0,50.0,0.0,341.0
301,9,29.0,8,15,6.0,50.0,0.0,0.0,0.0,50.0
301,9,29.0,8,15,2.0,0.0,0.0,0.0,27.0,27.0
301,9,29.0,8,15,14.0,656.0,210.0,0.0,0.0,866.0
301,9,29.0,8,15,8.0,150.0,106.0,31.0,9.0,296.0
301,9,29.0,8,15,4.0,259.0,125.0,0.0,0.0,384.0
301,9,29.0,8,15,15.0,332.0,153.0,0.0,0.0,485.0
301,9,33.0,3,13,8.0,0.0,35.0,0.0,0.0,35.0
301,9,33.0,3,13,1.0,0.0,65.0,0.0,0.0,65.0
301,9,33.0,3,13,9.0,0.0,218.0,0.0,0.0,218.0
301,9,33.0,3,13,19.0,0.0,157.0,0.0,0.0,157.0
301,9,33.0,3,14,9.0,0.0,83.0,0.0,0.0,83.0
301,9,33.0,3,14,11.0,0.0,262.0,0.0,0.0,262.0
301,9,33.0,3,14,8.0,0.0,31.0,0.0,0.0,31.0
301,9,33.0,3,14,19.0,0.0,88.0,0.0,0.0,88.0
301,9,33.0,3,14,1.0,0.0,52.0,0.0,0.0,52.0
301,9,33.0,3,19,1.0,132.0,65.0,0.0,0.0,197.0
301,9,33.0,3,19,15.0,174.0,126.0,0.0,0.0,300.0
301,9,33.0,3,19,6.0,21.0,0.0,0.0,0.0,21.0
301,9,33.0,3,19,8.0,27.0,35.0,0.0,0.0,62.0
301,9,33.0,3,19,19.0,157.0,157.0,0.0,0.0,314.0
301,9,33.0,3,19,9.0,162.0,132.0,0.0,0.0,294.0
301,11,3.0,8,13,1.0,0.0,35.0,0.0,0.0,35.0
301,11,3.0,8,13,3.0,0.0,130.0,0.0,23.0,153.0
301,11,3.0,8,13,4.0,0.0,77.0,0.0,0.0,77.0
301,11,3.0,8,13,7.0,0.0,11.0,0.0,0.0,11.0
301,11,3.0,8,13,11.0,0.0,0.0,0.0,151.0,151.0
301,11,3.0,8,13,2.0,0.0,38.0,0.0,0.0,38.0
301,11,3.0,8,13,6.0,0.0,23.0,0.0,11.0,34.0
301,11,3.0,8,13,8.0,0.0,38.0,0.0,0.0,38.0
301,11,3.0,8,15,3.0,0.0,597.0,0.0,0.0,597.0
301,11,3.0,8,15,1.0,0.0,54.0,0.0,0.0,54.0
301,11,3.0,8,15,4.0,0.0,47.0,0.0,0.0,47.0
301,11,3.0,8,15,8.0,0.0,28.0,0.0,0.0,28.0
301,11,3.0,8,20,8.0,0.0,42.0,0.0,0.0,42.0
301,11,3.0,8,20,1.0,0.0,44.0,0.0,0.0,44.0
301,11,3.0,8,20,3.0,0.0,36.0,0.0,0.0,36.0
301,11,5.0,8,13,11.0,1048.0,0.0,0.0,0.0,1048.0
301,11,5.0,8,13,16.0,201.0,0.0,0.0,0.0,201.0
301,11,5.0,8,13,2.0,0.0,88.0,0.0,0.0,88.0
301,11,5.0,8,13,4.0,132.0,88.0,0.0,0.0,220.0
301,11,5.0,8,13,1.0,567.0,0.0,0.0,0.0,567.0
301,11,5.0,8,13,3.0,735.0,0.0,0.0,0.0,735.0
301,11,5.0,8,13,8.0,26.0,34.0,0.0,18.0,78.0
301,11,5.0,8,13,6.0,52.0,0.0,0.0,0.0,52.0
301,11,5.0,8,14,12.0,585.0,0.0,0.0,0.0,585.0
301,11,5.0,8,14,16.0,132.0,0.0,0.0,0.0,132.0
301,11,5.0,8,14,14.0,315.0,0.0,0.0,0.0,315.0
301,11,5.0,8,14,2.0,0.0,34.0,0.0,0.0,34.0
301,11,5.0,8,14,8.0,44.0,18.0,0.0,0.0,62.0
301,11,5.0,8,14,11.0,611.0,0.0,0.0,0.0,611.0
301,11,5.0,8,14,3.0,603.0,0.0,0.0,0.0,603.0
301,11,5.0,8,14,1.0,655.0,26.0,0.0,0.0,681.0
301,11,5.0,8,14,4.0,175.0,88.0,0.0,0.0,263.0
301,11,5.0,8,14,6.0,62.0,0.0,0.0,0.0,62.0
301,11,5.0,8,15,14.0,132.0,0.0,0.0,0.0,132.0
301,11,5.0,8,15,4.0,88.0,0.0,0.0,0.0,88.0
301,11,5.0,8,15,6.0,30.0,0.0,306.0,0.0,336.0
301,11,5.0,8,15,3.0,419.0,0.0,656.0,0.0,1075.0
301,11,5.0,8,15,1.0,188.0,0.0,0.0,0.0,188.0
301,11,5.0,8,15,8.0,44.0,0.0,26.0,0.0,70.0
301,11,5.0,8,15,16.0,78.0,0.0,0.0,0.0,78.0
301,11,5.0,8,15,7.0,34.0,0.0,132.0,0.0,166.0
301,11,5.0,8,15,11.0,0.0,0.0,218.0,0.0,218.0
301,11,15.0,8,13,11.0,525.0,175.0,0.0,0.0,700.0
301,11,15.0,8,13,18.0,113.0,0.0,0.0,0.0,113.0
301,11,15.0,8,13,19.0,262.0,0.0,0.0,0.0,262.0
301,11,15.0,8,13,1.0,350.0,44.0,0.0,0.0,394.0
301,11,15.0,8,13,3.0,1733.0,114.0,0.0,0.0,1847.0
301,11,15.0,8,13,7.0,88.0,0.0,0.0,0.0,88.0
301,11,15.0,8,13,8.0,88.0,0.0,0.0,0.0,88.0
301,11,15.0,8,13,6.0,106.0,0.0,0.0,0.0,106.0
301,11,15.0,8,14,8.0,158.0,18.0,0.0,0.0,176.0
301,11,15.0,8,14,3.0,1628.0,78.0,0.0,0.0,1706.0
301,11,15.0,8,14,4.0,218.0,44.0,0.0,0.0,262.0
301,11,15.0,8,14,19.0,525.0,0.0,0.0,0.0,525.0
301,11,15.0,8,14,1.0,368.0,70.0,0.0,0.0,438.0
301,11,15.0,8,14,18.0,132.0,0.0,0.0,0.0,132.0
301,11,15.0,8,14,6.0,236.0,0.0,0.0,0.0,236.0
301,11,15.0,8,14,12.0,158.0,0.0,0.0,0.0,158.0
301,11,15.0,8,15,6.0,84.0,0.0,0.0,0.0,84.0
301,11,15.0,8,15,7.0,42.0,0.0,0.0,0.0,42.0
301,11,15.0,8,15,11.0,670.0,0.0,0.0,0.0,670.0
301,11,15.0,8,15,8.0,84.0,25.0,25.0,0.0,134.0
301,11,15.0,8,15,1.0,587.0,84.0,42.0,0.0,713.0
301,11,15.0,8,15,3.0,2295.0,0.0,59.0,25.0,2379.0
301,11,15.0,8,15,19.0,418.0,42.0,0.0,0.0,460.0
301,11,15.0,8,15,4.0,251.0,126.0,42.0,0.0,419.0
301,11,17.0,8,13,3.0,902.0,210.0,0.0,0.0,1112.0
301,11,17.0,8,13,5.0,67.0,25.0,0.0,0.0,92.0
301,11,17.0,8,13,6.0,84.0,25.0,0.0,0.0,109.0
301,11,17.0,8,13,7.0,50.0,0.0,0.0,0.0,50.0
301,11,17.0,8,13,2.0,0.0,17.0,0.0,0.0,17.0
301,11,17.0,8,13,14.0,84.0,50.0,0.0,0.0,134.0
301,11,17.0,8,13,13.0,187.0,0.0,0.0,0.0,187.0
301,11,17.0,8,13,4.0,55.0,0.0,0.0,0.0,55.0
301,11,17.0,8,13,1.0,151.0,29.0,0.0,0.0,180.0
301,11,17.0,8,13,8.0,63.0,21.0,0.0,0.0,84.0
301,11,17.0,8,14,4.0,293.0,121.0,0.0,0.0,414.0
301,11,17.0,8,14,6.0,335.0,50.0,0.0,0.0,385.0
301,11,17.0,8,14,15.0,699.0,0.0,0.0,0.0,699.0
301,11,17.0,8,14,11.0,418.0,226.0,0.0,0.0,644.0
301,11,17.0,8,14,8.0,339.0,244.0,0.0,0.0,583.0
301,11,17.0,8,14,2.0,0.0,59.0,0.0,0.0,59.0
301,11,17.0,8,14,1.0,587.0,167.0,0.0,0.0,754.0
301,11,17.0,8,14,19.0,251.0,84.0,0.0,0.0,335.0
301,11,17.0,8,14,7.0,251.0,0.0,0.0,0.0,251.0
301,11,17.0,8,14,10.0,75.0,0.0,0.0,0.0,75.0
301,11,17.0,8,14,13.0,209.0,0.0,0.0,0.0,209.0
301,11,17.0,8,14,3.0,2278.0,283.0,0.0,0.0,2561.0
301,11,17.0,8,15,7.0,67.0,0.0,33.0,0.0,100.0
301,11,17.0,8,15,10.0,126.0,0.0,0.0,0.0,126.0
301,11,17.0,8,15,4.0,183.0,71.0,0.0,0.0,254.0
301,11,17.0,8,15,8.0,63.0,42.0,55.0,0.0,160.0
301,11,17.0,8,15,13.0,130.0,0.0,0.0,0.0,130.0
301,11,17.0,8,15,15.0,167.0,0.0,0.0,0.0,167.0
301,11,17.0,8,15,11.0,649.0,218.0,377.0,0.0,1244.0
301,11,17.0,8,15,1.0,293.0,71.0,0.0,0.0,364.0
301,11,17.0,8,15,9.0,235.0,50.0,0.0,0.0,285.0
301,11,17.0,8,15,19.0,196.0,33.0,0.0,0.0,229.0
301,11,17.0,8,15,3.0,902.0,242.0,193.0,0.0,1337.0
301,11,17.0,8,15,2.0,0.0,42.0,0.0,0.0,42.0
301,11,17.0,8,15,6.0,159.0,33.0,42.0,0.0,234.0
301,11,25.0,32,13,2.0,0.0,88.0,0.0,0.0,88.0
301,11,25.0,32,13,18.0,284.0,0.0,0.0,0.0,284.0
301,11,25.0,32,13,11.0,875.0,0.0,0.0,0.0,875.0
301,11,25.0,32,13,3.0,1422.0,195.0,0.0,0.0,1617.0
301,11,25.0,32,13,19.0,394.0,0.0,0.0,0.0,394.0
301,11,25.0,32,13,8.0,157.0,26.0,0.0,0.0,183.0
301,11,25.0,32,13,6.0,88.0,0.0,0.0,0.0,88.0
301,11,25.0,32,13,7.0,44.0,0.0,0.0,0.0,44.0
301,11,25.0,32,13,1.0,350.0,132.0,0.0,0.0,482.0
301,11,25.0,32,13,4.0,175.0,44.0,0.0,0.0,219.0
301,11,25.0,32,14,15.0,436.0,0.0,0.0,0.0,436.0
301,11,25.0,32,14,19.0,157.0,0.0,0.0,0.0,157.0
301,11,25.0,32,14,7.0,52.0,0.0,0.0,0.0,52.0
301,11,25.0,32,14,2.0,0.0,149.0,0.0,88.0,237.0
301,11,25.0,32,14,4.0,350.0,245.0,35.0,70.0,700.0
301,11,25.0,32,14,6.0,88.0,0.0,0.0,0.0,88.0
301,11,25.0,32,14,1.0,323.0,174.0,9.0,0.0,506.0
301,11,25.0,32,14,8.0,96.0,17.0,0.0,0.0,113.0
301,11,25.0,32,14,11.0,874.0,0.0,0.0,88.0,962.0
301,11,25.0,32,14,3.0,1460.0,0.0,52.0,0.0,1512.0
301,11,25.0,32,15,15.0,126.0,0.0,0.0,0.0,126.0
301,11,25.0,32,15,3.0,2043.0,93.0,0.0,0.0,2136.0
301,11,25.0,32,15,7.0,59.0,0.0,0.0,0.0,59.0
301,11,25.0,32,15,18.0,131.0,0.0,0.0,0.0,131.0
301,11,25.0,32,15,2.0,0.0,59.0,0.0,0.0,59.0
301,11,25.0,32,15,14.0,871.0,0.0,0.0,0.0,871.0
301,11,25.0,32,15,6.0,117.0,0.0,0.0,0.0,117.0
301,11,25.0,32,15,4.0,84.0,67.0,0.0,0.0,151.0
301,11,25.0,32,15,1.0,301.0,50.0,0.0,0.0,351.0
301,11,29.0,5,13,2.0,0.0,167.0,0.0,0.0,167.0
301,11,29.0,5,13,1.0,452.0,167.0,0.0,0.0,619.0
301,11,29.0,5,13,4.0,167.0,33.0,0.0,0.0,200.0
301,11,29.0,5,13,14.0,251.0,126.0,0.0,0.0,377.0
301,11,29.0,5,13,3.0,1088.0,795.0,0.0,0.0,1883.0
301,11,29.0,5,13,8.0,150.0,167.0,0.0,0.0,317.0
301,11,29.0,5,13,7.0,59.0,0.0,0.0,0.0,59.0
301,11,29.0,5,13,6.0,101.0,0.0,0.0,0.0,101.0
301,11,29.0,5,13,18.0,457.0,0.0,0.0,0.0,457.0
301,11,29.0,5,14,15.0,251.0,167.0,0.0,0.0,418.0
301,11,29.0,5,14,1.0,837.0,418.0,84.0,0.0,1339.0
301,11,29.0,5,14,6.0,150.0,0.0,0.0,0.0,150.0
301,11,29.0,5,14,4.0,418.0,167.0,42.0,25.0,652.0
301,11,29.0,5,14,19.0,335.0,84.0,0.0,0.0,419.0
301,11,29.0,5,14,8.0,544.0,126.0,17.0,0.0,687.0
301,11,29.0,5,14,11.0,837.0,167.0,0.0,84.0,1088.0
301,11,29.0,5,14,2.0,0.0,251.0,0.0,33.0,284.0
301,11,29.0,5,14,7.0,84.0,0.0,0.0,0.0,84.0
301,11,29.0,5,14,3.0,3515.0,2428.0,319.0,0.0,6262.0
301,11,29.0,5,15,4.0,150.0,17.0,9.0,9.0,185.0
301,11,29.0,5,15,6.0,167.0,50.0,17.0,0.0,234.0
301,11,29.0,5,15,7.0,84.0,0.0,0.0,0.0,84.0
301,11,29.0,5,15,11.0,502.0,167.0,0.0,0.0,669.0
301,11,29.0,5,15,1.0,669.0,192.0,84.0,0.0,945.0
301,11,29.0,5,15,8.0,126.0,59.0,17.0,0.0,202.0
301,11,29.0,5,15,19.0,335.0,42.0,0.0,0.0,377.0
301,11,29.0,5,15,2.0,0.0,126.0,0.0,42.0,168.0
301,11,29.0,5,15,3.0,6194.0,544.0,134.0,0.0,6872.0
301,11,29.0,5,15,18.0,335.0,0.0,0.0,0.0,335.0
301,11,31.0,5,13,19.0,74.0,30.0,0.0,0.0,104.0
301,11,31.0,5,13,15.0,205.0,167.0,0.0,0.0,372.0
301,11,31.0,5,13,11.0,394.0,106.0,0.0,0.0,500.0
301,11,31.0,5,13,7.0,109.0,0.0,0.0,18.0,127.0
301,11,31.0,5,13,2.0,0.0,74.0,0.0,0.0,74.0
301,11,31.0,5,13,4.0,109.0,30.0,0.0,14.0,153.0
301,11,31.0,5,13,1.0,394.0,70.0,0.0,0.0,464.0
301,11,31.0,5,13,18.0,175.0,0.0,0.0,0.0,175.0
301,11,31.0,5,13,6.0,196.0,70.0,0.0,0.0,266.0
301,11,31.0,5,13,3.0,1071.0,572.0,0.0,30.0,1673.0
301,11,31.0,5,13,8.0,106.0,48.0,0.0,0.0,154.0
301,11,31.0,5,14,8.0,117.0,67.0,0.0,0.0,184.0
301,11,31.0,5,14,2.0,0.0,71.0,0.0,0.0,71.0
301,11,31.0,5,14,3.0,1213.0,506.0,0.0,29.0,1748.0
301,11,31.0,5,14,19.0,121.0,67.0,0.0,33.0,221.0
301,11,31.0,5,14,1.0,360.0,59.0,0.0,0.0,419.0
301,11,31.0,5,14,7.0,138.0,33.0,0.0,17.0,188.0
301,11,31.0,5,14,18.0,134.0,0.0,0.0,0.0,134.0
301,11,31.0,5,14,11.0,335.0,209.0,0.0,0.0,544.0
301,11,31.0,5,14,4.0,147.0,84.0,0.0,42.0,273.0
301,11,31.0,5,14,15.0,251.0,234.0,0.0,0.0,485.0
301,11,31.0,5,14,6.0,209.0,67.0,0.0,0.0,276.0
301,11,31.0,5,15,15.0,1256.0,251.0,0.0,0.0,1507.0
301,11,31.0,5,15,19.0,231.0,92.0,0.0,25.0,348.0
301,11,31.0,5,15,18.0,251.0,75.0,0.0,0.0,326.0
301,11,31.0,5,15,4.0,348.0,113.0,0.0,29.0,490.0
301,11,31.0,5,15,8.0,319.0,109.0,0.0,0.0,428.0
301,11,31.0,5,15,1.0,1047.0,88.0,9.0,0.0,1144.0
301,11,31.0,5,15,11.0,1047.0,180.0,0.0,0.0,1227.0
301,11,31.0,5,15,6.0,502.0,84.0,0.0,0.0,586.0
301,11,31.0,5,15,2.0,0.0,75.0,0.0,0.0,75.0
301,11,31.0,5,15,3.0,3350.0,541.0,29.0,29.0,3949.0
301,11,31.0,5,15,7.0,205.0,33.0,0.0,17.0,255.0
302,1,1.0,23,14,,,,,,
302,1,1.0,23,15,,,,,,
302,1,1.0,23,19,,,,,,
302,1,5.0,10,13,,,,,,
302,1,5.0,10,14,,,,,,
302,1,5.0,10,15,,,,,,
302,1,7.0,1,13,14.0,0.0,396.0,0.0,0.0,396.0
302,1,7.0,1,13,13.0,354.0,133.0,0.0,125.0,612.0
302,1,7.0,1,13,3.0,2428.0,0.0,0.0,303.0,2731.0
302,1,7.0,1,13,1.0,1363.0,149.0,0.0,0.0,1512.0
302,1,7.0,1,13,7.0,142.0,0.0,0.0,0.0,142.0
302,1,7.0,1,13,6.0,396.0,0.0,0.0,0.0,396.0
302,1,7.0,1,13,5.0,264.0,0.0,0.0,0.0,264.0
302,1,7.0,1,13,16.0,66.0,0.0,0.0,0.0,66.0
302,1,7.0,1,13,4.0,330.0,0.0,0.0,0.0,330.0
302,1,7.0,1,13,8.0,198.0,165.0,0.0,165.0,528.0
302,1,7.0,1,13,19.0,330.0,0.0,0.0,0.0,330.0
302,1,7.0,1,13,11.0,297.0,99.0,0.0,0.0,396.0
302,1,7.0,1,13,15.0,594.0,330.0,0.0,0.0,924.0
302,1,7.0,1,14,2.0,0.0,107.0,0.0,0.0,107.0
302,1,7.0,1,14,5.0,249.0,0.0,0.0,0.0,249.0
302,1,7.0,1,14,6.0,22.0,0.0,0.0,0.0,22.0
302,1,7.0,1,14,8.0,15.0,0.0,0.0,0.0,15.0
302,1,7.0,1,14,1.0,249.0,0.0,0.0,0.0,249.0
302,1,7.0,1,14,11.0,72.0,0.0,0.0,0.0,72.0
302,1,7.0,1,14,15.0,1207.0,0.0,0.0,0.0,1207.0
302,1,7.0,1,14,3.0,849.0,210.0,0.0,0.0,1059.0
302,1,7.0,1,15,1.0,400.0,356.0,0.0,0.0,756.0
302,1,7.0,1,15,8.0,43.0,15.0,0.0,0.0,58.0
302,1,7.0,1,15,14.0,356.0,43.0,0.0,0.0,399.0
302,1,7.0,1,15,5.0,356.0,0.0,0.0,0.0,356.0
302,1,7.0,1,15,11.0,107.0,0.0,0.0,0.0,107.0
302,1,7.0,1,15,15.0,763.0,0.0,0.0,0.0,763.0
302,1,7.0,1,15,3.0,308.0,38.0,0.0,0.0,346.0
302,1,7.0,1,15,2.0,0.0,61.0,0.0,0.0,61.0
302,1,7.0,1,15,6.0,214.0,0.0,0.0,0.0,214.0
302,3,3.0,5,13,,,,,,
302,3,3.0,5,14,8.0,0.0,26.0,0.0,26.0,52.0
302,3,3.0,5,14,2.0,0.0,132.0,0.0,0.0,132.0
302,3,3.0,5,14,4.0,0.0,198.0,0.0,0.0,198.0
302,3,3.0,5,14,19.0,0.0,10.0,0.0,20.0,30.0
302,3,3.0,5,14,1.0,0.0,119.0,0.0,0.0,119.0
302,3,3.0,5,14,5.0,0.0,0.0,0.0,99.0,99.0
302,3,3.0,5,14,3.0,0.0,129.0,0.0,66.0,195.0
302,3,3.0,5,15,,,,,,
302,3,9.0,2,13,1.0,26.0,0.0,0.0,0.0,26.0
302,3,9.0,2,13,15.0,67.0,0.0,0.0,0.0,67.0
302,3,9.0,2,13,6.0,48.0,0.0,0.0,0.0,48.0
302,3,9.0,2,13,3.0,97.0,0.0,0.0,0.0,97.0
302,3,9.0,2,13,7.0,48.0,0.0,0.0,0.0,48.0
302,3,9.0,2,13,16.0,97.0,0.0,0.0,0.0,97.0
302,3,9.0,2,15,8.0,50.0,0.0,0.0,0.0,50.0
302,3,9.0,2,15,14.0,650.0,0.0,0.0,0.0,650.0
302,3,9.0,2,15,5.0,0.0,142.0,0.0,0.0,142.0
302,3,9.0,2,15,7.0,129.0,107.0,0.0,0.0,236.0
302,3,9.0,2,15,1.0,165.0,161.0,43.0,0.0,369.0
302,3,9.0,2,15,16.0,116.0,0.0,0.0,0.0,116.0
302,3,9.0,2,15,6.0,0.0,129.0,0.0,0.0,129.0
302,3,9.0,2,15,3.0,968.0,0.0,0.0,0.0,968.0
302,3,9.0,2,19,1.0,175.0,40.0,79.0,0.0,294.0
302,3,9.0,2,19,11.0,153.0,0.0,0.0,0.0,153.0
302,3,9.0,2,19,7.0,79.0,72.0,72.0,0.0,223.0
302,3,9.0,2,19,3.0,768.0,0.0,0.0,0.0,768.0
302,3,9.0,2,19,16.0,100.0,0.0,0.0,0.0,100.0
302,3,9.0,2,19,8.0,70.0,101.0,0.0,80.0,251.0
302,3,9.0,2,19,5.0,0.0,129.0,0.0,93.0,222.0
302,3,9.0,2,19,6.0,0.0,93.0,35.0,0.0,128.0
302,5,5.0,6,13,7.0,124.0,0.0,0.0,0.0,124.0
302,5,5.0,6,13,11.0,311.0,92.0,0.0,0.0,403.0
302,5,5.0,6,13,6.0,104.0,0.0,0.0,0.0,104.0
302,5,5.0,6,13,8.0,156.0,41.0,0.0,0.0,197.0
302,5,5.0,6,13,1.0,1243.0,104.0,0.0,0.0,1347.0
302,5,5.0,6,13,15.0,290.0,0.0,0.0,0.0,290.0
302,5,5.0,6,14,14.0,216.0,34.0,0.0,0.0,250.0
302,5,5.0,6,14,6.0,43.0,0.0,0.0,0.0,43.0
302,5,5.0,6,14,7.0,52.0,0.0,0.0,0.0,52.0
302,5,5.0,6,14,1.0,519.0,95.0,0.0,0.0,614.0
302,5,5.0,6,14,8.0,121.0,43.0,0.0,0.0,164.0
302,5,5.0,6,15,7.0,67.0,0.0,0.0,0.0,67.0
302,5,5.0,6,15,8.0,174.0,38.0,48.0,0.0,260.0
302,5,5.0,6,15,6.0,48.0,0.0,0.0,0.0,48.0
302,5,5.0,6,15,14.0,221.0,29.0,77.0,0.0,327.0
302,5,5.0,6,15,1.0,636.0,59.0,106.0,0.0,801.0
302,5,9.0,18,13,6.0,43.0,0.0,0.0,0.0,43.0
302,5,9.0,18,13,4.0,203.0,85.0,0.0,0.0,288.0
302,5,9.0,18,13,8.0,82.0,28.0,0.0,0.0,110.0
302,5,9.0,18,13,1.0,197.0,75.0,0.0,0.0,272.0
302,5,9.0,18,13,15.0,404.0,0.0,0.0,0.0,404.0
302,5,9.0,18,13,7.0,39.0,0.0,0.0,0.0,39.0
302,5,9.0,18,13,3.0,417.0,0.0,0.0,0.0,417.0
302,5,9.0,18,14,3.0,1079.0,0.0,0.0,0.0,1079.0
302,5,9.0,18,14,11.0,768.0,52.0,0.0,0.0,820.0
302,5,9.0,18,14,4.0,623.0,206.0,0.0,104.0,933.0
302,5,9.0,18,14,6.0,206.0,0.0,0.0,0.0,206.0
302,5,9.0,18,14,7.0,239.0,0.0,0.0,0.0,239.0
302,5,9.0,18,14,8.0,259.0,62.0,0.0,31.0,352.0
302,5,9.0,18,14,1.0,860.0,145.0,0.0,0.0,1005.0
