tinh,huyen,xa,diaban,hoso,quyen,tsphieu,ttnt,dantoc,phdich,dtv,dt,tinh06,huyen06,xa06,diaban06,ttnt06,hoso06,ghepho,ngaydt,thangdt,tsnguoi,m1b1,tsmuc1b,m1c1,tsmuc1c,m1d1,m2act,m2atn
101,21,31.0,15,14,1,1,2,1,2,12,8,101,21.0,31.0,15.0,2.0,14.0,1,20,9,6,2,,2,,1,1790,0
101,21,31.0,15,15,1,1,2,1,2,12,8,101,21.0,31.0,15.0,2.0,15.0,1,20,9,4,2,,2,,1,0,0
101,21,31.0,15,20,1,1,2,1,2,12,8,0,,,,,,0,12,10,3,2,,2,,2,5800,0
101,23,23.0,38,13,1,1,2,1,2,81,15,101,23.0,23.0,38.0,2.0,13.0,1,19,6,4,2,,2,,1,0,0
101,23,23.0,38,14,1,1,2,1,2,81,15,101,23.0,23.0,38.0,2.0,14.0,1,17,7,5,2,,2,,1,6268,185
101,23,23.0,38,15,1,1,2,1,2,81,15,101,23.0,23.0,38.0,2.0,15.0,1,19,7,5,2,,2,,1,4978,170
101,23,47.0,15,13,1,1,2,1,2,13,15,101,23.0,47.0,15.0,2.0,13.0,1,2,6,5,2,,2,,1,3338,0
101,23,47.0,15,14,1,1,2,1,2,13,15,101,23.0,47.0,15.0,2.0,14.0,1,1,6,6,2,,2,,1,4545,0
101,23,47.0,15,15,1,1,2,1,2,13,15,101,23.0,47.0,15.0,2.0,15.0,1,8,6,5,2,,2,,1,2972,0
103,1,1.0,9,13,1,1,1,1,2,2,51,0,,,,,,0,17,7,3,2,,2,,2,1715,8
103,1,1.0,9,14,1,1,1,1,2,2,51,0,,,,,,0,12,6,4,2,,2,,2,3080,25
103,1,1.0,9,19,1,1,1,1,2,2,51,0,,,,,,0,22,6,3,2,,1,1.0,2,0,0
103,1,7.0,25,13,1,1,1,1,2,1,51,103,1.0,7.0,25.0,1.0,13.0,1,15,7,6,2,,2,,1,9790,0
103,1,7.0,25,15,1,1,1,1,2,1,51,103,1.0,7.0,25.0,1.0,15.0,1,20,7,4,2,,2,,1,9615,0
103,1,7.0,25,19,1,1,1,1,2,1,51,103,1.0,7.0,25.0,1.0,19.0,1,17,6,2,2,,2,,1,3650,0
103,1,11.0,18,13,1,1,1,1,2,3,51,0,,,,,,0,1,6,4,2,,2,,2,1600,72
103,1,11.0,18,14,1,1,1,1,2,3,51,0,,,,,,0,3,7,2,2,,2,,2,0,0
103,1,11.0,18,15,1,1,1,1,2,3,51,0,,,,,,0,26,6,5,2,,2,,2,0,0
103,1,17.0,7,14,1,1,1,1,2,1,51,103,1.0,17.0,7.0,1.0,14.0,1,9,9,4,2,,1,1.0,1,3010,33
103,1,17.0,7,15,1,1,1,1,2,1,51,103,1.0,17.0,7.0,1.0,15.0,1,6,9,2,2,,2,,1,0,0
103,1,17.0,7,19,1,1,1,1,2,1,51,0,,,,,,0,2,10,6,2,,2,,2,5720,0
103,3,1.0,27,13,1,1,1,1,2,4,52,0,,,,,,0,6,7,4,2,,2,,2,5137,0
103,3,1.0,27,14,1,1,1,1,2,4,52,0,,,,,,0,15,7,4,2,,2,,2,2080,0
103,3,1.0,27,15,1,1,1,1,2,4,52,0,,,,,,0,16,6,3,2,,2,,2,0,0
103,3,5.0,7,15,1,1,1,1,2,7,52,103,3.0,5.0,7.0,1.0,15.0,1,10,7,5,2,,2,,1,2890,0
103,3,5.0,7,19,1,1,1,1,2,7,52,103,3.0,5.0,7.0,1.0,19.0,1,2,7,3,2,,2,,1,5750,0
103,3,5.0,7,20,1,1,1,1,2,7,52,103,3.0,5.0,7.0,1.0,20.0,1,16,7,6,2,,1,2.0,1,0,0
103,3,9.0,20,13,1,1,1,1,2,5,53,0,,,,,,0,18,7,3,2,,2,,2,3295,0
103,3,9.0,20,14,1,1,1,1,2,5,53,0,,,,,,0,20,7,3,2,,2,,2,0,0
103,3,9.0,20,15,1,1,1,1,2,5,53,0,,,,,,0,28,6,3,2,,2,,2,0,0
103,3,13.0,15,13,1,1,1,1,2,6,53,103,3.0,13.0,15.0,1.0,13.0,1,10,7,4,2,,2,,1,3050,0
103,3,13.0,15,19,1,1,1,1,2,6,53,103,3.0,13.0,15.0,1.0,19.0,1,14,7,3,2,,2,,1,21730,0
103,3,13.0,15,20,1,1,1,1,2,6,53,103,3.0,13.0,15.0,1.0,20.0,1,5,7,2,2,,2,,1,0,0
103,3,19.0,12,13,1,1,1,1,2,5,53,0,,,,,,0,25,9,4,2,,2,,2,14020,0
103,3,19.0,12,14,1,1,1,1,2,5,53,0,,,,,,0,28,9,3,2,,2,,2,950,0
103,3,19.0,12,15,1,1,1,1,2,5,53,0,,,,,,0,4,10,4,2,,2,,2,10055,0
103,3,23.0,12,21,1,1,1,1,2,6,53,103,3.0,23.0,12.0,1.0,21.0,1,6,9,4,2,,2,,1,14620,0
103,3,23.0,12,22,1,1,1,1,2,6,53,103,3.0,23.0,12.0,1.0,22.0,1,4,9,5,2,,2,,1,3250,0
103,3,23.0,12,23,1,1,1,1,2,6,53,0,,,,,,0,19,9,4,2,,2,,2,2820,0
103,4,3.0,8,13,1,1,1,1,2,9,54,103,4.0,3.0,8.0,1.0,13.0,1,6,6,4,2,,2,,1,0,0
103,4,3.0,8,14,1,1,1,1,2,9,54,103,4.0,3.0,8.0,1.0,14.0,1,3,6,4,2,,2,,1,1360,0
103,4,3.0,8,19,1,1,1,1,2,9,54,103,4.0,3.0,8.0,1.0,19.0,1,5,6,4,2,,2,,1,0,0
103,4,5.0,19,13,1,1,1,1,2,9,54,0,,,,,,0,19,9,3,2,,2,,2,2950,0
103,4,5.0,19,14,1,1,1,1,2,9,54,0,,,,,,0,1,9,3,2,,2,,2,0,0
103,4,5.0,19,20,1,1,1,1,2,9,54,0,,,,,,0,17,9,4,2,,2,,2,1950,0
103,4,11.0,28,13,1,1,1,1,2,9,54,0,,,,,,0,22,7,2,2,,2,,2,0,0
103,4,11.0,28,14,1,1,1,1,2,9,54,0,,,,,,0,8,7,4,2,,2,,2,0,0
103,4,11.0,28,19,1,1,1,1,2,9,54,0,,,,,,0,30,7,5,2,,2,,2,2485,0
103,5,7.0,18,13,1,1,1,1,2,12,56,0,,,,,,0,2,7,2,2,,2,,2,3400,0
103,5,7.0,18,14,1,1,1,1,2,12,56,103,5.0,7.0,18.0,1.0,14.0,1,5,7,1,2,,2,,1,0,0
103,5,7.0,18,15,1,1,1,1,2,12,56,103,5.0,7.0,18.0,1.0,15.0,1,8,7,4,2,,2,,1,0,0
103,5,11.0,7,13,1,1,1,1,2,11,55,0,,,,,,0,1,7,5,2,,2,,2,12600,83
103,5,11.0,7,14,1,1,1,1,2,11,55,0,,,,,,0,3,7,2,1,1.0,2,,2,5400,0
103,5,11.0,7,15,1,1,1,1,2,11,55,0,,,,,,0,8,7,3,2,,2,,2,4730,167
103,5,15.0,16,13,1,1,1,1,2,10,55,103,5.0,15.0,16.0,1.0,13.0,1,1,7,4,2,,2,,1,2000,0
103,5,15.0,16,15,1,1,1,1,2,10,55,103,5.0,15.0,16.0,1.0,15.0,1,3,7,2,2,,2,,1,3000,0
103,5,15.0,16,19,1,1,1,1,2,10,55,103,5.0,15.0,16.0,1.0,19.0,1,8,7,4,2,,2,,1,5140,55
103,5,19.0,2,13,1,1,1,1,2,13,56,0,,,,,,0,24,6,5,2,,2,,2,5060,0
103,5,19.0,2,14,1,1,1,1,2,13,56,0,,,,,,0,7,7,3,2,,2,,2,0,0
103,5,19.0,2,15,1,1,1,1,2,13,56,0,,,,,,0,3,7,4,2,,2,,2,6799,0
103,5,24.0,27,13,1,1,1,1,2,11,55,103,5.0,24.0,27.0,1.0,13.0,1,5,10,4,2,,2,,1,0,0
103,5,24.0,27,14,1,1,1,1,2,11,55,103,5.0,24.0,27.0,1.0,14.0,1,8,10,4,2,,2,,1,930,62
103,5,24.0,27,15,1,1,1,1,2,11,55,103,5.0,24.0,27.0,1.0,15.0,1,11,10,2,2,,2,,1,0,0
103,5,27.0,27,14,1,1,1,1,2,11,55,103,5.0,27.0,27.0,1.0,14.0,1,1,10,4,2,,2,,1,0,0
103,5,27.0,27,15,1,1,1,1,2,11,55,103,5.0,27.0,27.0,1.0,15.0,1,3,10,2,2,,2,,1,0,0
103,5,27.0,27,23,1,1,1,1,2,11,55,0,,,,,,0,4,10,5,1,2.0,2,,2,2586,0
103,7,1.0,21,13,1,1,1,1,2,15,57,0,,,,,,0,15,6,4,2,,2,,2,3925,0
103,7,1.0,21,15,1,1,1,1,2,15,57,0,,,,,,0,17,7,4,2,,2,,2,3522,0
103,7,1.0,21,19,1,1,1,1,2,15,57,0,,,,,,0,15,7,2,2,,2,,2,2850,0
103,7,7.0,3,13,1,1,1,1,2,14,57,103,7.0,7.0,3.0,1.0,13.0,1,20,7,5,2,,2,,1,2745,12
103,7,7.0,3,14,1,1,1,1,2,14,57,103,7.0,7.0,3.0,1.0,14.0,1,27,6,4,2,,2,,1,3570,0
103,7,7.0,3,15,1,1,1,1,2,14,57,103,7.0,7.0,3.0,1.0,15.0,1,23,6,4,1,1.0,2,,1,3070,33
103,7,13.0,18,13,1,1,1,1,2,15,57,0,,,,,,0,1,9,3,2,,2,,2,8995,0
103,7,13.0,18,14,1,1,1,1,2,14,57,0,,,,,,0,22,9,4,2,,2,,2,0,0
103,7,13.0,18,15,1,1,1,1,2,14,57,0,,,,,,0,20,9,5,2,,2,,2,2592,0
103,9,3.0,8,13,1,1,1,1,2,16,67,103,9.0,3.0,8.0,1.0,13.0,1,14,6,2,2,,2,,1,0,0
103,9,3.0,8,14,1,1,1,1,2,16,67,103,9.0,3.0,8.0,1.0,14.0,1,9,6,7,2,,2,,1,0,0
103,9,3.0,8,15,1,1,1,1,2,16,67,103,9.0,3.0,8.0,1.0,15.0,1,28,6,6,2,,2,,1,2257,0
103,10,7.0,7,13,1,1,1,1,2,17,68,103,17.0,7.0,7.0,2.0,13.0,1,28,8,4,2,,2,,1,9480,0
103,10,7.0,7,14,1,1,1,1,2,17,68,103,17.0,7.0,7.0,2.0,14.0,1,31,7,2,2,,2,,1,0,0
103,10,7.0,7,25,1,1,1,1,2,17,68,0,,,,,,0,3,6,6,2,,2,,2,1630,0
103,10,39.0,1,13,1,1,1,1,2,17,68,0,,,,,,0,2,10,6,2,,2,,2,3768,0
103,10,39.0,1,14,1,1,1,1,2,17,68,0,,,,,,0,8,9,5,2,,2,,2,8850,997
103,10,39.0,1,15,1,1,1,1,2,17,68,0,,,,,,0,11,9,3,2,,2,,2,7200,0
103,11,5.0,13,14,1,1,2,1,2,18,59,0,,,,,,0,26,6,4,2,,2,,2,3380,0
103,11,5.0,13,15,1,1,2,1,2,18,59,0,,,,,,0,4,7,4,2,,2,,2,700,0
103,11,5.0,13,19,1,1,2,1,2,18,59,0,,,,,,0,12,7,2,2,,1,1.0,2,0,0
103,11,7.0,3,13,1,1,2,1,2,22,59,103,11.0,7.0,3.0,2.0,13.0,1,30,6,4,2,,2,,1,7550,0
103,11,7.0,3,14,1,1,2,1,2,22,59,103,11.0,7.0,3.0,2.0,14.0,1,12,6,3,2,,1,1.0,1,0,0
103,11,7.0,3,15,1,1,2,1,2,22,59,103,11.0,7.0,3.0,2.0,15.0,1,17,6,3,2,,2,,1,0,0
103,11,14.0,26,13,1,1,2,1,2,19,58,0,,,,,,0,4,7,3,2,,2,,2,1570,17
103,11,14.0,26,15,1,1,2,1,2,19,58,0,,,,,,0,19,6,4,2,,2,,2,7215,0
103,11,14.0,26,19,1,1,2,1,2,19,58,0,,,,,,0,1,6,2,2,,2,,2,0,0
103,11,21.0,6,13,1,1,2,1,2,24,58,103,11.0,21.0,6.0,2.0,13.0,1,12,6,3,2,,2,,1,0,0
103,11,21.0,6,14,1,1,2,1,2,24,58,103,11.0,21.0,6.0,2.0,14.0,1,3,6,2,2,,2,,1,0,0
103,11,21.0,6,20,1,1,2,1,2,24,58,103,11.0,21.0,6.0,2.0,20.0,1,8,6,1,2,,2,,1,0,0
103,11,27.0,4,13,1,1,2,1,2,21,60,0,,,,,,0,2,7,5,2,,2,,2,1587,0
103,11,27.0,4,15,1,1,2,1,2,21,60,0,,,,,,0,8,6,6,2,,1,1.0,2,0,0
103,11,27.0,4,19,1,1,2,1,2,21,60,0,,,,,,0,7,7,3,2,,2,,2,1868,0
103,11,35.0,7,13,1,1,2,1,2,23,60,103,11.0,35.0,7.0,2.0,13.0,1,12,6,4,2,,2,,1,2440,9
103,11,35.0,7,14,1,1,2,1,2,23,60,103,11.0,35.0,7.0,2.0,14.0,1,18,6,5,2,,2,,1,2634,0
103,11,35.0,7,20,1,1,2,1,2,23,60,103,11.0,35.0,7.0,2.0,20.0,1,21,6,7,2,,2,,1,3700,0
103,11,43.0,17,13,1,1,2,1,2,20,59,0,,,,,,0,1,6,6,2,,2,,2,1185,17
103,11,43.0,17,14,1,1,2,1,2,20,59,0,,,,,,0,7,7,6,2,,2,,2,3942,59
103,11,43.0,17,15,1,1,2,1,2,20,59,0,,,,,,0,22,6,4,2,,2,,2,1573,0
103,11,51.0,8,13,1,1,2,1,2,18,60,103,11.0,51.0,8.0,2.0,13.0,1,4,10,2,2,,2,,1,0,0
103,11,51.0,8,14,1,1,2,1,2,18,60,103,11.0,51.0,8.0,2.0,14.0,1,1,10,2,2,,2,,1,0,0
103,11,51.0,8,15,1,1,2,1,2,18,60,103,11.0,51.0,8.0,2.0,15.0,1,19,9,6,2,,2,,1,1300,0
103,11,57.0,17,13,1,1,2,1,2,19,60,0,,,,,,0,4,9,4,2,,2,,2,1500,0
103,11,57.0,17,14,1,1,2,1,2,19,60,0,,,,,,0,7,9,2,2,,2,,2,0,0
103,11,57.0,17,15,1,1,2,1,2,19,60,0,,,,,,0,17,9,4,2,,2,,2,3350,20
103,11,63.0,7,13,1,1,2,1,2,20,59,103,11.0,63.0,7.0,2.0,13.0,1,22,9,6,2,,2,,1,8600,0
103,11,63.0,7,15,1,1,2,1,2,20,59,103,11.0,63.0,7.0,2.0,15.0,1,27,9,4,2,,2,,1,1965,0
103,11,63.0,7,19,1,1,2,1,2,20,59,103,11.0,63.0,7.0,2.0,19.0,1,11,10,3,2,,2,,1,1310,0
103,11,71.0,14,13,1,1,2,1,2,21,58,0,,,,,,0,30,9,4,2,,2,,2,4200,0
103,11,71.0,14,14,1,1,2,1,2,21,58,0,,,,,,0,1,9,1,2,,2,,2,0,0
103,11,71.0,14,15,1,1,2,1,2,21,58,0,,,,,,0,9,10,6,2,,2,,2,0,0
103,13,1.0,11,13,1,1,1,1,2,26,61,0,,,,,,0,30,6,4,2,,2,,2,1870,0
103,13,1.0,11,14,1,1,1,1,2,26,61,0,,,,,,0,23,6,4,2,,2,,2,7200,0
103,13,1.0,11,15,1,1,1,1,2,26,61,0,,,,,,0,6,7,6,2,,2,,2,1400,0
103,13,7.0,12,14,1,1,2,1,2,25,61,103,13.0,7.0,12.0,2.0,14.0,1,16,6,3,2,,2,,1,0,0
103,13,7.0,12,19,1,1,2,1,2,25,61,103,13.0,7.0,12.0,2.0,19.0,1,5,6,2,2,,2,,1,0,0
103,13,7.0,12,20,1,1,2,1,2,25,61,103,13.0,7.0,12.0,2.0,20.0,1,25,7,5,2,,2,,1,1965,0
103,13,13.0,9,13,1,1,2,1,2,27,61,0,,,,,,0,10,6,6,2,,2,,2,2450,0
103,13,13.0,9,14,1,1,2,1,2,27,61,0,,,,,,0,10,6,4,2,,2,,2,6000,0
103,13,13.0,9,15,1,1,2,1,2,27,61,0,,,,,,0,5,7,5,2,,2,,2,5695,0
103,13,21.0,6,13,1,1,2,1,2,25,61,103,13.0,21.0,6.0,2.0,13.0,1,5,9,4,2,,2,,1,1117,25
103,13,21.0,6,14,1,1,2,1,2,25,61,103,13.0,21.0,6.0,2.0,14.0,1,23,9,5,2,,2,,1,5860,0
103,13,21.0,6,15,1,1,2,1,2,25,61,103,13.0,21.0,6.0,2.0,15.0,1,26,9,5,2,,2,,1,1455,0
103,13,29.0,19,13,1,1,2,1,2,26,61,0,,,,,,0,6,10,4,2,,2,,2,1440,0
103,13,29.0,19,14,1,1,2,1,2,26,61,0,,,,,,0,9,9,4,2,,2,,2,2335,0
103,13,29.0,19,15,1,1,2,1,2,26,61,0,,,,,,0,3,10,5,2,,2,,2,4075,0
103,15,3.0,21,13,1,1,2,1,2,30,62,0,,,,,,0,4,6,2,2,,2,,2,0,0
103,15,3.0,21,14,1,1,2,1,2,30,62,0,,,,,,0,20,6,2,2,,2,,2,0,0
103,15,3.0,21,15,1,1,2,1,2,30,62,0,,,,,,0,23,6,4,2,,2,,2,870,0
103,15,11.0,2,13,1,1,2,1,2,29,62,103,15.0,11.0,2.0,2.0,13.0,1,2,6,5,2,,2,,1,2773,0
103,15,11.0,2,14,1,1,2,1,2,29,62,103,15.0,11.0,2.0,2.0,14.0,1,8,6,3,2,,2,,1,1840,0
103,15,11.0,2,15,1,1,2,1,2,29,62,103,15.0,11.0,2.0,2.0,15.0,1,20,6,4,2,,2,,1,1920,0
103,15,19.0,8,13,1,1,1,1,2,28,62,0,,,,,,0,29,6,2,2,,2,,2,0,0
103,15,19.0,8,15,1,1,1,1,2,28,62,0,,,,,,0,3,7,4,2,,2,,2,0,0
103,15,19.0,8,19,1,1,1,1,2,28,62,0,,,,,,0,27,6,3,2,,1,1.0,2,4302,0
103,15,25.0,4,14,1,1,2,1,2,29,62,103,15.0,25.0,4.0,2.0,14.0,1,4,9,2,2,,2,,1,0,0
103,15,25.0,4,15,1,1,2,1,2,29,62,103,15.0,25.0,4.0,2.0,15.0,1,5,10,3,2,,2,,1,7240,0
103,15,25.0,4,19,1,1,2,1,2,29,62,103,15.0,25.0,4.0,2.0,19.0,1,18,9,2,2,,2,,1,0,0
103,15,33.0,13,13,1,1,2,1,2,28,62,0,,,,,,0,26,9,6,2,,2,,2,1559,0
103,15,33.0,13,15,1,1,2,2,2,28,62,0,,,,,,0,1,10,2,2,,2,,2,0,0
103,15,33.0,13,19,1,1,2,1,2,28,62,0,,,,,,0,9,10,1,2,,2,,2,0,0
103,17,17.0,11,13,1,1,2,1,2,33,63,0,,,,,,0,27,6,4,2,,2,,2,2592,0
103,17,17.0,11,14,1,1,2,1,2,33,63,0,,,,,,0,29,6,4,2,,2,,2,1105,0
103,17,17.0,11,15,1,1,2,1,2,33,63,0,,,,,,0,2,7,4,2,,2,,2,3087,0
103,17,23.0,24,13,1,1,2,1,2,31,63,103,17.0,23.0,24.0,2.0,13.0,1,1,6,2,2,,1,2.0,1,0,0
103,17,23.0,24,14,1,1,2,1,2,31,63,103,17.0,23.0,24.0,2.0,14.0,1,9,6,4,2,,2,,1,4824,0
103,17,23.0,24,15,1,1,2,1,2,31,63,103,17.0,23.0,24.0,2.0,15.0,1,3,6,6,2,,2,,1,1824,5
103,17,31.0,13,13,1,1,2,1,2,32,63,0,,,,,,0,13,6,3,2,,2,,2,0,0
103,17,31.0,13,14,1,1,2,1,2,32,63,0,,,,,,0,17,6,5,2,,2,,2,1173,0
103,17,31.0,13,15,1,1,2,1,2,32,63,0,,,,,,0,15,6,4,2,,2,,2,937,0
103,17,47.0,18,13,1,1,2,1,2,32,63,103,17.0,47.0,18.0,2.0,13.0,1,12,9,4,2,,1,1.0,1,2892,0
103,17,47.0,18,15,1,1,2,1,2,32,63,103,17.0,47.0,18.0,2.0,15.0,1,20,9,7,2,,2,,1,8470,0
103,17,47.0,18,24,1,1,2,1,2,32,63,0,,,,,,0,12,9,6,2,,2,,2,1500,7
103,19,9.0,1,13,1,1,2,1,2,34,64,103,19.0,9.0,1.0,2.0,13.0,1,6,7,7,2,,2,,1,0,0
103,19,9.0,1,14,1,1,2,1,2,36,64,103,19.0,9.0,1.0,2.0,14.0,1,6,7,4,2,,2,,1,5352,0
103,19,9.0,1,15,1,1,2,1,2,35,64,103,19.0,9.0,1.0,2.0,15.0,1,6,7,4,2,,2,,1,1022,25
103,19,17.0,13,13,1,1,2,1,2,35,64,0,,,,,,0,20,6,4,2,,2,,2,1262,41
103,19,17.0,13,14,1,1,2,1,2,36,64,0,,,,,,0,12,6,2,2,,2,,2,0,0
103,19,17.0,13,15,1,1,2,1,2,34,64,0,,,,,,0,12,6,6,2,,2,,2,1530,0
103,19,25.0,12,13,1,1,2,1,2,34,64,103,19.0,25.0,12.0,2.0,13.0,1,7,6,6,2,,1,1.0,1,2659,0
103,19,25.0,12,14,1,1,2,1,2,35,64,103,19.0,25.0,12.0,2.0,14.0,1,10,6,3,2,,2,,1,0,0
103,19,25.0,12,15,1,1,2,1,2,36,64,103,19.0,25.0,12.0,2.0,15.0,1,10,6,4,2,,2,,1,0,0
103,19,35.0,3,13,1,1,2,1,2,34,64,0,,,,,,0,25,9,4,2,,2,,2,1980,29
103,19,35.0,3,14,1,1,2,1,2,35,64,0,,,,,,0,26,9,4,2,,2,,2,0,0
103,19,35.0,3,15,1,1,2,1,2,36,64,0,,,,,,0,23,9,3,2,,1,1.0,2,0,0
103,19,45.0,17,13,1,1,2,1,2,36,64,103,19.0,45.0,17.0,2.0,13.0,1,1,9,3,2,,1,1.0,1,7330,124
103,19,45.0,17,14,1,1,2,1,2,35,64,103,19.0,45.0,17.0,2.0,14.0,1,10,9,4,2,,2,,1,9700,0
103,19,45.0,17,15,1,1,2,1,2,34,64,103,19.0,45.0,17.0,2.0,15.0,1,10,9,2,2,,2,,1,0,0
103,21,1.0,10,13,1,1,1,1,2,37,65,103,21.0,1.0,10.0,1.0,13.0,1,28,9,5,2,,2,,1,1462,0
103,21,1.0,10,14,1,1,1,1,2,37,65,103,21.0,1.0,10.0,1.0,14.0,1,29,9,4,2,,2,,1,1235,0
103,21,1.0,10,20,1,1,1,1,2,37,65,103,21.0,1.0,10.0,1.0,20.0,1,10,9,4,2,,2,,1,3948,0
103,21,7.0,12,13,1,1,2,1,2,38,65,0,,,,,,0,17,9,5,2,,2,,2,850,0
103,21,7.0,12,14,1,1,2,1,2,38,65,0,,,,,,0,20,9,4,2,,2,,2,8212,0
103,21,7.0,12,15,1,1,2,1,2,38,65,0,,,,,,0,30,9,2,2,,2,,2,0,0
103,21,17.0,10,13,1,1,2,1,2,39,65,103,21.0,17.0,10.0,2.0,13.0,1,22,7,3,2,,2,,1,1110,0
103,21,17.0,10,14,1,1,2,1,2,39,65,103,21.0,17.0,10.0,2.0,14.0,1,20,7,4,2,,2,,1,1360,0
103,21,17.0,10,15,1,1,2,1,2,39,65,103,21.0,17.0,10.0,2.0,15.0,1,12,6,3,2,,2,,1,3650,0
103,21,25.0,2,13,1,1,2,1,2,40,65,0,,,,,,0,23,6,2,2,,2,,2,0,0
103,21,25.0,2,14,1,1,2,1,2,40,65,0,,,,,,0,25,6,3,2,,2,,2,827,0
103,21,25.0,2,15,1,1,2,1,2,40,65,0,,,,,,0,27,6,3,2,,2,,2,400,0
103,21,35.0,17,13,1,1,2,1,2,37,65,103,21.0,35.0,17.0,2.0,13.0,1,15,6,3,2,,2,,1,0,0
103,21,35.0,17,14,1,1,2,1,2,37,65,103,21.0,35.0,17.0,2.0,14.0,1,13,6,1,2,,2,,1,0,0
103,21,35.0,17,15,1,1,2,1,2,37,65,103,21.0,35.0,17.0,2.0,15.0,1,18,6,2,2,,2,,1,0,0
103,21,43.0,8,13,1,1,2,1,2,41,66,0,,,,,,0,2,7,4,2,,2,,2,1025,4
103,21,43.0,8,14,1,1,2,1,2,41,66,0,,,,,,0,14,7,4,2,,2,,2,2472,0
103,21,43.0,8,15,1,1,2,1,2,41,66,0,,,,,,0,7,6,5,2,,2,,2,1790,4
103,21,51.0,2,13,1,1,2,1,2,37,66,103,21.0,51.0,2.0,2.0,13.0,1,8,7,3,2,,2,,1,0,0
103,21,51.0,2,14,1,1,2,1,2,37,66,103,21.0,51.0,2.0,2.0,14.0,1,15,7,2,2,,2,,1,0,0
103,21,51.0,2,15,1,1,2,1,2,37,66,103,21.0,51.0,2.0,2.0,15.0,1,29,6,1,2,,2,,1,0,0
104,1,1.0,9,13,1,1,1,1,2,1,1,104,1.0,1.0,9.0,1.0,13.0,1,28,6,2,2,,2,,1,0,0
104,1,1.0,9,15,1,1,1,1,2,3,1,104,1.0,1.0,9.0,1.0,15.0,1,26,6,2,2,,2,,1,0,0
104,1,1.0,9,19,1,1,1,1,2,1,1,104,1.0,1.0,9.0,1.0,19.0,1,23,6,4,2,,2,,1,1910,0
104,1,3.0,8,13,1,1,1,1,2,1,1,0,,,,,,0,5,7,2,2,,2,,2,0,0
104,1,3.0,8,14,1,1,1,1,2,1,1,0,,,,,,0,9,7,4,2,,2,,2,1740,0
104,1,3.0,8,15,1,1,1,1,2,2,1,0,,,,,,0,2,7,4,2,,2,,2,4500,136
104,1,4.0,8,13,1,1,1,1,2,2,1,0,,,,,,0,17,6,4,2,,2,,2,0,0
104,1,4.0,8,14,1,1,1,1,2,3,1,0,,,,,,0,15,6,4,2,,2,,2,1688,0
104,1,4.0,8,15,1,1,1,1,2,2,1,0,,,,,,0,8,6,4,2,,2,,2,1940,29
104,1,7.0,3,14,1,1,1,1,2,3,1,104,1.0,7.0,3.0,1.0,14.0,1,21,8,4,2,,2,,1,9550,0
104,1,7.0,3,19,1,1,1,1,2,1,1,104,1.0,7.0,3.0,1.0,19.0,1,22,8,4,2,,2,,1,5550,0
104,1,7.0,3,20,1,1,1,1,2,2,1,0,,,,,,0,20,8,4,2,,2,,2,24550,0
104,1,17.0,11,13,1,1,2,1,2,1,1,0,,,,,,0,13,9,5,2,,2,,2,3984,11
104,1,17.0,11,14,1,1,2,1,2,2,1,0,,,,,,0,14,9,5,2,,2,,2,5026,98
104,1,17.0,11,15,1,1,2,1,2,3,1,0,,,,,,0,13,9,5,2,,2,,2,4070,18
104,2,1.0,7,13,1,1,1,1,2,4,2,104,2.0,1.0,7.0,1.0,13.0,1,14,6,6,2,,2,,1,1795,49
104,2,1.0,7,14,1,1,1,1,2,5,2,104,2.0,1.0,7.0,1.0,14.0,1,15,6,3,2,,2,,1,2116,0
104,2,1.0,7,15,1,1,1,1,2,7,2,104,2.0,1.0,7.0,1.0,15.0,1,15,6,5,1,3.0,2,,1,0,0
104,2,7.0,24,13,1,1,1,1,2,5,2,0,,,,,,0,7,7,7,2,,2,,2,995,0
104,2,7.0,24,14,1,1,1,1,2,7,2,0,,,,,,0,7,7,3,1,4.0,1,1.0,2,3145,0
104,2,7.0,24,15,1,1,1,1,2,6,2,0,,,,,,0,8,7,4,2,,2,,2,0,0
104,2,9.0,16,13,1,1,1,1,2,7,2,0,,,,,,0,13,9,7,2,,2,,2,19088,0
104,2,9.0,16,15,1,1,1,1,2,7,2,0,,,,,,0,22,9,5,2,,2,,2,5686,0
104,2,9.0,16,19,1,1,1,1,2,7,2,0,,,,,,0,18,9,4,2,,2,,2,2568,0
104,2,13.0,14,13,1,1,2,1,2,7,2,0,,,,,,0,23,6,7,2,,2,,2,0,0
104,2,13.0,14,14,1,1,2,1,2,5,2,0,,,,,,0,25,6,3,2,,2,,2,580,0
104,2,13.0,14,15,1,1,2,1,2,7,2,0,,,,,,0,26,6,1,2,,2,,2,0,0
104,3,11.0,3,13,1,1,2,1,2,9,3,0,,,,,,0,13,7,4,2,,2,,2,1630,0
104,3,11.0,3,14,1,1,2,1,2,10,3,0,,,,,,0,10,7,4,2,,2,,2,0,0
104,3,11.0,3,15,1,1,2,1,2,8,3,0,,,,,,0,9,7,6,2,,2,,2,0,0
104,3,29.0,9,13,1,1,2,1,2,9,3,0,,,,,,0,3,6,3,2,,2,,2,663,0
104,3,29.0,9,14,1,1,2,1,2,9,3,0,,,,,,0,5,6,4,2,,2,,2,1595,0
104,3,29.0,9,15,1,1,2,1,2,8,3,0,,,,,,0,3,6,4,2,,2,,2,0,0
