tinh,huyen,xa,m3tt1,m3c6,m3c7,m3c8,m3c9,m3c10,m3c11,m3c12
803,03,09,1,10,3,5,1,1,-2,-2
803,03,09,2,10,3,5,1,1,-2,-2
803,03,09,3,10,3,5,1,1,-2,-2
803,03,09,4,10,3,5,1,1,-2,-2
803,03,09,5,10,3,5,1,1,-2,-2
803,07,03,1,13,3,4,2,1,40,40
803,07,03,2,14,3,1,1,1,15,15
803,07,03,3,30,3,1,1,1,3,0
803,07,03,4,25,3,2,1,1,4,0
803,07,03,5,16,3,1,1,1,5,0
803,07,05,1,15,4,2,1,1,-1,-1
803,07,05,2,15,4,2,1,1,-1,-1
803,07,05,3,5,3,3,1,1,-1,-1
803,07,05,4,20,4,2,1,1,-1,-1
803,07,05,5,52,3,5,1,1,-1,-1
803,07,09,1,10,4,1,1,1,50,35
803,07,09,2,10,4,4,1,1,20,0
803,07,09,3,10,3,2,1,1,10,1
803,07,11,1,15,3,1,1,1,8,1
803,07,11,2,15,3,3,1,1,10,2
803,07,13,1,52,4,5,1,1,10,-1
803,07,13,2,52,4,5,1,1,7,-1
803,07,13,3,52,1,5,1,1,100,-1
803,07,27,1,51,4,5,1,1,9,1
803,07,27,2,5,4,4,1,1,7,0
803,07,27,3,55,3,5,1,1,10,5
803,07,27,4,5,3,5,1,1,8,1
803,07,29,1,55,3,5,1,1,5,-1
803,07,29,2,36,3,5,1,1,7,1
803,07,29,3,5,3,4,1,1,10,2
803,07,29,4,45,4,5,1,1,12,3
803,11,07,1,15,3,1,1,1,5,0
803,11,11,1,10,3,4,1,1,8,2
803,11,11,2,23,3,4,1,1,3,0
803,11,19,1,22,3,4,1,1,75,55
803,11,19,2,22,3,4,1,1,60,45
803,11,19,3,22,3,4,1,1,20,18
803,11,19,4,22,3,4,1,1,30,22
803,11,19,5,22,3,4,1,1,25,15
803,11,23,1,15,3,1,1,1,5,0
803,13,07,1,45,4,4,1,1,12,0
803,13,07,2,50,4,4,1,1,4,1
803,13,07,3,15,3,4,1,1,5,2
803,13,07,4,15,3,4,1,1,4,0
803,13,07,5,51,3,4,1,1,3,1
803,13,13,1,15,4,3,1,1,-1,-1
803,13,13,2,15,3,3,1,1,-1,-1
803,13,13,3,15,3,3,1,1,-1,-1
803,13,13,4,15,3,5,1,1,-1,-1
803,13,13,5,15,3,5,1,1,-1,-1
803,13,17,1,15,4,4,1,1,-2,-2
803,13,17,2,15,4,4,1,1,-2,-2
803,13,17,3,28,4,4,1,1,-2,-2
803,15,07,1,36,2,4,1,1,21,17
803,15,07,2,26,3,3,1,1,18,5
803,15,07,3,15,2,2,1,2,29,23
803,15,07,4,15,2,2,1,2,25,20
803,15,07,5,18,2,2,1,2,32,24
803,15,13,1,20,3,1,2,1,412,330
803,15,13,2,20,3,1,2,1,780,642
803,15,13,3,20,3,1,2,1,665,566
803,15,13,4,15,3,2,1,1,17,2
803,15,13,5,15,3,2,1,1,15,1
803,15,19,1,15,4,3,1,1,14,0
803,15,19,2,15,3,2,1,1,12,0
803,15,19,3,26,3,2,1,1,22,14
803,15,19,4,20,3,3,1,1,4,0
803,15,19,5,51,3,5,1,1,7,4
803,15,23,1,26,4,4,1,1,60,40
803,15,27,1,17,3,4,1,1,24,20
803,15,27,2,20,3,4,1,1,18,16
803,15,27,3,15,3,5,1,1,32,24
803,15,27,4,51,4,5,1,1,15,5
803,17,05,1,15,4,1,1,1,102,11
803,17,05,2,45,4,2,1,1,80,30
803,17,05,3,5,4,4,1,1,120,25
803,17,05,4,17,3,1,2,1,1432,1432
803,17,05,5,18,4,1,1,1,115,96
803,17,09,1,20,3,4,2,1,1500,1450
803,17,09,2,15,3,1,1,1,105,20
803,17,09,3,35,3,1,1,1,68,10
803,17,09,4,26,3,3,1,1,120,55
803,17,13,1,10,3,4,1,1,130,80
803,17,13,2,10,4,1,1,1,80,20
803,17,13,3,26,3,4,1,1,225,106
803,17,13,4,20,3,1,1,1,75,20
803,17,19,1,51,3,1,1,1,130,105
803,17,19,2,15,3,1,1,1,150,20
803,17,19,3,35,3,2,1,1,100,10
803,17,19,4,18,3,1,1,1,210,76
803,17,19,5,28,3,2,1,1,80,15
803,17,23,1,15,4,1,1,1,77,0
803,17,23,2,45,4,4,1,1,18,7
803,17,23,3,15,3,1,1,1,75,60
803,17,23,4,18,3,1,1,1,63,55
803,17,23,5,20,3,1,1,1,56,10
803,19,05,1,15,4,4,1,1,-2,0
803,19,05,2,15,4,4,1,1,0,0
803,19,05,3,26,4,4,1,1,0,0
803,19,05,4,29,4,4,1,1,0,0
803,19,05,5,51,4,5,1,1,0,0
803,19,11,1,15,3,1,1,1,-1,-1
803,19,11,2,15,3,1,1,1,-1,-1
803,19,11,3,20,3,1,1,1,-1,-1
803,19,11,4,20,3,1,2,1,-1,-1
803,19,11,5,15,3,3,1,1,-1,-1
803,19,13,1,15,4,4,1,1,-2,-2
803,19,13,2,36,4,5,1,1,-2,-2
803,19,13,3,15,4,1,1,1,-2,-2
803,19,13,4,51,4,1,1,1,-2,-2
803,19,13,5,15,4,1,1,1,-2,-2
803,19,19,1,15,4,1,1,1,-1,-1
803,19,19,2,35,3,4,1,1,-1,-1
803,19,19,3,20,3,5,1,1,-1,-1
803,19,23,1,15,4,1,1,1,0,0
803,19,23,2,26,4,1,1,1,0,0
803,19,23,3,20,3,1,1,1,0,0
803,19,23,4,51,4,1,1,1,0,0
803,19,23,5,15,3,4,1,1,0,0
803,21,05,1,10,2,5,2,1,858,0
803,21,05,2,10,2,5,2,1,432,0
803,21,09,1,10,4,1,1,1,-1,-1
803,21,09,2,10,4,1,1,1,-1,-1
803,21,09,3,10,4,1,1,1,-1,-1
803,21,09,4,10,4,2,1,1,-1,-1
803,21,09,5,10,4,1,1,1,-1,-1
803,21,13,1,52,4,4,1,1,6,3
803,21,13,2,52,4,4,1,1,4,2
803,21,13,3,45,4,5,1,1,10,3
803,21,13,4,45,4,5,1,1,10,2
803,21,13,5,45,4,5,1,1,12,3
803,21,17,1,16,2,4,2,1,1863,1260
805,01,17,1,16,3,1,2,1,214,190
805,01,17,2,26,3,1,1,1,36,12
805,01,19,1,17,3,0,9,1,10,-2
805,01,19,2,15,3,5,1,1,10,0
805,01,19,3,16,4,0,1,2,-2,-2
805,01,19,4,15,1,0,1,2,-2,-2
805,01,19,5,15,4,0,1,2,-2,-2
805,05,03,1,15,3,1,1,1,-2,-2
805,09,19,1,15,4,2,1,1,72,6
805,09,34,1,15,2,4,1,1,-2,-2
805,11,05,1,15,3,1,1,1,46,43
805,11,05,2,10,3,3,1,1,24,10
805,11,05,3,26,3,3,1,1,16,4
805,11,05,4,15,3,4,1,1,16,8
805,11,05,5,15,3,4,1,1,14,6
805,11,07,1,15,4,1,1,1,130,14
805,11,07,2,51,4,2,1,1,38,16
805,11,07,3,51,3,2,1,1,31,10
805,11,07,4,5,3,1,1,1,172,63
805,11,11,1,15,1,4,1,1,350,290
805,11,11,2,26,1,4,1,1,129,95
805,11,11,3,15,1,3,1,1,100,100
805,11,11,4,15,4,3,1,1,90,85
805,11,11,5,50,1,4,1,1,50,31
805,11,15,1,50,4,1,1,1,16,4
805,11,15,2,51,3,2,1,1,38,7
805,11,15,3,50,3,3,1,1,12,2
805,11,15,4,15,4,1,1,1,23,0
805,11,19,1,26,3,1,2,1,610,240
805,11,19,2,15,4,4,1,2,52,35
805,11,19,3,15,3,1,1,1,265,0
805,15,11,1,15,4,4,1,1,188,112
805,15,11,2,26,1,4,1,2,-2,-2
805,15,11,3,14,2,3,1,1,36,12
805,15,11,4,15,3,1,2,1,44,26
805,15,11,5,26,3,1,2,1,40,29
805,15,17,1,50,4,3,1,1,6,3
805,15,17,2,51,2,4,1,1,5,2
805,15,27,1,14,1,2,1,2,195,84
805,15,27,2,15,3,1,2,1,80,46
805,17,03,1,50,4,3,1,1,3,1
805,17,03,2,15,3,3,1,1,5,1
805,17,03,3,28,3,3,1,1,8,0
805,17,03,4,15,3,3,1,1,4,1
805,17,03,5,15,4,4,1,1,19,3
805,17,07,1,36,3,1,1,1,6,0
805,17,07,2,29,3,1,1,1,6,0
805,17,07,3,20,3,4,1,1,14,0
805,17,07,4,27,3,4,1,1,19,3
805,17,07,5,15,4,3,1,1,8,1
805,17,09,1,36,3,3,2,1,330,62
805,17,09,2,27,3,4,1,1,4,0
805,17,09,3,15,3,2,1,1,3,0
805,17,09,4,27,3,1,1,1,6,1
805,17,09,5,15,3,2,1,1,5,1
805,17,13,1,20,3,1,1,1,3,2
805,17,13,2,20,3,2,1,1,10,1
805,17,13,3,50,3,4,1,1,3,1
805,17,13,4,20,3,2,1,1,7,0
805,17,13,5,15,4,3,1,1,29,2
805,17,15,1,35,3,1,2,1,372,69
805,17,15,2,20,4,3,1,1,14,3
805,17,15,3,27,3,3,1,1,5,0
805,17,15,4,15,3,3,1,1,4,1
805,17,15,5,50,4,4,1,1,4,2
805,17,21,1,20,3,1,2,1,-2,-2
805,17,21,2,36,3,1,2,1,-2,-2
805,17,21,3,26,3,2,1,1,18,7
805,17,21,4,15,3,2,1,1,12,2
805,17,21,5,15,4,4,1,1,21,2
805,17,23,1,15,4,3,1,1,65,3
805,17,23,2,15,4,4,1,1,56,3
805,17,23,3,15,4,3,1,1,22,3
805,17,23,4,20,3,1,2,1,276,190
805,17,23,5,26,3,1,1,1,19,11
805,17,25,1,15,3,4,1,1,26,22
805,17,25,2,61,3,2,1,1,12,2
805,17,25,3,51,3,3,1,1,4,1
805,17,25,4,36,3,2,1,1,4,0
805,17,25,5,36,3,3,1,1,2,0
805,17,29,1,15,3,4,1,1,6,1
805,17,29,2,26,3,3,1,1,12,5
805,17,29,3,28,3,3,1,1,6,0
805,17,29,4,15,4,4,1,1,6,1
805,17,29,5,51,4,3,1,1,12,2
805,19,03,1,15,2,1,1,1,20,8
805,19,03,2,15,4,1,1,1,30,5
805,19,03,3,15,1,1,1,1,25,2
805,19,03,4,52,4,4,1,1,11,6
805,19,03,5,50,4,1,1,1,20,0
805,19,13,1,15,4,1,1,1,30,0
805,21,13,1,45,4,4,1,1,-1,-1
805,21,13,2,51,4,4,1,1,-1,-1
805,21,13,3,20,3,4,1,1,-1,-1
805,21,13,4,15,4,4,1,2,-1,-1
805,21,13,5,51,3,4,1,1,-1,-1
807,01,23,1,11,4,3,1,1,300,-2
807,01,23,2,10,4,4,1,1,120,85
807,01,23,3,10,2,1,1,1,33,10
807,01,23,4,10,4,4,1,1,25,15
807,03,17,1,6,3,1,1,1,55,2
807,03,17,2,6,3,1,2,1,315,10
807,03,17,3,10,4,1,1,1,12,1
807,03,17,4,15,3,4,1,1,30,30
807,03,17,5,6,4,1,1,1,25,6
807,05,25,1,15,4,3,1,1,10,3
807,05,25,2,15,4,3,1,1,8,2
807,05,25,3,45,4,5,1,1,70,-2
807,05,25,4,18,2,4,1,2,-2,-2
807,05,25,5,15,2,2,1,2,-2,-2
807,07,05,1,11,5,5,1,1,-2,-2
807,07,05,2,10,4,4,1,2,-2,-2
807,07,05,3,10,4,4,1,2,-2,-2
807,07,05,4,11,1,0,1,2,-2,-2
807,07,05,5,41,4,3,1,2,-2,-2
807,07,11,1,20,2,3,1,1,-2,-2
807,07,11,2,20,3,4,1,1,-2,-2
807,07,11,3,20,3,2,1,1,-2,-2
807,07,11,4,20,4,4,1,1,-2,-2
807,07,11,5,28,3,9,1,1,-2,-2
807,07,15,1,16,3,3,1,1,8,5
807,07,21,1,10,1,1,1,2,-2,-2
807,07,21,2,10,4,5,1,2,-2,-2
807,07,21,3,10,4,4,1,2,-2,-2
807,07,21,4,10,4,4,1,2,-2,-2
807,07,21,5,10,4,4,1,2,-2,-2
807,07,27,1,16,3,1,1,1,60,40
807,07,39,1,15,4,5,1,2,-2,-2
807,07,39,2,15,4,5,1,2,-2,-2
807,07,39,3,15,4,5,1,2,-2,-2
807,07,43,1,28,4,4,1,1,130,60
807,07,43,2,15,4,2,1,1,80,15
807,07,43,3,15,4,5,1,1,25,13
807,07,43,4,25,4,4,1,1,10,4
807,07,43,5,19,4,5,1,1,25,20
807,09,03,1,52,4,2,1,1,1,0
807,09,03,2,52,4,3,1,1,1,0
807,09,03,3,52,4,3,1,1,1,0
807,09,03,4,18,3,1,1,1,4,4
807,09,03,5,52,4,4,1,1,1,0
807,09,09,1,51,4,5,1,1,50,-2
807,09,09,2,51,1,1,1,1,50,-2
807,09,09,3,15,4,1,1,1,50,3
807,09,09,4,52,4,1,1,1,50,3
807,09,09,5,15,4,1,1,1,50,2
807,09,15,1,10,4,4,1,1,32,0
807,09,15,2,10,4,3,1,1,24,0
807,09,15,3,10,4,4,1,1,18,0
807,09,15,4,10,4,4,1,1,16,0
807,09,15,5,10,4,3,1,1,16,0
807,09,21,1,55,4,4,1,1,25,-2
807,09,21,2,15,4,1,1,1,20,-2
807,09,21,3,15,4,1,1,1,15,-2
807,09,21,4,15,4,1,1,1,16,-2
807,09,25,1,15,4,1,1,1,24,2
807,09,25,2,51,4,1,1,1,16,1
807,09,25,3,51,4,1,1,1,12,1
807,09,25,4,51,4,1,1,1,10,1
807,09,25,5,15,4,1,1,1,15,1
807,09,31,1,31,4,5,1,1,12,1
807,09,31,2,31,3,4,1,1,7,1
807,09,31,3,24,3,3,1,1,4,2
807,09,37,1,52,4,4,1,1,3,1
807,09,37,2,52,4,4,1,1,3,2
807,09,37,3,52,3,5,1,1,10,2
807,09,37,4,52,3,3,1,1,7,3
807,09,37,5,52,3,3,1,1,4,2
807,09,41,1,15,3,1,1,1,8,4
807,09,41,2,15,3,1,1,1,3,1
807,09,41,3,52,4,4,1,1,4,2
807,09,41,4,15,3,2,1,1,2,1
807,09,41,5,52,4,3,1,1,2,1
807,09,47,1,15,3,3,1,1,40,30
807,09,53,1,19,4,5,1,1,30,-2
807,09,53,2,19,4,4,1,1,60,-2
807,09,53,3,15,4,4,1,2,-2,-2
807,09,53,4,15,4,5,1,2,-2,-2
807,09,53,5,15,4,3,1,2,-2,-2
807,09,55,1,52,3,3,1,1,55,50
807,09,55,2,52,3,3,1,1,36,29
807,09,55,3,52,3,4,1,1,39,32
807,09,55,4,52,3,3,1,1,66,58
807,09,55,5,52,3,5,1,1,8,1
807,11,09,1,10,4,4,1,1,40,34
807,11,09,2,10,4,4,1,1,60,48
807,11,09,3,16,3,5,1,1,20,18
807,11,09,4,10,3,3,1,1,10,2
807,11,09,5,10,3,5,1,1,6,1
807,11,13,1,10,4,4,1,1,60,55
807,11,13,2,7,3,3,1,1,150,135
807,11,13,3,10,3,4,1,1,35,26
807,11,13,4,10,4,1,1,1,8,0
807,11,13,5,11,3,4,1,1,12,12
807,11,19,1,15,4,2,1,1,20,6
807,11,19,2,15,3,5,1,1,28,20
807,11,23,1,15,1,5,1,1,50,40
807,11,23,2,15,4,5,1,1,110,100
807,11,23,3,20,3,5,1,1,40,40
807,11,29,1,18,4,4,1,1,18,16
807,11,29,2,18,3,4,1,1,25,19
807,11,29,3,15,4,4,1,1,5,1
807,11,29,4,41,2,2,1,1,14,0
807,11,29,5,20,3,5,1,1,8,0
807,11,35,1,15,4,4,1,1,150,140
807,11,35,2,17,4,4,1,1,50,47
807,11,35,3,20,3,3,2,1,190,160
807,11,35,4,24,3,5,1,1,40,30
807,13,05,1,15,3,3,1,1,10,-2
807,13,05,2,28,4,4,1,1,15,-2
807,13,05,3,45,4,1,1,1,45,-2
807,13,05,4,15,4,2,1,1,32,-2
807,13,09,1,15,1,4,1,1,16,2
807,13,09,2,15,4,4,1,1,28,3
807,13,09,3,28,4,2,1,1,6,0
807,13,09,4,15,4,3,1,1,36,2
807,13,09,5,28,4,3,1,1,8,1
807,13,19,1,20,4,5,1,1,163,156
807,13,19,2,45,4,4,1,1,18,3
807,13,19,3,45,4,4,1,1,36,20
807,13,19,4,45,4,3,1,1,48,12
807,13,19,5,15,4,3,1,1,75,8
807,13,21,1,15,4,3,1,1,-2,-2
807,13,21,2,15,4,4,1,1,-2,-2
807,13,21,3,15,4,2,1,1,60,5
807,13,21,4,15,4,2,1,1,48,4
807,13,21,5,15,4,2,1,1,-2,-2
807,13,27,1,15,3,3,1,1,100,92
807,13,27,2,55,3,3,1,1,35,32
807,13,27,3,55,3,3,1,1,40,36
807,13,31,1,15,3,3,1,1,60,40
807,13,31,2,15,4,5,1,1,38,16
807,13,31,3,15,3,5,1,1,80,68
807,13,37,1,20,3,4,1,1,300,260
807,13,37,2,15,4,4,1,1,23,4
807,13,43,1,15,4,3,1,1,28,3
807,13,43,2,45,4,4,1,1,20,3
807,13,43,3,15,3,4,1,1,23,20
807,13,43,4,15,4,3,1,1,30,4
807,13,47,1,16,3,4,1,1,220,-2
807,13,47,2,15,4,4,1,1,120,-2
807,13,47,3,51,2,3,1,1,60,-2
807,13,47,4,20,4,4,1,1,22,0
807,13,47,5,20,4,3,1,1,16,0
807,15,23,1,7,3,1,2,1,1000,950
807,17,13,1,20,3,1,1,1,28,20
807,17,13,2,15,3,5,1,1,10,10
807,17,13,3,15,3,3,1,1,7,7
807,17,13,4,15,3,4,1,1,10,10
807,17,13,5,36,3,2,1,1,5,0
807,17,25,1,20,4,4,1,1,4,0
807,17,25,2,45,4,2,1,2,178,31
807,17,25,3,51,4,4,1,1,9,0
807,17,25,4,20,2,1,1,2,65,43
807,17,25,5,18,2,4,1,2,59,56
807,17,29,1,51,3,4,1,1,2,0
807,17,29,2,51,3,3,1,1,2,0
807,17,29,3,51,3,4,1,1,3,0
807,17,29,4,55,3,4,1,1,1,1
807,17,29,5,55,3,3,1,1,1,1
809,01,17,1,55,1,3,1,1,26,21
809,01,17,2,41,4,4,1,1,43,11
809,01,17,3,52,1,1,1,1,24,4
809,01,17,4,23,4,3,1,1,42,30
809,01,17,5,41,4,4,1,1,38,9
809,01,19,1,23,4,3,1,1,168,140
809,01,19,2,10,3,3,1,1,40,3
809,01,19,3,10,3,2,1,1,50,45
809,01,19,4,10,3,5,1,1,30,28
809,03,05,1,47,4,4,1,1,6,3
809,03,05,2,46,4,5,1,1,14,4
809,03,09,1,79,4,4,1,1,50,29
809,03,09,2,10,4,4,1,1,22,12
809,03,09,3,10,4,4,1,1,18,3
809,03,13,1,10,4,3,1,1,22,7
809,03,13,2,45,4,5,1,1,7,2
809,03,13,3,41,4,4,1,1,64,19
809,03,13,4,41,4,4,1,1,29,11
809,03,17,1,41,4,4,1,1,67,9
809,03,17,2,41,4,4,1,1,52,11
809,03,17,3,10,4,4,1,1,4,1
809,03,19,1,10,4,2,1,1,28,4
809,03,19,2,10,4,3,1,1,17,5
809,03,19,3,10,4,3,1,1,16,4
809,03,19,4,10,4,4,1,1,29,6
809,03,19,5,10,4,2,1,1,20,2
809,03,21,1,46,3,3,1,1,2,0
809,03,21,2,16,3,4,1,1,8,7
809,03,23,1,45,4,5,1,1,4,2
809,03,29,1,41,4,4,1,1,67,16
809,05,05,1,23,4,4,1,2,22,10
809,05,05,2,23,4,4,1,2,14,9
809,05,05,3,23,4,4,1,1,9,3
809,05,05,4,23,4,4,1,1,12,6
809,05,05,5,23,4,4,1,1,15,6
809,05,07,1,41,4,4,1,1,10,3
809,05,07,2,23,4,2,2,2,37,18
809,05,07,3,23,3,3,2,1,18,9
809,05,07,4,23,3,3,2,1,22,14
809,05,07,5,23,3,3,2,1,16,10
809,05,13,1,23,4,2,1,1,36,17
809,05,13,2,23,4,3,1,1,49,30
809,05,13,3,23,4,3,1,1,57,32
809,05,13,4,23,4,3,1,1,52,30
809,05,13,5,23,4,3,1,1,32,1
809,05,17,1,23,4,3,1,1,28,10
809,05,17,2,23,4,3,1,1,59,25
809,05,17,3,23,4,3,1,1,45,22
809,05,17,4,23,4,3,1,1,37,18
809,05,17,5,23,4,3,1,1,40,23
809,05,19,1,23,4,1,1,1,93,42
809,05,19,2,23,4,3,1,1,52,28
809,05,19,3,23,4,3,1,1,28,12
809,05,19,4,23,4,4,1,1,47,25
809,05,19,5,23,4,4,1,1,32,14
809,05,25,1,10,4,4,1,1,12,9
809,05,25,2,23,4,4,1,2,22,9
809,05,25,3,23,4,3,1,2,18,7
809,05,25,4,23,4,4,1,2,16,9
809,05,25,5,23,4,4,1,2,38,20
809,07,13,1,22,4,4,1,1,46,18
809,07,13,2,46,4,4,1,1,22,0
809,07,13,3,10,4,4,1,1,4,0
809,07,13,4,23,4,4,1,2,18,0
809,07,13,5,41,4,4,1,2,6,0
809,07,19,1,46,4,4,1,1,4,0
809,07,19,2,41,4,4,1,1,6,0
809,07,19,3,41,4,4,1,1,4,0
809,07,19,4,22,4,4,1,2,5,0
809,07,19,5,14,4,4,1,2,12,10
809,07,31,1,10,4,4,1,1,14,8
809,07,31,2,23,4,4,1,2,18,-1
809,07,31,3,52,4,4,1,2,4,0
809,07,31,4,10,3,5,1,1,70,46
809,07,31,5,41,4,5,1,2,6,0
809,07,33,1,23,4,4,1,1,62,0
809,07,33,2,41,4,4,1,1,86,8
809,07,33,3,52,4,4,1,1,15,1
809,07,33,4,46,2,5,1,1,45,39
809,07,33,5,14,4,4,1,2,38,36
809,09,03,1,46,4,1,1,1,6,2
809,09,03,2,16,4,1,1,1,7,1
809,09,17,1,10,4,1,1,1,60,22
809,09,21,1,10,4,2,1,1,6,1
809,09,31,1,16,2,5,2,1,34,26
809,09,31,2,16,2,5,2,1,29,22
809,11,03,1,16,3,5,1,1,10,9
809,11,03,2,10,4,4,1,1,120,110
809,11,03,3,10,4,4,1,1,5,1
809,11,05,1,10,4,3,1,1,17,4
809,11,05,2,46,3,4,1,1,12,5
809,11,05,3,46,3,3,1,1,11,2
809,11,09,1,10,3,2,1,1,15,2
809,11,09,2,46,3,4,1,1,20,12
809,11,09,3,46,3,4,1,1,7,3
809,11,13,1,22,3,3,1,1,18,15
809,11,13,2,22,3,3,1,1,18,6
809,11,15,1,14,2,4,1,1,10,8
809,11,15,2,46,3,4,1,1,10,1
809,11,15,3,46,3,2,1,1,8,1
809,11,15,4,46,3,4,1,1,15,10
809,11,17,1,46,3,3,1,1,8,2
809,11,17,2,46,3,4,1,1,7,2
809,11,17,3,46,3,4,1,1,7,2
809,11,21,1,46,3,1,1,1,12,1
809,11,21,2,46,3,1,1,1,8,1
809,11,27,1,10,3,4,1,1,10,8
809,11,27,2,10,3,4,1,1,6,2
809,11,27,3,41,3,4,1,1,8,1
809,11,27,4,33,3,5,1,1,4,1
809,11,27,5,10,3,5,1,1,4,3
809,13,03,1,23,3,1,1,1,14,9
809,13,03,2,23,3,1,1,1,13,8
809,13,03,3,23,3,1,1,1,13,9
809,13,03,4,23,3,1,1,1,12,8
809,13,03,5,23,3,1,1,1,14,10
809,13,05,1,23,3,1,1,1,10,3
809,13,05,2,23,3,1,1,1,11,3
809,13,05,3,23,3,1,1,1,10,2
809,13,05,4,10,3,1,1,1,4,0
809,13,05,5,10,3,1,1,1,4,0
809,13,07,1,16,3,5,2,1,89,80
809,13,07,2,23,3,1,1,1,18,13
809,13,07,3,46,3,5,1,1,30,25
809,13,07,4,16,3,5,1,1,25,25
809,13,07,5,46,3,5,1,1,26,16
809,13,11,1,10,4,5,1,1,-1,-1
809,13,11,2,46,3,3,1,1,0,0
809,13,15,1,23,4,4,1,1,-1,-1
809,13,15,2,46,4,4,1,1,3,0
809,13,15,3,23,3,2,1,1,8,3
809,13,15,4,23,3,2,1,1,6,4
809,13,15,5,23,3,2,1,1,6,2
809,13,19,1,46,4,3,1,1,20,3
809,13,19,2,36,4,4,1,1,7,0
809,13,19,3,36,4,4,1,1,4,0
809,13,19,4,10,4,4,1,1,6,0
809,13,19,5,45,4,5,1,1,7,3
809,13,25,1,25,4,5,1,1,2,0
809,13,25,2,25,3,4,1,1,3,0
809,13,25,3,14,4,4,1,2,-2,-2
809,13,35,1,10,3,3,1,2,-2,-2
809,13,35,2,14,4,4,1,2,-2,-2
809,15,05,1,10,1,4,1,2,56,0
809,15,05,2,10,4,4,1,2,41,8
809,15,21,1,10,1,4,1,2,39,0
809,15,21,2,10,4,4,1,2,28,0
809,15,25,1,16,3,1,2,1,165,65
809,15,25,2,10,4,4,1,1,45,26
809,15,25,3,10,3,2,1,1,123,12
809,15,25,4,14,3,1,1,1,69,19
809,15,29,1,10,1,5,1,1,26,4
811,01,23,1,11,4,3,1,1,-2,-2
811,01,23,2,10,5,4,1,1,-2,-2
811,01,23,3,10,3,4,1,1,-2,-2
811,01,23,4,23,2,3,1,1,-2,-2
811,01,23,5,25,3,2,1,1,-2,-2
811,01,29,1,15,3,5,1,1,30,20
811,01,29,2,15,3,5,1,1,10,7
811,01,29,3,15,3,5,1,1,10,8
811,01,29,4,15,3,5,1,1,10,5
811,01,29,5,15,3,5,1,1,10,5
811,03,03,1,15,2,1,1,1,546,-2
811,03,03,2,18,3,3,1,1,105,-2
811,03,03,3,20,3,3,1,1,61,-2
811,03,03,4,20,3,3,1,1,65,-2
811,03,07,1,15,4,3,1,2,-2,-2
811,03,07,2,15,4,4,1,1,-2,-2
811,03,07,3,20,4,1,2,2,-2,-2
811,03,11,1,52,4,3,1,1,20,0
811,03,11,2,51,3,4,1,1,22,15
811,03,11,3,20,3,4,1,1,13,9
811,03,17,1,15,4,4,1,2,-2,-2
811,03,17,2,20,4,1,1,2,-2,-2
811,03,17,3,15,3,5,1,1,5,3
811,03,25,1,20,4,1,2,2,-2,-2
811,03,25,2,15,4,3,1,2,-2,-2
811,03,33,1,16,3,4,1,1,85,32
811,03,33,2,15,1,4,1,2,51,39
811,03,33,3,15,4,1,1,2,35,29
811,03,33,4,15,5,3,1,2,42,21
811,03,33,5,15,4,4,1,2,48,48
811,03,39,1,15,4,1,1,2,140,110
811,03,39,2,15,4,4,1,2,40,33
811,03,39,3,15,4,4,1,1,380,360
811,03,39,4,20,1,0,1,2,20,15
811,03,39,5,74,1,0,1,2,672,456
811,05,09,1,15,3,9,1,1,65,55
811,05,09,2,15,3,9,1,1,45,38
811,05,09,3,15,3,9,1,1,35,30
811,05,09,4,15,3,9,1,1,30,26
811,05,09,5,15,3,9,1,1,30,25
811,05,13,1,18,3,1,1,1,38,38
811,05,13,2,15,3,4,1,1,3,0
811,05,13,3,28,3,4,1,1,8,0
811,05,13,4,26,3,1,1,1,5,2
811,05,13,5,51,3,4,1,1,6,1
811,05,15,1,-1,4,1,1,1,10,4
811,05,15,2,-1,4,1,1,1,15,10
811,05,15,3,-1,4,1,1,1,10,6
811,05,15,4,28,4,2,1,1,4,0
811,05,15,5,15,4,3,1,1,5,1
811,05,21,1,26,4,4,1,1,80,70
811,05,21,2,-1,4,5,1,1,12,10
811,05,21,3,26,4,4,1,1,18,10
811,05,21,4,52,3,4,1,1,6,3
811,05,21,5,52,3,4,1,1,7,3
811,07,11,1,16,4,5,1,1,-2,-2
811,07,11,2,10,4,5,1,1,-2,-2
811,07,11,3,10,4,5,1,1,-2,-2
811,07,17,1,36,4,2,1,1,4,1
811,07,17,2,52,4,2,1,1,2,1
811,07,17,3,52,4,3,1,1,2,1
811,07,17,4,50,4,4,1,1,3,1
811,07,17,5,50,4,4,1,1,5,2
811,07,27,1,16,3,4,1,1,9,6
811,07,27,2,15,3,5,1,1,6,5
811,07,27,3,36,3,3,1,1,5,0
811,07,33,1,16,4,3,2,1,1020,408
811,07,33,2,16,4,3,1,1,50,36
811,07,37,1,20,4,4,1,1,-2,-2
811,07,37,2,26,4,4,1,1,-2,-2
811,07,37,3,46,4,4,1,1,-2,-2
811,07,37,4,26,4,4,1,1,-2,-2
811,09,05,1,46,3,5,1,1,30,20
811,09,05,2,46,3,5,1,1,30,20
811,09,05,3,28,4,2,1,2,20,10
811,09,13,1,20,4,5,9,1,15,8
811,09,13,2,15,3,4,9,1,20,15
811,09,13,3,15,3,4,9,1,25,17
811,09,13,4,20,3,4,9,1,20,12
811,09,13,5,20,3,5,9,2,40,40
