tinh,huyen,xa,madt,ngaydt,thangdt,ngayct,thangct,m1c1,m1c2,m1c3,m1c4,m1c5,m1c6,m1c7,m1c8,m1c9,m1c10,m1c11a,m1c11b,m1c11c,m1c12a,m1c12b,m1c12c,m1c13,m1c14,m1c15,m2c1a,m2c1b,m2c1c,m2c2,m2c3a,m2c3b,m2c3c,m2c4,m2c5a,m2c5b,m2c5c,m2c6,m2c7a,m2c7b,m2c7c,m2c7d,m2c7e,m2c7f,m2c7g,m2c8,m3c1,m3c2,m3c2a1,m3c2a2,m3c2a3,m3c3,m3c4a,m3c4b,m3c4c,m3c4a1,m3c4a2,m3c4a3,m3c5,m4c1,m4c25a_1,m4c25a_2,m4c25a_3,m4c25a_4,m4c25b_1,m4c25b_2,m4c25b_3,m4c25b_4,m4c25c_1,m4c25c_2,m4c25c_3,m4c25c_4,m4c26,m4c27,m4c28a,m4c28b,m4c28c,m4c29,m4c30,m4c31,m4c32a,m4c32b,m4c32c,m4c33,m4c34,m4c35,m4c36a,m4c36b,m4c36c,m4c37a,m4c37b,m4c37c,m5c1,m5c2,m5c3,m5c4,m5c5,m5c6,m5c7,m5c8,m5c9,m5c10,m5c11,m5c12,m5c13a,m5c13b,m5c14,m5c15a,m5c15b,m5c15c,m5c16,m5c17,m5c18,m5c19,m5c20,m5c21,m5c22,m5c23a,m5c23b,m6c1,m6c2,m6c3,m6c4,m6c5,m6c6,m6c7,m6c16,m6c17,m6c18,m6c19,m6c20,m6c21,m6c22,m6c23,m6c24a,m6c24b,m6c24c,m6c25,m6c26,m6c27,m6c28,m6c29a,m6c29b,m6c29c,m6c30,m7c1a,m7c1b,m7c1c,m7c2,m7c3a,m7c3b,m7c3c,m7c4a,m7c4b,m7c4c,m7c5,m8c1a,m8c1b,m8c1c,m8c2,m8c3,m8c4,m8c5,m8c6,m8c7,m8c8,m9c1a,m9c1b,m9c1c,m9c1d,m9c1e,m9c2,m7c10,m7c11,m7c12,m7c13,m7c14,m7c15,m7c16,m8c9,m8c10a1,m8c10a2,m8c10a3,m8c10b1,m8c10b2,m8c10b3,m8c10c1,m8c10c2,m8c10c3,m8c11a,m8c11b,m8c11c,m8c12,m8c13,m8c14,m8c15a,m8c15b,m8c15c,m8c15d,m8c15e
819,13,13,9,1,8,10,6,45.9,11,2005,0,0,9487,158,214,57,67,1,5,4.0,1,0,,2,1,1,3,7,0.0,1,1.0,0.0,,1,2.0,3.0,1.0,485,300,1035,2159,0,90,0,485,0,1,12.0,4.0,5.0,0.0,2.0,,,,,,,1.0,2,50,50,50,50,40,40,40,40,30,30,30,30,2,13.0,,,,,,,,,,12,2,2,2,3.0,5.0,1,2.0,4.0,1,12.0,1.0,2,2.0,12,1,2,,,2,5.0,1,3.0,1,2.0,0.0,,1,1.0,1,1,1,1,2,10,9,1,1,2,2,2,2,2,1,2003.0,1.0,1057.0,400.0,2,,,,,,,1,2.0,,,,,,6,1.0,0.0,1,9.0,8.0,7.0,1.0,3.0,0.0,2,3,4.0,5.0,0,0,0,0,0,0,0,1,8.0,6.0,4.0,2.0,1,1,2.0,2.0,2.0,1.0,1.0,2.0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2,,0,,,,,
819,13,19,9,15,8,11,8,78.4,8,3900,5,-1,19707,20,-1,20,50,5,4,1.0,1,0,,1,1,1,3,1,7.0,1,1.0,4.0,2.0,1,3.0,2.0,5.0,858,1812,2693,3726,0,450,0,2801,0,1,0.0,,,,2.0,,,,,,,1.0,1,40,40,40,40,35,35,35,35,20,20,20,20,2,15.0,,,,,,,,,,9,2,1,4,2.0,0.0,1,2.0,4.0,1,12.0,1.0,1,,12,1,2,,,2,15.0,1,3.0,1,2.0,0.0,,1,1.0,1,1,1,1,1,4,9,1,1,2,2,1,2,2,1,2000.0,1.0,97.0,30.0,2,,,,,,,2,,,,,,,6,1.0,4.0,1,9.0,0.0,,1.0,0.0,,2,3,5.0,8.0,0,0,0,0,0,0,0,1,6.0,8.0,0.0,,1,1,1.0,1.0,2.0,1.0,1.0,2.0,0,,,,,,,,,,,,,1,2.0,0,,,,,
821,01,12,1,3,7,3,7,48.36,6,2645,3,0,13714,10,0,0,0,1,4,5.0,1,2,0.0,1,1,1,1,3,7.0,1,1.0,2.0,4.0,1,2.0,3.0,6.0,348,338,0,0,0,0,0,0,0,2,,,,,,,,,,,,,1,40,50,40,60,40,50,40,60,-1,-1,-1,-1,2,-1.0,,,,,,,,,,25,2,1,4,0.0,,2,3.0,4.0,1,12.0,1.0,1,,12,1,2,,,2,-1.0,-1,,1,1.0,2.0,0.0,1,1.0,1,2,1,1,1,4,4,1,1,2,2,2,2,2,1,1994.0,1.0,106.0,-1.0,2,,,,,,,2,,,,,,,6,9.0,0.0,1,6.0,0.0,,5.0,1.0,0.0,2,5,4.0,8.0,0,0,0,0,0,0,0,8,13.0,0.0,,,1,1,1.0,1.0,1.0,2.0,1.0,2.0,0,,,,,,,,,,,,,1,3.0,0,,,,,
821,03,15,2,25,6,24,6,47.74,11,3609,0,0,16721,43,300,138,122,1,4,5.0,1,0,,2,1,1,1,4,7.0,1,1.0,2.0,4.0,1,2.0,0.0,,582,598,350,-1,0,0,0,0,0,1,-2.0,4.0,2.0,3.0,2.0,,,,,,,1.0,1,45,35,40,40,45,35,40,40,30,30,30,30,2,3.0,,,,,,,,,,29,2,1,3,4.0,2.0,1,3.0,4.0,1,12.0,1.0,1,,12,3,1,1.0,,1,,1,3.0,1,2.0,3.0,0.0,1,1.0,1,2,1,2,2,4,9,1,1,2,2,2,2,2,1,-1.0,1.0,-1.0,-1.0,1,2.0,,,,,,1,2.0,,,,,,6,8.0,0.0,1,5.0,7.0,6.0,1.0,6.0,4.0,2,3,5.0,1.0,0,0,0,1,2,2,223,1,2.0,4.0,8.0,6.0,1,1,2.0,1.0,1.0,1.0,1.0,2.0,0,,,,,,,,,,,,,2,,0,,,,,
821,03,17,2,20,10,20,10,48.67,11,3096,17,0,13578,120,0,61,83,1,4,5.0,1,7,4.0,2,1,1,1,3,7.0,1,1.0,4.0,11.0,1,2.0,3.0,4.0,262,207,89,1184,0,0,0,0,0,1,10.0,6.0,0.0,,2.0,,,,,,,1.0,1,60,-1,60,70,50,-1,60,70,40,-1,60,60,1,,1.0,2.0,3.0,10.0,4.0,2.0,,,,46,1,1,2,4.0,3.0,1,2.0,5.0,1,12.0,1.0,2,7.0,12,1,1,1.0,,2,1.0,6,3.0,2,,,,1,1.0,2,2,2,2,2,4,4,1,1,2,2,2,2,2,1,2001.0,2.0,,,1,2.0,,,,,,1,1.0,50.0,100.0,80.0,0.0,1.0,6,13.0,7.0,1,3.0,5.0,0.0,1.0,2.0,3.0,2,5,3.0,0.0,0,0,0,0,0,0,0,1,6.0,8.0,7.0,0.0,1,1,2.0,2.0,2.0,1.0,1.0,2.0,0,,,,,,,,,,,,,2,,0,,,,,
821,03,21,2,10,7,10,7,41.35,9,2800,5,0,13584,20,0,19,17,1,4,5.0,1,7,8.0,2,2,1,1,7,3.0,1,1.0,2.0,7.0,1,2.0,1.0,3.0,389,389,240,240,60,120,48,389,0,2,,,,,,,,,,,,,1,40,40,60,70,-3,-3,50,70,-3,-3,40,60,2,10.0,,,,,,,,,,10,2,2,2,4.0,0.0,1,2.0,8.0,1,12.0,3.0,1,,12,1,1,1.0,,1,,1,3.0,1,2.0,3.0,0.0,1,1.0,2,2,2,2,1,4,4,1,1,2,2,2,2,2,1,2003.0,2.0,,,1,1.0,85.0,200.0,150.0,50.0,2.0,1,1.0,94.0,200.0,150.0,60.0,2.0,6,11.0,13.0,1,0.0,,,9.0,,,2,4,3.0,7.0,0,0,0,0,0,0,0,1,2.0,8.0,11.0,0.0,1,1,2.0,2.0,1.0,1.0,1.0,2.0,0,,,,,,,,,,,,,2,,0,,,,,
821,03,23,2,20,10,20,10,34.61,14,3065,60,0,15329,86,0,78,141,1,5,0.0,1,4,7.0,2,2,1,1,7,8.0,1,1.0,11.0,4.0,1,1.0,2.0,4.0,450,341,79,1483,0,0,0,0,0,1,-2.0,1.0,4.0,3.0,2.0,,,,,,,1.0,1,60,-1,60,70,50,-1,60,70,40,-1,50,70,2,9.0,,,,,,,,,,48,1,1,2,4.0,3.0,1,5.0,6.0,1,12.0,1.0,1,,12,1,1,2.0,7.0,2,7.0,6,3.0,1,1.0,2.0,0.0,1,1.0,1,2,1,2,1,4,4,1,1,2,2,2,2,2,1,2004.0,2.0,,,1,2.0,,,,,,1,2.0,,,,,,9,7.0,8.0,2,,,,1.0,2.0,4.0,2,3,5.0,9.0,0,0,0,0,0,0,0,1,2.0,4.0,6.0,9.0,1,1,1.0,1.0,1.0,1.0,1.0,2.0,0,,,,,,,,,,,,,2,,0,,,,,
821,03,25,2,26,6,28,6,56.64,6,2101,0,7,9932,0,15,22,14,1,4,5.0,1,7,8.0,2,2,1,1,3,7.0,1,4.0,1.0,7.0,1,2.0,3.0,4.0,56,56,0,0,0,0,0,0,0,1,4.0,3.0,4.0,5.0,2.0,,,,,,,1.0,3,60,40,50,70,50,-3,50,70,50,-3,50,70,2,14.0,,,,,,,,,,4,2,2,2,0.0,,1,4.0,8.0,1,12.0,1.0,1,,12,1,1,1.0,,1,,30,5.0,2,,,,1,1.0,1,2,1,2,2,4,9,1,1,2,2,2,2,2,1,2002.0,2.0,,,1,1.0,126.0,200.0,128.0,100.0,2.0,1,1.0,134.0,210.0,260.0,0.0,2.0,1,6.0,13.0,2,,,,2.0,3.0,4.0,1,0,,,0,0,0,0,0,0,62,1,2.0,4.0,8.0,11.0,1,1,2.0,2.0,1.0,1.0,1.0,2.0,0,,,,,,,,,,,,,2,,0,,,,,
821,04,03,3,10,9,10,9,33.1,10,2319,0,51,11065,0,244,46,60,1,5,4.0,8,5,0.0,2,1,1,1,7,5.0,1,1.0,2.0,4.0,1,2.0,4.0,6.0,736,736,515,515,0,736,0,0,1,1,-2.0,2.0,3.0,0.0,2.0,,,,,,,2.0,3,50,50,50,70,50,50,50,50,30,30,30,30,2,10.0,,,,,,,,,,12,2,1,2,4.0,3.0,1,3.0,4.0,2,,,2,10.0,12,1,1,1.0,,1,,4,3.0,1,2.0,3.0,0.0,1,1.0,1,2,1,2,2,4,9,1,1,2,2,2,2,2,1,1998.0,1.0,62.0,40.0,1,1.0,35.0,0.0,0.0,50.0,2.0,1,1.0,90.0,0.0,120.0,0.0,2.0,6,9.0,13.0,2,,,,4.0,1.0,0.0,2,3,4.0,5.0,0,0,0,0,0,0,0,1,2.0,3.0,11.0,0.0,1,1,1.0,2.0,2.0,2.0,2.0,2.0,1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,2,,0,,,,,
821,04,07,3,2,7,2,7,56.42,9,3722,2,76,18271,12,453,160,101,1,5,4.0,1,4,2.0,2,1,1,1,3,7.0,1,4.0,1.0,0.0,2,,,,688,688,0,0,0,0,0,0,0,1,-2.0,4.0,0.0,,2.0,,,,,,,2.0,3,-3,-3,35,70,-3,-3,35,70,-3,-3,30,40,2,6.0,,,,,,,,,,15,2,2,2,0.0,,1,3.0,6.0,1,12.0,3.0,2,5.0,-1,3,1,1.0,,1,,30,5.0,1,2.0,0.0,,1,1.0,1,2,1,2,2,4,9,1,1,2,2,2,2,2,1,2000.0,2.0,,,2,,,,,,,1,2.0,,,,,,6,9.0,13.0,1,0.0,,,4.0,1.0,0.0,2,4,8.0,0.0,0,0,0,0,0,0,0,1,4.0,5.0,0.0,,1,1,2.0,2.0,1.0,1.0,2.0,2.0,0,,,,,,,,,,,,,2,,0,,,,,
821,04,09,3,5,7,5,7,51.63,9,2332,0,12,11244,0,56,72,96,1,5,4.0,1,4,8.0,2,1,1,1,3,7.0,1,4.0,1.0,0.0,2,,,,307,307,0,0,0,0,0,0,0,1,-2.0,3.0,2.0,0.0,2.0,,,,,,,2.0,1,-3,-3,45,70,-3,-3,45,70,-3,-3,30,40,2,2.0,,,,,,,,,,16,2,2,2,0.0,,1,3.0,8.0,2,,,2,8.0,12,3,1,1.0,,2,8.0,30,5.0,1,2.0,0.0,,1,1.0,1,2,1,2,2,9,4,1,1,2,2,2,2,2,1,1999.0,2.0,,,2,,,,,,,1,2.0,,,,,,9,13.0,6.0,1,0.0,,,1.0,2.0,4.0,2,6,4.0,5.0,0,0,0,0,0,0,0,1,5.0,3.0,2.0,0.0,1,1,2.0,2.0,1.0,1.0,2.0,2.0,0,,,,,,,,,,,,,2,,0,,,,,
821,04,13,3,1,7,1,7,55.2,14,3723,0,0,17493,86,98,62,86,1,5,4.0,1,4,7.0,2,1,1,1,2,3.0,1,1.0,2.0,0.0,1,3.0,6.0,0.0,530,530,0,0,0,0,0,0,0,1,-2.0,4.0,3.0,0.0,1.0,7.0,0.0,,5.0,0.0,,2.0,1,-3,-3,40,70,-3,-3,40,70,-3,-3,25,40,2,16.0,,,,,,,,,,18,2,2,2,0.0,,1,3.0,6.0,2,,,2,16.0,12,3,1,1.0,,1,,1,3.0,1,2.0,0.0,,1,1.0,1,2,1,2,1,4,3,1,1,1,1,1,2,2,1,2000.0,2.0,,,2,,,,,,,1,2.0,,,,,,1,9.0,13.0,2,,,,9.0,,,9,4,8.0,2.0,0,0,0,0,0,0,0,1,3.0,5.0,2.0,0.0,1,1,1.0,2.0,1.0,2.0,2.0,3.0,0,,,,,,,,,,,,,2,,0,,,,,
821,05,03,7,17,6,16,6,25.0,8,1680,11,25,9975,50,105,6,7,1,4,5.0,8,1,2.0,2,2,2,1,7,8.0,1,1.0,4.0,11.0,1,2.0,3.0,6.0,353,0,30,6,15,2,0,0,1,2,,,,,,,,,,,,,1,55,50,50,70,55,50,50,70,50,40,45,60,2,10.0,,,,,,,,,,3,2,1,2,4.0,5.0,4,8.0,6.0,1,12.0,3.0,1,,12,1,1,1.0,,1,,1,3.0,1,2.0,3.0,0.0,1,1.0,1,2,1,2,1,4,4,1,1,2,2,2,2,2,1,1999.0,1.0,-1.0,-1.0,2,,,,,,,2,,,,,,,6,11.0,0.0,2,,,,3.0,4.0,5.0,2,4,3.0,0.0,0,0,0,0,0,0,0,1,6.0,4.0,8.0,11.0,1,1,2.0,2.0,1.0,1.0,1.0,2.0,0,,,,,,,,,,,,,2,,0,,,,,
821,05,07,7,9,9,10,9,33.0,11,2558,8,10,11622,42,49,6,5,1,4,5.0,1,0,,2,2,2,1,3,7.0,1,1.0,4.0,5.0,1,1.0,2.0,3.0,366,205,30,15,-1,-1,-1,-1,1,2,,,,,,,,,,,,,2,60,50,50,70,60,50,50,70,50,50,50,70,2,11.0,,,,,,,,,,3,2,1,2,4.0,0.0,1,4.0,8.0,1,12.0,2.0,2,5.0,12,2,1,1.0,,1,,5,3.0,1,2.0,3.0,0.0,1,1.0,1,2,1,2,1,4,9,1,1,2,2,2,2,2,1,1999.0,1.0,106.0,46.0,2,,,,,,,2,,,,,,,6,0.0,,2,,,,5.0,3.0,0.0,2,8,0.0,,0,0,0,0,0,0,579,1,8.0,0.0,,,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2,,0,,,,,
821,05,11,7,9,6,9,6,45.0,14,2601,7,9,14026,36,43,6,8,1,5,4.0,8,2,1.0,2,2,2,1,7,9.0,1,1.0,4.0,11.0,1,2.0,3.0,1.0,505,16,25,18,0,0,0,0,2,2,,,,,,,,,,,,,1,50,70,60,70,50,50,55,70,50,40,55,60,2,10.0,,,,,,,,,,6,2,1,3,2.0,0.0,8,6.0,0.0,1,12.0,2.0,1,,12,2,2,,,1,,2,3.0,1,2.0,3.0,0.0,1,1.0,1,2,1,2,1,4,9,1,1,2,2,2,2,2,1,2000.0,1.0,-1.0,-1.0,2,,,,,,,2,,,,,,,6,9.0,0.0,2,,,,2.0,4.0,5.0,2,4,3.0,8.0,0,0,0,0,0,0,0,1,6.0,8.0,4.0,3.0,1,1,2.0,2.0,1.0,1.0,2.0,2.0,0,,,,,,,,,,,,,1,1.0,0,,,,,
821,05,15,4,11,6,11,6,39.0,10,2756,28,35,13567,139,140,40,45,1,5,4.0,1,0,,2,2,1,1,0,,1,1.0,0.0,,1,2.0,4.0,0.0,470,150,30,0,7,0,15,470,1,2,,,,,,,,,,,,,1,60,50,70,60,-3,50,70,60,-3,-3,-3,-3,2,8.0,,,,,,,,,,40,2,1,2,0.0,,4,8.0,7.0,1,12.0,1.0,1,,12,1,1,1.0,,1,,2,3.0,1,2.0,0.0,,1,1.0,1,2,1,1,1,4,4,1,1,2,2,2,2,2,1,2006.0,2.0,,,2,,,,,,,1,1.0,85.0,180.0,30.0,50.0,1.0,5,6.0,0.0,2,,,,1.0,2.0,0.0,2,0,,,0,0,0,0,0,0,0,1,2.0,3.0,0.0,,1,1,1.0,1.0,1.0,2.0,1.0,2.0,4,,,,,,,,,,1.0,0.0,0.0,1,0.0,0,,,,,
821,05,17,7,15,6,16,6,38.0,11,3126,6,6,14797,34,35,5,7,1,5,4.0,8,3,0.0,2,2,2,1,3,7.0,1,1.0,2.0,4.0,1,1.0,2.0,0.0,251,0,20,15,0,0,0,0,1,1,-2.0,1.0,2.0,3.0,2.0,,,,,,,1.0,1,55,45,55,75,50,45,50,75,50,40,50,65,2,10.0,,,,,,,,,,4,2,1,3,4.0,0.0,4,8.0,0.0,1,12.0,1.0,1,,12,3,2,,,1,,2,3.0,1,1.0,2.0,0.0,1,1.0,2,2,1,1,1,4,9,1,1,2,2,2,2,2,1,1999.0,1.0,100.0,49.0,1,2.0,,,,,,1,1.0,50.0,240.0,0.0,15.0,1.0,6,5.0,0.0,2,,,,1.0,3.0,5.0,2,4,3.0,1.0,1,0,1,0,0,0,0,1,4.0,6.0,7.0,8.0,1,1,2.0,1.0,3.0,1.0,2.0,2.0,0,,,,,,,,,,,,,2,,0,,,,,
821,05,21,4,18,6,18,6,59.0,7,2047,31,41,8748,182,209,38,35,1,5,4.0,1,8,0.0,1,1,1,3,2,0.0,1,1.0,0.0,,1,3.0,4.0,0.0,436,380,860,1500,65,80,80,436,2,2,,,,,,,,,,,,,1,50,60,30,40,-3,60,30,40,-3,-3,-3,-3,2,6.0,,,,,,,,,,5,2,1,1,,,1,0.0,,1,12.0,3.0,2,3.0,12,3,1,1.0,,1,,1,3.0,1,3.0,2.0,0.0,1,1.0,2,2,1,1,1,4,4,1,1,2,2,2,2,2,1,2000.0,2.0,,,2,,,,,,,1,2.0,,,,,,6,0.0,,2,,,,2.0,4.0,0.0,2,0,,,0,0,0,0,0,0,0,1,2.0,0.0,,,1,1,2.0,2.0,1.0,2.0,2.0,2.0,1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,,0,,,,,
821,05,23,4,23,6,23,6,51.0,12,3225,46,32,17299,245,158,38,42,1,5,4.0,8,0,,1,2,1,3,1,7.0,3,,,,1,2.0,1.0,0.0,325,245,485,1470,35,45,25,325,2,2,,,,,,,,,,,,,1,60,70,70,60,-3,70,70,60,-3,-3,-3,-3,2,5.0,,,,,,,,,,15,2,1,2,0.0,,1,4.0,0.0,1,12.0,1.0,2,1.0,12,1,2,,,1,,2,2.0,1,2.0,3.0,0.0,1,1.0,1,2,1,1,1,4,4,1,1,2,2,2,2,2,1,2003.0,2.0,,,2,,,,,,,1,2.0,,,,,,7,5.0,6.0,2,,,,1.0,3.0,2.0,2,0,,,0,0,0,0,0,0,0,1,2.0,3.0,0.0,,1,1,2.0,2.0,1.0,2.0,1.0,2.0,1,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,,0,,,,,
821,05,25,14,26,9,25,9,99.0,7,2347,100,85,11721,415,348,35,30,1,5,4.0,8,1,2.0,1,1,1,3,7,1.0,1,2.0,3.0,4.0,1,2.0,3.0,4.0,453,250,908,750,25,30,0,2347,0,2,,,,,,,,,,,,,1,70,70,70,70,-1,-1,70,70,-1,-1,-1,-1,2,18.0,,,,,,,,,,12,2,2,3,4.0,0.0,2,3.0,0.0,2,,,2,5.0,12,3,1,1.0,,1,,3,3.0,1,2.0,3.0,0.0,1,1.0,2,2,1,2,1,4,9,1,1,2,2,2,2,2,1,2001.0,1.0,120.0,40.0,2,,,,,,,1,2.0,,,,,,1,3.0,0.0,2,,,,1.0,2.0,0.0,2,4,5.0,0.0,0,0,0,0,0,0,0,1,0.0,,,,1,1,2.0,2.0,1.0,2.0,1.0,2.0,0,,,,,,,,,,,,,2,,0,,,,,
821,07,08,5,18,7,18,7,30.51,7,3321,4,0,16999,120,32,196,51,1,4,5.0,1,4,0.0,2,2,2,1,7,0.0,1,1.0,2.0,4.0,1,1.0,2.0,6.0,485,0,0,0,0,0,0,0,0,1,-2.0,1.0,0.0,,2.0,,,,,,,2.0,1,50,30,30,40,30,20,30,30,15,15,-3,-3,2,6.0,,,,,,,,,,24,2,1,2,4.0,0.0,1,3.0,0.0,1,12.0,1.0,2,1.0,-1,1,2,,,2,-1.0,-1,,1,2.0,3.0,0.0,1,1.0,1,2,1,2,1,4,4,1,1,2,2,2,2,2,1,1999.0,2.0,,,1,1.0,198.0,150.0,0.0,0.0,2.0,2,,,,,,,1,6.0,13.0,2,,,,1.0,4.0,5.0,2,1,3.0,5.0,24,0,5,0,0,0,0,1,2.0,11.0,0.0,,1,1,1.0,2.0,1.0,1.0,1.0,2.0,0,,,,,,,,,,,,,2,,0,,,,,
821,07,09,5,10,10,10,10,53.0,10,2825,0,0,14405,0,0,10,5,1,4,5.0,1,0,,2,2,2,1,3,9.0,1,1.0,2.0,0.0,1,2.0,3.0,4.0,-1,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,1,40,40,40,50,35,35,25,35,20,20,20,20,2,4.0,,,,,,,,,,6,2,1,2,4.0,3.0,1,2.0,8.0,1,12.0,1.0,1,,12,1,2,,,2,-1.0,-1,,1,2.0,3.0,4.0,1,1.0,1,1,1,1,2,3,4,1,1,2,2,2,2,2,1,1999.0,2.0,,,1,1.0,20.0,200.0,-1.0,50.0,2.0,2,,,,,,,6,13.0,4.0,1,6.0,0.0,,4.0,5.0,0.0,2,1,5.0,6.0,-1,-1,-1,-1,-1,-1,-1,1,6.0,11.0,12.0,0.0,1,1,1.0,1.0,1.0,1.0,1.0,3.0,0,,,,,,,,,,,,,2,,0,,,,,
821,07,11,5,15,6,15,6,59.0,11,5259,59,1,28515,112,1,-1,50,1,4,5.0,3,1,2.0,2,2,2,3,7,9.0,1,1.0,0.0,,2,,,,255,255,0,0,0,80,0,0,1,1,50.0,1.0,0.0,,2.0,,,,,,,2.0,1,50,50,40,60,35,40,40,60,20,-1,-1,-1,2,-1.0,,,,,,,,,,20,2,1,2,4.0,0.0,-1,,,1,12.0,1.0,1,,12,2,2,,,1,,-1,,1,2.0,0.0,,1,1.0,1,2,1,2,1,4,-1,1,1,2,2,2,2,2,1,1997.0,1.0,50.0,25.0,2,,,,,,,1,1.0,395.0,300.0,45.0,-1.0,1.0,6,5.0,17.0,1,3.0,0.0,,2.0,0.0,,2,1,3.0,5.0,18,0,3,0,0,0,75,1,2.0,8.0,0.0,,1,1,2.0,1.0,1.0,1.0,2.0,2.0,0,,,,,,,,,,,,,2,,0,,,,,
821,07,13,5,17,6,17,6,50.0,7,2842,228,14,12925,1300,14,7,24,1,3,0.0,1,2,3.0,2,2,1,3,7,9.0,1,2.0,9.0,0.0,1,3.0,6.0,0.0,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,3,25,30,30,20,20,20,20,20,15,-3,10,10,2,15.0,,,,,,,,,,24,2,1,2,3.0,4.0,-1,,,2,,,1,,12,2,1,1.0,,1,,2,2.0,1,2.0,3.0,0.0,1,1.0,1,1,1,1,1,4,4,1,1,2,2,2,2,2,1,2002.0,2.0,,,1,1.0,40.0,200.0,0.0,50.0,2.0,1,2.0,,,,,,5,17.0,0.0,1,4.0,0.0,,3.0,0.0,,2,3,8.0,9.0,0,0,0,0,0,0,0,1,11.0,2.0,5.0,13.0,1,1,1.0,2.0,1.0,1.0,2.0,2.0,1,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2,,0,,,,,
821,09,05,6,16,6,16,6,85.0,8,3389,92,0,18748,373,374,18,15,1,4,0.0,1,0,,1,1,1,3,4,7.0,1,1.0,2.0,4.0,1,2.0,3.0,4.0,605,605,0,0,0,0,0,0,2,2,,,,,,,,,,,,,1,40,40,50,60,30,30,40,60,-3,-3,-3,-3,2,15.0,,,,,,,,,,6,2,1,4,2.0,5.0,1,4.0,5.0,1,12.0,2.0,1,,12,2,2,,,2,5.0,3,8.0,1,2.0,0.0,,1,1.0,1,1,1,2,1,4,-1,1,1,2,1,2,2,2,1,1997.0,1.0,40.0,24.0,2,,,,,,,1,2.0,,,,,,6,13.0,5.0,1,5.0,6.0,4.0,2.0,1.0,4.0,2,5,3.0,8.0,0,0,0,0,0,6,36,1,2.0,4.0,11.0,5.0,1,1,2.0,2.0,2.0,2.0,1.0,2.0,0,,,,,,,,,,,,,2,,0,,,,,
821,09,07,6,18,6,18,6,88.3,15,4472,0,0,23258,77,687,80,81,1,5,4.0,1,0,,2,2,2,3,7,1.0,1,4.0,0.0,,1,2.0,1.0,3.0,1000,1000,0,0,0,0,0,0,1,2,,,,,,,,,,,,,3,40,40,50,60,40,40,50,60,-3,-3,-3,-3,2,24.0,,,,,,,,,,12,2,1,2,3.0,4.0,1,4.0,11.0,1,12.0,2.0,1,,12,2,2,,,1,,6,2.0,1,2.0,3.0,0.0,1,1.0,1,2,1,2,1,4,-1,1,1,2,2,2,2,2,1,1997.0,1.0,46.0,25.0,2,,,,,,,1,2.0,,,,,,6,13.0,14.0,2,,,,1.0,4.0,5.0,2,5,3.0,4.0,0,0,0,0,0,0,49,4,1.0,2.0,5.0,11.0,1,1,2.0,2.0,2.0,1.0,1.0,2.0,0,,,,,,,,,,,,,2,,0,,,,,
821,09,09,6,17,6,17,6,96.42,14,3646,0,0,17894,675,640,107,577,1,5,4.0,1,2,0.0,1,2,2,3,7,4.0,1,1.0,2.0,4.0,1,3.0,2.0,0.0,714,714,0,0,0,0,0,0,1,2,,,,,,,,,,,,,1,40,40,50,60,40,40,50,60,-3,-3,-3,-3,2,12.0,,,,,,,,,,15,2,1,2,4.0,0.0,4,5.0,0.0,1,12.0,2.0,1,,12,2,2,,,1,,5,8.0,1,2.0,0.0,,1,1.0,1,2,1,1,1,4,3,1,1,1,2,1,2,2,1,1997.0,1.0,38.0,17.0,2,,,,,,,1,1.0,35.0,0.0,5.0,0.0,2.0,6,3.0,4.0,1,0.0,,,1.0,0.0,,2,3,5.0,0.0,0,0,0,0,0,0,47,1,2.0,4.0,5.0,11.0,1,1,1.0,2.0,2.0,3.0,1.0,2.0,0,,,,,,,,,,,,,2,,1,0.0,0.0,0.0,1.0,0.0
