tinh,huyen,xa,diaban,hoso,m5b4c2_1,m5b4c2_2,m5b4c2_3,m5b4c2_4,m5b4c2_5,m5b4c2_6,m5b4c2_7,m5b4c2_8
717,1,11.0,19,15,0,0,0,0,0,0,0,0
717,1,13.0,7,13,0,0,0,0,0,0,0,0
717,1,13.0,7,15,0,300000,0,0,0,0,0,0
717,1,13.0,7,19,0,0,0,0,0,0,0,0
717,1,15.0,16,13,0,0,0,0,0,0,0,0
717,1,15.0,16,14,0,0,0,0,0,0,0,0
717,1,15.0,16,20,0,0,0,0,0,0,0,0
717,1,17.0,8,13,0,0,0,0,0,0,0,0
717,1,17.0,8,15,0,0,27357,0,0,0,0,0
717,1,17.0,8,19,0,0,0,0,0,0,0,0
717,1,19.0,13,13,0,0,0,0,0,0,0,0
717,1,19.0,13,19,0,0,0,0,0,0,0,0
717,1,19.0,13,21,0,0,0,0,0,0,0,0
717,1,21.0,12,13,0,0,0,0,0,0,0,0
717,1,21.0,12,14,0,0,0,0,0,0,0,0
717,1,21.0,12,15,0,0,0,0,0,0,0,0
717,3,1.0,23,14,0,0,0,0,0,0,0,0
717,3,1.0,23,15,0,0,0,0,0,0,0,0
717,3,1.0,23,20,3600,0,0,0,0,0,0,0
717,3,3.0,6,14,0,0,0,0,0,0,0,0
717,3,3.0,6,15,0,0,46500,0,0,0,0,0
717,3,3.0,6,20,0,0,0,0,0,0,0,0
717,3,7.0,1,13,0,0,0,0,0,0,0,0
717,3,7.0,1,14,0,0,0,0,0,0,0,0
717,3,7.0,1,15,0,0,0,0,0,0,0,0
717,3,13.0,5,14,463,0,0,0,0,0,0,0
717,3,13.0,5,15,390,0,0,0,0,65,0,0
717,3,13.0,5,20,0,0,0,0,0,165,0,0
717,3,15.0,31,13,0,0,0,0,0,0,0,0
717,3,15.0,31,14,0,0,5000,0,0,0,0,0
717,3,15.0,31,19,0,0,5000,0,0,0,0,0
717,5,1.0,19,15,0,0,0,0,0,0,0,0
717,5,1.0,19,19,0,0,0,0,0,0,0,0
717,5,1.0,19,20,0,0,0,0,0,0,0,0
717,5,3.0,11,13,10240,0,0,0,0,0,0,0
717,5,3.0,11,19,0,0,0,0,0,0,0,0
717,5,3.0,11,20,1000,0,0,0,0,0,0,0
717,5,5.0,6,13,0,0,0,0,0,0,0,0
717,5,5.0,6,14,0,0,0,0,0,0,0,0
717,5,5.0,6,15,0,0,0,0,0,0,0,0
717,5,7.0,25,13,0,0,0,0,0,0,0,150
717,5,7.0,25,14,31310,0,0,0,0,0,0,0
717,5,7.0,25,19,0,0,0,0,0,0,0,0
717,5,13.0,14,13,0,0,0,0,0,0,0,0
717,5,13.0,14,14,0,0,0,0,0,0,0,0
717,5,13.0,14,15,0,0,0,0,0,0,0,0
717,5,17.0,16,13,0,0,0,0,0,0,0,0
717,5,17.0,16,15,0,0,0,0,0,0,0,0
717,5,17.0,16,19,0,0,0,0,0,0,0,0
717,5,23.0,42,13,0,0,0,0,0,0,0,0
717,5,23.0,42,14,0,0,0,500000,0,0,0,0
717,5,23.0,42,15,336,0,0,0,0,0,0,0
717,7,1.0,16,14,0,0,0,0,0,0,0,0
717,7,1.0,16,15,26400,36500,0,0,0,0,0,0
717,7,1.0,16,19,0,0,0,0,0,0,0,0
717,7,3.0,11,13,3000,0,0,0,0,0,0,0
717,7,3.0,11,19,0,0,0,0,0,0,0,0
717,7,3.0,11,20,0,0,0,0,0,0,0,0
717,7,7.0,19,14,0,0,0,0,0,0,0,0
717,7,7.0,19,15,0,0,0,0,0,0,0,0
717,7,7.0,19,20,0,0,0,0,0,0,0,0
717,7,11.0,7,13,585,0,0,0,0,0,0,0
717,7,11.0,7,14,637,0,0,0,0,0,0,0
717,7,11.0,7,15,585,0,0,0,0,0,0,0
717,7,17.0,6,13,12700,0,0,0,0,0,0,0
717,7,17.0,6,14,0,0,0,0,0,0,0,0
717,7,17.0,6,15,0,0,0,0,0,0,0,0
717,7,19.0,9,13,0,0,0,0,0,0,0,0
717,7,19.0,9,14,0,0,0,0,0,0,0,0
717,7,19.0,9,15,312,0,0,0,0,0,0,0
717,7,23.0,18,13,0,0,0,0,0,0,0,0
717,7,23.0,18,14,0,0,0,0,0,0,0,0
717,7,23.0,18,19,0,0,0,0,0,0,0,0
717,9,1.0,5,13,0,0,0,0,0,0,0,0
717,9,1.0,5,14,4707,0,0,0,0,0,0,0
717,9,1.0,5,15,0,0,0,0,0,0,0,0
717,9,3.0,15,13,0,0,0,0,0,0,0,0
717,9,3.0,15,14,0,0,0,0,0,0,0,0
717,9,3.0,15,15,0,0,0,0,0,0,0,0
717,9,5.0,16,13,0,0,0,0,0,0,0,0
717,9,5.0,16,14,0,0,0,0,0,0,0,100
717,9,5.0,16,19,0,0,0,0,0,0,0,0
717,9,7.0,12,13,0,0,15184,0,0,0,0,0
717,9,7.0,12,14,0,0,11160,0,0,0,0,0
717,9,7.0,12,15,780,0,40000,0,300,0,0,0
717,9,9.0,43,13,0,0,0,0,0,0,0,0
717,9,9.0,43,14,0,0,0,0,0,0,0,0
717,9,9.0,43,15,780,0,0,0,0,0,0,0
717,11,1.0,27,13,0,0,0,0,0,0,0,0
717,11,1.0,27,14,0,0,0,0,0,0,0,0
717,11,1.0,27,20,0,0,0,0,0,0,0,0
717,11,3.0,58,13,0,0,0,0,0,0,0,0
717,11,3.0,58,14,0,0,0,0,0,0,0,0
717,11,3.0,58,15,0,0,0,0,0,0,0,0
717,11,11.0,9,13,0,0,0,0,0,0,0,0
717,11,11.0,9,14,0,0,0,0,0,0,0,0
717,11,11.0,9,15,0,0,0,0,0,0,0,0
717,11,13.0,11,13,0,660,0,0,0,0,0,0
717,11,13.0,11,14,0,0,0,0,0,0,0,0
717,11,13.0,11,15,0,0,0,0,0,0,0,0
717,11,15.0,7,13,2156,0,0,0,0,0,0,0
717,11,15.0,7,14,0,0,0,0,0,0,0,0
717,11,15.0,7,15,0,0,0,0,0,0,0,0
717,11,23.0,27,13,8700,0,0,0,0,0,0,0
717,11,23.0,27,14,2900,0,0,0,2720,0,0,0
717,11,23.0,27,30,2500,0,0,0,0,0,0,0
801,1,1.0,21,13,4480,0,0,480,0,0,0,0
801,1,1.0,21,14,0,0,40000,0,0,0,0,0
801,1,1.0,21,15,0,0,0,0,0,0,0,0
801,1,5.0,12,13,0,0,6000,0,0,0,0,2900
801,1,5.0,12,14,0,0,3650,0,0,0,0,0
801,1,5.0,12,19,0,0,0,0,0,0,0,0
801,1,7.0,18,13,0,0,0,0,0,0,0,0
801,1,7.0,18,14,6756,0,0,0,0,0,0,0
801,1,7.0,18,15,0,0,0,0,0,0,0,0
801,1,10.0,8,13,0,0,0,0,0,0,0,0
801,1,10.0,8,14,0,0,0,0,0,0,0,0
801,1,10.0,8,15,0,0,2500,0,0,0,0,0
801,1,11.0,10,13,0,0,0,0,0,0,0,25000
801,1,11.0,10,14,1024,0,0,0,0,0,0,0
801,1,11.0,10,15,15520,0,0,0,0,0,0,8000
801,1,19.0,18,13,0,0,0,0,0,0,0,0
801,1,19.0,18,14,690,0,0,5000,0,0,0,0
801,1,19.0,18,15,0,0,0,0,0,0,0,0
801,3,8.0,1,13,0,0,42000,0,0,0,0,0
801,3,8.0,1,14,12700,5000,0,0,0,0,0,0
801,3,8.0,1,15,0,5000,0,0,0,0,0,0
801,5,3.0,10,13,118000,0,0,0,0,0,0,0
801,5,3.0,10,14,720,0,0,0,0,0,0,20000
801,5,3.0,10,15,0,0,0,0,0,0,0,0
801,5,17.0,4,13,219200,0,0,0,0,0,0,800000
801,5,17.0,4,14,143616,0,0,0,3000,0,0,36400
801,5,17.0,4,15,0,0,0,0,0,0,0,8500
801,7,1.0,31,13,0,0,3400,0,0,0,0,0
801,7,1.0,31,14,0,0,35700,0,0,0,0,6890
801,7,1.0,31,15,15360,0,0,0,0,0,0,0
801,7,7.0,9,13,24026,0,0,0,0,0,0,54000
801,7,7.0,9,14,15720,0,6280,0,0,0,0,550
801,7,7.0,9,15,0,0,0,0,0,0,0,102450
801,7,11.0,3,13,0,0,0,0,0,0,0,0
801,7,11.0,3,14,16440,0,3800,0,0,0,0,1931
801,7,11.0,3,15,0,5000,0,0,0,0,0,1050
801,9,11.0,21,13,19448,0,0,0,0,0,0,1610
801,9,11.0,21,14,1000,0,0,0,0,0,0,0
801,9,11.0,21,15,0,0,0,0,0,0,0,0
801,9,19.0,4,14,0,0,0,0,0,0,0,12665
801,9,19.0,4,19,27580,0,0,0,0,0,0,7000
801,9,19.0,4,20,0,5000,0,0,0,0,0,36850
801,11,9.0,8,13,104500,10000,16000,0,0,0,0,0
801,11,9.0,8,15,0,4000,0,0,0,0,0,0
801,11,9.0,8,19,16350,0,0,0,0,0,0,250
801,11,19.0,4,13,33600,0,0,0,0,0,0,0
801,11,19.0,4,14,10000,0,5300,0,0,0,0,1000
801,11,19.0,4,15,11200,0,0,0,0,0,0,0
801,13,1.0,6,14,0,0,0,0,0,0,0,0
801,13,1.0,6,19,18000,0,0,0,0,0,0,0
801,13,1.0,6,20,9500,0,0,0,0,0,0,0
801,13,9.0,14,13,0,0,0,0,0,0,0,0
801,13,9.0,14,14,372,0,0,0,0,0,0,0
801,13,9.0,14,15,0,0,0,0,0,0,0,0
801,13,15.0,4,13,0,0,0,0,0,0,10700,470
801,13,15.0,4,14,0,5000,0,25000,0,0,0,0
801,13,15.0,4,15,0,0,0,0,0,0,0,794
801,15,3.0,18,13,21320,0,0,0,0,0,0,20000
801,15,3.0,18,14,0,0,0,0,0,0,0,0
801,15,3.0,18,15,10330,0,0,0,0,0,0,0
801,15,9.0,7,13,9782,0,0,0,0,0,0,0
801,15,9.0,7,14,2815,0,0,0,0,0,0,0
801,15,9.0,7,15,0,0,0,0,0,0,0,0
801,15,15.0,4,13,0,0,83000,0,0,0,0,0
801,15,15.0,4,14,5660,0,0,0,0,0,0,0
801,15,15.0,4,15,0,0,0,0,0,0,0,0
801,15,21.0,11,13,171960,0,0,50000,0,0,0,0
801,15,21.0,11,14,0,0,0,0,0,0,0,1000
801,15,21.0,11,15,1650,90000,0,0,0,0,0,10000
801,15,31.0,5,13,25466,0,0,0,0,0,0,1200
801,15,31.0,5,14,0,0,4000,0,0,0,0,0
801,15,31.0,5,15,6444,0,0,0,0,0,0,1500
801,15,33.0,8,13,5500,0,1500,0,0,0,0,0
801,15,33.0,8,14,5100,0,0,0,0,0,0,0
801,15,33.0,8,15,0,0,0,0,0,0,0,0
801,15,37.0,12,13,0,0,0,0,0,0,0,0
801,15,37.0,12,14,10780,0,0,0,0,0,0,0
801,15,37.0,12,15,68280,0,0,0,0,0,0,265000
801,17,1.0,8,13,50000,0,0,6000,0,0,0,0
801,17,1.0,8,14,0,10000,20000,0,0,0,0,0
801,17,1.0,8,15,0,0,0,0,0,0,0,0
801,17,7.0,9,13,8576,0,9000,0,0,0,0,0
801,17,7.0,9,14,50000,0,26000,0,0,0,0,0
801,17,7.0,9,15,1144000,140000,26000,20000,70000,0,0,0
801,17,13.0,17,13,0,0,0,0,13000,0,0,0
801,17,13.0,17,15,0,0,0,0,0,0,0,0
801,17,13.0,17,19,0,0,0,0,0,0,0,8950
801,17,19.0,3,13,0,0,17860,0,0,0,0,114
801,17,19.0,3,14,1200,0,0,0,0,0,0,0
801,17,19.0,3,15,0,0,0,0,0,0,0,0
801,17,27.0,12,13,500,0,0,0,0,0,0,0
801,17,27.0,12,14,0,0,2000,0,0,0,0,0
801,17,27.0,12,15,0,11380,0,0,0,0,0,450
801,19,5.0,9,13,0,15000,0,0,0,0,0,0
801,19,5.0,9,14,0,0,0,0,0,0,0,0
801,19,5.0,9,15,44320,0,0,0,0,0,0,40000
801,19,13.0,12,13,0,0,0,0,0,0,0,0
801,19,13.0,12,15,0,0,0,0,0,0,0,0
801,19,13.0,12,19,0,0,15000,0,2500,0,0,0
801,19,21.0,22,13,5000,0,0,5000,0,0,0,0
801,19,21.0,22,14,0,0,0,0,0,0,0,5000
801,19,21.0,22,15,48048,10000,10000,0,0,0,0,60000
801,21,1.0,10,13,0,0,0,0,0,0,0,4000
801,21,1.0,10,14,0,2500,0,0,0,0,0,0
801,21,1.0,10,15,0,2500,3000,0,0,0,0,3000
801,21,7.0,3,13,0,0,0,0,0,0,0,0
801,21,7.0,3,14,0,0,0,0,0,0,0,0
801,21,7.0,3,15,0,0,0,0,0,0,0,0
801,21,15.0,13,13,1440,0,3050,0,0,0,0,3950
801,21,15.0,13,14,26320,0,0,0,0,0,0,0
801,21,15.0,13,15,2880,0,0,0,0,0,0,0
801,21,21.0,28,13,0,0,0,0,0,0,0,0
801,21,21.0,28,14,0,0,0,0,0,0,0,0
801,21,21.0,28,15,0,0,0,0,0,0,0,0
801,21,25.0,5,13,0,0,0,0,0,0,0,0
801,21,25.0,5,14,0,0,0,0,0,0,0,0
801,21,25.0,5,15,0,0,0,0,0,0,0,0
801,23,11.0,3,13,5500,0,0,0,0,0,50000,0
801,23,11.0,3,14,8720,0,0,0,0,0,10000,0
801,23,11.0,3,15,0,0,0,0,0,0,0,0
801,23,21.0,16,13,196600,0,0,0,0,0,0,0
801,23,21.0,16,14,3360,0,0,0,0,0,0,24000
801,23,21.0,16,15,5280,0,0,0,0,480,0,7000
801,25,1.0,25,13,600,0,0,0,0,0,0,0
801,25,1.0,25,15,0,0,10000,0,0,0,0,0
801,25,1.0,25,20,0,0,13250,0,0,0,0,0
801,25,7.0,15,13,517,0,5000,0,0,0,0,0
801,25,7.0,15,14,0,0,30000,20000,0,0,0,0
801,25,7.0,15,19,0,0,0,0,0,0,0,0
801,25,13.0,14,13,0,5200,1700,0,0,0,0,0
801,25,13.0,14,14,5000,4200,0,0,0,0,0,0
801,25,13.0,14,15,0,5200,2100,0,0,0,0,1020
801,25,19.0,3,13,0,0,0,0,0,0,0,350
801,25,19.0,3,15,2640,16500,6000,0,0,0,0,6800
801,25,19.0,3,19,0,0,18500,0,0,0,0,11300
801,25,25.0,4,13,2420,24513,0,0,0,0,0,0
801,25,25.0,4,15,0,0,0,0,0,0,0,0
801,25,25.0,4,19,0,0,10000,0,0,0,0,0
801,25,31.0,4,14,0,2800,14300,0,0,0,0,0
801,25,31.0,4,15,0,0,0,0,0,0,0,0
801,25,31.0,4,19,2002,0,35300,0,4000,0,0,0
801,27,3.0,16,13,0,0,0,40000,0,0,0,0
801,27,3.0,16,14,0,0,0,20000,0,0,0,0
801,27,3.0,16,15,0,0,0,0,0,0,0,10000
801,27,9.0,4,13,0,0,0,0,0,0,0,0
801,27,9.0,4,14,25000,0,0,25000,0,0,0,0
801,27,9.0,4,15,0,200,0,0,0,0,0,0
801,27,17.0,16,13,0,0,0,0,0,0,0,0
801,27,17.0,16,15,0,1200,0,0,0,0,0,0
801,27,17.0,16,19,0,0,0,0,0,0,0,0
801,27,23.0,4,13,3915,0,0,0,0,0,0,0
801,27,23.0,4,14,0,0,0,35000,0,0,0,0
801,27,23.0,4,15,0,0,0,0,0,0,0,6000
801,27,29.0,18,13,0,0,0,0,0,0,0,0
801,27,29.0,18,14,0,0,0,0,0,0,0,0
801,27,29.0,18,19,0,0,0,0,0,0,0,0
803,1,3.0,11,13,0,0,0,0,0,0,0,0
803,1,3.0,11,14,132000,0,0,0,1900,0,0,0
803,1,3.0,11,15,0,0,0,0,3800,0,0,0
803,1,9.0,3,13,0,0,0,0,0,0,0,0
803,1,9.0,3,14,0,0,0,0,0,0,0,0
803,1,9.0,3,15,0,0,0,0,0,0,0,0
803,1,17.0,11,13,0,0,0,0,0,0,0,0
803,1,17.0,11,14,420,0,0,0,0,0,0,0
803,1,17.0,11,15,0,0,0,0,0,0,0,0
803,1,21.0,13,14,84800,0,0,0,0,0,0,0
803,1,21.0,13,15,0,0,0,0,0,0,0,0
803,1,21.0,13,19,33960,4200,0,200,2000,0,0,0
803,3,3.0,20,13,0,0,0,0,0,0,0,0
803,3,3.0,20,14,0,0,0,13000,0,0,0,0
803,3,3.0,20,15,6000,0,0,0,0,0,0,0
803,3,9.0,14,14,0,0,0,0,0,0,0,0
803,3,9.0,14,15,0,0,0,0,0,0,0,3826
803,3,9.0,14,19,648,0,0,0,0,0,0,0
803,3,15.0,13,13,0,0,0,0,0,0,0,0
803,3,15.0,13,14,7000,0,0,2732,0,0,0,0
803,3,15.0,13,15,175,0,0,0,0,0,0,0
803,5,5.0,15,13,0,0,0,0,0,0,0,0
803,5,5.0,15,14,2000,0,0,0,0,0,0,0
803,5,5.0,15,15,0,0,0,0,0,0,0,0
803,5,11.0,6,13,0,0,0,0,3800,0,0,0
803,5,11.0,6,14,0,0,0,0,0,0,0,0
803,5,11.0,6,15,0,0,0,0,0,0,0,0
803,7,1.0,31,13,0,0,0,0,0,0,0,0
803,7,1.0,31,14,0,0,0,0,0,0,0,0
803,7,1.0,31,15,0,0,0,0,0,0,0,0
803,7,3.0,29,13,2500,0,0,0,0,0,10000,0
803,7,3.0,29,14,600,0,0,0,0,0,0,0
803,7,3.0,29,15,6000,0,0,0,0,0,0,0
803,7,5.0,21,13,0,0,0,0,0,0,0,0
803,7,5.0,21,14,0,0,0,0,0,0,0,0
803,7,5.0,21,15,0,0,0,0,0,0,0,0
803,7,9.0,16,13,0,0,0,0,0,0,0,0
803,7,9.0,16,14,0,0,0,0,0,0,0,0
803,7,9.0,16,15,0,0,0,0,0,0,0,0
803,7,11.0,18,13,0,6000,0,0,0,0,0,0
803,7,11.0,18,14,0,0,0,0,0,0,0,0
803,7,11.0,18,15,0,0,0,0,0,0,0,0
803,7,13.0,38,13,0,0,0,0,3500,0,0,0
803,7,13.0,38,14,0,0,0,0,0,0,0,0
803,7,13.0,38,15,0,0,0,0,0,0,0,0
803,7,15.0,14,13,0,0,0,0,0,0,0,0
803,7,15.0,14,14,0,0,0,0,0,0,0,0
803,7,15.0,14,15,4700,0,0,0,0,0,0,0
803,7,19.0,21,14,0,0,3500,0,0,20,0,0
803,7,19.0,21,19,0,0,0,0,0,0,0,0
803,7,19.0,21,20,0,0,0,0,0,0,0,0
803,7,27.0,16,13,0,0,13000,0,0,0,0,0
803,7,27.0,16,14,1380,0,12950,0,0,0,0,0
803,7,27.0,16,15,52200,0,18500,0,0,0,0,0
803,7,29.0,34,13,0,36957,0,0,0,0,0,0
803,7,29.0,34,14,0,0,5300,0,0,0,0,0
803,7,29.0,34,15,0,0,0,0,0,0,0,0
803,9,7.0,7,13,0,0,0,0,0,0,0,0
803,9,7.0,7,14,0,0,16900,0,0,0,0,0
803,9,7.0,7,15,0,0,0,0,0,0,0,0
803,9,13.0,8,13,3225,0,16500,0,0,0,0,0
803,9,13.0,8,14,29500,0,0,0,0,0,0,0
803,9,13.0,8,15,30000,0,5000,0,0,0,0,0
803,9,21.0,7,13,4320,1000,0,0,0,60,0,0
803,9,21.0,7,14,360,0,0,0,0,65,0,0
803,9,21.0,7,21,312,780,0,0,0,0,0,0
803,11,1.0,11,13,0,0,72000,0,0,0,0,0
803,11,1.0,11,14,0,0,0,0,0,0,0,0
803,11,1.0,11,15,33450,0,11967,0,0,0,0,0
803,11,7.0,23,13,1227,0,0,0,0,0,0,0
803,11,7.0,23,15,0,5000,0,0,0,0,0,0
803,11,7.0,23,19,4400,6500,6600,0,0,0,0,0
803,11,11.0,29,13,120,0,0,0,0,0,0,0
803,11,11.0,29,14,10000,0,0,0,0,0,0,0
803,11,11.0,29,15,0,0,0,0,0,0,0,0
803,11,15.0,2,13,13260,0,0,0,0,0,0,0
803,11,15.0,2,14,2000,0,0,0,0,0,0,0
803,11,15.0,2,15,20000,0,0,0,0,0,0,0
803,11,19.0,24,13,600,0,0,0,0,0,0,0
803,11,19.0,24,14,0,1700,0,0,0,0,0,0
803,11,19.0,24,15,23000,0,0,0,0,0,0,0
803,11,23.0,13,13,0,0,0,0,0,0,0,0
803,11,23.0,13,14,0,0,0,0,0,0,0,0
803,11,23.0,13,15,10800,0,0,0,0,0,0,0
803,13,1.0,15,13,10000,0,6500,0,0,0,0,0
803,13,1.0,15,14,0,0,0,0,0,0,0,0
803,13,1.0,15,15,70000,0,15800,0,0,0,0,0
803,13,3.0,5,13,156,0,0,0,0,0,0,1818
803,13,3.0,5,14,15675,0,25327,0,0,0,0,0
803,13,3.0,5,15,0,0,0,0,0,0,0,0
803,13,7.0,21,13,0,0,37000,0,0,0,0,998
803,13,7.0,21,15,0,0,0,0,0,0,0,0
803,13,7.0,21,20,840,0,0,0,0,0,0,0
803,13,13.0,11,14,0,0,0,140000,0,0,0,1650
803,13,13.0,11,15,0,0,0,0,0,0,0,810
803,13,13.0,11,19,1326,0,0,0,0,0,0,316
803,13,17.0,15,13,0,0,0,0,0,0,0,2053
803,13,17.0,15,14,34140,0,22800,0,0,0,0,0
803,13,17.0,15,15,17070,0,0,0,0,0,0,0
803,15,7.0,13,13,0,0,0,0,0,0,0,0
803,15,7.0,13,14,0,0,6000,0,0,0,0,0
803,15,7.0,13,15,0,0,0,0,120,0,0,0
803,15,13.0,15,13,0,0,0,0,0,0,0,0
803,15,13.0,15,14,0,0,5000,0,0,0,0,0
803,15,13.0,15,15,0,0,0,0,0,0,0,0
803,15,19.0,20,13,500,0,0,0,0,0,0,0
803,15,19.0,20,14,1878,0,0,0,0,0,0,0
803,15,19.0,20,15,4330,0,0,0,0,0,0,0
803,15,23.0,24,15,0,0,0,0,0,0,0,0
803,15,23.0,24,19,0,0,0,0,0,0,0,0
803,15,23.0,24,22,0,0,0,0,0,0,0,0
803,15,27.0,17,13,0,0,0,0,0,0,0,0
803,15,27.0,17,14,0,0,0,0,0,0,0,0
803,15,27.0,17,15,130,0,0,0,0,0,0,0
803,15,33.0,11,13,0,0,0,0,0,0,0,0
803,15,33.0,11,14,23600,0,20440,0,0,0,0,0
803,15,33.0,11,15,0,0,0,0,0,0,0,0
803,17,1.0,8,13,4968,0,10000,0,0,0,0,0
803,17,1.0,8,14,11105,2800,0,0,0,0,0,0
803,17,1.0,8,15,0,3800,31500,0,0,0,0,0
803,17,3.0,12,13,0,1000,1400,0,0,0,0,0
803,17,3.0,12,14,1380,1850,0,0,0,0,0,0
803,17,3.0,12,15,2500,2000,0,0,0,0,0,0
803,17,5.0,16,13,0,4625,0,0,0,0,0,0
803,17,5.0,16,14,9360,12000,0,0,0,0,0,0
803,17,5.0,16,15,4800,0,0,0,0,0,0,0
803,17,9.0,3,13,0,0,0,0,0,0,0,0
803,17,9.0,3,14,0,0,0,0,0,0,0,0
803,17,9.0,3,15,0,0,0,0,0,530,0,0
803,17,13.0,13,13,0,860,0,0,0,0,0,0
803,17,13.0,13,14,0,0,6000,50000,0,0,0,0
803,17,13.0,13,15,0,1200,35000,0,0,0,0,0
803,17,19.0,17,13,200,0,0,0,0,0,0,0
803,17,19.0,17,14,300,0,0,0,0,0,0,0
803,17,19.0,17,15,0,1600,0,0,0,0,0,0
803,17,23.0,15,13,1539,0,9500,0,0,0,0,0
803,17,23.0,15,15,0,700,9000,0,0,0,0,0
803,17,23.0,15,19,0,900,0,0,0,0,0,0
803,19,5.0,12,13,0,0,0,0,0,0,0,0
803,19,5.0,12,14,206,0,0,0,0,0,0,0
803,19,5.0,12,15,0,1000,0,0,0,495,0,0
803,19,11.0,30,13,0,0,0,0,0,0,0,0
803,19,11.0,30,14,0,0,0,0,0,0,0,0
803,19,11.0,30,15,390,0,11551,0,0,0,0,0
803,19,13.0,14,13,0,0,0,0,0,0,0,0
803,19,13.0,14,14,0,0,3611,0,0,0,0,0
803,19,13.0,14,15,0,0,0,0,0,0,0,0
803,19,19.0,21,14,0,0,0,0,0,0,0,2000
803,19,19.0,21,15,0,0,0,0,1200,160,0,0
803,19,19.0,21,19,0,0,0,0,0,0,0,0
803,19,23.0,36,15,1800,5200,20000,0,0,0,0,0
803,19,23.0,36,19,2700,0,19000,0,0,0,0,0
803,19,23.0,36,20,7200,0,0,0,0,0,0,0
803,21,1.0,22,13,0,0,0,0,0,0,0,0
803,21,1.0,22,14,0,0,0,0,0,0,0,0
803,21,1.0,22,15,0,0,0,0,0,0,0,0
803,21,5.0,33,13,0,0,0,0,0,0,0,0
803,21,5.0,33,14,0,0,0,0,0,0,0,0
803,21,5.0,33,19,0,0,0,0,0,0,0,0
803,21,9.0,11,13,0,0,0,0,0,0,0,0
803,21,9.0,11,14,0,0,0,0,0,400,0,0
803,21,9.0,11,15,0,0,0,0,0,0,0,0
803,21,13.0,13,13,0,0,0,0,0,0,0,0
803,21,13.0,13,14,3600,0,0,0,0,0,0,0
803,21,13.0,13,15,0,0,0,0,0,0,0,0
803,21,17.0,12,13,0,4500,0,0,1250,0,0,0
803,21,17.0,12,15,0,0,0,0,0,0,0,0
803,21,17.0,12,19,0,0,0,0,0,0,0,0
805,1,3.0,37,13,0,0,12000,0,0,160,0,0
805,1,3.0,37,15,19450,0,0,0,0,0,0,0
805,1,3.0,37,20,4500,0,0,0,0,0,0,0
805,1,5.0,8,13,0,0,0,0,0,0,0,0
805,1,5.0,8,14,0,0,0,0,0,0,0,0
805,1,5.0,8,15,0,0,0,0,0,0,0,0
805,1,8.0,39,13,0,0,0,0,0,310,0,10800
805,1,8.0,39,15,0,2160,30000,0,0,160,0,0
805,1,8.0,39,19,0,6080,0,0,0,0,0,0
805,1,9.0,35,13,0,6480,0,0,0,0,0,0
805,1,9.0,35,14,0,0,0,0,0,0,0,0
805,1,9.0,35,15,0,0,0,0,0,0,0,0
805,1,15.0,8,13,0,20000,0,0,0,0,0,0
805,1,15.0,8,14,0,0,0,0,0,0,0,0
805,1,15.0,8,15,0,0,27000,0,0,0,0,0
805,1,17.0,17,13,14070,0,0,0,0,0,0,0
805,1,17.0,17,14,0,0,0,0,0,0,0,0
805,1,17.0,17,19,1675,0,0,0,0,0,0,0
805,1,19.0,8,13,0,0,0,0,0,0,0,0
805,1,19.0,8,14,1365,0,0,0,0,0,0,0
805,1,19.0,8,15,175,0,0,0,0,0,0,0
805,3,1.0,29,13,1860,0,0,0,0,0,0,0
805,3,1.0,29,14,0,0,0,0,0,0,0,0
805,3,1.0,29,15,0,0,0,0,0,0,0,0
805,3,3.0,43,13,0,0,0,0,0,0,0,0
805,3,3.0,43,14,0,0,0,0,0,70,0,0
805,3,3.0,43,15,0,0,0,0,0,0,0,0
805,3,4.0,46,13,0,0,0,0,0,70,0,0
805,3,4.0,46,14,0,0,0,0,0,0,0,0
805,3,4.0,46,15,3300,0,0,0,0,0,0,0
805,5,1.0,22,13,0,0,0,0,0,100,0,0
805,5,1.0,22,14,0,0,0,0,0,0,0,0
805,5,1.0,22,15,0,0,0,0,0,0,0,0
805,5,3.0,25,13,0,1208,0,0,0,0,0,0
805,5,3.0,25,14,3600,0,0,0,0,0,0,0
805,5,3.0,25,15,0,0,4077,0,0,0,0,0
805,5,7.0,25,13,0,0,0,0,0,0,0,0
805,5,7.0,25,14,0,0,27088,0,0,0,0,0
805,5,7.0,25,15,0,0,0,0,0,0,0,0
805,5,11.0,23,13,7000,0,0,0,0,0,0,0
805,5,11.0,23,14,0,0,4756,0,0,0,0,0
805,5,11.0,23,15,0,0,0,0,0,0,0,0
805,5,17.0,12,13,0,0,0,0,0,0,6000,0
805,5,17.0,12,14,0,0,45122,0,0,0,100000,0
805,5,17.0,12,15,0,0,0,0,0,0,0,0
805,5,23.0,12,13,0,0,1533,0,0,0,0,0
805,5,23.0,12,14,0,0,3661,0,0,0,0,0
805,5,23.0,12,15,37500,0,23926,0,0,0,0,0
805,7,1.0,54,13,0,0,0,0,0,0,0,0
805,7,1.0,54,15,0,0,0,0,0,0,0,0
805,7,1.0,54,19,0,0,0,0,0,0,0,0
805,7,5.0,28,13,0,0,0,0,0,0,0,0
805,7,5.0,28,14,0,0,0,0,0,0,0,0
805,7,5.0,28,15,0,12000,0,0,0,0,0,0
