tinh,huyen,xa,diaban,hoso,m3c6,m3c16,m3c17,m3c18,m3c19,m3ct1,m3ct2,m3ct,m4atn1,m4atn2,m4atn3,m4atn4,m4atn5,m4atn,m4b0c1,m4b0t1,m4b0t2,m4b1a,m4b1b,m4b11t,m4b12t,m4b13t,m4b14t,m4b15t,m4b16c3a,m4b16c3b,m4b16c3c,m4b1t,m4b1c,m4b1tn,m4b21a,m4b21b,m4b21t
101,9,19.0,26,13,1,300,200,0,1848,1000,5000,6500.0,66122,5969,0,0,0,72091.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
101,9,19.0,26,14,2,300,200,0,0,0,0,500.0,56468,9882,0,0,0,66350.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
101,9,19.0,26,15,1,300,100,0,0,100,0,500.0,26171,17448,0,0,0,43619.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
101,9,23.0,11,14,1,150,10,0,439,500,0,660.0,0,0,0,0,0,0.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
101,9,23.0,11,15,2,500,100,80,0,0,0,680.0,27915,5409,0,0,0,33324.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
101,9,23.0,11,24,2,1000,100,0,0,0,0,1100.0,65570,7716,0,0,0,73286.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
101,9,31.0,10,13,1,12500,350,0,14323,1450,0,14300.0,46284,7531,0,0,0,53815.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
101,9,31.0,10,14,1,1250,50,0,804,200,0,1500.0,67761,6588,0,0,0,74349.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
101,9,31.0,10,15,1,6200,150,0,7576,940,0,7290.0,0,0,0,0,0,0.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
101,9,33.0,10,19,1,300,100,50,473,0,1000,1450.0,45174,10824,0,0,0,55998.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
101,9,33.0,10,20,2,200,100,50,0,0,0,350.0,7714,1837,0,0,0,9551.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
101,9,33.0,10,24,2,200,100,50,0,0,0,350.0,0,0,0,0,0,0.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
101,9,35.0,24,13,1,150,30,260,0,1700,0,2140.0,71632,2296,0,0,0,73928.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
101,9,35.0,24,14,1,50,10,0,0,2000,0,2060.0,0,0,0,0,0,0.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
101,9,35.0,24,20,1,150,60,130,2772,600,1100,2040.0,55101,1929,0,0,0,57030.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
101,9,39.0,17,19,2,400,0,0,0,0,0,400.0,34894,11340,0,0,0,46234.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
101,9,39.0,17,20,2,400,0,0,0,0,0,400.0,36734,7805,0,0,0,44539.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
101,9,39.0,17,24,2,350,0,0,0,0,0,350.0,21122,1377,0,0,0,22499.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
101,11,1.0,10,13,2,2500,450,50,647,0,0,3000.0,53999,14970,0,0,0,68969.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
101,11,1.0,10,14,1,2700,1200,50,1941,400,0,4350.0,53999,18872,0,0,0,72871.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
101,11,1.0,10,15,2,2100,700,100,1756,0,0,2900.0,57305,12490,0,0,0,69795.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
101,11,3.0,17,13,2,2200,500,50,0,0,0,2750.0,75479,18352,0,0,0,93831.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
101,11,3.0,17,15,1,500,100,150,0,1800,0,2550.0,129876,88466,0,0,0,218342.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
101,11,3.0,17,24,1,1700,350,0,0,1200,0,3250.0,104692,21396,0,0,0,126088.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
101,11,5.0,24,14,1,250,0,100,277,700,0,1050.0,58408,32601,0,0,0,91009.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
101,11,5.0,24,15,1,120,70,50,0,350,0,590.0,0,0,0,0,0,0.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
101,11,5.0,24,19,1,650,330,0,0,5470,5430,11880.0,46285,3765,0,0,0,50050.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
101,11,17.0,33,13,1,500,100,240,0,400,0,1240.0,0,0,0,0,0,0.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
101,11,17.0,33,14,1,400,100,50,0,2350,0,2900.0,39528,13174,0,0,0,52702.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
101,11,17.0,33,15,1,500,150,0,1610,3200,0,3850.0,0,0,0,0,0,0.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
101,11,21.0,9,13,1,400,200,0,2841,12000,0,12600.0,0,0,0,0,0,0.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
101,11,21.0,9,14,1,1330,400,100,1755,3500,800,6130.0,33498,1483,0,0,0,34981.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
101,11,21.0,9,15,1,1200,600,100,0,1800,0,3700.0,55101,3857,0,0,0,58958.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
101,13,1.0,13,13,1,180,18,0,0,25,0,223.0,3673,551,0,0,0,4224.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
101,13,1.0,13,14,1,3500,105,0,2367,2150,14700,20455.0,67762,19293,0,0,0,87055.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
101,13,1.0,13,20,1,13422,35,0,710,310,0,13767.0,0,0,0,0,0,0.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
101,13,5.0,19,13,2,750,10,40,0,0,0,800.0,0,0,0,0,0,0.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
101,13,5.0,19,15,1,1100,20,40,0,350,0,1510.0,0,0,0,0,0,0.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
101,13,5.0,19,20,1,970,0,45,0,600,0,1615.0,82652,24519,0,0,0,107171.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
101,13,7.0,15,14,2,380,20,0,0,0,0,400.0,8470,1505,0,0,0,9975.0,1,0.0,0.0,1,,0.0,0,0,9,0,0.0,,,9.0,0.0,9.0,2,2.0,0.0
101,13,7.0,15,19,1,350,35,0,1802,0,2000,2385.0,0,0,0,0,0,0.0,1,0.0,0.0,1,,0.0,89,0,266,0,0.0,,,355.0,89.0,266.0,2,2.0,0.0
101,13,7.0,15,24,1,200,18,50,1137,1200,3000,4468.0,107289,28328,0,0,0,135617.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
101,13,13.0,10,13,2,100,30,0,0,0,0,130.0,24244,22132,0,0,0,46376.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
101,13,13.0,10,14,1,580,30,45,0,7360,0,8015.0,293632,75949,0,0,0,369581.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
101,13,13.0,10,15,1,2000,650,0,0,1200,1600,5450.0,95995,115947,0,0,0,211942.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
101,15,3.0,3,13,1,170,26,0,0,0,4100,4296.0,16530,1764,0,0,0,18294.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
101,15,3.0,3,14,1,1000,20,0,0,0,520,1540.0,0,0,0,0,0,0.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
101,15,3.0,3,15,2,1050,30,0,0,0,0,1080.0,30856,368,0,0,0,31224.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
101,15,9.0,11,14,1,60,0,80,0,50,0,190.0,12723,0,2714,0,0,15437.0,1,0.0,0.0,1,,7251.0,1806,296,0,209,2.0,0.0,,9562.0,4069.0,5493.0,1,,8725.0
101,15,9.0,11,15,2,65,0,0,0,0,0,65.0,13571,0,0,0,0,13571.0,1,0.0,0.0,1,,9133.999870300293,4196,822,296,509,2.0,1.0,3.0,14957.0,7418.0,7539.0,1,,22140.0
101,15,9.0,11,20,1,70,10,0,0,80,0,160.0,0,0,0,0,0,0.0,1,0.0,0.0,1,,5376.0,2116,1441,0,317,2.0,0.0,,9250.0,4237.0,5013.0,1,,1999.0
101,15,19.0,13,13,1,200,0,0,0,300,0,500.0,67958,19286,0,0,0,87244.0,1,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
101,15,19.0,13,19,1,200,50,140,256,1000,3000,4390.0,0,0,0,0,4241,4241.0,1,0.0,0.0,1,,6635.9999923706055,0,0,0,0,2.0,3.0,1.0,6636.0,3273.0,3363.0,1,,2214.0
101,15,19.0,13,20,1,200,100,210,256,2300,4000,6810.0,15267,1697,2121,339,0,19424.0,1,0.0,0.0,1,,6957.9998569488525,0,0,0,0,2.0,3.0,1.0,6958.0,3429.0,3529.0,1,,1968.0
101,15,33.0,15,14,1,1000,0,100,0,150,150,1400.0,12723,2969,0,0,0,15692.0,1,1920.0,0.0,1,,12943.000205993652,2181,492,0,796,1.0,2.0,3.0,16412.0,6770.0,9642.0,1,,16523.0
101,15,33.0,15,20,1,150,0,0,0,3020,0,3170.0,0,0,1018,255,0,1273.0,1,0.0,0.0,1,,4821.0,1107,393,0,337,1.0,2.0,3.0,6658.0,1832.0,4826.0,1,,387.0
101,15,33.0,15,24,1,50,0,0,0,35,0,85.0,5496,2356,1395,523,0,9770.0,1,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
101,15,39.0,12,13,1,60,0,0,0,50,0,110.0,0,0,0,0,0,0.0,1,0.0,0.0,1,,4921.999887466431,186,66,40,115,2.0,0.0,,5329.0,2678.0,2651.0,1,,448.0
101,15,39.0,12,14,2,150,0,110,0,0,0,260.0,0,0,0,0,0,0.0,1,0.0,0.0,1,,10652.999771118164,475,654,657,247,2.0,0.0,,12686.0,6118.0,6568.0,1,,1492.0
101,15,39.0,12,15,2,65,0,330,0,0,0,395.0,0,0,0,0,0,0.0,1,0.0,0.0,1,,9390.0,1063,0,0,245,2.0,0.0,,10698.0,4976.0,5722.0,1,,8188.0
101,15,51.0,13,13,1,250,0,0,0,920,0,1170.0,0,0,0,0,0,0.0,1,45.0,0.0,1,,4008.0,1666,348,2107,483,1.0,2.0,0.0,8612.0,2002.0,6610.0,1,,8641.0
101,15,51.0,13,14,2,50,0,0,0,0,0,50.0,19836,4004,0,0,0,23840.0,1,0.0,0.0,1,,8094.0,3447,391,1110,528,1.0,2.0,0.0,13570.0,3746.0,9824.0,1,,19019.0
101,15,51.0,13,15,1,500,0,0,0,670,0,1170.0,45174,6119,0,0,0,51293.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
101,17,13.0,2,13,2,250,0,70,0,0,0,320.0,16964,2206,0,0,0,19170.0,1,660.0,0.0,1,,5002.0,0,0,0,123,1.0,2.0,3.0,5125.0,2051.0,3074.0,2,2.0,0.0
101,17,13.0,2,14,2,200,0,140,0,0,0,340.0,0,0,2545,42,0,2587.0,1,250.0,0.0,1,,6736.0,11992,0,0,328,1.0,2.0,0.0,19056.0,7292.0,11764.0,1,,17933.0
101,17,13.0,2,15,2,500,0,0,0,0,0,500.0,20967,6194,0,0,0,27161.0,1,0.0,0.0,1,,5055.0,3497,0,0,279,1.0,2.0,3.0,8831.0,3493.0,5338.0,1,,3895.0
101,17,27.0,7,13,1,320,0,320,471,1500,0,2140.0,3637,643,0,0,0,4280.0,1,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
101,17,27.0,7,14,1,1000,0,140,132,700,1000,2840.0,11515,0,0,0,0,11515.0,1,0.0,0.0,1,,3416.0,0,0,0,85,2.0,1.0,0.0,3501.0,1793.0,1708.0,2,2.0,0.0
101,17,27.0,7,15,1,80,0,0,316,400,4000,4480.0,23030,5670,0,0,0,28700.0,1,0.0,0.0,1,,2976.0,0,0,0,0,1.0,2.0,3.0,2976.0,1097.0,1879.0,2,2.0,0.0
101,17,31.0,13,13,1,400,0,70,0,150,400,1020.0,20356,424,0,0,0,20780.0,1,0.0,0.0,1,,2096.0,0,0,0,41,2.0,1.0,0.0,2137.0,981.0,1156.0,2,2.0,0.0
101,17,31.0,13,14,1,50,10,400,128,110,0,570.0,5937,0,0,0,0,5937.0,1,0.0,0.0,1,,7250.0,115,0,0,17,2.0,3.0,5.0,7382.0,2426.0,4956.0,1,,7483.0
101,17,31.0,13,15,1,1200,0,140,250,0,600,1940.0,0,0,0,0,0,0.0,1,0.0,0.0,1,,9020.0,0,0,0,266,2.0,1.0,3.0,9286.0,3529.0,5757.0,2,2.0,0.0
101,17,33.0,15,13,1,300,0,0,0,100,0,400.0,20936,175,0,0,0,21111.0,1,0.0,0.0,1,,1492.0,0,0,76,0,2.0,1.0,0.0,1568.0,943.0,625.0,2,2.0,0.0
101,17,33.0,15,14,1,400,0,70,0,300,0,770.0,58775,7806,7347,459,0,74387.0,1,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
101,17,33.0,15,15,2,300,0,70,0,0,0,370.0,31404,1047,0,0,0,32451.0,1,0.0,0.0,1,,6913.99998998642,0,0,0,211,2.0,1.0,0.0,7125.0,2916.0,4209.0,1,,633.0
101,17,35.0,16,13,1,500,50,0,111,500,0,1050.0,35264,3215,0,0,0,38479.0,1,1400.0,0.0,1,,14846.0,0,0,0,355,2.0,0.0,,15201.0,6764.0,8437.0,1,,141427.0
101,17,35.0,16,14,2,500,0,200,0,0,0,700.0,55101,7347,0,0,0,62448.0,1,0.0,924.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
101,17,35.0,16,15,1,500,50,200,111,950,0,1700.0,73836,11939,0,0,0,85775.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
101,17,37.0,23,13,1,350,30,100,0,40,0,520.0,33411,4711,0,0,0,38122.0,1,0.0,0.0,1,,2600.0,0,0,548,42,1.0,2.0,3.0,3190.0,1331.0,1859.0,2,2.0,0.0
101,17,37.0,23,14,2,100,0,0,0,0,0,100.0,16964,1866,0,0,0,18830.0,1,0.0,0.0,1,,5928.000047683716,0,0,0,164,1.0,2.0,0.0,6092.0,3170.0,2922.0,2,2.0,0.0
101,17,37.0,23,15,1,500,0,200,128,150,250,1100.0,16285,2460,0,0,0,18745.0,1,0.0,0.0,1,,1685.0,0,0,0,0,1.0,2.0,3.0,1685.0,770.0,915.0,1,,149481.0
101,17,39.0,9,13,1,1500,200,100,426,3150,2000,6950.0,81313,36706,0,0,0,118019.0,1,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
101,17,39.0,9,14,2,250,100,250,0,0,0,600.0,11020,1377,2755,184,0,15336.0,1,0.0,0.0,1,,6250.0,932,0,0,0,1.0,2.0,3.0,7182.0,2811.0,4371.0,2,2.0,0.0
101,17,39.0,9,15,1,200,50,200,0,150,0,600.0,15702,3054,0,0,0,18756.0,1,0.0,0.0,1,,0.0,1223,0,0,0,3.0,2.0,1.0,1223.0,337.0,886.0,2,2.0,0.0
101,19,5.0,18,13,1,1000,0,0,0,200,0,1200.0,7676,855,0,0,0,8531.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
101,19,5.0,18,14,2,100,0,70,0,0,0,170.0,0,0,0,0,0,0.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
101,19,5.0,18,15,1,500,2160,70,462,1130,0,3860.0,6428,1837,4959,1103,0,14327.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
101,19,17.0,20,13,2,105,0,140,0,0,0,245.0,0,0,0,0,0,0.0,1,0.0,0.0,1,,5162.0,0,0,0,0,2.0,1.0,4.0,5162.0,3017.0,2145.0,2,2.0,0.0
101,19,17.0,20,14,2,150,0,0,0,0,0,150.0,30603,0,0,0,0,30603.0,1,0.0,0.0,1,,2386.0,0,0,0,0,2.0,1.0,4.0,2386.0,1314.0,1072.0,2,2.0,0.0
101,19,17.0,20,15,2,180,0,0,0,0,0,180.0,66121,1010,0,0,0,67131.0,1,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
101,19,55.0,8,14,1,416,100,0,512,0,4000,4516.0,0,0,0,0,0,0.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
101,19,55.0,8,15,1,8000,0,1452,526,1720,3000,14172.0,30008,16242,0,0,0,46250.0,1,0.0,0.0,1,,6214.0,270,0,152,0,1.0,2.0,3.0,6636.0,2390.0,4246.0,1,,6156.0
101,19,55.0,8,19,2,300,0,1076,0,0,0,1376.0,29310,5234,0,0,0,34544.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
101,19,67.0,13,13,1,450,0,70,132,250,1250,2020.0,0,0,0,0,0,0.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
101,19,67.0,13,14,1,50,0,0,512,1500,0,1550.0,0,0,0,0,0,0.0,1,0.0,0.0,1,,0.0,2419,373,0,50,1.0,2.0,3.0,2842.0,295.0,2547.0,1,,1763.0
101,19,67.0,13,15,1,150,0,70,0,500,0,720.0,8821,0,1357,0,848,11026.0,1,0.0,0.0,1,,4346.000082015991,1788,172,0,66,1.0,2.0,0.0,6372.0,1607.0,4765.0,2,2.0,0.0
101,21,5.0,18,13,1,160,0,50,0,140,0,350.0,0,0,0,0,0,0.0,1,0.0,0.0,1,,0.0,0,0,85007,0,1.0,0.0,,85007.0,41323.0,43684.0,2,2.0,0.0
101,21,5.0,18,14,2,500,0,0,0,0,0,500.0,0,0,0,0,0,0.0,1,0.0,0.0,1,,0.0,0,0,68309,0,1.0,0.0,,68309.0,32890.0,35419.0,2,2.0,0.0
101,21,5.0,18,15,2,100,0,50,0,0,0,150.0,33498,2617,0,0,0,36115.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
101,21,13.0,9,13,1,280,0,20,0,0,120,420.0,58726,0,0,0,0,58726.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
101,21,13.0,9,14,1,170,0,30,0,450,0,650.0,13224,1745,0,0,0,14969.0,1,0.0,0.0,1,,2400.0,0,0,0,89,3.0,4.0,5.0,2489.0,654.0,1835.0,2,2.0,0.0
101,21,13.0,9,15,1,400,0,0,0,150,0,550.0,0,0,0,0,0,0.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
101,21,21.0,34,13,1,200,0,200,526,4000,0,4400.0,0,0,0,0,0,0.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
101,21,21.0,34,14,1,500,0,0,554,500,500,1500.0,57855,11939,0,0,0,69794.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
101,21,21.0,34,15,1,500,0,100,0,300,0,900.0,0,0,0,0,0,0.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
101,21,23.0,13,15,2,400,0,0,0,0,0,400.0,0,0,0,0,0,0.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
101,21,23.0,13,19,1,200,0,0,526,16000,0,16200.0,0,0,0,0,0,0.0,1,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
101,21,23.0,13,20,1,400,0,0,0,800,0,1200.0,77142,15612,0,0,0,92754.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
101,21,27.0,8,13,2,140,0,120,0,0,0,260.0,36638,0,11341,0,0,47979.0,1,0.0,0.0,1,,11832.0,1397,0,0,0,3.0,0.0,,13229.0,5232.0,7997.0,1,,695.0
101,21,27.0,8,15,2,200,0,60,0,0,0,260.0,0,0,0,0,0,0.0,1,0.0,0.0,1,,25056.0,3373,0,0,0,3.0,0.0,,28429.0,11301.0,17128.0,1,,3247.0
101,21,27.0,8,19,2,100,0,240,0,0,0,340.0,20967,339,0,0,0,21306.0,1,0.0,0.0,1,,9280.0,0,0,0,0,3.0,0.0,,9280.0,3690.0,5590.0,2,2.0,0.0
101,21,31.0,15,14,2,350,0,25,0,0,0,375.0,57575,2618,0,0,0,60193.0,1,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,1,,1209.0
101,21,31.0,15,15,2,500,0,150,0,0,0,650.0,36139,7059,0,0,0,43198.0,1,0.0,0.0,1,,13565.0,0,0,5459,0,3.0,5.0,4.0,19024.0,5127.0,13897.0,1,,3978.0
101,21,31.0,15,20,2,0,0,0,0,0,0,0.0,41734,3215,0,0,0,44949.0,1,0.0,0.0,1,,10894.0,0,0,0,0,3.0,4.0,5.0,10894.0,5521.0,5373.0,2,2.0,0.0
101,23,23.0,38,13,1,1000,20,250,83,950,0,2220.0,36366,3050,0,0,0,39416.0,1,0.0,1155.0,1,,0.0,21982,0,0,0,3.0,4.0,5.0,21982.0,4597.0,17385.0,2,2.0,0.0
101,23,23.0,38,14,2,200,0,0,0,0,0,200.0,0,0,17632,0,0,17632.0,1,0.0,0.0,1,,0.0,27340,0,0,0,3.0,4.0,5.0,27340.0,5891.0,21449.0,2,2.0,0.0
101,23,23.0,38,15,2,200,0,230,0,0,0,430.0,21473,170,0,0,0,21643.0,1,0.0,2187.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
101,23,47.0,15,13,1,315,0,0,0,240,0,555.0,21714,755,0,0,0,22469.0,1,0.0,0.0,1,,2250.0,0,0,0,0,3.0,4.0,5.0,2250.0,422.0,1828.0,2,2.0,0.0
101,23,47.0,15,14,1,315,0,240,77,210,1900,2665.0,15267,255,0,0,0,15522.0,1,0.0,0.0,1,,3135.0,0,0,0,0,4.0,3.0,5.0,3135.0,520.0,2615.0,2,2.0,0.0
101,23,47.0,15,15,1,177,0,370,26,329,0,876.0,13740,585,0,0,0,14325.0,1,0.0,0.0,1,,2600.0,0,0,0,0,3.0,4.0,5.0,2600.0,451.0,2149.0,2,2.0,0.0
103,1,1.0,9,13,2,120,0,160,0,0,0,280.0,0,0,0,0,0,0.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
103,1,1.0,9,14,1,620,0,0,0,1300,0,1920.0,54381,1238,0,0,0,55619.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
103,1,1.0,9,19,1,380,0,0,3654,130,4550,5060.0,14858,1074,0,0,0,15932.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
103,1,7.0,25,13,2,2120,0,120,0,0,0,2240.0,79198,32127,0,0,0,111325.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
103,1,7.0,25,15,1,2400,10,60,0,324,0,2794.0,44042,7944,0,0,0,51986.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
103,1,7.0,25,19,1,125,0,0,0,140,0,265.0,2080,58,0,875,0,3013.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
103,1,11.0,18,13,1,20,0,80,144,200,0,300.0,0,0,0,0,0,0.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
103,1,11.0,18,14,1,200,26,0,1677,2426,0,2652.0,0,0,0,0,0,0.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
103,1,11.0,18,15,2,245,10,0,0,0,0,255.0,48535,3053,0,0,0,51588.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
103,1,17.0,7,14,1,900,0,0,55,60,0,960.0,0,0,0,0,0,0.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
103,1,17.0,7,15,1,900,0,0,3858,0,850,1750.0,2160,0,534,0,667,3361.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
103,1,17.0,7,19,1,5495,0,80,3353,1560,1300,8435.0,53330,32222,20000,8888,0,114440.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
103,3,1.0,27,13,2,350,0,130,0,0,0,480.0,0,0,0,0,0,0.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
