tinh,huyen,xa,diaban,hoso,m4b31ma,m4b31c3,m4b31c4,m4b31c5
807,5,25.0,15,14,,,,
807,5,25.0,15,15,1.0,4.0,6861.0,27444.0
807,7,5.0,8,13,,,,
807,7,5.0,8,14,,,,
807,7,5.0,8,15,,,,
807,7,11.0,10,13,,,,
807,7,11.0,10,14,,,,
807,7,11.0,10,15,,,,
807,7,15.0,10,13,,,,
807,7,15.0,10,15,,,,
807,7,15.0,10,19,,,,
807,7,21.0,13,13,,,,
807,7,21.0,13,14,,,,
807,7,21.0,13,15,,,,
807,7,27.0,7,13,,,,
807,7,27.0,7,14,,,,
807,7,27.0,7,19,,,,
807,7,31.0,6,13,3.0,3.0,858.0,2574.0
807,7,31.0,6,14,,,,
807,7,31.0,6,15,,,,
807,7,39.0,6,13,,,,
807,7,39.0,6,15,,,,
807,7,39.0,6,19,,,,
807,7,43.0,8,13,,,,
807,7,43.0,8,14,,,,
807,7,43.0,8,15,,,,
807,9,1.0,23,13,,,,
807,9,1.0,23,14,,,,
807,9,1.0,23,15,,,,
807,9,3.0,7,13,,,,
807,9,3.0,7,14,,,,
807,9,3.0,7,15,2.0,3.0,1715.0,5145.0
807,9,9.0,7,13,,,,
807,9,9.0,7,14,,,,
807,9,9.0,7,15,2.0,3.0,858.0,2574.0
807,9,9.0,7,15,4.0,3.0,11920.0,35760.0
807,9,15.0,8,13,,,,
807,9,15.0,8,14,,,,
807,9,15.0,8,15,,,,
807,9,21.0,11,13,,,,
807,9,21.0,11,14,,,,
807,9,21.0,11,15,,,,
807,9,25.0,19,13,,,,
807,9,25.0,19,14,,,,
807,9,25.0,19,15,,,,
807,9,31.0,7,13,,,,
807,9,31.0,7,14,,,,
807,9,31.0,7,15,,,,
807,9,37.0,12,13,,,,
807,9,37.0,12,14,,,,
807,9,37.0,12,15,,,,
807,9,41.0,5,13,,,,
807,9,41.0,5,14,,,,
807,9,41.0,5,15,,,,
807,9,47.0,8,13,,,,
807,9,47.0,8,14,,,,
807,9,47.0,8,15,,,,
807,9,53.0,21,13,,,,
807,9,53.0,21,14,,,,
807,9,53.0,21,15,,,,
807,9,55.0,22,13,,,,
807,9,55.0,22,14,,,,
807,9,55.0,22,15,,,,
807,11,9.0,10,13,,,,
807,11,9.0,10,14,,,,
807,11,9.0,10,15,,,,
807,11,13.0,30,13,,,,
807,11,13.0,30,14,,,,
807,11,13.0,30,15,,,,
807,11,19.0,15,13,,,,
807,11,19.0,15,14,,,,
807,11,19.0,15,15,,,,
807,11,23.0,12,13,,,,
807,11,23.0,12,14,,,,
807,11,23.0,12,15,,,,
807,11,29.0,14,13,,,,
807,11,29.0,14,14,,,,
807,11,29.0,14,15,,,,
807,11,35.0,18,13,,,,
807,11,35.0,18,14,,,,
807,11,35.0,18,15,,,,
807,13,1.0,7,13,,,,
807,13,1.0,7,14,,,,
807,13,1.0,7,15,,,,
807,13,5.0,19,13,,,,
807,13,5.0,19,14,,,,
807,13,5.0,19,15,,,,
807,13,9.0,21,13,,,,
807,13,9.0,21,14,,,,
807,13,9.0,21,15,,,,
807,13,19.0,27,13,,,,
807,13,19.0,27,14,,,,
807,13,19.0,27,15,,,,
807,13,21.0,26,13,,,,
807,13,21.0,26,14,,,,
807,13,21.0,26,15,,,,
807,13,27.0,11,13,,,,
807,13,27.0,11,14,,,,
807,13,27.0,11,15,,,,
807,13,31.0,18,13,,,,
807,13,31.0,18,14,,,,
807,13,31.0,18,15,,,,
807,13,37.0,16,13,,,,
807,13,37.0,16,14,,,,
807,13,37.0,16,15,,,,
807,13,43.0,20,13,,,,
807,13,43.0,20,14,,,,
807,13,43.0,20,15,,,,
807,13,47.0,9,13,,,,
807,13,47.0,9,14,,,,
807,13,47.0,9,15,,,,
807,15,5.0,6,13,,,,
807,15,5.0,6,14,,,,
807,15,5.0,6,15,,,,
807,15,11.0,13,13,,,,
807,15,11.0,13,14,,,,
807,15,11.0,13,15,,,,
807,15,17.0,30,14,,,,
807,15,17.0,30,15,,,,
807,15,17.0,30,20,,,,
807,15,23.0,17,13,,,,
807,15,23.0,17,14,,,,
807,15,23.0,17,15,,,,
807,17,1.0,8,13,,,,
807,17,1.0,8,14,,,,
807,17,1.0,8,15,,,,
807,17,7.0,9,13,,,,
807,17,7.0,9,15,,,,
807,17,7.0,9,20,,,,
807,17,13.0,18,14,,,,
807,17,13.0,18,15,,,,
807,17,13.0,18,20,,,,
807,17,25.0,8,13,,,,
807,17,25.0,8,14,,,,
807,17,25.0,8,15,,,,
807,17,29.0,18,13,,,,
807,17,29.0,18,14,,,,
807,17,29.0,18,19,,,,
807,19,3.0,10,13,,,,
807,19,3.0,10,14,,,,
807,19,3.0,10,15,,,,
807,19,27.0,21,13,,,,
807,19,27.0,21,14,,,,
807,19,27.0,21,15,,,,
807,19,31.0,8,13,,,,
807,19,31.0,8,14,,,,
807,19,31.0,8,15,,,,
809,1,1.0,12,13,,,,
809,1,1.0,12,14,,,,
809,1,1.0,12,15,,,,
809,1,3.0,23,13,,,,
809,1,3.0,23,14,,,,
809,1,3.0,23,15,,,,
809,1,5.0,10,14,,,,
809,1,5.0,10,15,,,,
809,1,5.0,10,19,,,,
809,1,9.0,12,13,,,,
809,1,9.0,12,14,,,,
809,1,9.0,12,15,,,,
809,1,11.0,17,13,,,,
809,1,11.0,17,14,,,,
809,1,11.0,17,19,,,,
809,1,17.0,13,13,,,,
809,1,17.0,13,14,,,,
809,1,17.0,13,15,,,,
809,1,19.0,17,13,,,,
809,1,19.0,17,14,,,,
809,1,19.0,17,15,,,,
809,3,1.0,2,13,,,,
809,3,1.0,2,14,,,,
809,3,1.0,2,15,,,,
809,3,5.0,1,13,,,,
809,3,5.0,1,15,,,,
809,3,5.0,1,19,,,,
809,3,9.0,9,13,,,,
809,3,9.0,9,15,,,,
809,3,9.0,9,19,,,,
809,3,13.0,20,14,,,,
809,3,13.0,20,15,,,,
809,3,13.0,20,20,,,,
809,3,19.0,3,13,,,,
809,3,19.0,3,14,,,,
809,3,19.0,3,15,,,,
809,3,23.0,7,13,,,,
809,3,23.0,7,14,1.0,4.0,3125.0,12500.0
809,3,23.0,7,14,4.0,2.0,8036.0,16072.0
809,3,23.0,7,15,,,,
809,3,29.0,2,13,,,,
809,3,29.0,2,14,,,,
809,3,29.0,2,15,,,,
809,5,7.0,2,13,,,,
809,5,7.0,2,14,,,,
809,5,7.0,2,15,,,,
809,5,13.0,6,13,,,,
809,5,13.0,6,15,,,,
809,5,13.0,6,19,,,,
809,5,19.0,11,13,,,,
809,5,19.0,11,14,,,,
809,5,19.0,11,15,,,,
809,5,25.0,5,14,,,,
809,5,25.0,5,15,,,,
809,5,25.0,5,19,,,,
809,7,1.0,16,13,,,,
809,7,1.0,16,14,,,,
809,7,1.0,16,15,,,,
809,7,13.0,3,13,,,,
809,7,13.0,3,14,,,,
809,7,13.0,3,15,,,,
809,7,19.0,12,13,,,,
809,7,19.0,12,15,,,,
809,7,19.0,12,19,,,,
809,7,31.0,6,13,,,,
809,7,31.0,6,14,,,,
809,7,31.0,6,15,,,,
809,9,3.0,16,13,,,,
809,9,3.0,16,15,,,,
809,9,3.0,16,19,,,,
809,9,9.0,11,13,,,,
809,9,9.0,11,14,,,,
809,9,9.0,11,19,,,,
809,9,15.0,8,13,,,,
809,9,15.0,8,14,,,,
809,9,15.0,8,15,,,,
809,9,21.0,11,13,,,,
809,9,21.0,11,14,,,,
809,9,21.0,11,15,,,,
809,9,25.0,14,13,,,,
809,9,25.0,14,14,,,,
809,9,25.0,14,15,,,,
809,9,29.0,12,13,,,,
809,9,29.0,12,15,,,,
809,9,29.0,12,19,,,,
809,9,33.0,11,13,,,,
809,9,33.0,11,14,,,,
809,9,33.0,11,19,,,,
809,11,1.0,18,13,,,,
809,11,1.0,18,14,,,,
809,11,1.0,18,15,,,,
809,11,5.0,3,13,1.0,3.0,9797.0,29391.0
809,11,5.0,3,14,,,,
809,11,5.0,3,15,,,,
809,11,9.0,3,13,,,,
809,11,9.0,3,14,,,,
809,11,9.0,3,19,,,,
809,11,15.0,11,13,,,,
809,11,15.0,11,14,,,,
809,11,15.0,11,15,,,,
809,11,17.0,24,13,,,,
809,11,17.0,24,14,,,,
809,11,17.0,24,15,,,,
809,11,21.0,2,13,,,,
809,11,21.0,2,14,,,,
809,11,21.0,2,15,,,,
809,11,27.0,11,13,,,,
809,11,27.0,11,14,,,,
809,11,27.0,11,15,,,,
809,13,5.0,2,13,,,,
809,13,5.0,2,14,,,,
809,13,5.0,2,15,,,,
809,13,11.0,3,13,,,,
809,13,11.0,3,15,,,,
809,13,11.0,3,19,,,,
809,13,15.0,11,13,,,,
809,13,15.0,11,14,,,,
809,13,15.0,11,19,,,,
809,13,19.0,16,13,,,,
809,13,19.0,16,15,,,,
809,13,19.0,16,19,,,,
809,13,25.0,1,13,,,,
809,13,25.0,1,14,,,,
809,13,25.0,1,15,,,,
809,13,29.0,8,14,,,,
809,13,29.0,8,15,,,,
809,13,29.0,8,19,,,,
809,13,35.0,11,13,,,,
809,13,35.0,11,14,,,,
809,13,35.0,11,15,,,,
809,15,5.0,11,13,,,,
809,15,5.0,11,15,,,,
809,15,5.0,11,19,,,,
809,15,21.0,9,13,,,,
809,15,21.0,9,14,,,,
809,15,21.0,9,15,,,,
809,15,25.0,22,13,,,,
809,15,25.0,22,14,,,,
809,15,25.0,22,15,,,,
811,1,7.0,2,13,,,,
811,1,7.0,2,14,,,,
811,1,7.0,2,19,,,,
811,1,15.0,6,13,,,,
811,1,15.0,6,14,,,,
811,1,15.0,6,15,,,,
811,1,17.0,3,13,,,,
811,1,17.0,3,14,,,,
811,1,17.0,3,15,,,,
811,1,23.0,10,13,,,,
811,1,23.0,10,14,,,,
811,1,23.0,10,15,,,,
811,1,29.0,9,13,,,,
811,1,29.0,9,15,,,,
811,1,29.0,9,24,,,,
811,3,1.0,6,13,,,,
811,3,1.0,6,14,,,,
811,3,1.0,6,15,,,,
811,3,3.0,26,13,,,,
811,3,3.0,26,14,,,,
811,3,3.0,26,19,,,,
811,3,7.0,11,13,,,,
811,3,7.0,11,14,,,,
811,3,7.0,11,15,,,,
811,3,11.0,22,14,,,,
811,3,11.0,22,19,,,,
811,3,11.0,22,20,,,,
811,3,17.0,1,14,,,,
811,3,17.0,1,15,,,,
811,3,17.0,1,19,,,,
811,3,25.0,1,14,,,,
811,3,25.0,1,15,,,,
811,3,25.0,1,20,,,,
811,3,33.0,15,13,,,,
811,3,33.0,15,14,,,,
811,3,33.0,15,15,,,,
811,3,39.0,22,13,,,,
811,3,39.0,22,14,,,,
811,3,39.0,22,15,,,,
811,5,5.0,6,13,,,,
811,5,5.0,6,14,,,,
811,5,5.0,6,15,,,,
811,5,9.0,13,13,,,,
811,5,9.0,13,14,,,,
811,5,9.0,13,15,,,,
811,5,13.0,10,13,,,,
811,5,13.0,10,14,,,,
811,5,13.0,10,15,,,,
811,5,15.0,14,13,,,,
811,5,15.0,14,14,,,,
811,5,15.0,14,15,,,,
811,5,21.0,2,13,,,,
811,5,21.0,2,14,,,,
811,5,21.0,2,15,,,,
811,7,5.0,18,13,,,,
811,7,5.0,18,14,,,,
811,7,5.0,18,20,,,,
811,7,11.0,11,13,,,,
811,7,11.0,11,14,,,,
811,7,11.0,11,15,,,,
811,7,17.0,12,13,,,,
811,7,17.0,12,15,,,,
811,7,17.0,12,19,,,,
811,7,21.0,2,13,,,,
811,7,21.0,2,14,,,,
811,7,21.0,2,15,,,,
811,7,27.0,6,14,,,,
811,7,27.0,6,15,,,,
811,7,27.0,6,20,,,,
811,7,33.0,14,14,,,,
811,7,33.0,14,19,,,,
811,7,33.0,14,20,,,,
811,7,37.0,18,14,,,,
811,7,37.0,18,15,,,,
811,7,37.0,18,20,,,,
811,7,41.0,3,13,,,,
811,7,41.0,3,14,,,,
811,7,41.0,3,15,,,,
811,7,47.0,8,13,,,,
811,7,47.0,8,14,,,,
811,7,47.0,8,15,,,,
811,7,51.0,27,13,,,,
811,7,51.0,27,14,,,,
811,7,51.0,27,15,,,,
811,9,5.0,6,13,,,,
811,9,5.0,6,14,,,,
811,9,5.0,6,15,,,,
811,9,13.0,16,13,,,,
811,9,13.0,16,14,,,,
811,9,13.0,16,15,,,,
811,9,19.0,16,13,,,,
811,9,19.0,16,14,,,,
811,9,19.0,16,15,,,,
811,9,25.0,17,13,,,,
811,9,25.0,17,14,,,,
811,9,25.0,17,15,,,,
811,9,29.0,11,13,,,,
811,9,29.0,11,14,,,,
811,9,29.0,11,15,,,,
811,9,35.0,15,13,,,,
811,9,35.0,15,14,5.0,12.0,2962.0,35544.0
811,9,35.0,15,15,,,,
811,9,41.0,10,13,,,,
811,9,41.0,10,14,,,,
811,9,41.0,10,15,,,,
811,11,1.0,12,13,,,,
811,11,1.0,12,14,,,,
811,11,1.0,12,19,,,,
811,11,5.0,10,13,,,,
811,11,5.0,10,14,,,,
811,11,5.0,10,15,,,,
811,11,15.0,8,13,,,,
811,11,15.0,8,14,,,,
811,11,15.0,8,15,,,,
811,11,23.0,7,13,,,,
811,11,23.0,7,14,,,,
811,11,23.0,7,15,,,,
811,11,31.0,7,13,,,,
811,11,31.0,7,14,,,,
811,11,31.0,7,15,,,,
811,11,37.0,1,13,,,,
811,11,37.0,1,15,,,,
811,11,37.0,1,19,,,,
811,13,7.0,11,13,,,,
811,13,7.0,11,14,,,,
811,13,7.0,11,15,,,,
811,13,13.0,14,13,,,,
811,13,13.0,14,15,,,,
811,13,13.0,14,19,,,,
811,13,21.0,22,13,,,,
811,13,21.0,22,15,,,,
811,13,21.0,22,20,,,,
811,13,25.0,8,13,,,,
811,13,25.0,8,14,,,,
811,13,25.0,8,15,,,,
811,13,33.0,15,13,,,,
811,13,33.0,15,14,,,,
811,13,33.0,15,15,,,,
811,13,41.0,2,13,,,,
811,13,41.0,2,14,,,,
811,13,41.0,2,15,,,,
811,13,45.0,5,13,,,,
811,13,45.0,5,14,,,,
811,13,45.0,5,19,,,,
811,15,9.0,9,14,,,,
811,15,9.0,9,15,,,,
811,15,9.0,9,20,,,,
811,15,13.0,22,14,,,,
811,15,13.0,22,15,,,,
811,15,13.0,22,19,,,,
811,15,19.0,11,13,,,,
811,15,19.0,11,14,,,,
811,15,19.0,11,15,,,,
811,15,29.0,10,13,,,,
811,15,29.0,10,19,,,,
811,15,29.0,10,20,,,,
813,1,1.0,31,13,,,,
813,1,1.0,31,15,,,,
813,1,1.0,31,19,,,,
813,1,3.0,7,13,,,,
813,1,3.0,7,14,,,,
813,1,3.0,7,15,,,,
813,1,5.0,12,13,,,,
813,1,5.0,12,15,,,,
813,1,5.0,12,19,,,,
813,1,7.0,59,13,,,,
813,1,7.0,59,14,,,,
813,1,7.0,59,15,,,,
813,1,9.0,42,14,,,,
813,1,9.0,42,15,,,,
813,1,9.0,42,19,,,,
813,1,11.0,27,13,,,,
813,1,11.0,27,14,,,,
813,1,11.0,27,15,,,,
813,3,5.0,11,13,,,,
813,3,5.0,11,14,,,,
813,3,5.0,11,15,,,,
813,3,15.0,11,13,,,,
813,3,15.0,11,14,,,,
813,3,15.0,11,15,,,,
813,4,1.0,33,13,,,,
813,4,1.0,33,14,,,,
813,4,1.0,33,15,,,,
813,4,9.0,15,13,,,,
813,4,9.0,15,14,,,,
813,4,9.0,15,15,,,,
813,4,15.0,4,13,,,,
813,4,15.0,4,14,,,,
813,4,15.0,4,15,,,,
813,5,3.0,13,13,,,,
813,5,3.0,13,14,,,,
813,5,3.0,13,15,,,,
813,5,7.0,10,13,,,,
813,5,7.0,10,15,,,,
813,5,7.0,10,19,,,,
813,5,11.0,32,13,,,,
813,5,11.0,32,14,,,,
813,5,11.0,32,15,,,,
813,5,15.0,8,13,,,,
813,5,15.0,8,14,,,,
813,5,15.0,8,15,,,,
813,5,17.0,43,13,,,,
813,5,17.0,43,14,,,,
813,5,17.0,43,15,,,,
813,7,1.0,4,13,,,,
813,7,1.0,4,14,,,,
813,7,1.0,4,15,4.0,6.0,14491.0,86946.0
813,7,5.0,3,13,,,,
813,7,5.0,3,14,,,,
813,7,5.0,3,15,,,,
813,7,7.0,21,13,,,,
813,7,7.0,21,14,,,,
813,7,7.0,21,15,,,,
813,7,11.0,19,13,,,,
813,7,11.0,19,14,,,,
813,7,11.0,19,15,,,,
813,7,13.0,2,13,,,,
813,7,13.0,2,14,,,,
813,7,13.0,2,15,,,,
813,9,3.0,11,13,,,,
813,9,3.0,11,14,,,,
813,9,3.0,11,20,,,,
813,9,11.0,47,13,,,,
813,9,11.0,47,14,,,,
813,9,11.0,47,15,,,,
813,9,13.0,34,13,,,,
813,9,13.0,34,14,,,,
813,9,13.0,34,15,,,,
813,9,15.0,14,13,,,,
813,9,15.0,14,14,,,,
813,9,15.0,14,15,,,,
813,11,1.0,13,13,,,,
813,11,1.0,13,15,,,,
813,11,1.0,13,19,,,,
813,11,3.0,3,13,,,,
813,11,3.0,3,14,,,,
813,11,3.0,3,15,,,,
813,11,9.0,32,13,,,,
813,11,9.0,32,19,,,,
813,11,9.0,32,20,,,,
813,11,11.0,11,14,,,,
813,11,11.0,11,15,,,,
813,11,11.0,11,19,,,,
813,11,13.0,9,13,,,,
813,11,13.0,9,14,,,,
813,11,13.0,9,15,,,,
813,11,21.0,33,13,,,,
813,11,21.0,33,15,,,,
813,11,21.0,33,19,1.0,1.0,6506.0,6506.0
813,11,25.0,23,13,,,,
813,11,25.0,23,15,,,,
813,11,25.0,23,20,,,,
813,13,3.0,28,13,,,,
813,13,3.0,28,14,,,,
813,13,3.0,28,19,,,,
813,13,5.0,16,13,,,,
813,13,5.0,16,14,,,,
813,13,5.0,16,15,1.0,2.0,6618.0,13236.0
813,13,5.0,16,15,4.0,6.0,7777.0,46662.0
813,13,11.0,27,14,,,,
813,13,11.0,27,15,,,,
813,13,11.0,27,19,,,,
813,13,13.0,30,13,,,,
813,13,13.0,30,14,,,,
813,13,13.0,30,15,,,,
813,13,17.0,4,13,,,,
813,13,17.0,4,15,,,,
813,13,17.0,4,19,,,,
813,15,1.0,21,13,,,,
813,15,1.0,21,15,,,,
813,15,1.0,21,19,,,,
813,15,3.0,12,13,,,,
813,15,3.0,12,14,,,,
813,15,3.0,12,15,,,,
813,15,11.0,19,13,,,,
813,15,11.0,19,14,,,,
813,15,11.0,19,15,,,,
813,15,13.0,1,13,,,,
813,15,13.0,1,14,,,,
813,15,13.0,1,15,,,,
813,15,17.0,23,13,,,,
813,15,17.0,23,14,,,,
813,15,17.0,23,15,,,,
813,17,3.0,22,13,,,,
813,17,3.0,22,14,,,,
813,17,3.0,22,15,,,,
813,17,5.0,18,13,,,,
813,17,5.0,18,14,,,,
813,17,5.0,18,15,,,,
813,17,9.0,18,13,,,,
813,17,9.0,18,14,,,,
813,17,9.0,18,15,,,,
813,19,7.0,15,13,,,,
813,19,7.0,15,14,,,,
813,19,7.0,15,15,,,,
813,19,11.0,24,13,,,,
813,19,11.0,24,14,,,,
813,19,11.0,24,15,,,,
813,19,13.0,12,14,,,,
813,19,13.0,12,15,,,,
813,19,13.0,12,20,,,,
813,21,1.0,2,13,,,,
813,21,1.0,2,15,,,,
813,21,1.0,2,20,,,,
813,21,5.0,9,13,,,,
813,21,5.0,9,14,,,,
813,21,5.0,9,15,,,,
813,21,13.0,2,13,,,,
813,21,13.0,2,14,,,,
813,21,13.0,2,20,,,,
813,24,3.0,37,13,,,,
813,24,3.0,37,14,,,,
813,24,3.0,37,15,,,,
815,15,3.0,12,14,,,,
815,15,3.0,12,15,,,,
815,15,3.0,12,19,,,,
815,15,5.0,30,13,,,,
815,15,5.0,30,14,,,,
815,15,5.0,30,15,,,,
815,15,9.0,24,13,,,,
815,15,9.0,24,14,,,,
815,15,9.0,24,15,,,,
815,15,15.0,8,13,,,,
815,15,15.0,8,14,,,,
815,15,15.0,8,15,,,,
815,15,19.0,9,13,,,,
815,15,19.0,9,14,,,,
815,15,19.0,9,15,,,,
815,15,23.0,25,13,,,,
815,15,23.0,25,14,,,,
815,15,23.0,25,15,,,,
815,17,1.0,13,13,,,,
815,17,1.0,13,14,,,,
815,17,1.0,13,15,,,,
815,17,3.0,15,13,,,,
815,17,3.0,15,14,,,,
815,17,3.0,15,15,,,,
815,17,5.0,17,13,,,,
815,17,5.0,17,14,,,,
815,17,5.0,17,15,,,,
815,17,7.0,26,13,,,,
815,17,7.0,26,14,,,,
815,17,7.0,26,15,,,,
815,19,1.0,20,13,,,,
815,19,1.0,20,14,,,,
815,19,1.0,20,15,,,,
815,19,7.0,24,13,,,,
815,19,7.0,24,14,,,,
815,19,7.0,24,15,,,,
815,21,1.0,25,13,,,,
815,21,1.0,25,14,,,,
815,21,1.0,25,15,,,,
815,21,11.0,21,13,,,,
815,21,11.0,21,14,,,,
815,21,11.0,21,15,,,,
815,23,1.0,41,13,,,,
815,23,1.0,41,14,,,,
815,23,1.0,41,15,,,,
815,23,3.0,6,13,,,,
815,23,3.0,6,14,,,,
815,23,3.0,6,15,,,,
815,23,5.0,5,13,,,,
815,23,5.0,5,14,,,,
815,23,5.0,5,15,4.0,2.0,8191.0,16382.0
815,23,9.0,56,13,,,,
815,23,9.0,56,14,,,,
815,23,9.0,56,15,,,,
815,23,11.0,2,13,,,,
815,23,11.0,2,14,,,,
815,23,11.0,2,15,,,,
815,23,15.0,6,13,,,,
815,23,15.0,6,14,,,,
815,23,15.0,6,15,,,,
815,25,3.0,17,13,,,,
815,25,3.0,17,14,,,,
815,25,3.0,17,15,,,,
815,25,5.0,26,13,,,,
815,25,5.0,26,14,,,,
815,25,5.0,26,15,,,,
815,25,7.0,6,13,,,,
815,25,7.0,6,14,,,,
815,25,7.0,6,15,,,,
815,25,15.0,5,13,,,,
815,25,15.0,5,14,,,,
815,25,15.0,5,15,,,,
815,25,17.0,47,13,,,,
815,25,17.0,47,14,,,,
815,25,17.0,47,15,,,,
815,27,3.0,22,13,,,,
815,27,3.0,22,14,,,,
815,27,3.0,22,15,,,,
815,27,11.0,23,13,,,,
815,27,11.0,23,14,,,,
815,27,11.0,23,15,,,,
815,27,13.0,16,13,,,,
815,27,13.0,16,14,,,,
815,27,13.0,16,15,,,,
815,27,19.0,38,13,,,,
815,27,19.0,38,14,,,,
815,27,19.0,38,15,,,,
815,27,23.0,22,13,,,,
815,27,23.0,22,14,,,,
815,27,23.0,22,15,1.0,3.0,6672.0,20016.0
815,27,23.0,22,15,4.0,3.0,12455.0,37365.0
815,29,1.0,45,13,,,,
815,29,1.0,45,14,,,,
815,29,1.0,45,15,,,,
815,29,3.0,15,13,,,,
815,29,3.0,15,14,,,,
815,29,3.0,15,15,,,,
815,29,5.0,58,13,,,,
815,29,5.0,58,14,,,,
815,29,5.0,58,15,,,,
815,29,11.0,60,13,,,,
815,29,11.0,60,14,,,,
815,29,11.0,60,15,,,,
816,1,3.0,14,13,,,,
816,1,3.0,14,14,,,,
816,1,3.0,14,15,,,,
816,1,9.0,4,14,,,,
816,1,9.0,4,15,,,,
816,1,9.0,4,19,,,,
816,1,13.0,22,13,,,,
816,1,13.0,22,14,,,,
816,1,13.0,22,15,,,,
816,3,1.0,20,13,,,,
816,3,1.0,20,14,,,,
816,3,1.0,20,15,,,,
816,3,7.0,24,13,,,,
816,3,7.0,24,14,,,,
816,3,7.0,24,15,,,,
816,3,13.0,24,13,,,,
816,3,13.0,24,14,,,,
816,3,13.0,24,15,,,,
816,3,15.0,37,13,,,,
816,3,15.0,37,14,,,,
816,3,15.0,37,15,,,,
816,5,3.0,28,13,,,,
816,5,3.0,28,14,,,,
816,5,3.0,28,15,,,,
816,5,5.0,1,13,,,,
816,5,5.0,1,14,,,,
816,5,5.0,1,15,,,,
816,5,9.0,62,14,,,,
816,5,9.0,62,15,,,,
816,5,9.0,62,20,,,,
816,5,15.0,36,13,,,,
816,5,15.0,36,14,,,,
816,5,15.0,36,15,,,,
816,7,1.0,31,13,,,,
816,7,1.0,31,14,,,,
816,7,1.0,31,15,,,,
816,7,7.0,37,13,,,,
816,7,7.0,37,14,,,,
816,7,7.0,37,15,,,,
816,7,13.0,20,13,,,,
816,7,13.0,20,14,,,,
816,7,13.0,20,15,,,,
816,7,17.0,11,13,,,,
816,7,17.0,11,14,,,,
816,7,17.0,11,19,,,,
816,7,21.0,20,13,1.0,2.0,9940.0,19880.0
816,7,21.0,20,13,4.0,2.0,10934.0,21868.0
816,7,21.0,20,15,,,,
816,7,21.0,20,19,,,,
816,7,23.0,46,13,,,,
816,7,23.0,46,14,,,,
816,7,23.0,46,15,,,,
816,7,27.0,42,13,,,,
816,7,27.0,42,14,,,,
816,7,27.0,42,15,,,,
816,7,29.0,8,13,,,,
816,7,29.0,8,14,,,,
816,7,29.0,8,15,,,,
816,7,31.0,12,13,,,,
816,7,31.0,12,14,,,,
816,7,31.0,12,15,,,,
816,9,3.0,19,13,,,,
816,9,3.0,19,14,,,,
816,9,3.0,19,15,,,,
816,9,5.0,24,13,,,,
816,9,5.0,24,14,,,,
816,9,5.0,24,15,,,,
816,9,7.0,2,13,,,,
816,9,7.0,2,14,,,,
816,9,7.0,2,15,,,,
816,9,9.0,50,13,1.0,3.0,11332.0,33996.0
816,9,9.0,50,14,,,,
816,9,9.0,50,15,4.0,2.0,59643.0,119286.0
816,9,11.0,12,13,,,,
816,9,11.0,12,14,,,,
816,9,11.0,12,15,,,,
816,9,17.0,21,14,,,,
816,9,17.0,21,15,,,,
816,9,17.0,21,19,,,,
816,11,1.0,20,13,,,,
816,11,1.0,20,14,,,,
816,11,1.0,20,15,,,,
816,11,3.0,22,13,,,,
816,11,3.0,22,14,,,,
816,11,3.0,22,15,,,,
816,11,7.0,30,13,,,,
816,11,7.0,30,14,,,,
816,11,7.0,30,15,,,,
816,11,9.0,25,13,4.0,3.0,30815.0,92445.0
816,11,9.0,25,14,,,,
816,11,9.0,25,15,,,,
816,11,13.0,24,13,,,,
816,11,13.0,24,14,,,,
816,11,13.0,24,15,,,,
816,11,15.0,58,13,,,,
816,11,15.0,58,14,,,,
816,11,15.0,58,15,,,,
816,11,17.0,30,13,,,,
816,11,17.0,30,14,,,,
816,11,17.0,30,15,,,,
817,1,7.0,9,13,,,,
817,1,7.0,9,14,,,,
817,1,7.0,9,15,,,,
817,1,11.0,12,13,,,,
817,1,11.0,12,14,,,,
817,1,11.0,12,15,,,,
817,1,17.0,16,13,,,,
817,1,17.0,16,14,,,,
817,1,17.0,16,15,,,,
817,3,1.0,6,13,,,,
817,3,1.0,6,15,,,,
817,3,1.0,6,20,,,,
817,3,3.0,15,13,,,,
817,3,3.0,15,14,,,,
817,3,3.0,15,15,,,,
817,3,5.0,30,13,,,,
817,3,5.0,30,15,,,,
817,3,5.0,30,19,,,,
817,3,9.0,11,14,,,,
817,3,9.0,11,15,,,,
817,3,9.0,11,20,,,,
817,3,13.0,17,14,,,,
817,3,13.0,17,15,,,,
817,3,13.0,17,20,,,,
817,3,17.0,7,13,,,,
817,3,17.0,7,14,,,,
817,3,17.0,7,15,,,,
817,3,19.0,20,13,,,,
817,3,19.0,20,14,,,,
817,3,19.0,20,15,,,,
817,5,3.0,24,13,,,,
817,5,3.0,24,14,,,,
817,5,3.0,24,15,,,,
817,5,4.0,14,13,,,,
817,5,4.0,14,14,,,,
817,5,4.0,14,15,,,,
817,5,5.0,10,14,,,,
817,5,5.0,10,15,,,,
817,5,5.0,10,19,,,,
817,5,7.0,14,13,,,,
817,5,7.0,14,14,,,,
817,5,7.0,14,19,,,,
817,5,17.0,15,13,,,,
817,5,17.0,15,14,,,,
817,5,17.0,15,15,,,,
817,5,21.0,19,13,,,,
817,5,21.0,19,14,,,,
817,5,21.0,19,15,,,,
817,7,1.0,9,13,,,,
817,7,1.0,9,14,,,,
817,7,1.0,9,15,,,,
