tinh,huyen,xa,diaban,hoso,m4c1ma1,m4c1c2,m4c1c3,m4c1c4,m4c1c5,m4c1c6,m4c1c7,m4c1c8,m4c1c9a,m4c1c9b,m4c1c9c,m4c1c10,m4c1c11,m4c1c12,m4c1c13,m4c1c14,m4c1c15,m4c1c16,m4c1c17,m4c1c18,m4c1c19,m4c1c20,m4c1c21,m4c1c22,m4c1c23,m4c1c24,m4c1c25,m4c1c25a
605,1,33.0,27,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,1,33.0,27,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,1,39.0,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,1,39.0,13,14,1.0,14.0,5.0,12.0,28.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,2007.0,3.0,1.0,2103.0,25236.0,2.0,,2.0,,2.0,,25236.0,25236.0
605,1,39.0,13,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,3,7.0,9,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,3,7.0,9,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,3,7.0,9,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,3,13.0,3,13,1.0,14.0,2.0,12.0,26.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,2000.0,2.0,1.0,1741.0,20892.0,2.0,,1.0,222.0,2.0,,21114.0,21114.0
605,3,13.0,3,14,1.0,47.0,2.0,12.0,28.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,2004.0,2.0,,1821.0,21852.0,,,,,2.0,,21852.0,21852.0
605,3,13.0,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,5,1.0,7,13,2.0,96.0,1.0,12.0,23.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,1990.0,3.0,1.0,926.0,11112.0,1.0,1914.0,2.0,,1.0,2297.0,15323.0,15323.0
605,5,1.0,7,13,1.0,47.0,1.0,12.0,27.0,1.0,,100.0,1.0,0.0,,2.0,2.0,0.0,0.0,1990.0,2.0,,3624.0,43488.0,,,,,2.0,,43488.0,43488.0
605,5,1.0,7,14,1.0,46.0,1.0,6.0,17.0,1.0,,100.0,7.0,0.0,,1.0,1.0,0.0,0.0,1997.0,3.0,,987.0,5922.0,,,,,2.0,,5922.0,5922.0
605,5,1.0,7,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,5,3.0,9,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,5,3.0,9,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,5,3.0,9,19,1.0,46.0,2.0,6.0,25.0,1.0,,100.0,7.0,0.0,,1.0,1.0,0.0,0.0,2004.0,2.0,,4105.0,24630.0,,,,,2.0,,24630.0,24630.0
605,7,3.0,13,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,7,3.0,13,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,7,3.0,13,19,1.0,47.0,1.0,10.0,15.0,1.0,,100.0,1.0,7.0,6.0,1.0,1.0,0.0,0.0,2007.0,2.0,,21198.0,211980.0,,,,,2.0,,211980.0,211980.0
605,7,9.0,20,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,7,9.0,20,14,1.0,47.0,2.0,12.0,25.0,1.0,,100.0,4.0,0.0,,1.0,1.0,0.0,0.0,2005.0,3.0,,2600.0,31200.0,,,,,2.0,,31200.0,31200.0
605,7,9.0,20,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,7,15.0,20,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,7,15.0,20,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,7,15.0,20,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,9,4.0,10,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,9,4.0,10,14,1.0,68.0,1.0,12.0,30.0,1.0,,100.0,1.0,7.0,0.0,1.0,1.0,0.0,0.0,2006.0,3.0,1.0,13317.0,159804.0,2.0,,2.0,,2.0,,159804.0,159804.0
605,9,4.0,10,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,9,11.0,8,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,9,11.0,8,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,9,11.0,8,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,9,15.0,5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,9,15.0,5,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,9,15.0,5,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,9,19.0,11,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,9,19.0,11,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,9,19.0,11,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,11,7.0,19,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,11,7.0,19,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,11,7.0,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,11,9.0,16,13,1.0,47.0,2.0,12.0,28.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,1998.0,3.0,,2626.0,31512.0,,,,,2.0,,31512.0,31512.0
605,11,9.0,16,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,11,9.0,16,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,13,1.0,3,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,13,1.0,3,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,13,1.0,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,13,15.0,7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,13,15.0,7,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,13,15.0,7,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,13,19.0,20,13,1.0,47.0,2.0,12.0,26.0,1.0,,100.0,5.0,0.0,,1.0,1.0,0.0,0.0,2001.0,2.0,,2731.0,32772.0,,,,,2.0,,32772.0,32772.0
605,13,19.0,20,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,13,19.0,20,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,13,23.0,30,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,13,23.0,30,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,13,23.0,30,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,15,1.0,10,14,1.0,47.0,1.0,8.0,30.0,1.0,,100.0,1.0,0.0,,2.0,1.0,1.0,0.0,2007.0,3.0,,9935.0,79480.0,,,,,2.0,,79480.0,79480.0
605,15,1.0,10,15,1.0,56.0,1.0,12.0,28.0,1.0,,100.0,6.0,0.0,,5.0,2.0,3.0,0.0,2002.0,2.0,1.0,18549.0,222588.0,2.0,,2.0,,2.0,,222588.0,222588.0
605,15,1.0,10,19,2.0,47.0,2.0,12.0,21.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,1991.0,2.0,,4139.0,49668.0,,,,,2.0,,49668.0,49668.0
605,15,1.0,10,19,1.0,31.0,1.0,12.0,24.0,1.0,,100.0,1.0,0.0,,4.0,1.0,3.0,0.0,1988.0,1.0,1.0,45414.0,544968.0,2.0,,2.0,,1.0,6008.0,550976.0,550976.0
605,15,7.0,12,13,1.0,49.0,1.0,2.0,15.0,1.0,,100.0,7.0,0.0,,1.0,1.0,0.0,0.0,2006.0,3.0,1.0,3960.0,7920.0,2.0,,2.0,,2.0,,7920.0,7920.0
605,15,7.0,12,14,1.0,49.0,1.0,4.0,16.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,2008.0,3.0,1.0,4311.0,17244.0,2.0,,2.0,,2.0,,17244.0,17244.0
605,15,7.0,12,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,15,11.0,3,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,15,11.0,3,14,1.0,47.0,1.0,12.0,30.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,2001.0,3.0,,2731.0,32772.0,,,,,2.0,,32772.0,32772.0
605,15,11.0,3,14,2.0,11.0,2.0,12.0,30.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,2003.0,3.0,1.0,2890.0,34680.0,2.0,,1.0,578.0,1.0,674.0,35932.0,35932.0
605,15,11.0,3,19,1.0,47.0,2.0,10.0,27.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,2006.0,3.0,,875.0,8750.0,,,,,2.0,,8750.0,8750.0
605,15,17.0,23,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,15,17.0,23,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,15,17.0,23,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,15,21.0,6,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,15,21.0,6,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,15,21.0,6,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,17,19.0,3,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,17,19.0,3,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,17,19.0,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,19,1.0,19,14,1.0,47.0,2.0,12.0,30.0,1.0,,100.0,1.0,0.0,,2.0,2.0,0.0,0.0,2000.0,3.0,,3186.0,38232.0,,,,,2.0,,38232.0,38232.0
605,19,1.0,19,15,1.0,46.0,2.0,12.0,20.0,1.0,,100.0,6.0,7.0,0.0,1.0,1.0,0.0,0.0,2000.0,3.0,,914.0,10968.0,,,,,2.0,,10968.0,10968.0
605,19,1.0,19,19,1.0,47.0,2.0,12.0,20.0,1.0,,100.0,1.0,0.0,,2.0,2.0,0.0,0.0,1989.0,2.0,,6624.0,79488.0,,,,,2.0,,79488.0,79488.0
605,19,1.0,19,19,2.0,62.0,1.0,11.0,10.0,1.0,,100.0,1.0,0.0,,2.0,2.0,0.0,0.0,2002.0,2.0,1.0,4756.0,52316.0,2.0,,2.0,,2.0,,52316.0,52316.0
605,19,5.0,7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,19,5.0,7,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,19,5.0,7,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,19,9.0,10,13,1.0,47.0,2.0,12.0,25.0,1.0,,100.0,4.0,0.0,,1.0,1.0,0.0,0.0,2001.0,3.0,,1663.0,19956.0,,,,,2.0,,19956.0,19956.0
605,19,9.0,10,14,1.0,56.0,2.0,12.0,26.0,1.0,,100.0,4.0,0.0,,1.0,1.0,0.0,0.0,2002.0,3.0,1.0,3432.0,41184.0,2.0,,1.0,211.0,2.0,,41395.0,41395.0
605,19,9.0,10,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,19,13.0,24,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,19,13.0,24,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,19,13.0,24,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,19,17.0,12,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,19,17.0,12,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,19,17.0,12,15,2.0,47.0,2.0,10.0,20.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,2007.0,3.0,,160.0,1600.0,,,,,2.0,,1600.0,1600.0
605,19,17.0,12,15,1.0,56.0,2.0,10.0,25.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,2007.0,3.0,1.0,161.0,1610.0,2.0,,1.0,161.0,2.0,,1771.0,1771.0
605,19,27.0,20,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,19,27.0,20,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,19,27.0,20,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,19,31.0,4,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,19,31.0,4,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,19,31.0,4,15,1.0,47.0,2.0,12.0,30.0,1.0,,100.0,1.0,0.0,,2.0,2.0,0.0,0.0,1997.0,3.0,,2185.0,26220.0,,,,,2.0,,26220.0,26220.0
605,23,1.0,20,14,1.0,47.0,2.0,12.0,25.0,1.0,,100.0,4.0,0.0,,3.0,3.0,0.0,0.0,2003.0,2.0,,4021.0,48252.0,,,,,1.0,681.0,48933.0,48933.0
605,23,1.0,20,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,23,1.0,20,19,1.0,49.0,1.0,12.0,25.0,1.0,,100.0,6.0,0.0,,1.0,1.0,0.0,0.0,1998.0,3.0,1.0,2022.0,24264.0,2.0,,2.0,,2.0,,24264.0,24264.0
605,23,1.0,20,19,3.0,96.0,3.0,12.0,25.0,1.0,,100.0,5.0,0.0,,2.0,2.0,0.0,0.0,2004.0,3.0,1.0,3329.0,39948.0,2.0,,2.0,,2.0,,39948.0,39948.0
605,23,1.0,20,19,2.0,47.0,2.0,12.0,28.0,1.0,,100.0,5.0,0.0,,2.0,1.0,1.0,0.0,1988.0,2.0,,11355.0,136260.0,,,,,2.0,,136260.0,136260.0
605,23,3.0,36,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,23,3.0,36,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,23,3.0,36,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,23,7.0,8,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,23,7.0,8,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,23,7.0,8,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,23,11.0,14,13,2.0,56.0,2.0,6.0,20.0,1.0,,100.0,4.0,0.0,,1.0,1.0,0.0,0.0,2001.0,3.0,1.0,3294.0,19764.0,2.0,,2.0,,2.0,,19764.0,19764.0
605,23,11.0,14,13,1.0,56.0,1.0,12.0,26.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,2007.0,3.0,1.0,4997.0,59964.0,2.0,,2.0,,2.0,,59964.0,59964.0
605,23,11.0,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,23,11.0,14,19,1.0,31.0,1.0,8.0,15.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,1998.0,3.0,1.0,6483.0,51864.0,2.0,,1.0,2779.0,2.0,,54643.0,54643.0
605,23,11.0,14,19,2.0,47.0,2.0,12.0,28.0,1.0,,100.0,4.0,0.0,,1.0,1.0,0.0,0.0,1995.0,3.0,,700.0,8400.0,,,,,2.0,,8400.0,8400.0
605,23,17.0,5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,23,17.0,5,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,23,17.0,5,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,23,23.0,4,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,23,23.0,4,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,23,23.0,4,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,25,15.0,10,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,25,15.0,10,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,25,15.0,10,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,25,19.0,48,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,25,19.0,48,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,25,19.0,48,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,31,1.0,9,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,31,1.0,9,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,31,1.0,9,15,1.0,96.0,1.0,12.0,28.0,1.0,,100.0,5.0,0.0,,1.0,1.0,0.0,0.0,2001.0,2.0,1.0,2745.0,32940.0,2.0,,2.0,,2.0,,32940.0,32940.0
605,31,11.0,7,13,1.0,47.0,2.0,4.0,20.0,1.0,,100.0,7.0,0.0,,1.0,1.0,0.0,0.0,2005.0,3.0,,600.0,2400.0,,,,,2.0,,2400.0,2400.0
605,31,11.0,7,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,31,11.0,7,15,1.0,47.0,2.0,12.0,28.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,2002.0,2.0,,2933.0,35196.0,,,,,2.0,,35196.0,35196.0
606,1,3.0,8,13,1.0,56.0,2.0,12.0,28.0,1.0,,100.0,1.0,0.0,,2.0,2.0,0.0,0.0,2005.0,2.0,1.0,2446.0,29352.0,2.0,,1.0,978.0,2.0,,30330.0,30330.0
606,1,3.0,8,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,1,3.0,8,15,1.0,47.0,2.0,12.0,30.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,2007.0,3.0,,1809.0,21708.0,,,,,2.0,,21708.0,21708.0
606,1,5.0,3,13,1.0,96.0,1.0,5.0,15.0,1.0,,100.0,1.0,6.0,7.0,1.0,1.0,0.0,1.0,2005.0,3.0,1.0,7757.0,38785.0,2.0,,2.0,,2.0,,38785.0,38785.0
606,1,5.0,3,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,1,5.0,3,15,1.0,31.0,1.0,8.0,25.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,2002.0,2.0,1.0,4041.0,32328.0,2.0,,2.0,,1.0,101.0,32429.0,32429.0
606,1,9.0,10,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,1,9.0,10,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,1,9.0,10,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,1,11.0,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,1,11.0,1,14,1.0,56.0,2.0,4.0,30.0,1.0,,100.0,1.0,0.0,,5.0,2.0,3.0,0.0,2008.0,2.0,1.0,25389.0,101556.0,2.0,,2.0,,2.0,,101556.0,101556.0
606,1,11.0,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,1,13.0,4,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,1,13.0,4,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,1,13.0,4,15,1.0,47.0,2.0,12.0,20.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,2006.0,2.0,,1507.0,18084.0,,,,,2.0,,18084.0,18084.0
606,1,15.0,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,1,15.0,1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,1,15.0,1,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,3,1.0,20,13,2.0,46.0,2.0,3.0,20.0,1.0,,100.0,7.0,0.0,,1.0,1.0,0.0,0.0,2005.0,3.0,,9045.0,27135.0,,,,,2.0,,27135.0,27135.0
606,3,1.0,20,13,1.0,45.0,1.0,12.0,15.0,1.0,,100.0,1.0,7.0,0.0,1.0,1.0,0.0,0.0,1996.0,3.0,,6030.0,72360.0,,,,,2.0,,72360.0,72360.0
606,3,1.0,20,15,1.0,47.0,2.0,6.0,25.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,2008.0,3.0,,586.0,3516.0,,,,,2.0,,3516.0,3516.0
606,3,1.0,20,19,2.0,46.0,1.0,8.0,10.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,2004.0,1.0,,3838.0,30704.0,,,,,2.0,,30704.0,30704.0
606,3,1.0,20,19,1.0,47.0,2.0,12.0,20.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,2000.0,1.0,,1919.0,23028.0,,,,,2.0,,23028.0,23028.0
606,3,3.0,13,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,3,3.0,13,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,3,3.0,13,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,3,5.0,13,13,2.0,10.0,1.0,12.0,30.0,1.0,,100.0,1.0,0.0,,2.0,2.0,0.0,0.0,2000.0,3.0,1.0,378.0,4536.0,2.0,,2.0,,2.0,,4536.0,4536.0
606,3,5.0,13,13,1.0,11.0,1.0,12.0,30.0,1.0,,100.0,1.0,0.0,,2.0,2.0,0.0,0.0,2000.0,3.0,1.0,566.0,6792.0,2.0,,1.0,3397.0,1.0,3775.0,13964.0,13964.0
606,3,5.0,13,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,3,5.0,13,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,3,9.0,7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,3,9.0,7,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,3,9.0,7,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,3,15.0,5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,3,15.0,5,14,1.0,14.0,1.0,2.0,15.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,2003.0,3.0,1.0,1887.0,3774.0,2.0,,2.0,,2.0,,3774.0,3774.0
606,3,15.0,5,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,3,17.0,2,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,3,17.0,2,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,3,17.0,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,5,1.0,8,13,1.0,53.0,1.0,11.0,29.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,2003.0,2.0,1.0,18280.0,201080.0,2.0,,1.0,223.0,2.0,,201303.0,201303.0
606,5,1.0,8,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,5,1.0,8,15,1.0,47.0,2.0,12.0,28.0,1.0,,100.0,4.0,0.0,,1.0,1.0,0.0,0.0,2005.0,2.0,,1747.0,20964.0,,,,,2.0,,20964.0,20964.0
606,5,2.0,3,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,5,2.0,3,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,5,2.0,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,5,3.0,4,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,5,3.0,4,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,5,3.0,4,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,5,5.0,1,13,1.0,50.0,1.0,5.0,30.0,2.0,2.0,50.0,6.0,0.0,,2.0,1.0,0.0,0.0,2005.0,3.0,1.0,5143.0,25715.0,2.0,,2.0,,2.0,,25715.0,12857.5
606,5,5.0,1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,5,5.0,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,5,9.0,5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,5,9.0,5,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,5,9.0,5,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,5,13.0,5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,5,13.0,5,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,5,13.0,5,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,7,1.0,7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,7,1.0,7,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,7,1.0,7,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,7,5.0,6,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,7,5.0,6,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,7,5.0,6,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,7,7.0,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,7,7.0,1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,7,7.0,1,15,1.0,11.0,2.0,12.0,30.0,1.0,,100.0,1.0,0.0,,2.0,2.0,0.0,0.0,2007.0,3.0,1.0,1492.0,17904.0,2.0,,1.0,303.0,1.0,2020.0,20227.0,20227.0
606,7,9.0,2,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,7,9.0,2,14,1.0,47.0,2.0,12.0,29.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,2007.0,3.0,,211.0,2532.0,,,,,2.0,,2532.0,2532.0
606,7,9.0,2,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,7,11.0,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,7,11.0,13,15,1.0,47.0,1.0,2.0,20.0,1.0,,100.0,4.0,0.0,,1.0,1.0,0.0,0.0,2005.0,3.0,,936.0,1872.0,,,,,2.0,,1872.0,1872.0
606,7,11.0,13,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,7,13.0,11,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,7,13.0,11,14,1.0,47.0,2.0,12.0,30.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,2004.0,3.0,,2513.0,30156.0,,,,,1.0,704.0,30860.0,30860.0
606,7,13.0,11,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,9,3.0,4,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,9,3.0,4,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,9,3.0,4,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,9,5.0,9,13,1.0,47.0,2.0,12.0,30.0,1.0,,100.0,4.0,0.0,,1.0,1.0,0.0,0.0,2004.0,2.0,,3665.0,43980.0,,,,,1.0,251.0,44231.0,44231.0
606,9,5.0,9,14,1.0,47.0,2.0,12.0,25.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,2007.0,3.0,,1210.0,14520.0,,,,,2.0,,14520.0,14520.0
606,9,5.0,9,15,2.0,55.0,1.0,12.0,10.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,2004.0,3.0,1.0,1076.0,12912.0,2.0,,2.0,,2.0,,12912.0,12912.0
606,9,5.0,9,15,1.0,14.0,1.0,12.0,16.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,2004.0,3.0,1.0,3121.0,37452.0,2.0,,2.0,,2.0,,37452.0,37452.0
606,9,7.0,6,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,9,7.0,6,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,9,7.0,6,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,9,9.0,8,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,9,9.0,8,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,9,9.0,8,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,11,7.0,2,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,11,7.0,2,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,11,7.0,2,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,11,9.0,11,13,1.0,56.0,1.0,12.0,30.0,1.0,,100.0,4.0,0.0,,2.0,2.0,0.0,0.0,2000.0,3.0,1.0,17732.0,212784.0,2.0,,1.0,1892.0,1.0,709.0,215385.0,215385.0
