tinh,huyen,xa,diaban,hoso,m4b21ma,m4b21c3a,m4b21c3b,m4b21c4a,m4b21c4b,m4b21c5a,m4b21c5b,m4b21c6a,m4b21c6b
401,49,3.0,4,14,12.0,100.0,101.0,100.0,101.0,0.0,,200.0,202.0
401,49,3.0,4,14,18.0,,,,,,,,258.0
401,49,3.0,4,15,5.0,30.0,1242.0,30.0,1242.0,0.0,,60.0,2484.0
401,49,3.0,4,15,6.0,0.0,,35.0,515.0,0.0,,35.0,515.0
401,49,3.0,4,15,12.0,0.0,,200.0,258.0,0.0,,200.0,258.0
401,49,17.0,9,13,8.0,,4600.0,,221.0,,0.0,,4821.0
401,49,17.0,9,13,1.0,150.0,2484.0,0.0,,0.0,,150.0,2484.0
401,49,17.0,9,13,5.0,15.0,800.0,6.0,276.0,0.0,,21.0,1076.0
401,49,17.0,9,13,6.0,0.0,,10.0,184.0,0.0,,10.0,184.0
401,49,17.0,9,13,18.0,,,,,,,,110.0
401,49,17.0,9,13,12.0,100.0,92.0,100.0,83.0,0.0,,200.0,175.0
401,49,17.0,9,13,17.0,,276.0,,0.0,,0.0,,276.0
401,49,17.0,9,14,8.0,,6440.0,,0.0,,0.0,,6440.0
401,49,17.0,9,14,18.0,,,,,,,,267.0
401,49,17.0,9,14,12.0,0.0,,540.0,488.0,90.0,92.0,630.0,580.0
401,49,17.0,9,14,5.0,25.0,1380.0,25.0,1150.0,0.0,,50.0,2530.0
401,49,17.0,9,14,17.0,,920.0,,0.0,,0.0,,920.0
401,49,17.0,9,14,1.0,150.0,3680.0,0.0,,0.0,,150.0,3680.0
401,49,17.0,9,15,11.0,,0.0,,368.0,,0.0,,368.0
401,49,17.0,9,15,8.0,,3864.0,,0.0,,0.0,,3864.0
401,49,17.0,9,15,1.0,447.0,6992.0,0.0,,0.0,,447.0,6992.0
401,49,17.0,9,15,18.0,,,,,,,,580.0
401,49,17.0,9,15,5.0,0.0,,20.0,773.0,0.0,,20.0,773.0
401,49,29.0,7,13,11.0,,938.0,,0.0,,0.0,,938.0
401,49,29.0,7,14,5.0,20.0,1104.0,10.0,552.0,0.0,,30.0,1656.0
401,49,29.0,7,14,7.0,20.0,920.0,4.0,184.0,0.0,,24.0,1104.0
401,49,29.0,7,14,9.0,1.0,3312.0,,0.0,,0.0,1.0,3312.0
401,49,29.0,7,14,18.0,,,,,,,,110.0
401,49,29.0,7,15,5.0,0.0,,6.0,276.0,0.0,,6.0,276.0
401,49,29.0,7,15,6.0,9.0,224.0,4.0,99.0,0.0,,13.0,323.0
401,49,43.0,13,13,12.0,0.0,,280.0,309.0,0.0,,280.0,309.0
401,49,43.0,13,13,18.0,,,,,,,,736.0
401,49,43.0,13,13,1.0,1090.0,22080.0,0.0,,0.0,,1090.0,22080.0
401,49,43.0,13,13,6.0,0.0,,20.0,460.0,0.0,,20.0,460.0
401,49,43.0,13,13,5.0,20.0,1012.0,50.0,2530.0,0.0,,70.0,3542.0
401,49,43.0,13,14,5.0,10.0,534.0,15.0,800.0,0.0,,25.0,1334.0
401,49,43.0,13,14,17.0,,294.0,,0.0,,0.0,,294.0
401,49,43.0,13,14,12.0,0.0,,200.0,184.0,0.0,,200.0,184.0
401,49,43.0,13,15,1.0,96.0,2757.0,0.0,,0.0,,96.0,2757.0
401,49,43.0,13,15,5.0,0.0,,7.0,306.0,0.0,,7.0,306.0
401,49,57.0,3,13,6.0,23.0,644.0,10.0,258.0,0.0,,33.0,902.0
401,49,57.0,3,13,8.0,,8280.0,,0.0,,0.0,,8280.0
401,49,57.0,3,13,18.0,,,,,,,,230.0
401,49,57.0,3,13,5.0,0.0,,15.0,621.0,0.0,,15.0,621.0
401,49,57.0,3,13,12.0,200.0,184.0,150.0,138.0,0.0,,350.0,322.0
401,49,57.0,3,14,18.0,,,,,,,,306.0
401,49,57.0,3,14,12.0,100.0,112.0,100.0,112.0,0.0,,200.0,224.0
401,49,57.0,3,14,5.0,10.0,511.0,10.0,511.0,0.0,,20.0,1022.0
401,49,57.0,3,14,6.0,15.0,536.0,10.0,357.0,0.0,,25.0,893.0
401,49,57.0,3,14,1.0,100.0,2553.0,0.0,,0.0,,100.0,2553.0
401,49,57.0,3,15,5.0,0.0,,10.0,414.0,0.0,,10.0,414.0
401,49,57.0,3,15,6.0,0.0,,10.0,147.0,0.0,,10.0,147.0
401,49,57.0,3,15,18.0,,,,,,,,138.0
401,49,57.0,3,15,1.0,105.0,2300.0,0.0,,0.0,,105.0,2300.0
401,49,81.0,11,13,18.0,,,,,,,,83.0
401,49,81.0,11,13,1.0,250.0,6900.0,0.0,,0.0,,250.0,6900.0
401,49,81.0,11,13,8.0,,4195.0,,1259.0,,0.0,,5454.0
401,49,81.0,11,14,5.0,0.0,,8.0,491.0,0.0,,8.0,491.0
401,49,81.0,11,14,12.0,0.0,,80.0,122.0,0.0,,80.0,122.0
401,49,81.0,11,15,,,,,,,,,
401,51,19.0,5,13,5.0,0.0,,10.0,552.0,0.0,,10.0,552.0
401,51,19.0,5,13,8.0,,2208.0,,0.0,,736.0,,2944.0
401,51,19.0,5,13,12.0,100.0,156.0,100.0,156.0,50.0,78.0,250.0,390.0
401,51,19.0,5,13,18.0,,,,,,,,350.0
401,51,19.0,5,13,10.0,,0.0,,0.0,,184.0,,184.0
401,51,19.0,5,13,17.0,,0.0,,0.0,,7581.0,,7581.0
401,51,19.0,5,14,5.0,15.0,828.0,8.0,442.0,0.0,,23.0,1270.0
401,51,19.0,5,14,8.0,,10120.0,,0.0,,0.0,,10120.0
401,51,19.0,5,14,12.0,0.0,,30.0,47.0,40.0,63.0,70.0,110.0
401,51,19.0,5,14,18.0,,,,,,,,386.0
401,51,19.0,5,15,12.0,50.0,78.0,100.0,156.0,40.0,63.0,190.0,297.0
401,51,19.0,5,15,18.0,,,,,,,,276.0
401,51,19.0,5,15,5.0,30.0,1518.0,10.0,506.0,0.0,,40.0,2024.0
401,51,19.0,5,15,1.0,100.0,2484.0,0.0,,0.0,,100.0,2484.0
401,51,19.0,5,15,2.0,400.0,9200.0,0.0,,0.0,,400.0,9200.0
401,51,33.0,2,13,8.0,,7820.0,,0.0,,0.0,,7820.0
401,51,33.0,2,13,6.0,0.0,,6.0,221.0,0.0,,6.0,221.0
401,51,33.0,2,13,5.0,10.0,460.0,5.0,230.0,0.0,,15.0,690.0
401,51,33.0,2,13,12.0,50.0,69.0,60.0,83.0,30.0,41.0,140.0,193.0
401,51,33.0,2,13,18.0,,,,,,,,212.0
401,51,33.0,2,13,11.0,,230.0,,0.0,,0.0,,230.0
401,51,33.0,2,14,18.0,,,,,,,,184.0
401,51,33.0,2,14,8.0,,4600.0,,0.0,,0.0,,4600.0
401,51,33.0,2,15,7.0,0.0,,10.0,368.0,0.0,,10.0,368.0
401,51,33.0,2,15,5.0,0.0,,20.0,920.0,0.0,,20.0,920.0
401,51,33.0,2,15,12.0,0.0,,50.0,69.0,0.0,,50.0,69.0
401,51,45.0,8,14,5.0,30.0,1380.0,20.0,920.0,0.0,,50.0,2300.0
401,51,45.0,8,14,7.0,20.0,736.0,15.0,552.0,0.0,,35.0,1288.0
401,51,45.0,8,14,12.0,0.0,,50.0,69.0,0.0,,50.0,69.0
401,51,45.0,8,14,1.0,70.0,1610.0,0.0,,0.0,,70.0,1610.0
401,51,45.0,8,14,18.0,,,,,,,,92.0
401,51,45.0,8,15,1.0,200.0,4600.0,0.0,,0.0,,200.0,4600.0
401,51,45.0,8,15,10.0,,0.0,,0.0,,41.0,,41.0
401,51,45.0,8,15,12.0,0.0,,240.0,331.0,20.0,28.0,260.0,359.0
401,51,45.0,8,15,6.0,0.0,,10.0,202.0,0.0,,10.0,202.0
401,51,45.0,8,15,5.0,0.0,,15.0,690.0,0.0,,15.0,690.0
401,51,45.0,8,15,18.0,,,,,,,,212.0
401,51,45.0,8,23,10.0,,0.0,,0.0,,37.0,,37.0
401,51,45.0,8,23,12.0,0.0,,30.0,41.0,0.0,,30.0,41.0
401,51,45.0,8,23,5.0,5.0,230.0,5.0,230.0,0.0,,10.0,460.0
401,51,59.0,1,13,1.0,400.0,9200.0,0.0,,0.0,,400.0,9200.0
401,51,59.0,1,13,18.0,,,,,,,,92.0
401,51,59.0,1,13,6.0,0.0,,20.0,736.0,0.0,,20.0,736.0
401,51,59.0,1,13,5.0,0.0,,19.0,874.0,0.0,,19.0,874.0
401,51,59.0,1,13,12.0,0.0,,30.0,41.0,0.0,,30.0,41.0
401,51,59.0,1,14,8.0,,4600.0,,0.0,,0.0,,4600.0
401,51,59.0,1,14,18.0,,,,,,,,230.0
401,51,59.0,1,14,5.0,3.0,138.0,13.0,598.0,0.0,,16.0,736.0
401,51,59.0,1,14,12.0,0.0,,26.0,36.0,30.0,41.0,56.0,77.0
401,51,59.0,1,15,18.0,,,,,,,,46.0
401,51,59.0,1,15,4.0,45.0,2070.0,8.0,368.0,0.0,,53.0,2438.0
401,51,59.0,1,15,11.0,,184.0,,0.0,,0.0,,184.0
401,51,59.0,1,15,12.0,200.0,276.0,80.0,110.0,20.0,28.0,300.0,414.0
401,53,11.0,15,13,5.0,0.0,,12.0,607.0,0.0,,12.0,607.0
401,53,11.0,15,13,18.0,,,,,,,,451.0
401,53,11.0,15,13,12.0,0.0,,100.0,230.0,0.0,,100.0,230.0
401,53,11.0,15,13,6.0,0.0,,8.0,258.0,0.0,,8.0,258.0
401,53,11.0,15,14,1.0,185.0,4600.0,0.0,,0.0,,185.0,4600.0
401,53,11.0,15,14,12.0,210.0,483.0,70.0,161.0,0.0,,280.0,644.0
401,53,11.0,15,14,6.0,34.0,1110.0,6.0,193.0,0.0,,40.0,1303.0
401,53,11.0,15,14,5.0,78.0,4600.0,3.0,152.0,0.0,,81.0,4752.0
401,53,11.0,15,14,11.0,,618.0,,0.0,,0.0,,618.0
401,53,11.0,15,14,2.0,40.0,1840.0,0.0,,0.0,,40.0,1840.0
401,53,11.0,15,14,18.0,,,,,,,,643.0
401,53,11.0,15,19,18.0,,,,,,,,542.0
401,53,11.0,15,19,1.0,200.0,5310.0,0.0,,0.0,,200.0,5310.0
401,53,23.0,9,13,1.0,300.0,7452.0,0.0,,0.0,,300.0,7452.0
401,53,23.0,9,13,18.0,,,,,,,,152.0
401,53,23.0,9,14,8.0,,7360.0,,0.0,,0.0,,7360.0
401,53,23.0,9,14,18.0,,,,,,,,349.0
401,53,23.0,9,14,12.0,740.0,1214.0,170.0,282.0,0.0,,910.0,1496.0
401,53,23.0,9,14,5.0,6.0,276.0,4.0,202.0,0.0,,10.0,478.0
401,53,23.0,9,15,,,,,,,,,
401,53,39.0,14,13,12.0,0.0,,75.0,153.0,0.0,,75.0,153.0
401,53,39.0,14,13,5.0,0.0,,3.0,169.0,0.0,,3.0,169.0
401,53,39.0,14,13,18.0,,,,,,,,307.0
401,53,39.0,14,13,1.0,160.0,4411.0,0.0,,0.0,,160.0,4411.0
401,53,39.0,14,14,12.0,0.0,,65.0,133.0,0.0,,65.0,133.0
401,53,39.0,14,14,5.0,4.0,224.0,3.0,169.0,0.0,,7.0,393.0
401,53,39.0,14,20,,,,,,,,,
401,53,51.0,6,13,5.0,0.0,,6.0,294.0,0.0,,6.0,294.0
401,53,51.0,6,13,18.0,,,,,,,,60.0
401,53,51.0,6,13,12.0,210.0,290.0,210.0,290.0,0.0,,420.0,580.0
401,53,51.0,6,14,1.0,65.0,1785.0,0.0,,0.0,,65.0,1785.0
401,53,51.0,6,14,12.0,0.0,,120.0,367.0,0.0,,120.0,367.0
401,53,51.0,6,14,18.0,,,,,,,,972.0
401,53,51.0,6,14,5.0,0.0,,6.0,337.0,0.0,,6.0,337.0
401,53,51.0,6,15,1.0,113.0,2808.0,0.0,,0.0,,113.0,2808.0
401,53,51.0,6,15,12.0,420.0,1159.0,80.0,221.0,0.0,,500.0,1380.0
401,53,51.0,6,15,2.0,60.0,2760.0,0.0,,0.0,,60.0,2760.0
401,53,51.0,6,15,5.0,22.0,1104.0,9.0,465.0,0.0,,31.0,1569.0
401,53,51.0,6,15,18.0,,,,,,,,305.0
401,53,61.0,7,13,18.0,,,,,,,,442.0
401,53,61.0,7,13,5.0,10.0,506.0,5.0,253.0,0.0,,15.0,759.0
401,53,61.0,7,13,8.0,,5520.0,,0.0,,0.0,,5520.0
401,53,61.0,7,13,12.0,45.0,83.0,25.0,46.0,0.0,,70.0,129.0
401,53,61.0,7,14,5.0,0.0,,4.0,227.0,0.0,,4.0,227.0
401,53,61.0,7,14,18.0,,,,,,,,427.0
401,53,61.0,7,14,12.0,0.0,,62.0,114.0,0.0,,62.0,114.0
401,53,61.0,7,14,1.0,75.0,1863.0,0.0,,0.0,,75.0,1863.0
401,53,61.0,7,14,11.0,,167.0,,0.0,,0.0,,167.0
401,53,61.0,7,15,5.0,8.0,405.0,1.0,51.0,0.0,,9.0,456.0
401,53,61.0,7,15,12.0,0.0,,35.0,64.0,0.0,,35.0,64.0
401,53,61.0,7,15,18.0,,,,,,,,53.0
403,1,1.0,13,13,,,,,,,,,
403,1,1.0,13,14,,,,,,,,,
403,1,1.0,13,20,,,,,,,,,
403,1,7.0,18,13,,,,,,,,,
403,1,7.0,18,14,,,,,,,,,
403,1,7.0,18,15,5.0,14.0,592.0,5.0,247.0,0.0,,19.0,839.0
403,1,7.0,18,15,12.0,200.0,254.0,160.0,204.0,0.0,,360.0,458.0
403,1,9.0,27,13,,,,,,,,,
403,1,9.0,27,22,,,,,,,,,
403,1,9.0,27,23,,,,,,,,,
403,1,15.0,6,13,,,,,,,,,
403,1,15.0,6,14,,,,,,,,,
403,1,15.0,6,20,,,,,,,,,
403,1,19.0,26,13,,,,,,,,,
403,1,19.0,26,14,,,,,,,,,
403,1,19.0,26,19,,,,,,,,,
403,1,23.0,2,13,12.0,0.0,,290.0,387.0,0.0,,290.0,387.0
403,1,23.0,2,13,5.0,919.0,30659.0,48.0,1535.0,0.0,,967.0,32194.0
403,1,23.0,2,14,18.0,,,,,,,,25.0
403,1,23.0,2,14,5.0,30.0,2002.0,12.0,775.0,0.0,,42.0,2777.0
403,1,23.0,2,14,12.0,120.0,201.0,370.0,617.0,0.0,,490.0,818.0
403,1,23.0,2,19,,,,,,,,,
403,1,29.0,23,14,12.0,0.0,,80.0,119.0,0.0,,80.0,119.0
403,1,29.0,23,14,5.0,0.0,,8.0,497.0,0.0,,8.0,497.0
403,1,29.0,23,15,1.0,140.0,2725.0,0.0,,0.0,,140.0,2725.0
403,1,29.0,23,15,12.0,0.0,,50.0,73.0,0.0,,50.0,73.0
403,1,29.0,23,15,5.0,0.0,,6.0,365.0,0.0,,6.0,365.0
403,1,29.0,23,22,,,,,,,,,
403,3,3.0,9,13,5.0,0.0,,12.0,700.0,0.0,,12.0,700.0
403,3,3.0,9,13,6.0,5.0,146.0,2.0,59.0,0.0,,7.0,205.0
403,3,3.0,9,13,12.0,0.0,,100.0,167.0,0.0,,100.0,167.0
403,3,3.0,9,14,,,,,,,,,
403,3,3.0,9,15,5.0,0.0,,20.0,1167.0,0.0,,20.0,1167.0
403,3,3.0,9,15,12.0,0.0,,325.0,542.0,50.0,83.0,375.0,625.0
403,3,11.0,9,13,5.0,0.0,,27.0,1396.0,0.0,,27.0,1396.0
403,3,11.0,9,13,18.0,,,,,,,,231.0
403,3,11.0,9,13,12.0,0.0,,400.0,534.0,50.0,67.0,450.0,601.0
403,3,11.0,9,14,2.0,400.0,9731.0,0.0,,0.0,,400.0,9731.0
403,3,11.0,9,14,18.0,,,,,,,,649.0
403,3,11.0,9,14,12.0,140.0,193.0,110.0,143.0,0.0,,250.0,336.0
403,3,11.0,9,14,5.0,25.0,1419.0,15.0,754.0,0.0,,40.0,2173.0
403,3,11.0,9,15,12.0,0.0,,100.0,134.0,50.0,67.0,150.0,201.0
403,3,11.0,9,15,5.0,5.0,258.0,17.0,879.0,0.0,,22.0,1137.0
403,5,19.0,11,13,11.0,,497.0,,0.0,,0.0,,497.0
403,5,19.0,11,13,12.0,0.0,,30.0,50.0,50.0,83.0,80.0,133.0
403,5,19.0,11,13,5.0,5.0,330.0,12.0,795.0,0.0,,17.0,1125.0
403,5,19.0,11,14,1.0,60.0,1460.0,0.0,,0.0,,60.0,1460.0
403,5,19.0,11,14,12.0,0.0,,30.0,49.0,80.0,130.0,110.0,179.0
403,5,19.0,11,14,18.0,,,,,,,,122.0
403,5,19.0,11,14,7.0,4.0,195.0,6.0,292.0,0.0,,10.0,487.0
403,5,19.0,11,14,5.0,10.0,568.0,16.0,908.0,0.0,,26.0,1476.0
403,5,19.0,11,15,5.0,5.0,335.0,6.0,447.0,0.0,,11.0,782.0
403,5,19.0,11,15,12.0,46.0,94.0,45.0,94.0,0.0,,91.0,188.0
403,5,19.0,11,15,6.0,0.0,,6.0,227.0,0.0,,6.0,227.0
403,7,13.0,8,13,18.0,,,,,,,,50.0
403,7,13.0,8,13,1.0,80.0,1877.0,0.0,,0.0,,80.0,1877.0
403,7,13.0,8,13,5.0,0.0,,13.0,459.0,0.0,,13.0,459.0
403,7,13.0,8,14,12.0,200.0,417.0,110.0,209.0,0.0,,310.0,626.0
403,7,13.0,8,14,11.0,,0.0,,167.0,,0.0,,167.0
403,7,13.0,8,14,1.0,600.0,12512.0,25.0,375.0,0.0,,625.0,12887.0
403,7,13.0,8,14,5.0,86.0,4667.0,31.0,1172.0,0.0,,117.0,5839.0
403,7,13.0,8,14,8.0,,4171.0,,2253.0,,0.0,,6424.0
403,7,13.0,8,15,2.0,400.0,9731.0,0.0,,0.0,,400.0,9731.0
403,7,13.0,8,15,1.0,383.0,7785.0,0.0,,0.0,,383.0,7785.0
403,7,13.0,8,15,5.0,0.0,,32.0,1135.0,0.0,,32.0,1135.0
403,9,21.0,4,13,5.0,3.0,199.0,21.0,1224.0,0.0,,24.0,1423.0
403,9,21.0,4,13,1.0,54.0,1340.0,30.0,670.0,0.0,,84.0,2010.0
403,9,21.0,4,13,12.0,0.0,,60.0,124.0,0.0,,60.0,124.0
403,9,21.0,4,14,5.0,5.0,330.0,2.0,116.0,2.0,133.0,9.0,579.0
403,9,21.0,4,14,12.0,25.0,62.0,23.0,47.0,20.0,42.0,68.0,151.0
403,9,21.0,4,14,11.0,,111.0,,0.0,,0.0,,111.0
403,9,21.0,4,23,5.0,0.0,,4.0,218.0,1.0,80.0,5.0,298.0
403,9,21.0,4,23,12.0,0.0,,30.0,62.0,0.0,,30.0,62.0
403,9,21.0,4,23,1.0,43.0,961.0,0.0,,0.0,,43.0,961.0
403,11,1.0,23,13,12.0,0.0,,23.0,21.0,0.0,,23.0,21.0
403,11,1.0,23,13,5.0,0.0,,7.0,233.0,0.0,,7.0,233.0
403,11,1.0,23,14,5.0,0.0,,6.0,249.0,0.0,,6.0,249.0
403,11,1.0,23,14,12.0,0.0,,29.0,25.0,0.0,,29.0,25.0
403,11,1.0,23,15,5.0,0.0,,19.0,617.0,0.0,,19.0,617.0
403,11,1.0,23,15,18.0,,,,,,,,7.0
403,11,1.0,23,15,12.0,0.0,,43.0,39.0,0.0,,43.0,39.0
403,11,9.0,6,13,18.0,,,,,,,,324.0
403,11,9.0,6,13,12.0,0.0,,48.0,62.0,0.0,,48.0,62.0
403,11,9.0,6,13,1.0,86.0,1946.0,0.0,,0.0,,86.0,1946.0
403,11,9.0,6,13,5.0,0.0,,18.0,1022.0,0.0,,18.0,1022.0
403,11,9.0,6,14,18.0,,,,,,,,122.0
403,11,9.0,6,14,5.0,0.0,,15.0,851.0,0.0,,15.0,851.0
403,11,9.0,6,14,1.0,100.0,2271.0,0.0,,0.0,,100.0,2271.0
403,11,9.0,6,14,12.0,0.0,,50.0,65.0,0.0,,50.0,65.0
403,11,9.0,6,15,12.0,0.0,,45.0,58.0,0.0,,45.0,58.0
403,11,9.0,6,15,5.0,0.0,,16.0,908.0,0.0,,16.0,908.0
403,11,9.0,6,15,1.0,214.0,4866.0,0.0,,0.0,,214.0,4866.0
403,11,9.0,6,15,18.0,,,,,,,,316.0
403,11,23.0,7,13,12.0,0.0,,32.0,34.0,0.0,,32.0,34.0
403,11,23.0,7,13,11.0,,0.0,,107.0,,0.0,,107.0
403,11,23.0,7,13,5.0,0.0,,33.0,1285.0,0.0,,33.0,1285.0
403,11,23.0,7,14,5.0,0.0,,0.0,,16.0,645.0,16.0,645.0
403,11,23.0,7,14,12.0,0.0,,40.0,42.0,0.0,,40.0,42.0
403,11,23.0,7,14,18.0,,,,,,,,57.0
403,11,23.0,7,14,11.0,,0.0,,262.0,,0.0,,262.0
403,11,23.0,7,15,5.0,2.0,78.0,8.0,311.0,0.0,,10.0,389.0
403,11,23.0,7,15,12.0,0.0,,30.0,32.0,0.0,,30.0,32.0
403,11,23.0,7,15,11.0,,187.0,,0.0,,0.0,,187.0
403,11,41.0,4,13,5.0,5.0,219.0,3.0,131.0,0.0,,8.0,350.0
403,11,41.0,4,13,12.0,0.0,,23.0,24.0,0.0,,23.0,24.0
403,11,41.0,4,13,1.0,80.0,1476.0,0.0,,0.0,,80.0,1476.0
403,11,41.0,4,14,18.0,,,,,,,,49.0
403,11,41.0,4,14,1.0,100.0,1946.0,0.0,,0.0,,100.0,1946.0
403,11,41.0,4,15,12.0,0.0,,35.0,36.0,0.0,,35.0,36.0
403,11,41.0,4,15,5.0,0.0,,11.0,482.0,0.0,,11.0,482.0
403,13,13.0,3,15,1.0,300.0,7507.0,0.0,,0.0,,300.0,7507.0
403,13,13.0,3,15,18.0,,,,,,,,167.0
403,13,13.0,3,15,5.0,0.0,,10.0,584.0,0.0,,10.0,584.0
403,13,13.0,3,20,5.0,0.0,,7.0,408.0,0.0,,7.0,408.0
403,13,13.0,3,21,5.0,10.0,608.0,3.0,170.0,0.0,,13.0,778.0
403,13,31.0,2,13,5.0,0.0,,6.0,405.0,0.0,,6.0,405.0
403,13,31.0,2,14,11.0,,207.0,,0.0,,0.0,,207.0
403,13,31.0,2,14,12.0,0.0,,30.0,62.0,0.0,,30.0,62.0
403,13,31.0,2,14,18.0,,,,,,,,1191.0
403,13,31.0,2,14,5.0,7.0,348.0,5.0,248.0,0.0,,12.0,596.0
403,13,31.0,2,19,2.0,100.0,3887.0,0.0,,0.0,,100.0,3887.0
403,13,31.0,2,19,5.0,0.0,,12.0,632.0,0.0,,12.0,632.0
403,13,31.0,2,19,18.0,,,,,,,,207.0
403,13,31.0,2,19,12.0,0.0,,70.0,116.0,0.0,,70.0,116.0
403,13,43.0,3,13,5.0,0.0,,15.0,912.0,0.0,,15.0,912.0
403,13,43.0,3,13,12.0,0.0,,50.0,122.0,0.0,,50.0,122.0
403,13,43.0,3,13,18.0,,,,,,,,568.0
403,13,43.0,3,13,9.0,2.0,4055.0,,0.0,,0.0,2.0,4055.0
403,13,43.0,3,14,5.0,0.0,,8.0,372.0,0.0,,8.0,372.0
403,13,43.0,3,14,12.0,0.0,,400.0,662.0,0.0,,400.0,662.0
403,13,43.0,3,15,12.0,30.0,61.0,20.0,41.0,0.0,,50.0,102.0
403,13,43.0,3,15,18.0,,,,,,,,8.0
403,13,43.0,3,15,5.0,20.0,1135.0,10.0,568.0,0.0,,30.0,1703.0
403,15,5.0,5,13,18.0,,,,,,,,165.0
403,15,5.0,5,13,2.0,163.0,7444.0,0.0,,0.0,,163.0,7444.0
403,15,5.0,5,13,12.0,0.0,,70.0,104.0,0.0,,70.0,104.0
403,15,5.0,5,13,5.0,0.0,,5.0,227.0,0.0,,5.0,227.0
403,15,5.0,5,15,18.0,,,,,,,,207.0
403,15,5.0,5,15,1.0,50.0,1034.0,0.0,,0.0,,50.0,1034.0
403,15,5.0,5,21,1.0,40.0,596.0,0.0,,0.0,,40.0,596.0
403,15,5.0,5,21,5.0,10.0,455.0,2.0,91.0,0.0,,12.0,546.0
403,15,5.0,5,21,11.0,,66.0,,0.0,,0.0,,66.0
403,15,5.0,5,21,18.0,,,,,,,,182.0
403,15,35.0,10,13,2.0,100.0,4963.0,0.0,,0.0,,100.0,4963.0
403,15,35.0,10,13,19.0,,372.0,,0.0,,0.0,,372.0
403,15,35.0,10,13,12.0,0.0,,80.0,119.0,0.0,,80.0,119.0
403,15,35.0,10,13,1.0,100.0,1489.0,0.0,,0.0,,100.0,1489.0
403,15,35.0,10,13,5.0,2.0,91.0,20.0,910.0,0.0,,22.0,1001.0
403,15,35.0,10,13,9.0,20.0,827.0,,0.0,,0.0,20.0,827.0
403,15,35.0,10,14,5.0,12.0,546.0,4.0,182.0,0.0,,16.0,728.0
403,15,35.0,10,14,2.0,127.0,5791.0,0.0,,0.0,,127.0,5791.0
403,15,35.0,10,14,12.0,0.0,,40.0,59.0,0.0,,40.0,59.0
403,15,35.0,10,14,1.0,40.0,596.0,0.0,,0.0,,40.0,596.0
403,15,35.0,10,15,5.0,0.0,,5.0,227.0,0.0,,5.0,227.0
403,15,35.0,10,15,12.0,0.0,,60.0,74.0,0.0,,60.0,74.0
403,15,35.0,10,15,1.0,100.0,1489.0,0.0,,0.0,,100.0,1489.0
403,17,7.0,10,13,18.0,,,,,,,,973.0
403,17,7.0,10,13,5.0,12.0,633.0,7.0,316.0,0.0,,19.0,949.0
403,17,7.0,10,13,1.0,140.0,3065.0,0.0,,0.0,,140.0,3065.0
403,17,7.0,10,13,12.0,9.0,12.0,20.0,24.0,0.0,,29.0,36.0
403,17,7.0,10,13,8.0,,8109.0,,235.0,,0.0,,8344.0
403,17,7.0,10,14,18.0,,,,,,,,182.0
403,17,7.0,10,19,12.0,18.0,24.0,20.0,24.0,0.0,,38.0,48.0
403,17,7.0,10,19,18.0,,,,,,,,632.0
403,17,7.0,10,19,8.0,,9098.0,,0.0,,0.0,,9098.0
403,17,7.0,10,19,5.0,15.0,807.0,7.0,322.0,0.0,,22.0,1129.0
403,17,17.0,12,13,,,,,,,,,
403,17,17.0,12,15,,,,,,,,,
403,17,17.0,12,20,,,,,,,,,
403,17,23.0,1,13,17.0,,284.0,,0.0,,0.0,,284.0
403,17,23.0,1,13,8.0,,6656.0,,0.0,,0.0,,6656.0
403,17,23.0,1,14,18.0,,,,,,,,324.0
403,17,23.0,1,14,1.0,300.0,6585.0,0.0,,0.0,,300.0,6585.0
403,17,23.0,1,14,5.0,67.0,324.0,1.0,73.0,0.0,,68.0,397.0
403,17,23.0,1,15,5.0,20.0,1054.0,10.0,527.0,0.0,,30.0,1581.0
403,17,23.0,1,15,12.0,10.0,12.0,30.0,36.0,0.0,,40.0,48.0
403,17,23.0,1,15,8.0,,8920.0,,0.0,,0.0,,8920.0
403,17,23.0,1,15,18.0,,,,,,,,762.0
403,17,23.0,1,15,11.0,,4055.0,,0.0,,0.0,,4055.0
403,17,33.0,10,14,1.0,180.0,3941.0,0.0,,0.0,,180.0,3941.0
403,17,33.0,10,14,5.0,3.0,146.0,2.0,97.0,0.0,,5.0,243.0
403,17,33.0,10,14,6.0,5.0,101.0,3.0,61.0,0.0,,8.0,162.0
403,17,33.0,10,14,18.0,,,,,,,,97.0
403,17,33.0,10,15,,,,,,,,,
403,17,33.0,10,19,,,,,,,,,
403,17,43.0,7,13,5.0,0.0,,20.0,834.0,0.0,,20.0,834.0
403,17,43.0,7,13,6.0,0.0,,40.0,1335.0,0.0,,40.0,1335.0
403,17,43.0,7,13,8.0,,5005.0,,0.0,,0.0,,5005.0
403,17,43.0,7,13,18.0,,,,,,,,1425.0
403,17,43.0,7,14,,,,,,,,,
403,17,43.0,7,19,1.0,360.0,6607.0,0.0,,0.0,,360.0,6607.0
403,17,43.0,7,19,5.0,0.0,,20.0,834.0,0.0,,20.0,834.0
403,17,43.0,7,19,2.0,550.0,13763.0,0.0,,0.0,,550.0,13763.0
403,17,51.0,3,13,18.0,,,,,,,,653.0
403,17,51.0,3,13,12.0,0.0,,15.0,36.0,0.0,,15.0,36.0
