tinh,huyen,xa,diaban,hoso,m4b12ma,m4b12c3,m4b12c3b,m4b12c4,m4b12c5,m4b12c6,m4b12c7,m4b12c8
709,5,21.0,13,13,41.0,2000.0,1.0,2060.0,2000.0,5426.0,60.0,5589.0
709,5,21.0,13,13,50.0,5.0,2.0,300.0,270.0,488.0,30.0,543.0
709,5,21.0,13,14,,,,,,,,
709,5,21.0,13,15,,,,,,,,
709,7,2.0,8,13,10.0,6000.0,1.0,6000.0,6000.0,3834.0,0.0,3834.0
709,7,2.0,8,15,,,,,,,,
709,7,2.0,8,19,25.0,7000.0,1.0,40000.0,40000.0,13566.0,0.0,13566.0
709,7,2.0,8,19,10.0,17000.0,1.0,40000.0,40000.0,28941.0,0.0,28941.0
709,7,3.0,2,13,25.0,2000.0,1.0,14000.0,14000.0,5426.0,0.0,5426.0
709,7,3.0,2,14,,,,,,,,
709,7,3.0,2,15,10.0,50000.0,1.0,130000.0,130000.0,94057.0,0.0,94057.0
709,7,3.0,2,15,25.0,40000.0,1.0,280000.0,280000.0,108889.0,0.0,108889.0
709,7,3.0,2,15,33.0,100000.0,1.0,54000.0,54000.0,632933.0,0.0,632933.0
709,7,5.0,12,13,,,,,,,,
709,7,5.0,12,14,11.0,100.0,1.0,60.0,0.0,,60.0,264.0
709,7,5.0,12,14,10.0,10000.0,1.0,15000.0,15000.0,8798.0,0.0,8798.0
709,7,5.0,12,15,10.0,15000.0,1.0,30000.0,30000.0,27132.0,0.0,27132.0
709,7,13.0,14,13,50.0,2.0,2.0,40.0,0.0,,40.0,109.0
709,7,13.0,14,14,,,,,,,,
709,7,13.0,14,15,41.0,10.0,2.0,100.0,100.0,226.0,0.0,226.0
709,7,19.0,6,13,23.0,12000.0,1.0,4000.0,4000.0,43411.0,0.0,43411.0
709,7,19.0,6,13,47.0,6000.0,1.0,1800.0,1790.0,8094.0,10.0,8140.0
709,7,19.0,6,13,21.0,12000.0,1.0,,,12662.0,,12662.0
709,7,19.0,6,14,,,,,,,,
709,7,19.0,6,15,23.0,4000.0,1.0,1400.0,1400.0,15194.0,0.0,15194.0
709,9,1.0,14,13,42.0,2.0,2.0,15.0,15.0,90.0,0.0,90.0
709,9,1.0,14,13,35.0,5.0,2.0,200.0,200.0,297.0,0.0,297.0
709,9,1.0,14,13,50.0,4.0,2.0,30.0,30.0,111.0,0.0,111.0
709,9,1.0,14,15,,,,,,,,
709,9,1.0,14,19,35.0,10.0,2.0,150.0,0.0,,150.0,271.0
709,9,1.0,14,19,21.0,3000.0,1.0,,,18088.0,,18088.0
709,9,2.0,32,13,26.0,4000.0,1.0,800.0,800.0,16279.0,0.0,16279.0
709,9,2.0,32,13,10.0,10000.0,1.0,20000.0,20000.0,17184.0,0.0,17184.0
709,9,2.0,32,13,20.0,3000.0,1.0,,,4522.0,,4522.0
709,9,2.0,32,13,40.0,6.0,2.0,360.0,260.0,353.0,100.0,488.0
709,9,2.0,32,13,42.0,2.0,2.0,70.0,0.0,,70.0,506.0
709,9,2.0,32,13,41.0,10.0,2.0,100.0,60.0,109.0,40.0,181.0
709,9,2.0,32,13,50.0,2.0,2.0,100.0,50.0,136.0,50.0,271.0
709,9,2.0,32,14,20.0,500.0,1.0,,,2130.0,,2130.0
709,9,2.0,32,15,43.0,2.0,2.0,20.0,0.0,,20.0,36.0
709,9,2.0,32,15,42.0,2.0,2.0,80.0,50.0,136.0,30.0,217.0
709,9,2.0,32,15,41.0,6.0,2.0,60.0,40.0,72.0,20.0,109.0
709,9,2.0,32,15,40.0,12.0,2.0,800.0,600.0,814.0,200.0,1085.0
709,9,2.0,32,15,49.0,2.0,2.0,10.0,0.0,,10.0,36.0
709,9,5.0,11,13,16.0,800.0,1.0,16000.0,15880.0,43085.0,120.0,43411.0
709,9,5.0,11,14,16.0,800.0,1.0,9600.0,9288.0,15824.0,312.0,16355.0
709,9,5.0,11,15,,,,,,,,
709,9,7.0,5,13,,,,,,,,
709,9,7.0,5,14,,,,,,,,
709,9,7.0,5,15,,,,,,,,
709,9,15.0,19,13,,,,,,,,
709,9,15.0,19,14,50.0,1.0,2.0,60.0,40.0,103.0,20.0,154.0
709,9,15.0,19,14,49.0,1.0,2.0,4.0,0.0,,4.0,17.0
709,9,15.0,19,14,41.0,4.0,2.0,12.0,0.0,,12.0,15.0
709,9,15.0,19,15,46.0,4.0,2.0,80.0,0.0,,80.0,141.0
709,9,15.0,19,15,13.0,1.0,1.0,25.0,0.0,,25.0,88.0
709,9,21.0,2,13,,,,,,,,
709,9,21.0,2,14,42.0,5000.0,1.0,500.0,450.0,2673.0,50.0,2969.0
709,9,21.0,2,14,47.0,3500.0,1.0,250.0,220.0,483.0,30.0,550.0
709,9,21.0,2,15,,,,,,,,
709,11,13.0,17,14,,,,,,,,
709,11,13.0,17,15,33.0,50000.0,1.0,15000.0,15000.0,610468.0,0.0,610468.0
709,11,13.0,17,19,,,,,,,,
709,11,17.0,15,13,,,,,,,,
709,11,17.0,15,14,,,,,,,,
709,11,17.0,15,15,,,,,,,,
709,11,19.0,4,14,,,,,,,,
709,11,19.0,4,15,,,,,,,,
709,11,19.0,4,19,,,,,,,,
709,11,21.0,29,13,16.0,60.0,1.0,300.0,0.0,,10.0,264.0
709,11,21.0,29,13,23.0,6000.0,1.0,1440.0,1440.0,19004.0,0.0,19004.0
709,11,21.0,29,14,,,,,,,,
709,11,21.0,29,15,,,,,,,,
709,11,23.0,15,15,,,,,,,,
709,11,23.0,15,19,,,,,,,,
709,11,23.0,15,20,35.0,5.0,2.0,200.0,150.0,271.0,0.0,362.0
709,13,1.0,8,13,,,,,,,,
709,13,1.0,8,14,,,,,,,,
709,13,1.0,8,15,,,,,,,,
709,13,9.0,10,13,,,,,,,,
709,13,9.0,10,14,,,,,,,,
709,13,9.0,10,15,,,,,,,,
709,13,15.0,9,13,42.0,1.0,2.0,10.0,0.0,,10.0,54.0
709,13,15.0,9,14,,,,,,,,
709,13,15.0,9,15,50.0,3.0,2.0,90.0,0.0,,90.0,326.0
709,15,1.0,37,13,,,,,,,,
709,15,1.0,37,14,,,,,,,,
709,15,1.0,37,15,,,,,,,,
709,15,3.0,3,13,33.0,20000.0,1.0,5500.0,5500.0,56977.0,0.0,56977.0
709,15,3.0,3,14,,,,,,,,
709,15,3.0,3,15,10.0,9000.0,1.0,25000.0,25000.0,17596.0,0.0,17596.0
709,15,3.0,3,15,47.0,35.0,2.0,300.0,300.0,1055.0,0.0,1055.0
709,15,7.0,25,13,,,,,,,,
709,15,7.0,25,14,,,,,,,,
709,15,7.0,25,15,,,,,,,,
709,15,9.0,16,13,,,,,,,,
709,15,9.0,16,14,,,,,,,,
709,15,9.0,16,15,,,,,,,,
709,15,11.0,11,13,,,,,,,,
709,15,11.0,11,14,23.0,2500.0,1.0,700.0,700.0,8006.0,0.0,8006.0
709,15,11.0,11,15,40.0,2.0,2.0,40.0,30.0,72.0,10.0,90.0
709,15,11.0,11,15,23.0,8000.0,1.0,2400.0,2400.0,26047.0,0.0,26047.0
709,15,11.0,11,15,41.0,10.0,2.0,80.0,30.0,109.0,50.0,289.0
709,15,17.0,26,13,,,,,,,,
709,15,17.0,26,14,,,,,,,,
709,15,17.0,26,15,41.0,10.0,2.0,200.0,0.0,,100.0,181.0
709,15,17.0,26,15,46.0,10.0,2.0,300.0,0.0,,50.0,226.0
709,17,1.0,2,14,,,,,,,,
709,17,1.0,2,15,,,,,,,,
709,17,1.0,2,19,,,,,,,,
709,17,3.0,15,13,,,,,,,,
709,17,3.0,15,14,35.0,2.0,2.0,50.0,50.0,128.0,0.0,128.0
709,17,3.0,15,14,47.0,5.0,2.0,50.0,50.0,213.0,0.0,213.0
709,17,3.0,15,15,23.0,9000.0,1.0,2000.0,2000.0,22248.0,0.0,22248.0
709,17,3.0,15,15,47.0,3.0,2.0,50.0,50.0,231.0,0.0,231.0
709,17,3.0,15,15,45.0,1.0,2.0,25.0,25.0,113.0,0.0,113.0
709,17,7.0,23,13,50.0,20.0,2.0,120.0,120.0,1022.0,0.0,1022.0
709,17,7.0,23,13,40.0,8.0,2.0,40.0,40.0,75.0,0.0,75.0
709,17,7.0,23,13,46.0,4.0,2.0,8.0,8.0,34.0,0.0,34.0
709,17,7.0,23,13,39.0,4.0,2.0,15.0,15.0,51.0,0.0,51.0
709,17,7.0,23,13,47.0,40.0,2.0,200.0,200.0,682.0,0.0,682.0
709,17,7.0,23,13,41.0,10.0,2.0,20.0,20.0,51.0,0.0,51.0
709,17,7.0,23,13,42.0,5.0,2.0,15.0,15.0,64.0,0.0,64.0
709,17,7.0,23,14,,,,,,,,
709,17,7.0,23,19,41.0,10.0,2.0,40.0,30.0,106.0,10.0,141.0
709,17,7.0,23,19,42.0,4.0,2.0,20.0,0.0,,20.0,96.0
709,17,7.0,23,19,46.0,5.0,2.0,15.0,0.0,,15.0,66.0
709,17,11.0,5,13,,,,,,,,
709,17,11.0,5,14,,,,,,,,
709,17,11.0,5,19,,,,,,,,
709,17,15.0,2,13,,,,,,,,
709,17,15.0,2,14,,,,,,,,
709,17,15.0,2,15,46.0,2.0,2.0,10.0,0.0,,10.0,42.0
709,17,15.0,2,15,50.0,2.0,2.0,20.0,10.0,68.0,10.0,137.0
709,17,15.0,2,15,42.0,2.0,2.0,5.0,0.0,,5.0,34.0
709,17,17.0,16,13,,,,,,,,
709,17,17.0,16,14,,,,,,,,
709,17,17.0,16,15,,,,,,,,
711,1,1.0,32,13,,,,,,,,
711,1,1.0,32,14,,,,,,,,
711,1,1.0,32,24,,,,,,,,
711,1,3.0,21,13,,,,,,,,
711,1,3.0,21,14,,,,,,,,
711,1,3.0,21,15,,,,,,,,
711,1,5.0,20,14,,,,,,,,
711,1,5.0,20,15,,,,,,,,
711,1,5.0,20,20,,,,,,,,
711,1,7.0,32,14,42.0,1.0,2.0,20.0,0.0,,20.0,100.0
711,1,7.0,32,14,46.0,2.0,2.0,30.0,0.0,,30.0,60.0
711,1,7.0,32,14,52.0,2.0,2.0,,,0.0,,50.0
711,1,7.0,32,14,41.0,15.0,2.0,100.0,0.0,,100.0,199.0
711,1,7.0,32,14,50.0,5.0,2.0,100.0,0.0,,100.0,199.0
711,1,7.0,32,15,,,,,,,,
711,1,7.0,32,19,,,,,,,,
711,1,13.0,20,13,41.0,400.0,1.0,240.0,0.0,,240.0,1218.0
711,1,13.0,20,13,33.0,30000.0,1.0,21600.0,21600.0,226609.0,0.0,226609.0
711,1,13.0,20,15,,,,,,,,
711,1,13.0,20,19,,,,,,,,
711,1,17.0,16,13,46.0,2.0,2.0,12.0,0.0,,12.0,41.0
711,1,17.0,16,15,,,,,,,,
711,1,17.0,16,19,45.0,1.0,2.0,14.0,0.0,,14.0,62.0
711,1,17.0,16,19,49.0,20.0,2.0,42.0,0.0,,42.0,206.0
711,1,17.0,16,19,50.0,4.0,2.0,50.0,0.0,,50.0,172.0
711,1,17.0,16,19,39.0,1.0,2.0,6.0,0.0,,6.0,30.0
711,1,17.0,16,19,35.0,2.0,2.0,36.0,0.0,,36.0,159.0
711,2,1.0,27,13,33.0,100000.0,1.0,4000.0,4000.0,40611.0,0.0,40611.0
711,2,1.0,27,14,,,,,,,,
711,2,1.0,27,15,37.0,4.0,2.0,20.0,20.0,199.0,0.0,199.0
711,2,1.0,27,15,13.0,1600.0,1.0,2100.0,1960.0,29307.0,140.0,29516.0
711,2,1.0,27,15,41.0,4.0,2.0,16.0,0.0,,16.0,64.0
711,2,3.0,7,15,20.0,200.0,1.0,,,1379.0,,1457.0
711,2,3.0,7,15,37.0,20667.0,1.0,1608.0,1600.0,15753.0,8.0,15863.0
711,2,3.0,7,15,34.0,200.0,1.0,101.0,100.0,4923.0,1.0,4982.0
711,2,3.0,7,15,41.0,10.0,2.0,50.0,0.0,,50.0,246.0
711,2,3.0,7,19,34.0,400.0,1.0,242.0,240.0,12183.0,2.0,12306.0
711,2,3.0,7,19,20.0,18.0,1.0,,,0.0,,20.0
711,2,3.0,7,19,37.0,12600.0,1.0,2810.0,2800.0,31270.0,10.0,31423.0
711,2,3.0,7,20,34.0,350.0,1.0,32.0,30.0,1455.0,2.0,1670.0
711,2,3.0,7,20,46.0,5.0,2.0,50.0,0.0,,50.0,194.0
711,2,7.0,8,13,41.0,20.0,2.0,200.0,0.0,,200.0,797.0
711,2,7.0,8,13,33.0,10000.0,1.0,180.0,180.0,2991.0,0.0,2991.0
711,2,7.0,8,13,20.0,10.0,1.0,,,0.0,,199.0
711,2,7.0,8,14,20.0,20.0,1.0,,,305.0,,305.0
711,2,7.0,8,14,41.0,3.0,2.0,30.0,0.0,,30.0,122.0
711,2,7.0,8,14,33.0,10500.0,1.0,5250.0,5250.0,59698.0,0.0,59698.0
711,2,7.0,8,14,37.0,5.0,2.0,10.0,0.0,,10.0,102.0
711,2,7.0,8,15,,,,,,,,
711,2,13.0,8,14,34.0,6.0,2.0,120.0,120.0,1181.0,0.0,1181.0
711,2,13.0,8,14,37.0,5.0,2.0,3.0,0.0,,3.0,119.0
711,2,13.0,8,14,33.0,2400.0,1.0,990.0,990.0,11046.0,0.0,11046.0
711,2,13.0,8,15,33.0,7459.0,1.0,3660.0,3660.0,33964.0,0.0,33964.0
711,2,13.0,8,19,33.0,4000.0,1.0,1040.0,1040.0,11364.0,0.0,11364.0
711,2,19.0,12,13,,,,,,,,
711,2,19.0,12,15,41.0,10.0,2.0,100.0,0.0,,100.0,507.0
711,2,19.0,12,19,31.0,100.0,1.0,230.0,50.0,246.0,180.0,1132.0
711,2,19.0,12,19,50.0,1.0,2.0,10.0,0.0,,10.0,49.0
711,2,19.0,12,19,34.0,1970.0,1.0,462.0,460.0,22645.0,2.0,22744.0
711,2,21.0,18,13,,,,,,,,
711,2,21.0,18,14,37.0,8012.0,1.0,1200.0,1200.0,10629.0,0.0,10629.0
711,2,21.0,18,14,34.0,1000.0,1.0,60.0,59.0,2904.0,1.0,2953.0
711,2,21.0,18,15,33.0,7000.0,1.0,3450.0,3450.0,48987.0,0.0,48987.0
711,3,1.0,12,13,,,,,,,,
711,3,1.0,12,14,,,,,,,,
711,3,1.0,12,29,,,,,,,,
711,3,23.0,10,13,20.0,70.0,1.0,,,0.0,,437.0
711,3,23.0,10,13,10.0,20.0,1.0,20.0,0.0,,20.0,97.0
711,3,23.0,10,13,52.0,2.0,2.0,,,0.0,,97.0
711,3,23.0,10,13,41.0,6.0,2.0,60.0,0.0,,60.0,349.0
711,3,23.0,10,13,13.0,10.0,1.0,80.0,0.0,,80.0,49.0
711,3,23.0,10,13,50.0,4.0,2.0,40.0,0.0,,40.0,233.0
711,3,23.0,10,13,34.0,1500.0,1.0,202.0,200.0,13198.0,2.0,13333.0
711,3,23.0,10,15,50.0,3.0,2.0,18.0,0.0,,18.0,90.0
711,3,23.0,10,15,33.0,10000.0,1.0,4500.0,4500.0,47848.0,0.0,47848.0
711,3,23.0,10,20,33.0,40000.0,1.0,20250.0,20250.0,203055.0,0.0,203055.0
711,3,33.0,20,13,,,,,,,,
711,3,33.0,20,14,,,,,,,,
711,3,33.0,20,15,,,,,,,,
711,3,43.0,15,14,47.0,500.0,1.0,700.0,680.0,1941.0,20.0,2008.0
711,3,43.0,15,14,10.0,100.0,1.0,90.0,0.0,,90.0,437.0
711,3,43.0,15,14,50.0,2.0,2.0,110.0,100.0,971.0,10.0,1086.0
711,3,43.0,15,14,42.0,1.0,2.0,60.0,0.0,,60.0,291.0
711,3,43.0,15,14,51.0,500.0,1.0,90.0,80.0,971.0,10.0,1116.0
711,3,43.0,15,14,20.0,35.0,1.0,,,97.0,,97.0
711,3,43.0,15,15,,,,,,,,
711,3,43.0,15,19,50.0,1.0,2.0,30.0,0.0,,30.0,120.0
711,3,43.0,15,19,42.0,1.0,2.0,10.0,0.0,,10.0,60.0
711,3,43.0,15,19,52.0,2.0,2.0,,,0.0,,30.0
711,3,43.0,15,19,47.0,2.0,2.0,60.0,0.0,,60.0,299.0
711,3,43.0,15,19,37.0,1.0,2.0,30.0,30.0,299.0,0.0,299.0
711,3,47.0,8,13,,,,,,,,
711,3,47.0,8,14,,,,,,,,
711,3,47.0,8,15,33.0,20000.0,1.0,14850.0,14850.0,182749.0,0.0,182749.0
711,3,53.0,7,13,10.0,30.0,1.0,192.0,0.0,,192.0,191.0
711,3,53.0,7,13,50.0,1.0,2.0,40.0,0.0,,40.0,120.0
711,3,53.0,7,14,,,,,,,,
711,3,53.0,7,15,,,,,,,,
711,4,1.0,13,13,37.0,20000.0,1.0,1500.0,1500.0,21321.0,0.0,21321.0
711,4,1.0,13,13,34.0,900.0,1.0,178.0,170.0,6903.0,8.0,7269.0
711,4,1.0,13,13,33.0,20000.0,1.0,5000.0,5000.0,101527.0,0.0,101527.0
711,4,1.0,13,14,37.0,2.0,2.0,10.0,0.0,,10.0,119.0
711,4,1.0,13,14,46.0,5.0,2.0,50.0,0.0,,50.0,197.0
711,4,1.0,13,14,47.0,7.0,2.0,35.0,0.0,,35.0,104.0
711,4,1.0,13,14,33.0,9000.0,1.0,1450.0,1450.0,21414.0,0.0,21414.0
711,4,1.0,13,14,42.0,3.0,2.0,150.0,100.0,787.0,50.0,1132.0
711,4,1.0,13,14,49.0,2.0,2.0,10.0,0.0,,10.0,99.0
711,4,1.0,13,19,,,,,,,,
711,4,9.0,12,13,34.0,2000.0,1.0,605.0,600.0,28631.0,5.0,28885.0
711,4,9.0,12,13,37.0,11.0,2.0,300.0,300.0,3655.0,0.0,3655.0
711,4,9.0,12,13,52.0,1.0,2.0,,,0.0,,51.0
711,4,9.0,12,13,13.0,30.0,1.0,20.0,0.0,,20.0,41.0
711,4,9.0,12,13,33.0,10000.0,1.0,5400.0,5400.0,79496.0,0.0,79496.0
711,4,9.0,12,13,39.0,1.0,2.0,10.0,0.0,,10.0,81.0
711,4,9.0,12,13,31.0,5.0,2.0,10.0,0.0,,10.0,20.0
711,4,9.0,12,13,17.0,30.0,1.0,15.0,0.0,,15.0,92.0
711,4,9.0,12,13,20.0,30.0,1.0,,,0.0,,153.0
711,4,9.0,12,14,34.0,1000.0,1.0,200.0,197.0,8220.0,3.0,8357.0
711,4,9.0,12,14,49.0,5.0,2.0,50.0,0.0,,50.0,291.0
711,4,9.0,12,14,37.0,1700.0,1.0,250.0,250.0,2912.0,0.0,2912.0
711,4,9.0,12,14,39.0,1.0,2.0,20.0,0.0,,20.0,136.0
711,4,9.0,12,14,33.0,6000.0,1.0,2700.0,2700.0,36681.0,0.0,36681.0
711,4,9.0,12,15,13.0,10.0,1.0,15.0,0.0,,15.0,30.0
711,4,9.0,12,15,23.0,3000.0,1.0,550.0,540.0,6978.0,10.0,7127.0
711,4,9.0,12,15,9.0,10.0,1.0,5.0,0.0,,5.0,30.0
711,4,9.0,12,15,33.0,5000.0,1.0,2700.0,2700.0,34989.0,0.0,34989.0
711,4,9.0,12,15,10.0,30.0,1.0,20.0,0.0,,20.0,100.0
711,4,9.0,12,15,51.0,4.0,2.0,60.0,0.0,,60.0,179.0
711,4,17.0,13,13,42.0,1.0,2.0,20.0,0.0,,20.0,174.0
711,4,17.0,13,14,,,,,,,,
711,4,17.0,13,15,,,,,,,,
711,5,1.0,14,14,41.0,11.0,2.0,110.0,100.0,498.0,10.0,548.0
711,5,1.0,14,14,39.0,7.0,2.0,90.0,90.0,628.0,0.0,628.0
711,5,1.0,14,15,,,,,,,,
711,5,1.0,14,19,,,,,,,,
711,5,5.0,23,13,,,,,,,,
711,5,5.0,23,15,,,,,,,,
711,5,5.0,23,19,,,,,,,,
711,5,21.0,10,13,41.0,6.0,2.0,54.0,0.0,,54.0,159.0
711,5,21.0,10,14,33.0,50347.0,1.0,23220.0,23220.0,365407.0,0.0,365407.0
711,5,21.0,10,14,39.0,1.0,2.0,54.0,0.0,,54.0,329.0
711,5,21.0,10,14,47.0,1.0,2.0,28.0,0.0,,28.0,114.0
711,5,21.0,10,14,41.0,5.0,2.0,120.0,0.0,,120.0,292.0
711,5,21.0,10,14,52.0,3.0,2.0,,,53.0,,53.0
711,5,21.0,10,14,48.0,1.0,2.0,14.0,0.0,,14.0,71.0
711,5,21.0,10,14,49.0,9.0,2.0,27.0,0.0,,27.0,82.0
711,5,21.0,10,14,45.0,3.0,2.0,84.0,0.0,,84.0,256.0
711,5,21.0,10,14,50.0,5.0,2.0,113.0,0.0,,113.0,344.0
711,5,21.0,10,15,52.0,1.0,2.0,,,0.0,,41.0
711,5,21.0,10,15,50.0,4.0,2.0,86.0,0.0,,86.0,208.0
711,5,21.0,10,15,33.0,20000.0,1.0,5920.0,5920.0,89045.0,0.0,89045.0
711,5,29.0,8,13,33.0,15000.0,1.0,7200.0,7200.0,98684.0,0.0,98684.0
711,5,29.0,8,14,33.0,2000.0,1.0,700.0,700.0,9594.0,0.0,9594.0
711,5,29.0,8,15,33.0,7000.0,1.0,3500.0,3500.0,46521.0,0.0,46521.0
711,5,37.0,13,15,9.0,100.0,1.0,8.0,0.0,,8.0,39.0
711,5,37.0,13,19,,,,,,,,
711,5,37.0,13,20,41.0,6.0,2.0,54.0,0.0,,54.0,159.0
711,5,37.0,13,20,39.0,1.0,2.0,12.0,0.0,,12.0,59.0
711,5,37.0,13,20,47.0,3.0,2.0,24.0,0.0,,24.0,118.0
711,5,37.0,13,20,52.0,4.0,2.0,,,0.0,,95.0
711,5,43.0,12,13,41.0,9.0,2.0,126.0,0.0,,126.0,384.0
711,5,43.0,12,13,39.0,33300.0,1.0,119880.0,119800.0,486520.0,80.0,486845.0
711,5,43.0,12,14,50.0,1.0,2.0,12.0,0.0,,12.0,35.0
711,5,43.0,12,14,39.0,5.0,2.0,320.0,230.0,893.0,90.0,893.0
711,5,43.0,12,14,41.0,4.0,2.0,36.0,0.0,,36.0,105.0
711,5,43.0,12,15,39.0,8.0,2.0,520.0,0.0,,520.0,2047.0
711,5,47.0,2,13,41.0,10.0,2.0,90.0,0.0,,90.0,266.0
711,5,47.0,2,13,21.0,500.0,1.0,,,1772.0,,1772.0
711,5,47.0,2,13,42.0,7.0,2.0,42.0,0.0,,42.0,289.0
711,5,47.0,2,14,46.0,2.0,2.0,11.0,0.0,,11.0,33.0
711,5,47.0,2,14,50.0,1.0,2.0,36.0,0.0,,36.0,72.0
711,5,47.0,2,14,20.0,6000.0,1.0,,,3636.0,,3660.0
711,5,47.0,2,14,41.0,9.0,2.0,54.0,0.0,,54.0,161.0
711,5,47.0,2,14,39.0,9.0,2.0,765.0,0.0,,765.0,3050.0
711,5,47.0,2,14,40.0,10.0,2.0,18.0,0.0,,18.0,45.0
711,5,47.0,2,15,41.0,6.0,2.0,58.0,0.0,,58.0,171.0
711,5,47.0,2,15,50.0,2.0,2.0,50.0,0.0,,50.0,99.0
711,5,47.0,2,15,39.0,5.0,2.0,475.0,0.0,,475.0,1870.0
711,7,1.0,56,13,,,,,,,,
711,7,1.0,56,14,,,,,,,,
711,7,1.0,56,15,41.0,12.0,2.0,40.0,0.0,,40.0,797.0
711,7,1.0,56,15,45.0,2.0,2.0,50.0,0.0,,50.0,100.0
711,7,1.0,56,15,35.0,10.0,2.0,110.0,100.0,199.0,10.0,219.0
711,7,1.0,56,15,42.0,4.0,2.0,100.0,0.0,,100.0,997.0
711,7,1.0,56,15,46.0,2.0,2.0,7.0,0.0,,7.0,14.0
711,7,5.0,31,14,51.0,8.0,2.0,128.0,110.0,2707.0,18.0,3151.0
711,7,5.0,31,14,52.0,7.0,2.0,,,993.0,,1040.0
711,7,5.0,31,14,41.0,10.0,2.0,69.0,0.0,,69.0,203.0
711,7,5.0,31,15,,,,,,,,
711,7,5.0,31,19,13.0,100.0,1.0,14.0,9.0,36.0,5.0,55.0
711,7,5.0,31,19,51.0,15.0,2.0,165.0,158.0,3734.0,7.0,3880.0
711,7,5.0,31,19,9.0,100.0,1.0,16.0,12.0,79.0,4.0,99.0
711,7,5.0,31,19,41.0,20.0,2.0,180.0,162.0,478.0,18.0,531.0
711,7,5.0,31,19,35.0,3.0,2.0,58.0,40.0,177.0,18.0,257.0
711,7,5.0,31,19,52.0,20.0,2.0,,,917.0,,972.0
711,7,7.0,17,14,,,,,,,,
711,7,7.0,17,15,,,,,,,,
711,7,7.0,17,20,,,,,,,,
711,7,19.0,17,13,21.0,30.0,1.0,,,0.0,,299.0
711,7,19.0,17,13,35.0,10.0,2.0,260.0,200.0,399.0,60.0,518.0
711,7,19.0,17,13,52.0,2000.0,1.0,,,1495.0,,2492.0
711,7,19.0,17,13,41.0,2600.0,1.0,400.0,350.0,698.0,50.0,797.0
711,7,19.0,17,13,42.0,3.0,2.0,60.0,0.0,,60.0,239.0
711,7,19.0,17,14,39.0,8.0,2.0,150.0,140.0,551.0,10.0,590.0
711,7,19.0,17,14,41.0,1000.0,1.0,600.0,500.0,739.0,100.0,886.0
711,7,19.0,17,15,41.0,20.0,2.0,400.0,0.0,,400.0,787.0
711,7,19.0,17,15,13.0,15.0,1.0,24.0,0.0,,24.0,47.0
711,7,19.0,17,15,35.0,5.0,2.0,100.0,0.0,,100.0,196.0
711,7,29.0,11,13,,,,,,,,
711,7,29.0,11,14,,,,,,,,
711,7,29.0,11,15,,,,,,,,
711,8,1.0,32,13,,,,,,,,
711,8,1.0,32,14,,,,,,,,
711,8,1.0,32,20,,,,,,,,
711,8,3.0,11,14,,,,,,,,
711,8,3.0,11,15,,,,,,,,
711,8,3.0,11,20,,,,,,,,
711,8,5.0,20,13,,,,,,,,
711,8,5.0,20,14,,,,,,,,
711,8,5.0,20,15,,,,,,,,
711,8,7.0,36,13,,,,,,,,
711,8,7.0,36,24,47.0,4.0,2.0,34.0,29.0,145.0,5.0,169.0
711,8,7.0,36,24,42.0,15.0,2.0,120.0,100.0,698.0,20.0,837.0
711,8,7.0,36,24,39.0,1.0,2.0,10.0,7.0,35.0,3.0,50.0
711,8,7.0,36,24,52.0,4.0,2.0,,,0.0,,80.0
711,8,7.0,36,24,40.0,10.0,2.0,21.0,16.0,64.0,5.0,84.0
711,8,7.0,36,24,41.0,2.0,2.0,16.0,0.0,,16.0,64.0
711,8,7.0,36,24,45.0,1.0,2.0,12.0,0.0,,12.0,48.0
711,8,7.0,36,25,,,,,,,,
711,8,9.0,8,13,,,,,,,,
711,8,9.0,8,15,,,,,,,,
711,8,9.0,8,19,,,,,,,,
713,1,1.0,6,13,,,,,,,,
713,1,1.0,6,14,,,,,,,,
713,1,1.0,6,19,,,,,,,,
713,1,5.0,33,13,,,,,,,,
713,1,5.0,33,14,,,,,,,,
713,1,5.0,33,15,,,,,,,,
713,1,9.0,2,14,,,,,,,,
713,1,9.0,2,15,,,,,,,,
713,1,9.0,2,20,,,,,,,,
713,1,13.0,21,14,,,,,,,,
713,1,13.0,21,15,,,,,,,,
713,1,13.0,21,19,16.0,20.0,1.0,50.0,0.0,,50.0,270.0
713,1,13.0,21,19,20.0,80.0,1.0,,,1440.0,,1440.0
713,1,17.0,42,14,,,,,,,,
713,1,17.0,42,15,,,,,,,,
713,1,17.0,42,20,,,,,,,,
713,1,19.0,17,13,,,,,,,,
713,1,19.0,17,14,,,,,,,,
713,1,19.0,17,15,,,,,,,,
713,1,23.0,25,13,,,,,,,,
713,1,23.0,25,14,37.0,16000.0,1.0,1500.0,1500.0,14252.0,0.0,14252.0
713,1,23.0,25,15,,,,,,,,
713,1,27.0,22,13,,,,,,,,
713,1,27.0,22,15,,,,,,,,
713,1,27.0,22,19,,,,,,,,
713,1,29.0,19,13,,,,,,,,
713,1,29.0,19,14,,,,,,,,
713,1,29.0,19,15,,,,,,,,
713,1,33.0,20,13,,,,,,,,
713,1,33.0,20,14,,,,,,,,
713,1,33.0,20,15,,,,,,,,
713,1,35.0,3,14,,,,,,,,
713,1,35.0,3,15,,,,,,,,
713,1,35.0,3,24,,,,,,,,
