tinh,huyen,xa,diaban,hoso,m5a1ct,m5a1c4,m5a1c5,m5a2ct,m5a2c11,m5a2c12,m5b1ct,m5b1c6,m5b1c7,m5b2ct,m5b2c4,m5b2c5,m5b3ct,m5b4c
101,15,19.0,13,19,1308.8,1308.8,0.0,12247.2,7450.6,4796.6,1870.0,1870.0,0.0,1320.0,1320.0,0.0,1075.0,440.0
101,15,19.0,13,20,1790.0,1662.6,127.4,16633.9,11206.7,5427.2,4601.0,4601.0,0.0,2770.0,2770.0,0.0,1510.0,735.0
101,15,33.0,15,14,1485.1001,784.4,700.7,10185.2,6408.6,3776.6,4254.0,3504.0,750.0,1360.0,1360.0,0.0,187.0,0.0
101,15,33.0,15,20,617.4,393.6,223.8,11548.5,8223.3,3325.2,2292.0,2042.0,250.0,1620.0,1620.0,0.0,137.0,0.0
101,15,33.0,15,24,143.7,143.7,0.0,3987.9,3623.9,364.0,766.0,406.0,360.0,116.0,116.0,0.0,87.0,0.0
101,15,39.0,12,13,703.0,411.8,291.19998,3236.4,1332.6,1903.7999,378.0,138.0,240.0,205.0,205.0,0.0,330.0,0.0
101,15,39.0,12,14,2854.7998,1682.7,1172.1,16140.5,9159.7,6980.8,2946.0,2586.0,360.0,1390.0,1390.0,0.0,1690.0,0.0
101,15,39.0,12,15,2388.9,1523.5,865.4,11904.199,6486.0,5418.1997,3007.0,2857.0,150.0,1642.0,1642.0,0.0,728.0,0.0
101,15,51.0,13,13,1005.0,374.4,630.6,8912.399,3710.7,5201.6997,1680.0,990.0,690.0,414.0,414.0,0.0,364.0,0.0
101,15,51.0,13,14,1431.1,739.5,691.6,13140.7,7116.5,6024.2,3633.0,3633.0,0.0,2575.0,2575.0,0.0,483.0,0.0
101,15,51.0,13,15,2257.9,2257.9,0.0,18985.2,18985.2,0.0,5000.0,5000.0,0.0,16700.0,16700.0,0.0,3210.0,0.0
101,17,13.0,2,13,1084.4,1084.4,0.0,14144.4,9328.7,4815.7,2475.0,2325.0,150.0,6320.0,6320.0,0.0,1780.0,0.0
101,17,13.0,2,14,1002.6,911.6,91.0,8701.8,5074.5,3627.3,2732.1,2582.1,150.0,3436.0,3436.0,0.0,2250.0,0.0
101,17,13.0,2,15,1496.9,1442.3,54.6,13444.0,9627.5,3816.5,4254.0,4114.0,140.0,5845.0,5845.0,0.0,3200.0,0.0
101,17,27.0,7,13,1648.0,1648.0,0.0,17596.3,17596.3,0.0,3356.0,3356.0,0.0,5360.0,5360.0,0.0,1500.0,0.0
101,17,27.0,7,14,1504.3,1504.3,0.0,15796.1,11928.3,3867.8,4218.0,4118.0,100.0,4080.0,4080.0,0.0,18110.0,1430.0
101,17,27.0,7,15,888.4,888.4,0.0,11549.9,8841.7,2708.2,2922.0,2922.0,0.0,4365.0,4365.0,0.0,2750.0,1000.0
101,17,31.0,13,13,1164.0,1164.0,0.0,11650.5,9325.4,2325.1,1466.0,1466.0,0.0,3060.0,3060.0,0.0,2290.0,15000.0
101,17,31.0,13,14,1749.0,801.60004,947.4,9983.0,4835.6,5147.4,906.0,546.0,360.0,1720.0,1420.0,300.0,24080.0,0.0
101,17,31.0,13,15,5178.1,5178.1,0.0,45490.797,37246.2,8244.6,8382.0,8382.0,0.0,6230.0,6230.0,0.0,5530.0,60000.0
101,17,33.0,15,13,1228.8,1228.8,0.0,5781.3,4468.1,1313.2,2360.0,2360.0,0.0,5610.0,5610.0,0.0,1580.0,0.0
101,17,33.0,15,14,1958.4,1958.4,0.0,19240.4,19240.4,0.0,4964.0,4964.0,0.0,5530.0,5530.0,0.0,5680.0,10500.0
101,17,33.0,15,15,1268.7,831.89996,436.8,12292.8,8498.1,3794.7,2158.0,2158.0,0.0,1285.0,1285.0,0.0,1580.0,0.0
101,17,35.0,16,13,2478.5,2254.6,223.90001,19448.7,16263.7,3185.0,5656.0,5656.0,0.0,5600.0,5600.0,0.0,3400.0,30000.0
101,17,35.0,16,14,3216.0,3216.0,0.0,27000.8,27000.8,0.0,10580.0,10580.0,0.0,26840.0,26840.0,0.0,7300.0,30000.0
101,17,35.0,16,15,2146.5,2146.5,0.0,19181.9,19181.9,0.0,5976.0,5976.0,0.0,7940.0,6740.0,1200.0,4600.0,400000.0
101,17,37.0,23,13,1382.0,1382.0,0.0,18993.1,16472.4,2520.7,4167.0,4117.0,50.0,3580.0,3580.0,0.0,2170.0,100.0
101,17,37.0,23,14,584.7,584.7,0.0,8108.5,4605.6,3502.9,1164.0,964.0,200.0,893.0,893.0,0.0,2433.0,2000.0
101,17,37.0,23,15,1990.4,1990.4,0.0,14728.8,12858.7,1870.1,3952.0,3952.0,0.0,4297.0,4297.0,0.0,4595.0,9600.0
101,17,39.0,9,13,8565.3,6941.8,1623.5,52478.9,52478.9,0.0,14229.0,14229.0,0.0,20450.0,20450.0,0.0,15800.0,50000.0
101,17,39.0,9,14,3273.6,3273.6,0.0,21711.9,17844.1,3867.8,5700.0,5700.0,0.0,5350.0,5350.0,0.0,1400.0,0.0
101,17,39.0,9,15,2610.9,2610.9,0.0,21505.6,21369.1,136.5,5414.0,5414.0,0.0,4800.0,4800.0,0.0,2000.0,0.0
101,19,5.0,18,13,624.19995,473.3,150.9,18145.701,18145.701,0.0,3803.0,3803.0,0.0,4291.0,4291.0,0.0,970.0,6400.0
101,19,5.0,18,14,3221.1,3077.8,143.3,34701.2,34701.2,0.0,7744.0,7744.0,0.0,14700.0,14700.0,0.0,5050.0,50000.0
101,19,5.0,18,15,2213.7,1838.4,375.3,18212.5,18212.5,0.0,7965.0,7965.0,0.0,6470.0,6170.0,300.0,4200.0,8800.0
101,19,17.0,20,13,2358.3,2358.3,0.0,17632.5,14303.7,3328.8,4326.0,4326.0,0.0,2829.0,2829.0,0.0,4662.0,0.0
101,19,17.0,20,14,2045.8999,1663.7,382.2,14096.4,11830.5,2265.9,3246.0,3246.0,0.0,2500.0,2500.0,0.0,2170.0,0.0
101,19,17.0,20,15,2074.6,2074.6,0.0,21780.3,21780.3,0.0,7996.0,7996.0,0.0,6170.0,6170.0,0.0,13902.0,0.0
101,19,55.0,8,14,297.5,297.5,0.0,3271.2,3271.2,0.0,708.0,708.0,0.0,177.0,177.0,0.0,500.0,0.0
101,19,55.0,8,15,2432.0,1381.5,1050.5,22413.2,16621.1,5792.1,13376.0,13376.0,0.0,12174.0,10974.0,1200.0,23790.0,8000.0
101,19,55.0,8,19,1426.6,1426.6,0.0,21635.9,21635.9,0.0,10654.0,10654.0,0.0,4690.0,4690.0,0.0,2460.0,0.0
101,19,67.0,13,13,2026.5,2026.5,0.0,23512.502,23348.201,164.3,5771.0,5771.0,0.0,4180.0,4180.0,0.0,2040.0,0.0
101,19,67.0,13,14,822.69995,151.09999,671.6,3262.5999,2296.9,965.7,615.0,415.0,200.0,292.0,42.0,250.0,1210.0,0.0
101,19,67.0,13,15,1416.6001,1070.8,345.80002,10179.6,7352.2,2827.4,2527.0,2427.0,100.0,975.0,675.0,300.0,520.0,0.0
101,21,5.0,18,13,3659.4001,3480.1,179.3,22965.7,22647.2,318.5,4426.0,4226.0,200.0,4800.0,4580.0,220.0,3950.0,3000.0
101,21,5.0,18,14,3701.8,3319.7,382.1,19462.6,18679.5,783.1,3940.0,3660.0,280.0,5660.0,5460.0,200.0,4550.0,0.0
101,21,5.0,18,15,3476.5,2979.8,496.7,20294.1,19764.2,529.9,6398.0,6298.0,100.0,6460.0,6060.0,400.0,3350.0,0.0
101,21,13.0,9,13,1128.3,1128.3,0.0,14217.2,14217.2,0.0,5782.0,5782.0,0.0,4260.0,4260.0,0.0,3230.0,0.0
101,21,13.0,9,14,2197.5,2197.5,0.0,23519.7,20712.0,2807.7,7639.0,7639.0,0.0,5250.0,4700.0,550.0,5770.0,0.0
101,21,13.0,9,15,467.5,467.5,0.0,5663.2,5663.2,0.0,1919.0,1859.0,60.0,2025.0,2025.0,0.0,1220.0,0.0
101,21,21.0,34,13,1732.9,1732.9,0.0,18463.1,18463.1,0.0,6658.0,6658.0,0.0,2910.0,2910.0,0.0,2000.0,0.0
101,21,21.0,34,14,2776.3,2776.3,0.0,29703.6,29011.2,692.39996,12360.0,12360.0,0.0,14590.0,14590.0,0.0,5200.0,0.0
101,21,21.0,34,15,2616.1,2616.1,0.0,22222.2,22222.2,0.0,7800.0,7800.0,0.0,7850.0,7850.0,0.0,3100.0,0.0
101,21,23.0,13,15,3189.1,3189.1,0.0,21341.3,21341.3,0.0,7638.0,7638.0,0.0,5380.0,5380.0,0.0,1600.0,0.0
101,21,23.0,13,19,2709.1,2709.1,0.0,27232.6,27041.6,191.0,11234.0,11234.0,0.0,6760.0,6760.0,0.0,3200.0,0.0
101,21,23.0,13,20,3482.5,3205.5,277.0,37787.7,37787.7,0.0,12624.0,12624.0,0.0,12840.0,12840.0,0.0,2200.0,0.0
101,21,27.0,8,13,3395.4,2636.2,759.2,31132.7,24500.2,6632.5,10724.0,10504.0,220.0,5790.0,5390.0,400.0,3260.0,0.0
101,21,27.0,8,15,2195.0,1748.1,446.9,24646.6,17348.5,7298.0996,6098.0,6098.0,0.0,4850.0,4500.0,350.0,2180.0,0.0
101,21,27.0,8,19,1902.1,1483.4,418.69998,16664.8,11927.3,4737.5,4660.0,4450.0,210.0,5460.0,5260.0,200.0,2480.0,0.0
101,21,31.0,15,14,3028.7,2668.3,360.4,29009.7,28747.6,262.1,7336.0,7336.0,0.0,10160.0,10160.0,0.0,3420.0,0.0
101,21,31.0,15,15,4735.3,3207.3,1528.0,48654.3,23681.9,24972.4,10396.0,10396.0,0.0,11230.0,11230.0,0.0,11350.0,0.0
101,21,31.0,15,20,1717.1,1668.4,48.7,22272.8,18479.5,3793.3,9602.0,9602.0,0.0,5460.0,5460.0,0.0,1820.0,0.0
101,23,23.0,38,13,3824.4,3301.5,522.9,39416.598,37143.7,2272.9,5858.0,5028.0,830.0,2140.0,1890.0,250.0,4990.0,0.0
101,23,23.0,38,14,4205.3,3526.2,679.1,34213.7,33168.0,1045.7,5099.0,5099.0,0.0,3385.0,3385.0,0.0,6430.0,0.0
101,23,23.0,38,15,3373.2998,2767.2,606.1,18380.3,18380.3,0.0,8710.0,8710.0,0.0,5819.0,5819.0,0.0,2960.0,800000.0
101,23,47.0,15,13,2406.5,2406.5,0.0,19501.5,15078.9,4422.6,8321.0,8321.0,0.0,5047.0,5047.0,0.0,1334.0,0.0
101,23,47.0,15,14,1834.3,1766.0,68.3,20073.1,14362.0,5711.1,6669.0,6669.0,0.0,3481.0,3481.0,0.0,820.0,0.0
101,23,47.0,15,15,1265.0,1245.0,20.0,18690.201,14158.4,4531.8003,8939.0,8939.0,0.0,2481.0,2481.0,0.0,2100.0,0.0
103,1,1.0,9,13,1070.7,1070.7,0.0,10572.9,10572.9,0.0,3937.0,3937.0,0.0,3615.0,3615.0,0.0,2880.0,0.0
103,1,1.0,9,14,2983.5,2935.7,47.8,19625.2,19394.0,231.2,6790.0,6690.0,100.0,8560.0,8560.0,0.0,20402.0,1475.0
103,1,1.0,9,19,1995.3,1899.8,95.5,11394.2,11394.2,0.0,5218.0,5218.0,0.0,4365.0,4365.0,0.0,10125.0,0.0
103,1,7.0,25,13,3644.2,3644.2,0.0,43186.8,43186.8,0.0,14410.0,14410.0,0.0,23060.0,23060.0,0.0,4200.0,240.0
103,1,7.0,25,15,2047.0,1898.9,148.1,19917.6,19917.6,0.0,9169.0,9017.0,152.0,12840.0,9190.0,3650.0,14385.0,0.0
103,1,7.0,25,19,519.5,519.5,0.0,10039.0,10039.0,0.0,1986.0,1986.0,0.0,5473.0,5473.0,0.0,1360.0,0.0
103,1,11.0,18,13,635.2,635.2,0.0,15271.3,15271.3,0.0,4227.0,4227.0,0.0,268.0,268.0,0.0,1290.0,0.0
103,1,11.0,18,14,1634.5,999.4,635.1,13867.9,13589.0,278.9,914.0,914.0,0.0,6598.0,396.0,6202.0,3250.0,50000.0
103,1,11.0,18,15,1326.9,1326.9,0.0,24213.1,24213.1,0.0,2512.0,2512.0,0.0,3585.0,3585.0,0.0,4130.0,0.0
103,1,17.0,7,14,2351.1,2351.1,0.0,33930.8,33930.8,0.0,10296.0,10296.0,0.0,9681.0,9681.0,0.0,8941.0,55000.0
103,1,17.0,7,15,2185.9,1990.1,195.8,14803.0,14651.1,151.9,4040.0,4040.0,0.0,4511.0,4291.0,220.0,26690.0,10000.0
103,1,17.0,7,19,2350.8,1921.0,429.8,22363.2,21652.7,710.5,16536.0,16536.0,0.0,20995.0,20995.0,0.0,11310.0,150.0
103,3,1.0,27,13,881.5,623.1,258.4,21370.8,20933.0,437.8,3756.0,3756.0,0.0,2220.0,2220.0,0.0,1590.0,0.0
103,3,1.0,27,14,910.7,760.5,150.2,24679.6,24679.6,0.0,6243.0,6243.0,0.0,4745.0,4745.0,0.0,1555.0,0.0
103,3,1.0,27,15,2188.3,2092.8,95.5,18337.0,18337.0,0.0,10136.0,9996.0,140.0,16560.0,16560.0,0.0,8220.0,75000.0
103,3,5.0,7,15,744.0,744.0,0.0,10852.4,10852.4,0.0,1512.0,1512.0,0.0,1060.0,1060.0,0.0,100.0,0.0
103,3,5.0,7,19,2092.8,2092.8,0.0,14572.8,14572.8,0.0,7619.0,7619.0,0.0,6320.0,6320.0,0.0,1570.0,0.0
103,3,5.0,7,20,2896.3,2896.3,0.0,18430.8,18430.8,0.0,5334.0,5334.0,0.0,3030.0,3030.0,0.0,1850.0,0.0
103,3,9.0,20,13,2206.1,2206.1,0.0,22013.2,22013.2,0.0,3886.0,3886.0,0.0,5875.0,5875.0,0.0,5802.0,0.0
103,3,9.0,20,14,2472.0,2472.0,0.0,24366.1,24366.1,0.0,10206.0,10206.0,0.0,8795.0,8795.0,0.0,8052.0,0.0
103,3,9.0,20,15,1415.1001,1037.8,377.3,16009.2,16009.2,0.0,5808.0,5808.0,0.0,5155.0,5095.0,60.0,2300.0,11600.0
103,3,13.0,15,13,2080.2002,1492.8,587.4,24353.2,24353.2,0.0,7538.0,7538.0,0.0,3785.0,2725.0,1060.0,20207.0,0.0
103,3,13.0,15,19,2964.2998,2181.2,783.1,14552.899,14142.3,410.6,10407.0,10407.0,0.0,10077.0,10077.0,0.0,21180.0,0.0
103,3,13.0,15,20,1836.8,1321.0,515.8,19174.398,18983.299,191.1,8092.0,8092.0,0.0,14893.0,14893.0,0.0,16480.0,0.0
103,3,19.0,12,13,3016.3,3016.3,0.0,40341.0,40341.0,0.0,10425.0,10425.0,0.0,15130.0,15130.0,0.0,6760.0,0.0
103,3,19.0,12,14,1857.6,1857.6,0.0,28068.1,28068.1,0.0,5103.0,5103.0,0.0,9810.0,9810.0,0.0,3860.0,0.0
103,3,19.0,12,15,2541.1,2541.1,0.0,32041.3,32041.3,0.0,11123.0,11123.0,0.0,12070.0,12070.0,0.0,3910.0,0.0
103,3,23.0,12,21,3069.9001,2649.6,420.3,25710.5,25385.9,324.6,7252.0,7072.0,180.0,12500.0,12500.0,0.0,5595.0,0.0
103,3,23.0,12,22,3056.0,2760.0,296.0,28252.7,28042.5,210.2,7519.0,7519.0,0.0,14646.0,14646.0,0.0,3430.0,0.0
103,3,23.0,12,23,1283.0,1137.4,145.6,15428.399,15382.899,45.5,1866.0,1866.0,0.0,2209.0,2209.0,0.0,1760.0,0.0
103,4,3.0,8,13,913.7,813.60004,100.1,21251.7,21251.7,0.0,2608.0,2608.0,0.0,4275.0,4275.0,0.0,130.0,2624.0
103,4,3.0,8,14,1232.3,1159.5,72.8,21363.4,21282.5,80.9,5248.0,5248.0,0.0,9110.0,9110.0,0.0,1500.0,0.0
103,4,3.0,8,19,471.8,401.69998,70.1,22662.3,22616.8,45.5,5464.0,5344.0,120.0,4160.0,4160.0,0.0,2117.0,27500.0
103,4,5.0,19,13,835.5,790.0,45.5,8089.6,8089.6,0.0,1509.0,1509.0,0.0,1112.0,1112.0,0.0,940.0,0.0
103,4,5.0,19,14,1162.2,1162.2,0.0,11229.3,11229.3,0.0,5226.0,5226.0,0.0,2825.0,2825.0,0.0,1580.0,0.0
103,4,5.0,19,20,1344.2,1125.7,218.5,9704.2,9525.9,178.3,3180.0,3180.0,0.0,1542.0,1542.0,0.0,1310.0,0.0
103,4,11.0,28,13,569.7,262.1,307.6,11243.9,7228.2,4015.7,1604.0,1544.0,60.0,626.0,186.0,440.0,1675.0,0.0
103,4,11.0,28,14,1583.4,1456.0,127.4,14207.4,14189.2,18.2,2226.0,2226.0,0.0,2260.0,2260.0,0.0,800.0,0.0
103,4,11.0,28,19,894.00006,852.10004,41.9,20530.2,20475.6,54.6,8704.0,8704.0,0.0,3440.0,3440.0,0.0,10260.0,0.0
103,5,7.0,18,13,782.4,782.4,0.0,9694.0,9694.0,0.0,4860.0,4860.0,0.0,2130.0,2130.0,0.0,700.0,800.0
103,5,7.0,18,14,1694.3,729.6,964.7,6458.1,5589.0,869.1,2622.0,2542.0,80.0,3308.0,3188.0,120.0,1775.0,0.0
103,5,7.0,18,15,938.2,938.2,0.0,15707.1,15707.1,0.0,8800.0,8800.0,0.0,2580.0,2580.0,0.0,1120.0,0.0
103,5,11.0,7,13,1288.3,1288.3,0.0,44176.1,44176.1,0.0,11364.0,11364.0,0.0,9846.0,9846.0,0.0,3075.0,0.0
103,5,11.0,7,14,1829.9,1829.9,0.0,15528.5,15528.5,0.0,19380.0,19380.0,0.0,14908.0,14908.0,0.0,2309.0,0.0
103,5,11.0,7,15,4239.3,4038.7,200.6,54991.1,54991.1,0.0,17034.0,17034.0,0.0,5190.0,5190.0,0.0,5060.0,100000.0
103,5,15.0,16,13,1410.4,454.9,955.5,21198.799,20598.2,600.6,5410.0,5410.0,0.0,1835.0,1835.0,0.0,2570.0,546.0
103,5,15.0,16,15,1785.3,1546.5,238.8,14321.3,14216.2,105.1,6460.0,6460.0,0.0,5750.0,5550.0,200.0,8500.0,0.0
103,5,15.0,16,19,1523.6,1523.6,0.0,21196.8,21196.8,0.0,6958.0,6958.0,0.0,3845.0,3845.0,0.0,3955.0,0.0
103,5,19.0,2,13,1781.3,1704.9,76.4,26755.6,26643.9,111.7,9907.0,9907.0,0.0,3675.0,3675.0,0.0,6375.0,0.0
103,5,19.0,2,14,2559.3,2559.3,0.0,23759.1,23759.1,0.0,6039.0,6039.0,0.0,6815.0,6815.0,0.0,16775.0,0.0
103,5,19.0,2,15,2044.7999,2044.7999,0.0,32781.2,32781.2,0.0,9507.0,9507.0,0.0,3810.0,3810.0,0.0,1935.0,0.0
103,5,24.0,27,13,1533.7999,1327.6,206.2,25681.701,25412.3,269.4,6638.0,6638.0,0.0,3580.0,3580.0,0.0,1190.0,0.0
103,5,24.0,27,14,977.3,977.3,0.0,17702.2,17702.2,0.0,4196.0,4196.0,0.0,415.0,415.0,0.0,2800.0,0.0
103,5,24.0,27,15,1492.8,1492.8,0.0,22955.5,22955.5,0.0,11534.0,11534.0,0.0,11020.0,11020.0,0.0,47235.0,0.0
103,5,27.0,27,14,670.5,579.5,91.0,11628.5,11628.5,0.0,2588.0,2588.0,0.0,1810.0,1810.0,0.0,895.0,0.0
103,5,27.0,27,15,1549.0,904.4,644.6,16118.5,14167.4,1951.1,5534.0,5534.0,0.0,4250.0,4250.0,0.0,20830.0,0.0
103,5,27.0,27,23,917.7,917.7,0.0,16938.8,16938.8,0.0,4668.0,4668.0,0.0,3690.0,3690.0,0.0,877.0,0.0
103,7,1.0,21,13,969.39996,969.39996,0.0,13046.0,13046.0,0.0,4317.0,4317.0,0.0,2706.0,2706.0,0.0,650.0,0.0
103,7,1.0,21,15,1600.8,1600.8,0.0,17046.5,17046.5,0.0,3735.0,3735.0,0.0,3297.0,3297.0,0.0,2200.0,0.0
103,7,1.0,21,19,411.8,411.8,0.0,7461.1,7461.1,0.0,776.0,776.0,0.0,1170.0,1170.0,0.0,1250.0,20.0
103,7,7.0,3,13,1404.2,1318.7,85.5,18410.8,18410.8,0.0,8884.0,8884.0,0.0,3167.0,3167.0,0.0,3420.0,0.0
103,7,7.0,3,14,1348.3,1275.5,72.8,15760.101,15760.101,0.0,5065.0,5065.0,0.0,2108.0,2108.0,0.0,2600.0,10650.0
103,7,7.0,3,15,2790.5,1821.2,969.3,27937.6,27937.6,0.0,12592.0,12592.0,0.0,10332.0,10332.0,0.0,5625.0,0.0
103,7,13.0,18,13,942.7,942.7,0.0,12679.5,12679.5,0.0,3440.0,3440.0,0.0,2720.0,2720.0,0.0,1800.0,0.0
103,7,13.0,18,14,1185.8,1185.8,0.0,19999.2,19999.2,0.0,6681.0,6681.0,0.0,3565.0,3565.0,0.0,3630.0,0.0
103,7,13.0,18,15,881.0,881.0,0.0,16366.0,14736.0,1630.0,1780.0,1780.0,0.0,930.0,930.0,0.0,1760.0,300.0
103,9,3.0,8,13,920.8,920.8,0.0,8111.0,8111.0,0.0,3783.0,3783.0,0.0,465.0,465.0,0.0,1915.0,0.0
103,9,3.0,8,14,2038.8,1856.8,182.0,31909.9,29868.8,2041.1001,6294.0,6294.0,0.0,8880.0,8880.0,0.0,4575.0,80000.0
103,9,3.0,8,15,2321.3,2321.3,0.0,35080.6,35080.6,0.0,7806.0,7806.0,0.0,4150.0,4150.0,0.0,16225.0,200000.0
103,10,7.0,7,13,1263.4,1263.4,0.0,9616.2,9616.2,0.0,4811.0,4811.0,0.0,9730.0,9730.0,0.0,1018.0,0.0
103,10,7.0,7,14,1997.5,483.2,1514.3,6348.2,4498.9,1849.3,2096.0,1566.0,530.0,1810.0,490.0,1320.0,554.0,0.0
103,10,7.0,7,25,1183.4,1183.4,0.0,18888.701,18888.701,0.0,8768.0,8768.0,0.0,10580.0,10580.0,0.0,3785.0,0.0
103,10,39.0,1,13,4599.2,3483.5,1115.7,17594.7,17594.7,0.0,22512.0,22512.0,0.0,7930.0,7630.0,300.0,3200.0,0.0
103,10,39.0,1,14,2186.2,1863.4,322.8,12727.801,11940.9,786.89996,13634.0,13284.0,350.0,14410.0,12830.0,1580.0,2710.0,0.0
103,10,39.0,1,15,1820.9,1820.9,0.0,10453.2,10453.2,0.0,6920.0,6920.0,0.0,5020.0,5020.0,0.0,1620.0,350.0
103,11,5.0,13,14,944.3,944.3,0.0,16759.3,14757.3,2002.0,5563.0,5563.0,0.0,4460.0,4460.0,0.0,3296.0,13074.0
103,11,5.0,13,15,947.8,893.2,54.6,20187.998,18126.799,2061.2,2866.0,2866.0,0.0,2110.0,2110.0,0.0,2571.0,5000.0
103,11,5.0,13,19,795.9,368.2,427.7,8947.8,4705.4,4242.4,928.0,678.0,250.0,1000.0,1000.0,0.0,2300.0,0.0
103,11,7.0,3,13,2032.2999,1640.7,391.6,22570.4,14579.0,7991.4,5113.0,4973.0,140.0,7064.0,7009.0,55.0,3017.0,240.0
103,11,7.0,3,14,2590.5,1182.7,1407.8,13333.3,7475.3,5858.0,3882.0,3642.0,240.0,3999.0,2849.0,1150.0,7682.0,0.0
103,11,7.0,3,15,1393.7,1013.7,380.0,14016.199,6971.0,7045.1997,1968.0,1818.0,150.0,3567.0,3567.0,0.0,12960.0,1560.0
103,11,14.0,26,13,1417.6,1004.1,413.5,16682.8,16344.7,338.09998,6128.0,6128.0,0.0,6119.0,6119.0,0.0,4225.0,800.0
103,11,14.0,26,15,2076.7,1746.3,330.4,26012.6,22179.2,3833.4001,10412.0,10412.0,0.0,8480.0,8480.0,0.0,4258.0,0.0
103,11,14.0,26,19,2326.1,2326.1,0.0,13251.1,13251.1,0.0,2260.0,2260.0,0.0,2880.0,2880.0,0.0,6740.0,0.0
103,11,21.0,6,13,1453.7,1035.1,418.6,13228.6,8877.0,4351.6,3451.0,3251.0,200.0,1585.0,1585.0,0.0,2508.0,0.0
103,11,21.0,6,14,1185.9,985.7,200.2,9050.7,7471.8,1578.9,794.0,544.0,250.0,1377.0,1377.0,0.0,2148.0,0.0
103,11,21.0,6,20,608.9,172.0,436.9,4137.9,1767.2,2370.7,239.0,195.0,44.0,266.0,56.0,210.0,395.0,0.0
103,11,27.0,4,13,992.3,510.0,482.3,16334.301,10098.9,6235.4,2072.0,2072.0,0.0,2960.0,2960.0,0.0,3100.0,1200.0
103,11,27.0,4,15,1460.6,1146.7,313.9,16668.9,13097.1,3571.8,6804.0,6804.0,0.0,8243.0,8243.0,0.0,4645.0,500.0
103,11,27.0,4,19,1649.6,1515.9,133.7,13345.0,9706.5,3638.5,6278.0,6278.0,0.0,8905.0,8905.0,0.0,2861.0,840.0
103,11,35.0,7,13,1186.4,956.2,230.20001,12519.4,8098.5,4420.9,2140.0,2010.0,130.0,2450.0,2450.0,0.0,1375.0,80273.0
103,11,35.0,7,14,734.0,660.0,74.0,9780.0,6182.0,3598.0,1613.0,1493.0,120.0,2927.0,2927.0,0.0,2486.0,0.0
103,11,35.0,7,20,2003.3999,1351.7999,651.6,17381.5,9658.3,7723.1997,8564.0,8384.0,180.0,11949.0,11849.0,100.0,10533.0,63500.0
103,11,43.0,17,13,1658.2,1332.4,325.8,20504.3,12388.0,8116.3,2852.0,2802.0,50.0,4915.0,4915.0,0.0,2035.0,5000.0
103,11,43.0,17,14,1906.0,1906.0,0.0,21841.1,15289.1,6552.0,5285.0,5032.0,253.0,5660.0,5660.0,0.0,2759.0,2238.0
103,11,43.0,17,15,759.4,708.4,51.0,13396.5,12650.3,746.2,1456.0,1456.0,0.0,1554.0,1554.0,0.0,659.0,0.0
103,11,51.0,8,13,1622.7999,1381.6,241.2,7204.0,5436.8003,1767.2,2088.0,2088.0,0.0,2000.0,2000.0,0.0,3558.0,0.0
103,11,51.0,8,14,1309.8,455.1,854.7,6280.1,2798.0,3482.1,1688.0,1488.0,200.0,1065.0,565.0,500.0,1612.0,3000.0
103,11,51.0,8,15,2588.8,2272.1,316.7,35406.8,28058.5,7348.3,5116.0,5116.0,0.0,3655.0,3655.0,0.0,4830.0,26000.0
103,11,57.0,17,13,1574.0,1405.6,168.4,15186.1,10135.6,5050.5,5403.0,5293.0,110.0,4120.0,4120.0,0.0,5105.0,25000.0
103,11,57.0,17,14,846.4,141.0,705.4,5808.9,2177.9,3631.0,695.0,465.0,230.0,382.0,200.0,182.0,749.0,0.0
103,11,57.0,17,15,1195.3999,899.6,295.8,13712.899,12202.3,1510.6,5139.0,5139.0,0.0,2687.0,2687.0,0.0,3072.0,0.0
103,11,63.0,7,13,2747.0,1410.2,1336.7999,30880.701,23269.3,7611.4,9014.0,9014.0,0.0,5115.0,5085.0,30.0,10073.0,3460.0
103,11,63.0,7,15,1431.6,1322.4,109.2,14986.4,12893.4,2093.0,1780.0,1660.0,120.0,2295.0,2295.0,0.0,2365.0,11000.0
103,11,63.0,7,19,813.6,486.0,327.6,9806.699,7226.8,2579.9,1041.0,1041.0,0.0,1215.0,1200.0,15.0,2150.0,0.0
103,11,71.0,14,13,909.6,718.5,191.1,14350.6,8184.4,6166.1997,3010.0,2840.0,170.0,1872.0,1872.0,0.0,1454.0,33.0
103,11,71.0,14,14,2798.4,1876.8,921.6,9933.8,9719.0,214.8,1451.0,1451.0,0.0,1650.0,1500.0,150.0,9014.0,0.0
103,11,71.0,14,15,3508.6,1646.4,1862.2,30442.3,25504.8,4937.5,10542.0,10542.0,0.0,6150.0,6150.0,0.0,3614.0,82279.0
103,13,1.0,11,13,1448.8,1448.8,0.0,23788.3,23788.3,0.0,5598.0,5598.0,0.0,5990.0,5990.0,0.0,1170.0,0.0
103,13,1.0,11,14,2108.6,1822.1,286.5,33412.2,33412.2,0.0,14861.0,14861.0,0.0,12105.0,12105.0,0.0,4040.0,40000.0
103,13,1.0,11,15,1648.1,1648.1,0.0,25345.6,23707.6,1638.0,9094.0,9094.0,0.0,2540.0,2540.0,0.0,4202.0,0.0
103,13,7.0,12,14,1112.6,1112.6,0.0,10220.9,7638.6,2582.3,5422.0,5122.0,300.0,4276.0,4276.0,0.0,20270.0,0.0
