tinh,huyen,xa,m5tt,m5c24,m5c25,m5c26,m5c27,m5c28a,m5c28b,m5c29,m5c30a,m5c30b
507,05,33,3.0,2.0,-2.0,,,,,,,
507,05,33,4.0,2.0,0.5,,,,,,,
507,05,33,5.0,2.0,0.5,,,,,,,
507,05,33,6.0,2.0,5.0,2.0,2.0,,,,0.0,15.0
507,05,33,7.0,,5.0,2.0,2.0,,,,0.0,15.0
507,05,33,8.0,,95.0,1.0,1.0,30.0,3.0,25.0,2.0,45.0
507,05,33,9.0,,260.0,1.0,1.0,20.0,3.0,75.0,7.0,0.0
507,07,11,1.0,1.0,,,,,,,,
507,07,11,2.0,2.0,10.0,6.0,,,,,1.0,0.0
507,07,11,3.0,2.0,-2.0,,,,,,,
507,07,11,4.0,2.0,2.0,2.0,2.0,,,,0.0,5.0
507,07,11,5.0,2.0,3.0,2.0,2.0,,,,0.0,10.0
507,07,11,6.0,2.0,3.0,2.0,2.0,,,,0.0,10.0
507,07,11,7.0,,7.0,2.0,2.0,,,,0.0,20.0
507,07,11,8.0,,107.0,1.0,1.0,2.0,3.0,35.0,2.0,10.0
507,07,11,9.0,,350.0,1.0,1.0,6.0,2.0,70.0,6.0,30.0
507,07,15,1.0,2.0,3.0,6.0,,,,,0.0,20.0
507,07,15,2.0,2.0,1.0,6.0,,,,,0.0,8.0
507,07,15,3.0,2.0,-2.0,,,,,,,
507,07,15,4.0,2.0,0.5,,,,,,,
507,07,15,5.0,2.0,3.0,2.0,2.0,,,,0.0,10.0
507,07,15,6.0,2.0,3.0,2.0,2.0,,,,0.0,10.0
507,07,15,7.0,,2.0,2.0,2.0,,,,0.0,8.0
507,07,15,8.0,,100.0,1.0,1.0,4.0,3.0,30.0,2.0,0.0
507,07,15,9.0,,350.0,1.0,1.0,6.0,2.0,70.0,6.0,20.0
507,07,24,1.0,2.0,10.0,2.0,2.0,,,,0.0,25.0
507,07,24,2.0,2.0,3.0,6.0,,,,,0.0,10.0
507,07,24,3.0,2.0,-2.0,,,,,,,
507,07,24,4.0,2.0,5.0,2.0,2.0,,,,0.0,15.0
507,07,24,5.0,2.0,10.0,2.0,2.0,,,,0.0,25.0
507,07,24,6.0,2.0,10.0,2.0,2.0,,,,0.0,25.0
507,07,24,7.0,,10.0,2.0,2.0,,,,0.0,25.0
507,07,24,8.0,,110.0,1.0,1.0,2.0,3.0,30.0,1.0,50.0
507,07,24,9.0,,360.0,1.0,1.0,6.0,2.0,70.0,6.0,30.0
507,09,05,1.0,2.0,22.0,1.0,1.0,2.0,3.0,20.0,1.0,0.0
507,09,05,2.0,2.0,3.0,6.0,,,,,0.0,15.0
507,09,05,3.0,2.0,-2.0,,,,,,,
507,09,05,4.0,2.0,5.0,6.0,,,,,0.0,25.0
507,09,05,5.0,2.0,5.0,6.0,,,,,0.0,25.0
507,09,05,6.0,2.0,7.0,2.0,2.0,,,,0.0,35.0
507,09,05,7.0,,17.0,2.0,2.0,,,,0.0,35.0
507,09,05,8.0,,80.0,1.0,1.0,1.0,3.0,30.0,2.0,30.0
507,09,05,9.0,,230.0,1.0,1.0,1.0,3.0,60.0,6.0,0.0
507,09,17,1.0,2.0,3.0,2.0,2.0,,,,0.0,10.0
507,09,17,2.0,2.0,2.0,2.0,2.0,,,,0.0,8.0
507,09,17,3.0,2.0,-2.0,,,,,,,
507,09,17,4.0,2.0,2.0,2.0,2.0,,,,0.0,8.0
507,09,17,5.0,2.0,4.0,2.0,2.0,,,,0.0,15.0
507,09,17,6.0,2.0,4.0,2.0,2.0,,,,0.0,15.0
507,09,17,7.0,,3.0,2.0,2.0,,,,0.0,10.0
507,09,17,8.0,,63.0,2.0,1.0,1.0,2.0,20.0,1.0,10.0
507,09,17,9.0,,250.0,1.0,1.0,50.0,3.0,60.0,4.0,0.0
507,09,23,1.0,2.0,2.0,2.0,2.0,,,,0.0,5.0
507,09,23,2.0,2.0,8.0,2.0,2.0,,,,0.0,20.0
507,09,23,3.0,2.0,-2.0,,,,,,,
507,09,23,4.0,2.0,2.5,2.0,2.0,,,,0.0,10.0
507,09,23,5.0,2.0,2.5,2.0,2.0,,,,0.0,10.0
507,09,23,6.0,2.0,18.0,2.0,2.0,,,,0.0,40.0
507,09,23,7.0,,18.0,2.0,2.0,,,,0.0,40.0
507,09,23,8.0,,70.0,2.0,2.0,,,,2.0,0.0
507,09,23,9.0,,269.0,1.0,1.0,2.0,2.0,70.0,6.0,30.0
507,09,27,1.0,2.0,2.0,2.0,2.0,,,,0.0,5.0
507,09,27,2.0,2.0,2.0,2.0,2.0,,,,0.0,5.0
507,09,27,3.0,2.0,-2.0,,,,,,,
507,09,27,4.0,2.0,1.5,2.0,2.0,,,,0.0,5.0
507,09,27,5.0,2.0,2.0,2.0,2.0,,,,0.0,5.0
507,09,27,6.0,2.0,2.0,2.0,2.0,,,,0.0,5.0
507,09,27,7.0,,2.0,2.0,2.0,,,,0.0,5.0
507,09,27,8.0,,60.0,1.0,1.0,50.0,3.0,20.0,2.0,0.0
507,09,27,9.0,,310.0,1.0,1.0,60.0,3.0,60.0,4.0,20.0
507,09,31,1.0,2.0,11.0,2.0,2.0,,,,0.0,30.0
507,09,31,2.0,2.0,3.0,6.0,,,,,0.0,15.0
507,09,31,3.0,2.0,-2.0,,,,,,,
507,09,31,4.0,2.0,3.0,2.0,2.0,,,,0.0,15.0
507,09,31,5.0,2.0,11.0,2.0,2.0,,,,0.0,30.0
507,09,31,6.0,2.0,11.0,2.0,2.0,,,,0.0,30.0
507,09,31,7.0,,11.0,2.0,2.0,,,,0.0,30.0
507,09,31,8.0,,65.0,2.0,1.0,1.0,3.0,20.0,2.0,0.0
507,09,31,9.0,,320.0,1.0,1.0,1.0,3.0,70.0,4.0,30.0
507,11,09,1.0,2.0,5.0,2.0,2.0,,,,0.0,10.0
507,11,09,2.0,1.0,,,,,,,,
507,11,09,3.0,2.0,-2.0,,,,,,,
507,11,09,4.0,1.0,,,,,,,,
507,11,09,5.0,1.0,,,,,,,,
507,11,09,6.0,2.0,5.0,2.0,2.0,,,,0.0,10.0
507,11,09,7.0,,4.0,2.0,2.0,,,,0.0,10.0
507,11,09,8.0,,80.0,1.0,1.0,4.0,3.0,30.0,3.0,0.0
507,11,09,9.0,,320.0,1.0,1.0,1.0,4.0,100.0,7.0,0.0
507,13,05,1.0,2.0,2.0,6.0,,,,,0.0,10.0
507,13,05,2.0,1.0,,,,,,,,
507,13,05,3.0,2.0,-2.0,,,,,,,
507,13,05,4.0,1.0,,,,,,,,
507,13,05,5.0,1.0,,,,,,,,
507,13,05,6.0,2.0,15.0,2.0,2.0,,,,0.0,20.0
507,13,05,7.0,,15.0,2.0,2.0,,,,0.0,20.0
507,13,05,8.0,,55.0,1.0,1.0,10.0,2.0,15.0,1.0,10.0
507,13,05,9.0,,315.0,1.0,1.0,10.0,2.0,70.0,6.0,0.0
507,13,09,1.0,2.0,3.0,6.0,,,,,0.0,15.0
507,13,09,2.0,1.0,,,,,,,,
507,13,09,3.0,2.0,-1.0,,,,,,,
507,13,09,4.0,1.0,,,,,,,,
507,13,09,5.0,1.0,,,,,,,,
507,13,09,6.0,2.0,30.0,1.0,1.0,5.0,2.0,10.0,1.0,0.0
507,13,09,7.0,,30.0,1.0,1.0,5.0,2.0,10.0,1.0,0.0
507,13,09,8.0,,70.0,1.0,1.0,5.0,2.0,18.0,2.0,10.0
507,13,09,9.0,,330.0,1.0,1.0,5.0,2.0,80.0,7.0,0.0
507,13,13,1.0,2.0,7.0,2.0,2.0,,,,0.0,20.0
507,13,13,2.0,1.0,,,,,,,,
507,13,13,3.0,2.0,-2.0,,,,,,,
507,13,13,4.0,2.0,2.0,2.0,2.0,,,,0.0,5.0
507,13,13,5.0,2.0,2.0,2.0,2.0,,,,0.0,5.0
507,13,13,6.0,2.0,7.0,2.0,2.0,,,,0.0,25.0
507,13,13,7.0,,7.0,2.0,2.0,,,,0.0,25.0
507,13,13,8.0,,40.0,1.0,1.0,5.0,2.0,8.0,1.0,10.0
507,13,13,9.0,,250.0,1.0,1.0,5.0,2.0,70.0,5.0,0.0
507,13,21,1.0,2.0,2.0,6.0,,,,,0.0,15.0
507,13,21,2.0,2.0,2.0,6.0,,,,,0.0,15.0
507,13,21,3.0,2.0,-2.0,,,,,,,
507,13,21,4.0,2.0,2.0,2.0,2.0,,,,0.0,3.0
507,13,21,5.0,2.0,2.0,2.0,2.0,,,,0.0,3.0
507,13,21,6.0,2.0,2.0,2.0,2.0,,,,0.0,3.0
507,13,21,7.0,,2.0,2.0,2.0,,,,0.0,3.0
507,13,21,8.0,,37.0,1.0,1.0,10.0,2.0,16.0,1.0,10.0
507,13,21,9.0,,300.0,1.0,1.0,10.0,2.0,80.0,6.0,0.0
507,13,27,1.0,2.0,6.0,2.0,2.0,,,,0.0,10.0
507,13,27,2.0,1.0,,,,,,,,
507,13,27,3.0,2.0,-2.0,,,,,,,
507,13,27,4.0,1.0,,,,,,,,
507,13,27,5.0,1.0,,,,,,,,
507,13,27,6.0,2.0,6.0,2.0,2.0,,,,0.0,10.0
507,13,27,7.0,,6.0,2.0,2.0,,,,0.0,10.0
507,13,27,8.0,,40.0,1.0,1.0,4.0,2.0,12.0,1.0,10.0
507,13,27,9.0,,300.0,1.0,1.0,4.0,2.0,60.0,5.0,0.0
507,13,29,1.0,2.0,5.0,2.0,2.0,,,,0.0,15.0
507,13,29,2.0,1.0,,,,,,,,
507,13,29,3.0,2.0,-2.0,,,,,,,
507,13,29,4.0,2.0,2.0,2.0,2.0,,,,0.0,15.0
507,13,29,5.0,2.0,2.0,2.0,2.0,,,,0.0,15.0
507,13,29,6.0,2.0,5.0,2.0,2.0,,,,0.0,15.0
507,13,29,7.0,,5.0,2.0,2.0,,,,0.0,15.0
507,13,29,8.0,,34.0,1.0,1.0,50.0,3.0,16.0,1.0,10.0
507,13,29,9.0,,300.0,1.0,1.0,60.0,3.0,80.0,6.0,0.0
507,15,03,1.0,2.0,9.0,2.0,2.0,,,,0.0,15.0
507,15,03,2.0,2.0,2.0,2.0,2.0,,,,0.0,7.0
507,15,03,3.0,2.0,-2.0,,,,,,,
507,15,03,4.0,2.0,3.0,2.0,2.0,,,,0.0,10.0
507,15,03,5.0,2.0,9.0,2.0,2.0,,,,0.0,20.0
507,15,03,6.0,2.0,9.0,2.0,2.0,,,,0.0,20.0
507,15,03,7.0,,9.0,2.0,2.0,,,,0.0,20.0
507,15,03,8.0,,54.0,2.0,2.0,,,,1.0,20.0
507,15,03,9.0,,289.0,1.0,1.0,7.0,3.0,80.0,6.0,30.0
507,15,15,1.0,2.0,1.5,6.0,,,,,0.0,10.0
507,15,15,2.0,2.0,1.5,6.0,,,,,0.0,10.0
507,15,15,3.0,2.0,-2.0,,,,,,,
507,15,15,4.0,2.0,2.0,2.0,2.0,,,,0.0,5.0
507,15,15,5.0,2.0,2.0,2.0,2.0,,,,0.0,5.0
507,15,15,6.0,2.0,8.5,2.0,2.0,,,,0.0,20.0
507,15,15,7.0,,8.5,2.0,2.0,,,,0.0,20.0
507,15,15,8.0,,45.0,2.0,2.0,,,,1.0,25.0
507,15,15,9.0,,286.0,1.0,1.0,2.0,3.0,80.0,5.0,30.0
507,15,21,1.0,2.0,11.5,2.0,2.0,,,,0.0,40.0
507,15,21,2.0,2.0,1.5,2.0,2.0,,,,0.0,10.0
507,15,21,3.0,2.0,-2.0,,,,,,,
507,15,21,4.0,2.0,1.5,2.0,2.0,,,,0.0,10.0
507,15,21,5.0,2.0,1.5,2.0,2.0,,,,0.0,10.0
507,15,21,6.0,2.0,12.0,2.0,2.0,,,,0.0,42.0
507,15,21,7.0,,11.5,2.0,2.0,,,,0.0,40.0
507,15,21,8.0,,39.0,2.0,2.0,,,,1.0,0.0
507,15,21,9.0,,280.0,1.0,1.0,5.0,3.0,80.0,6.0,0.0
507,15,23,1.0,2.0,15.0,2.0,2.0,,,,0.0,30.0
507,15,23,2.0,2.0,-2.0,,,,,,,
507,15,23,3.0,2.0,-2.0,,,,,,,
507,15,23,4.0,1.0,,,,,,,,
507,15,23,5.0,1.0,,,,,,,,
507,15,23,6.0,2.0,14.5,2.0,2.0,,,,0.0,30.0
507,15,23,7.0,,15.0,2.0,2.0,,,,0.0,30.0
507,15,23,8.0,,58.0,1.0,1.0,10.0,3.0,14.0,1.0,30.0
507,15,23,9.0,,280.0,1.0,1.0,7.0,3.0,80.0,8.0,0.0
507,15,29,1.0,2.0,1.0,6.0,,,,,0.0,5.0
507,15,29,2.0,2.0,3.0,2.0,2.0,,,,0.0,4.0
507,15,29,3.0,2.0,-2.0,,,,,,,
507,15,29,4.0,2.0,2.0,2.0,2.0,,,,0.0,4.0
507,15,29,5.0,2.0,2.0,2.0,2.0,,,,0.0,4.0
507,15,29,6.0,2.0,10.0,2.0,2.0,,,,0.0,20.0
507,15,29,7.0,,10.0,2.0,2.0,,,,0.0,20.0
507,15,29,8.0,,32.0,1.0,1.0,16.0,3.0,16.0,1.0,0.0
507,15,29,9.0,,320.0,1.0,1.0,8.0,3.0,80.0,5.0,0.0
507,17,07,1.0,2.0,1.5,6.0,,,,,0.0,25.0
507,17,07,2.0,2.0,1.5,6.0,,,,,0.0,25.0
507,17,07,3.0,2.0,-2.0,,,,,,,
507,17,07,4.0,2.0,3.0,2.0,2.0,,,,0.0,3.0
507,17,07,5.0,2.0,3.0,2.0,2.0,,,,0.0,3.0
507,17,07,6.0,2.0,10.0,2.0,2.0,,,,0.0,25.0
507,17,07,7.0,,10.0,2.0,2.0,,,,0.0,25.0
507,17,07,8.0,,31.0,2.0,2.0,,,,1.0,0.0
507,17,07,9.0,,285.0,1.0,1.0,5.0,3.0,80.0,4.0,50.0
507,17,11,1.0,2.0,1.5,6.0,,,,,0.0,20.0
507,17,11,2.0,2.0,1.5,6.0,,,,,0.0,20.0
507,17,11,3.0,2.0,-2.0,,,,,,,
507,17,11,4.0,2.0,1.5,6.0,,,,,0.0,20.0
507,17,11,5.0,2.0,1.5,6.0,,,,,0.0,20.0
507,17,11,6.0,2.0,1.5,6.0,,,,,0.0,20.0
507,17,11,7.0,,10.0,2.0,2.0,,,,0.0,20.0
507,17,11,8.0,,42.0,2.0,2.0,,,,1.0,10.0
507,17,11,9.0,,290.0,1.0,1.0,2.0,3.0,50.0,5.0,30.0
507,17,15,1.0,2.0,4.0,6.0,,,,,0.0,15.0
507,17,15,2.0,2.0,4.0,6.0,,,,,0.0,15.0
507,17,15,3.0,2.0,-2.0,,,,,,,
507,17,15,4.0,1.0,,,,,,,,
507,17,15,5.0,1.0,,,,,,,,
507,17,15,6.0,2.0,5.0,2.0,2.0,,,,0.0,10.0
507,17,15,7.0,,5.0,2.0,2.0,,,,0.0,10.0
507,17,15,8.0,,38.0,2.0,2.0,,,,1.0,0.0
507,17,15,9.0,,300.0,1.0,1.0,50.0,3.0,70.0,6.0,0.0
507,17,21,1.0,2.0,4.0,6.0,,,,,0.0,20.0
507,17,21,2.0,2.0,4.0,6.0,,,,,0.0,20.0
507,17,21,3.0,2.0,4.0,6.0,,,,,0.0,20.0
507,17,21,4.0,2.0,4.0,6.0,,,,,0.0,20.0
507,17,21,5.0,2.0,4.0,6.0,,,,,0.0,20.0
507,17,21,6.0,2.0,4.0,6.0,,,,,0.0,20.0
507,17,21,7.0,,4.0,6.0,,,,,0.0,20.0
507,17,21,8.0,,30.0,1.0,1.0,60.0,3.0,6.0,0.0,30.0
507,17,21,9.0,,290.0,1.0,1.0,4.0,3.0,60.0,5.0,0.0
507,17,25,1.0,2.0,2.5,6.0,,,,,0.0,20.0
507,17,25,2.0,2.0,2.5,6.0,,,,,0.0,20.0
507,17,25,3.0,2.0,-2.0,,,,,,,
507,17,25,4.0,2.0,1.5,6.0,,,,,0.0,15.0
507,17,25,5.0,2.0,1.5,6.0,,,,,0.0,15.0
507,17,25,6.0,2.0,2.5,2.0,2.0,,,,0.0,5.0
507,17,25,7.0,,2.5,2.0,2.0,,,,0.0,5.0
507,17,25,8.0,,28.0,2.0,2.0,,,,0.0,50.0
507,17,25,9.0,,282.0,1.0,1.0,16.0,3.0,70.0,5.0,20.0
507,17,29,1.0,2.0,3.0,6.0,,,,,0.0,20.0
507,17,29,2.0,2.0,3.0,6.0,,,,,0.0,20.0
507,17,29,3.0,2.0,-2.0,,,,,,,
507,17,29,4.0,2.0,3.0,6.0,,,,,0.0,20.0
507,17,29,5.0,2.0,3.0,6.0,,,,,0.0,20.0
507,17,29,6.0,2.0,18.0,2.0,2.0,,,,0.0,45.0
507,17,29,7.0,,18.0,2.0,2.0,,,,0.0,45.0
507,17,29,8.0,,35.0,2.0,2.0,,,,1.0,0.0
507,17,29,9.0,,330.0,1.0,1.0,18.0,2.0,80.0,6.0,0.0
507,19,09,1.0,1.0,,,,,,,,
507,19,09,2.0,1.0,,,,,,,,
507,19,09,3.0,2.0,-2.0,,,,,,,
507,19,09,4.0,2.0,0.1,,,,,,,
507,19,09,5.0,1.0,,,,,,,,
507,19,09,6.0,1.0,,,,,,,,
507,19,09,7.0,,12.0,2.0,2.0,,,,0.0,40.0
507,19,09,8.0,,25.0,2.0,2.0,,,,1.0,0.0
507,19,09,9.0,,330.0,1.0,1.0,10.0,3.0,80.0,8.0,0.0
507,19,11,1.0,1.0,,,,,,,,
507,19,11,2.0,1.0,,,,,,,,
507,19,11,3.0,2.0,-2.0,,,,,,,
507,19,11,4.0,1.0,,,,,,,,
507,19,11,5.0,1.0,,,,,,,,
507,19,11,6.0,2.0,3.0,2.0,2.0,,,,0.0,10.0
507,19,11,7.0,,3.0,2.0,2.0,,,,0.0,10.0
507,19,11,8.0,,20.0,2.0,2.0,,,,0.0,40.0
507,19,11,9.0,,280.0,1.0,1.0,15.0,3.0,200.0,6.0,30.0
507,19,15,1.0,2.0,1.0,6.0,,,,,0.0,10.0
507,19,15,2.0,2.0,1.0,6.0,,,,,0.0,10.0
507,19,15,3.0,2.0,-2.0,,,,,,,
507,19,15,4.0,2.0,1.0,6.0,,,,,0.0,10.0
507,19,15,5.0,2.0,1.0,6.0,,,,,0.0,10.0
507,19,15,6.0,2.0,1.0,2.0,2.0,,,,0.0,5.0
507,19,15,7.0,,6.0,2.0,2.0,,,,0.0,15.0
507,19,15,8.0,,18.0,2.0,2.0,,,,0.0,30.0
507,19,15,9.0,,330.0,1.0,1.0,10.0,3.0,80.0,6.0,0.0
507,19,17,1.0,1.0,,,,,,,,
507,19,17,2.0,2.0,2.0,2.0,2.0,,,,0.0,3.0
507,19,17,3.0,2.0,-2.0,,,,,,,
507,19,17,4.0,2.0,2.0,2.0,2.0,,,,0.0,3.0
507,19,17,5.0,2.0,2.0,2.0,2.0,,,,0.0,3.0
507,19,17,6.0,2.0,6.0,2.0,2.0,,,,0.0,10.0
507,19,17,7.0,,2.0,2.0,2.0,,,,0.0,3.0
507,19,17,8.0,,12.0,2.0,2.0,,,,0.0,30.0
507,19,17,9.0,,310.0,1.0,1.0,2.0,2.0,90.0,6.0,0.0
507,19,23,1.0,1.0,,,,,,,,
507,19,23,2.0,2.0,6.0,2.0,2.0,,,,0.0,20.0
507,19,23,3.0,2.0,-2.0,,,,,,,
507,19,23,4.0,2.0,3.0,2.0,2.0,,,,0.0,10.0
507,19,23,5.0,2.0,3.0,2.0,2.0,,,,0.0,10.0
507,19,23,6.0,2.0,6.0,2.0,2.0,,,,0.0,15.0
507,19,23,7.0,,6.0,2.0,2.0,,,,0.0,20.0
507,19,23,8.0,,13.0,2.0,2.0,,,,0.0,36.0
507,19,23,9.0,,320.0,1.0,1.0,10.0,3.0,120.0,7.0,0.0
507,19,27,1.0,1.0,,,,,,,,
507,19,27,2.0,2.0,4.0,2.0,2.0,,,,0.0,15.0
507,19,27,3.0,2.0,-2.0,,,,,,,
507,19,27,4.0,1.0,,,,,,,,
507,19,27,5.0,1.0,,,,,,,,
507,19,27,6.0,2.0,3.0,2.0,2.0,,,,0.0,10.0
507,19,27,7.0,,8.0,2.0,2.0,,,,0.0,20.0
507,19,27,8.0,,27.0,2.0,2.0,,,,1.0,0.0
507,19,27,9.0,,375.0,1.0,1.0,50.0,3.0,90.0,6.0,0.0
509,01,29,1.0,2.0,1.0,2.0,2.0,,,,0.0,3.0
509,01,29,2.0,2.0,1.0,2.0,2.0,,,,0.0,3.0
509,01,29,3.0,2.0,2.0,2.0,2.0,,,,0.0,5.0
509,01,29,4.0,1.0,,,,,,,,
509,01,29,5.0,2.0,0.5,,,,,,,
509,01,29,6.0,2.0,2.0,2.0,2.0,,,,0.0,5.0
509,01,29,7.0,,1.0,2.0,2.0,,,,0.0,3.0
509,01,29,8.0,,1.0,2.0,2.0,,,,0.0,3.0
509,01,29,9.0,,450.0,1.0,1.0,2.0,3.0,120.0,10.0,0.0
509,01,31,1.0,1.0,,,,,,,,
509,01,31,2.0,2.0,0.5,,,,,,,
509,01,31,3.0,1.0,,,,,,,,
509,01,31,4.0,1.0,,,,,,,,
509,01,31,5.0,2.0,1.5,2.0,2.0,,,,0.0,5.0
509,01,31,6.0,2.0,7.0,2.0,2.0,,,,0.0,15.0
509,01,31,7.0,,6.0,2.0,2.0,,,,0.0,10.0
509,01,31,8.0,,6.0,2.0,2.0,,,,0.0,10.0
509,01,31,9.0,,450.0,1.0,1.0,2.0,3.0,120.0,10.0,0.0
509,03,11,1.0,2.0,25.0,2.0,2.0,,,,0.0,45.0
509,03,11,2.0,1.0,,,,,,,,
509,03,11,3.0,2.0,25.0,2.0,2.0,,,,0.0,45.0
509,03,11,4.0,2.0,2.0,2.0,2.0,,,,0.0,5.0
509,03,11,5.0,2.0,2.0,2.0,2.0,,,,0.0,5.0
509,03,11,6.0,2.0,12.0,2.0,2.0,,,,0.0,20.0
509,03,11,7.0,,25.0,2.0,2.0,,,,0.0,45.0
509,03,11,8.0,,72.0,1.0,1.0,1.0,3.0,20.0,2.0,0.0
509,03,11,9.0,,450.0,1.0,1.0,3.0,3.0,120.0,10.0,30.0
509,03,21,1.0,2.0,20.0,2.0,2.0,,,,0.0,40.0
509,03,21,2.0,2.0,4.0,2.0,2.0,,,,0.0,10.0
509,03,21,3.0,2.0,20.0,2.0,2.0,,,,0.0,40.0
509,03,21,4.0,2.0,4.0,2.0,2.0,,,,0.0,10.0
509,03,21,5.0,2.0,4.0,2.0,2.0,,,,0.0,10.0
509,03,21,6.0,2.0,4.0,2.0,2.0,,,,0.0,10.0
509,03,21,7.0,,20.0,2.0,2.0,,,,0.0,40.0
509,03,21,8.0,,70.0,2.0,2.0,,,,2.0,0.0
509,03,21,9.0,,415.0,1.0,1.0,3.0,3.0,120.0,10.0,30.0
509,05,03,1.0,1.0,,,,,,,,
509,05,03,2.0,1.0,,,,,,,,
509,05,03,3.0,1.0,,,,,,,,
509,05,03,4.0,1.0,,,,,,,,
509,05,03,5.0,1.0,,,,,,,,
509,05,03,6.0,2.0,8.0,2.0,2.0,,,,0.0,10.0
509,05,03,7.0,,25.0,2.0,2.0,,,,0.0,30.0
509,05,03,8.0,,80.0,1.0,1.0,10.0,3.0,20.0,2.0,0.0
509,05,03,9.0,,400.0,1.0,1.0,10.0,3.0,80.0,5.0,0.0
509,05,11,1.0,2.0,1.0,6.0,,,,,0.0,10.0
509,05,11,2.0,2.0,1.0,6.0,,,,,0.0,10.0
509,05,11,3.0,2.0,14.0,2.0,2.0,,,,0.0,25.0
509,05,11,4.0,2.0,1.0,2.0,2.0,,,,0.0,5.0
509,05,11,5.0,2.0,1.0,2.0,2.0,,,,0.0,5.0
509,05,11,6.0,2.0,14.0,2.0,2.0,,,,0.0,25.0
509,05,11,7.0,,14.0,2.0,2.0,,,,0.0,25.0
509,05,11,8.0,,70.0,1.0,1.0,10.0,3.0,20.0,1.0,40.0
509,05,11,9.0,,415.0,1.0,1.0,10.0,3.0,80.0,5.0,15.0
509,05,17,1.0,2.0,2.0,2.0,2.0,,,,0.0,3.0
509,05,17,2.0,2.0,2.0,2.0,2.0,,,,0.0,3.0
509,05,17,3.0,2.0,7.0,2.0,2.0,,,,0.0,10.0
509,05,17,4.0,2.0,2.0,2.0,2.0,,,,0.0,3.0
509,05,17,5.0,2.0,2.0,2.0,2.0,,,,0.0,3.0
509,05,17,6.0,2.0,7.0,2.0,2.0,,,,0.0,10.0
509,05,17,7.0,,7.0,2.0,2.0,,,,0.0,10.0
509,05,17,8.0,,50.0,1.0,1.0,10.0,3.0,20.0,1.0,0.0
509,05,17,9.0,,360.0,1.0,1.0,10.0,3.0,90.0,6.0,0.0
509,07,05,1.0,1.0,,,,,,,,
509,07,05,2.0,2.0,1.5,2.0,2.0,,,,0.0,5.0
509,07,05,3.0,2.0,5.0,2.0,2.0,,,,0.0,15.0
509,07,05,4.0,2.0,2.0,2.0,2.0,,,,0.0,10.0
509,07,05,5.0,2.0,0.8,,,,,,,
509,07,05,6.0,2.0,5.0,2.0,2.0,,,,0.0,30.0
509,07,05,7.0,,5.0,2.0,2.0,,,,0.0,30.0
509,07,05,8.0,,25.0,2.0,2.0,,,,0.0,50.0
509,07,05,9.0,,400.0,1.0,1.0,3.0,3.0,100.0,10.0,30.0
509,07,09,1.0,1.0,,,,,,,,
509,07,09,2.0,1.0,,,,,,,,
509,07,09,3.0,2.0,3.0,2.0,2.0,,,,0.0,15.0
509,07,09,4.0,2.0,3.5,2.0,2.0,,,,0.0,15.0
509,07,09,5.0,2.0,3.5,2.0,2.0,,,,0.0,15.0
509,07,09,6.0,2.0,4.5,2.0,2.0,,,,0.0,20.0
509,07,09,7.0,,5.0,2.0,2.0,,,,0.0,20.0
509,07,09,8.0,,35.0,2.0,2.0,,,,0.0,50.0
509,07,09,9.0,,400.0,1.0,1.0,12.0,3.0,100.0,10.0,30.0
509,07,15,1.0,2.0,12.0,2.0,2.0,,,,0.0,20.0
509,07,15,2.0,2.0,1.0,2.0,2.0,,,,0.0,5.0
509,07,15,3.0,2.0,12.0,2.0,2.0,,,,0.0,20.0
509,07,15,4.0,2.0,1.0,2.0,2.0,,,,0.0,5.0
509,07,15,5.0,2.0,1.0,2.0,2.0,,,,0.0,5.0
509,07,15,6.0,2.0,15.0,2.0,2.0,,,,0.0,20.0
509,07,15,7.0,,15.0,2.0,2.0,,,,0.0,20.0
509,07,15,8.0,,45.0,2.0,2.0,,,,1.0,0.0
509,07,15,9.0,,470.0,1.0,1.0,1.0,2.0,80.0,10.0,30.0
509,07,23,1.0,1.0,,,,,,,,
509,07,23,2.0,2.0,3.0,2.0,2.0,,,,0.0,10.0
509,07,23,3.0,2.0,3.0,2.0,2.0,,,,0.0,10.0
509,07,23,4.0,2.0,2.0,2.0,2.0,,,,0.0,10.0
509,07,23,5.0,2.0,2.0,2.0,2.0,,,,0.0,10.0
509,07,23,6.0,2.0,12.0,2.0,2.0,,,,0.0,10.0
509,07,23,7.0,,20.0,2.0,2.0,,,,0.0,30.0
509,07,23,8.0,,24.0,1.0,1.0,1.0,3.0,10.0,0.0,45.0
509,07,23,9.0,,450.0,1.0,1.0,1.0,2.0,100.0,8.0,30.0
509,07,27,1.0,2.0,0.4,,,,,,,
509,07,27,2.0,2.0,0.4,,,,,,,
509,07,27,3.0,2.0,0.4,,,,,,,
509,07,27,4.0,2.0,1.0,2.0,2.0,,,,0.0,5.0
509,07,27,5.0,2.0,0.8,,,,,,,
509,07,27,6.0,2.0,6.0,2.0,2.0,,,,0.0,10.0
509,07,27,7.0,,15.0,2.0,2.0,,,,0.0,15.0
509,07,27,8.0,,18.0,2.0,2.0,,,,0.0,30.0
509,07,27,9.0,,450.0,1.0,1.0,1.0,2.0,80.0,10.0,30.0
509,07,33,1.0,2.0,3.0,6.0,,,,,0.0,10.0
509,07,33,2.0,2.0,3.0,6.0,,,,,0.0,10.0
509,07,33,3.0,2.0,8.0,2.0,2.0,,,,0.0,15.0
