tinh,huyen,xa,diaban,hoso,m8c1a,m8c1b,m8c1c,m8c1d,m8c2a,m8c2b,m8c2c,m8c2d,m8c3a_1,m8c3b_1,m8c3a_2,m8c3b_2,m8c3a_3,m8c3b_3,m8c3a_4,m8c3b_4,m8c3a_5,m8c3b_5,m8c3a_6,m8c3b_6,m8c3a_7,m8c3b_7,m8c3a_8,m8c3b_8,m8c4a_1,m8c4b_1,m8c4a_2,m8c4b_2,m8c4a_3,m8c4b_3,m8c5,m8c6a,m8c6b,m8c6c
213,7,39.0,2,15,1,1,1,1,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,,,
213,9,17.0,4,13,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1,,,
213,9,17.0,4,14,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1,,,
213,9,17.0,4,15,1,1,1,2,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1,,,
213,11,1.0,4,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2.0,0.0,
213,11,1.0,4,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
213,11,1.0,4,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
213,11,7.0,5,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
213,11,7.0,5,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
213,11,7.0,5,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
213,11,21.0,3,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
213,11,21.0,3,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
213,11,21.0,3,20,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
213,11,29.0,3,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
213,11,29.0,3,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5.0,0.0,
213,11,29.0,3,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
213,11,37.0,8,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5.0,0.0,
213,11,37.0,8,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
213,11,37.0,8,15,1,2,2,1,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2,,,
213,11,53.0,3,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
213,11,53.0,3,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
213,11,53.0,3,19,2,2,2,1,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,,,
213,13,1.0,21,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
213,13,1.0,21,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
213,13,1.0,21,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
213,13,7.0,3,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
213,13,7.0,3,14,1,1,1,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,,,
213,13,7.0,3,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
213,13,19.0,8,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
213,13,19.0,8,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
213,13,19.0,8,15,1,1,1,1,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4,2.0,0.0,
213,13,25.0,10,13,2,2,1,1,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3,2.0,0.0,
213,13,25.0,10,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
213,13,25.0,10,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
213,13,43.0,3,13,1,2,2,2,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3,5.0,2.0,0.0
213,13,43.0,3,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2.0,4.0,0.0
213,13,43.0,3,20,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
213,13,49.0,1,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
213,13,49.0,1,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
213,13,49.0,1,20,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
213,15,5.0,3,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
213,15,5.0,3,14,1,1,1,1,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3,2.0,0.0,
213,15,5.0,3,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
213,15,13.0,4,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
213,15,13.0,4,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
213,15,13.0,4,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
213,15,31.0,13,13,1,1,1,1,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,,,
213,15,31.0,13,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
213,15,31.0,13,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
213,15,41.0,6,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
213,15,41.0,6,14,2,2,1,1,2.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2,,,
213,15,41.0,6,15,1,1,1,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2,,,
213,15,51.0,7,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
213,15,51.0,7,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
213,15,51.0,7,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
213,15,53.0,9,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
213,15,53.0,9,15,1,1,1,1,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,,,
213,15,53.0,9,20,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
213,15,61.0,2,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
213,15,61.0,2,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
213,15,61.0,2,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
213,17,2.0,3,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
213,17,2.0,3,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
213,17,2.0,3,15,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2,,,
215,1,1.0,9,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
215,1,1.0,9,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
215,1,1.0,9,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5.0,0.0,
215,1,5.0,15,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
215,1,5.0,15,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
215,1,5.0,15,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
215,1,11.0,13,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
215,1,11.0,13,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
215,1,11.0,13,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2.0,0.0,
215,1,15.0,18,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
215,1,15.0,18,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
215,1,15.0,18,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
215,1,19.0,18,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5.0,0.0,
215,1,19.0,18,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
215,1,19.0,18,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
215,1,23.0,9,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
215,1,23.0,9,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
215,1,23.0,9,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
215,1,27.0,13,13,1,1,2,2,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2,,,
215,1,27.0,13,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5.0,0.0,
215,1,27.0,13,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
215,1,29.0,16,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
215,1,29.0,16,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
215,1,29.0,16,19,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
215,1,39.0,15,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
215,1,39.0,15,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
215,1,39.0,15,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
215,1,47.0,19,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
215,1,47.0,19,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
215,1,47.0,19,19,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
215,3,1.0,2,13,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1,,,
215,3,1.0,2,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
215,3,1.0,2,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
215,3,7.0,5,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
215,3,7.0,5,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
215,3,7.0,5,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
215,5,1.0,9,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
215,5,1.0,9,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
215,5,1.0,9,19,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
215,5,11.0,5,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
215,5,11.0,5,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
215,5,11.0,5,19,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
215,5,23.0,5,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
215,5,23.0,5,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
215,5,23.0,5,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
215,5,37.0,8,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
215,5,37.0,8,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
215,5,37.0,8,15,1,1,1,1,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2,,,
215,5,47.0,6,13,1,1,1,1,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1,,,
215,5,47.0,6,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
215,5,47.0,6,19,2,2,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1,,,
215,7,5.0,2,13,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,2,,,
215,7,5.0,2,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
215,7,5.0,2,15,1,1,1,1,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2,,,
215,7,17.0,4,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
215,7,17.0,4,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
215,7,17.0,4,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
215,7,27.0,3,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
215,7,27.0,3,14,1,1,1,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,,,
215,7,27.0,3,15,1,1,1,1,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1,,,
215,9,11.0,8,13,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,,,
215,9,11.0,8,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
215,9,11.0,8,15,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,,,
215,9,21.0,3,13,2,1,1,1,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1,,,
215,9,21.0,3,14,2,1,1,1,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,,,
215,9,21.0,3,15,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2,,,
215,9,25.0,14,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
215,9,25.0,14,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
215,9,25.0,14,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
215,9,31.0,21,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
215,9,31.0,21,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
215,9,31.0,21,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5.0,0.0,
215,11,1.0,4,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
215,11,1.0,4,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
215,11,1.0,4,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
215,11,13.0,3,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
215,11,13.0,3,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
215,11,13.0,3,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
215,11,21.0,9,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
215,11,21.0,9,14,1,1,1,1,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,,,
215,11,21.0,9,19,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
215,11,29.0,9,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2.0,5.0,0.0
215,11,29.0,9,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
215,11,29.0,9,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
215,11,35.0,10,13,1,2,2,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,,,
215,11,35.0,10,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
215,11,35.0,10,15,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2,,,
215,13,9.0,16,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
215,13,9.0,16,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
215,13,9.0,16,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
215,13,17.0,13,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
215,13,17.0,13,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
215,13,17.0,13,15,1,1,1,2,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,,,
215,13,27.0,12,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
215,13,27.0,12,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
215,13,27.0,12,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
215,13,35.0,9,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5.0,0.0,
215,13,35.0,9,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
215,13,35.0,9,19,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
215,13,41.0,11,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
215,13,41.0,11,14,2,2,1,1,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3,1.0,3.0,0.0
215,13,41.0,11,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
215,13,51.0,4,13,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2,,,
215,13,51.0,4,14,1,1,1,1,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,,,
215,13,51.0,4,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
215,13,59.0,5,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
215,13,59.0,5,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
215,13,59.0,5,15,1,1,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2,,,
215,15,5.0,3,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
215,15,5.0,3,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
215,15,5.0,3,15,2,2,1,1,2.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,1,,,
215,15,13.0,7,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
215,15,13.0,7,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
215,15,13.0,7,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
215,15,21.0,8,14,2,2,1,1,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2,,,
215,15,21.0,8,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
215,15,21.0,8,19,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
215,15,27.0,4,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
215,15,27.0,4,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
215,15,27.0,4,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
215,15,37.0,12,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
215,15,37.0,12,14,2,2,1,1,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1,,,
215,15,37.0,12,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
215,15,41.0,14,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
215,15,41.0,14,14,2,2,1,1,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,,,
215,15,41.0,14,15,2,2,1,1,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,1,,,
215,17,3.0,2,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2.0,3.0,0.0
215,17,3.0,2,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
215,17,3.0,2,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
215,17,11.0,7,13,2,2,1,1,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2,,,
215,17,11.0,7,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
215,17,11.0,7,15,1,1,1,1,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,,,
