tinh,huyen,xa,diaban,wt45,wt36,wt9,tinh63,huyen63,xa63,diaban63,wt45_63,wt36_63,wt9_63
507,13,5.0,25,522,652,2609,507,13,5,25,522,652,2609
507,13,9.0,19,472,590,2360,507,13,9,19,472,590,2360
507,13,13.0,25,515,644,2576,507,13,13,25,515,644,2576
507,13,21.0,22,564,705,2818,507,13,21,22,564,705,2818
507,13,27.0,4,459,573,2294,507,13,27,4,459,573,2294
507,13,29.0,26,427,534,2134,507,13,29,26,427,534,2134
507,15,3.0,12,624,779,3118,507,15,3,12,624,779,3118
507,15,15.0,17,538,673,2691,507,15,15,17,538,673,2691
507,15,21.0,14,655,819,3275,507,15,21,14,655,819,3275
507,15,23.0,1,463,579,2312,507,15,23,1,463,579,2312
507,15,29.0,24,617,771,3083,507,15,29,24,617,771,3083
507,17,1.0,31,423,529,2116,507,17,1,31,423,529,2116
507,17,7.0,28,396,495,1982,507,17,7,28,396,495,1982
507,17,11.0,17,425,531,2126,507,17,11,17,425,531,2126
507,17,15.0,18,582,728,2912,507,17,15,18,582,728,2912
507,17,21.0,18,446,557,2230,507,17,21,18,446,557,2230
507,17,25.0,5,540,675,2700,507,17,25,5,540,675,2700
507,17,29.0,14,488,610,2441,507,17,29,14,488,610,2441
507,19,1.0,5,410,513,2053,507,19,1,5,410,513,2053
507,19,9.0,3,496,620,2483,507,19,9,3,496,620,2483
507,19,11.0,24,445,556,2225,507,19,11,24,445,556,2225
507,19,15.0,3,445,556,2222,507,19,15,3,445,556,2222
507,19,17.0,23,455,568,2274,507,19,17,23,455,568,2274
507,19,23.0,3,588,734,2935,507,19,23,3,588,734,2935
507,19,27.0,10,440,550,2202,507,19,27,10,440,550,2202
509,1,3.0,5,377,471,1885,509,1,3,5,377,471,1885
509,1,7.0,17,384,479,1916,509,1,7,17,384,479,1916
509,1,9.0,6,380,475,1900,509,1,9,6,380,475,1900
509,1,29.0,5,331,415,1660,509,1,29,5,331,415,1660
509,1,31.0,8,338,424,1694,509,1,31,8,338,424,1694
509,3,1.0,21,316,396,1584,509,3,1,21,316,396,1584
509,3,11.0,3,493,617,2466,509,3,11,3,493,617,2466
509,3,21.0,21,337,423,1688,509,3,21,21,337,423,1688
509,5,1.0,33,398,497,1989,509,5,1,33,398,497,1989
509,5,3.0,22,428,536,2145,509,5,3,22,428,536,2145
509,5,11.0,3,299,374,1498,509,5,11,3,299,374,1498
509,5,17.0,14,375,469,1877,509,5,17,14,375,469,1877
509,7,5.0,15,360,452,1804,509,7,5,15,360,452,1804
509,7,9.0,18,335,418,1672,509,7,9,18,335,418,1672
509,7,15.0,6,401,501,2004,509,7,15,6,401,501,2004
509,7,23.0,6,379,475,1896,509,7,23,6,379,475,1896
509,7,27.0,18,291,364,1456,509,7,27,18,291,364,1456
509,7,33.0,14,395,494,1976,509,7,33,14,395,494,1976
509,9,1.0,24,389,486,1944,509,9,1,24,389,486,1944
509,9,13.0,2,320,400,1601,509,9,13,2,320,400,1601
509,9,23.0,17,341,425,1702,509,9,23,17,341,425,1702
509,10,5.0,15,294,367,1471,509,10,5,15,294,367,1471
509,10,9.0,32,348,434,1737,509,10,9,32,348,434,1737
509,10,11.0,5,333,416,1662,509,10,11,5,333,416,1662
509,10,13.0,32,313,391,1567,509,10,13,32,313,391,1567
509,10,15.0,30,308,386,1544,509,10,15,30,308,386,1544
509,11,1.0,42,378,472,1890,509,11,1,42,378,472,1890
509,11,5.0,5,359,448,1793,509,11,5,5,359,448,1793
509,11,9.0,16,334,418,1670,509,11,9,16,334,418,1670
509,11,13.0,5,376,471,1884,509,11,13,5,376,471,1884
509,11,15.0,24,340,425,1699,509,11,15,24,340,425,1699
509,11,19.0,26,349,435,1742,509,11,19,26,349,435,1742
509,11,23.0,22,334,418,1671,509,11,23,22,334,418,1671
509,11,25.0,26,296,370,1478,509,11,25,26,296,370,1478
509,11,29.0,29,342,427,1709,509,11,29,29,342,427,1709
509,11,31.0,16,337,422,1687,509,11,31,16,337,422,1687
509,11,35.0,21,335,418,1672,509,11,35,21,335,418,1672
509,11,37.0,27,358,448,1791,509,11,37,27,358,448,1791
509,13,1.0,21,385,482,1926,509,13,1,21,385,482,1926
509,13,9.0,4,342,427,1707,509,13,9,4,342,427,1707
511,1,1.0,54,315,394,1579,511,1,1,54,315,394,1579
511,1,3.0,41,394,494,1974,511,1,3,41,394,494,1974
511,1,5.0,27,333,417,1667,511,1,5,27,333,417,1667
511,1,7.0,13,358,448,1792,511,1,7,13,358,448,1792
511,1,9.0,27,354,443,1770,511,1,9,27,354,443,1770
511,1,13.0,11,323,404,1616,511,1,13,11,323,404,1616
511,1,17.0,29,321,400,1601,511,1,17,29,321,400,1601
511,1,19.0,27,354,443,1770,511,1,19,27,354,443,1770
511,1,23.0,31,354,443,1769,511,1,23,31,354,443,1769
511,1,24.0,30,307,385,1537,511,1,24,30,307,385,1537
511,1,25.0,36,335,419,1676,511,1,25,36,335,419,1676
511,1,29.0,17,325,407,1627,511,1,29,17,325,407,1627
511,1,31.0,18,298,373,1494,511,1,31,18,298,373,1494
511,1,33.0,17,512,640,2559,511,1,33,17,512,640,2559
511,1,35.0,21,303,379,1516,511,1,35,21,303,379,1516
511,1,41.0,16,385,482,1926,511,1,41,16,385,482,1926
511,1,47.0,4,528,660,2642,511,1,47,4,528,660,2642
511,2,1.0,19,428,533,2135,511,2,1,19,428,533,2135
511,2,7.0,16,117,146,583,511,2,7,16,117,146,583
511,2,45.0,20,268,335,1340,511,2,45,20,268,335,1340
511,3,5.0,16,380,476,1904,511,3,5,16,380,476,1904
511,3,13.0,14,409,512,2048,511,3,13,14,409,512,2048
511,3,17.0,27,248,311,1244,511,3,17,27,248,311,1244
511,3,25.0,14,495,618,2474,511,3,25,14,495,618,2474
511,5,1.0,23,551,689,2757,511,5,1,23,551,689,2757
511,5,3.0,27,411,513,2053,511,5,3,27,411,513,2053
511,5,9.0,13,390,488,1950,511,5,9,13,390,488,1950
511,5,21.0,3,314,392,1568,511,5,21,3,314,392,1568
511,5,27.0,13,577,722,2889,511,5,27,13,577,722,2889
511,5,31.0,4,350,437,1749,511,5,31,4,350,437,1749
511,5,37.0,22,394,493,1973,511,5,37,22,394,493,1973
511,5,43.0,4,549,686,2745,511,5,43,4,549,686,2745
511,5,51.0,14,322,402,1612,511,5,51,14,322,402,1612
511,7,1.0,36,346,432,1729,511,7,1,36,346,432,1729
511,7,9.0,15,418,523,2088,511,7,9,15,418,523,2088
511,7,15.0,78,188,234,939,511,7,15,78,188,234,939
511,7,17.0,10,297,371,1486,511,7,17,10,297,371,1486
511,7,25.0,14,419,524,2095,511,7,25,14,419,524,2095
511,7,35.0,15,472,590,2362,511,7,35,15,472,590,2362
511,11,1.0,7,668,836,3342,511,11,1,7,668,836,3342
511,11,17.0,6,427,534,2135,511,11,17,6,427,534,2135
511,13,9.0,2,390,488,1950,511,13,9,2,390,488,1950
511,15,23.0,6,337,421,1684,511,15,23,6,337,421,1684
511,15,31.0,10,153,192,765,511,15,31,10,153,192,765
511,15,33.0,10,460,574,2296,511,15,33,10,460,574,2296
511,15,37.0,12,517,646,2584,511,15,37,12,517,646,2584
601,1,1.0,17,281,351,1406,601,1,1,17,281,351,1406
601,1,3.0,5,170,212,848,601,1,3,5,170,212,848
601,1,5.0,15,173,216,864,601,1,5,15,173,216,864
601,1,15.0,10,458,573,2290,601,1,15,10,458,573,2290
601,1,19.0,18,188,235,941,601,1,19,18,188,235,941
601,1,21.0,1,173,216,865,601,1,21,1,173,216,865
601,1,25.0,3,191,239,952,601,1,25,3,191,239,952
601,3,1.0,2,223,278,1114,601,3,1,2,223,278,1114
601,3,9.0,8,268,335,1341,601,3,9,8,268,335,1341
601,3,21.0,8,205,258,1027,601,3,21,8,205,258,1027
601,5,1.0,9,265,331,1324,601,5,1,9,265,331,1324
601,5,9.0,1,326,408,1631,601,5,9,1,326,408,1631
601,7,17.0,6,209,262,1047,601,7,17,6,209,262,1047
601,7,19.0,2,115,144,576,601,7,19,2,115,144,576
601,7,29.0,4,126,157,626,601,7,29,4,126,157,626
601,8,1.0,6,176,220,881,601,8,1,6,176,220,881
601,8,11.0,5,198,248,992,601,8,11,5,198,248,992
601,9,12.0,6,207,259,1037,601,9,12,6,207,259,1037
601,9,13.0,4,204,256,1023,601,9,13,4,204,256,1023
601,11,1.0,14,583,728,2912,601,11,1,14,583,728,2912
601,11,6.0,6,182,228,910,601,11,6,6,182,228,910
601,11,11.0,8,249,312,1247,601,11,11,8,249,312,1247
601,13,1.0,3,461,575,2303,601,13,1,3,461,575,2303
601,13,13.0,2,188,235,938,601,13,13,2,188,235,938
603,1,3.0,41,493,616,2463,603,1,3,41,493,616,2463
603,1,5.0,22,198,248,992,603,1,5,22,198,248,992
603,1,7.0,13,503,629,2517,603,1,7,13,503,629,2517
603,1,10.0,8,465,580,2322,603,1,10,8,465,580,2322
603,1,11.0,15,420,524,2099,603,1,11,15,420,524,2099
603,1,17.0,12,397,496,1984,603,1,17,12,397,496,1984
603,1,23.0,11,537,671,2684,603,1,23,11,537,671,2684
603,3,5.0,1,282,353,1413,603,3,5,1,282,353,1413
603,3,9.0,5,384,480,1919,603,3,9,5,384,480,1919
603,3,21.0,4,451,564,2256,603,3,21,4,451,564,2256
603,5,1.0,8,369,462,1850,603,5,1,8,369,462,1850
603,5,17.0,11,336,421,1682,603,5,17,11,336,421,1682
603,5,23.0,4,309,386,1545,603,5,23,4,309,386,1545
603,6,3.0,11,652,815,3263,603,6,3,11,652,815,3263
603,6,11.0,4,290,362,1450,603,6,11,4,290,362,1450
603,7,3.0,6,206,256,1026,603,7,3,6,206,256,1026
603,7,8.0,26,251,313,1251,603,7,8,26,251,313,1251
603,7,18.0,11,373,466,1865,603,7,18,11,373,466,1865
603,9,3.0,23,163,205,818,603,9,3,23,163,205,818
603,9,7.0,15,290,362,1450,603,9,7,15,290,362,1450
603,9,17.0,5,497,621,2484,603,9,17,5,497,621,2484
603,11,7.0,14,277,346,1384,603,11,7,14,277,346,1384
603,11,10.0,39,502,627,2508,603,11,10,39,502,627,2508
603,12,7.0,13,318,398,1590,603,12,7,13,318,398,1590
603,13,3.0,8,277,346,1384,603,13,3,8,277,346,1384
603,15,5.0,8,285,356,1426,603,15,5,8,285,356,1426
603,15,17.0,6,501,626,2505,603,15,17,6,501,626,2505
603,17,1.0,7,476,596,2382,603,17,1,7,476,596,2382
603,17,7.0,8,329,412,1648,603,17,7,8,329,412,1648
603,17,19.0,7,508,635,2539,603,17,19,7,508,635,2539
603,19,1.0,31,359,449,1798,603,19,1,31,359,449,1798
603,19,3.0,9,187,234,937,603,19,3,9,187,234,937
603,19,13.0,7,299,374,1494,603,19,13,7,299,374,1494
603,19,19.0,9,286,357,1430,603,19,19,9,286,357,1430
603,19,25.0,15,268,335,1339,603,19,25,15,268,335,1339
603,20,17.0,4,337,421,1684,603,20,17,4,337,421,1684
603,20,19.0,7,261,328,1308,603,20,19,7,261,328,1308
603,21,1.0,20,394,491,1967,603,21,1,20,394,491,1967
603,21,6.0,12,282,353,1413,603,21,6,12,282,353,1413
603,21,27.0,5,632,789,3158,603,21,27,5,632,789,3158
603,23,1.0,18,463,580,2319,603,23,1,18,463,580,2319
603,23,13.0,6,331,415,1659,603,23,13,6,331,415,1659
603,23,25.0,7,576,721,2883,603,23,25,7,576,721,2883
603,24,1.0,6,1018,1272,5090,603,24,1,6,1018,1272,5090
605,1,11.0,16,363,453,1814,605,1,11,16,363,453,1814
605,1,15.0,13,698,873,3492,605,1,15,13,698,873,3492
605,1,17.0,5,450,563,2253,605,1,17,5,450,563,2253
605,1,19.0,12,364,455,1821,605,1,19,12,364,455,1821
605,1,21.0,26,602,752,3005,605,1,21,26,602,752,3005
605,1,23.0,22,744,929,3719,605,1,23,22,744,929,3719
605,1,29.0,4,606,758,3030,605,1,29,4,606,758,3030
605,1,33.0,27,513,642,2568,605,1,33,27,513,642,2568
605,1,39.0,13,397,497,1988,605,1,39,13,397,497,1988
605,3,7.0,9,416,522,2084,605,3,7,9,416,522,2084
605,3,13.0,3,551,690,2757,605,3,13,3,551,690,2757
605,5,1.0,7,660,824,3298,605,5,1,7,660,824,3298
605,5,3.0,9,376,470,1881,605,5,3,9,376,470,1881
605,7,3.0,13,407,509,2035,605,7,3,13,407,509,2035
605,7,9.0,20,641,802,3207,605,7,9,20,641,802,3207
605,7,15.0,20,253,316,1263,605,7,15,20,253,316,1263
605,9,4.0,10,503,628,2515,605,9,4,10,503,628,2515
605,9,11.0,8,444,555,2219,605,9,11,8,444,555,2219
605,9,15.0,5,629,787,3146,605,9,15,5,629,787,3146
605,9,19.0,11,692,865,3459,605,9,19,11,692,865,3459
605,11,7.0,19,645,806,3221,605,11,7,19,645,806,3221
605,11,9.0,16,354,441,1767,605,11,9,16,354,441,1767
605,13,1.0,3,284,355,1416,605,13,1,3,284,355,1416
605,13,15.0,7,530,662,2648,605,13,15,7,530,662,2648
605,13,19.0,20,321,400,1602,605,13,19,20,321,400,1602
605,13,23.0,30,589,737,2948,605,13,23,30,589,737,2948
605,15,1.0,10,331,413,1650,605,15,1,10,331,413,1650
605,15,7.0,12,1241,1551,6204,605,15,7,12,1241,1551,6204
605,15,11.0,3,405,506,2024,605,15,11,3,405,506,2024
605,15,17.0,23,548,685,2738,605,15,17,23,548,685,2738
605,15,21.0,6,509,635,2543,605,15,21,6,509,635,2543
605,17,19.0,3,797,996,3984,605,17,19,3,797,996,3984
605,19,1.0,19,471,589,2353,605,19,1,19,471,589,2353
605,19,5.0,7,284,355,1419,605,19,5,7,284,355,1419
605,19,9.0,10,581,726,2906,605,19,9,10,581,726,2906
605,19,13.0,24,399,498,1992,605,19,13,24,399,498,1992
605,19,17.0,12,524,655,2619,605,19,17,12,524,655,2619
605,19,27.0,20,454,568,2273,605,19,27,20,454,568,2273
605,19,31.0,4,352,441,1765,605,19,31,4,352,441,1765
605,23,1.0,20,524,655,2618,605,23,1,20,524,655,2618
605,23,3.0,36,432,539,2156,605,23,3,36,432,539,2156
605,23,7.0,8,522,652,2608,605,23,7,8,522,652,2608
605,23,11.0,14,435,544,2175,605,23,11,14,435,544,2175
605,23,17.0,5,479,599,2393,605,23,17,5,479,599,2393
605,23,23.0,4,678,848,3390,605,23,23,4,678,848,3390
605,25,15.0,10,604,755,3020,605,25,15,10,604,755,3020
605,25,19.0,48,497,621,2484,605,25,19,48,497,621,2484
605,31,1.0,9,653,818,3269,605,31,1,9,653,818,3269
605,31,11.0,7,543,679,2715,605,31,11,7,543,679,2715
606,1,3.0,8,182,227,909,606,1,3,8,182,227,909
606,1,5.0,3,256,320,1283,606,1,5,3,256,320,1283
606,1,9.0,10,175,219,879,606,1,9,10,175,219,879
606,1,11.0,1,150,189,752,606,1,11,1,150,189,752
606,1,13.0,4,202,253,1012,606,1,13,4,202,253,1012
606,1,15.0,1,233,294,1172,606,1,15,1,233,294,1172
606,3,1.0,20,200,249,1000,606,3,1,20,200,249,1000
606,3,3.0,13,260,327,1303,606,3,3,13,260,327,1303
606,3,5.0,13,118,149,594,606,3,5,13,118,149,594
606,3,9.0,7,202,253,1012,606,3,9,7,202,253,1012
606,3,15.0,5,171,213,856,606,3,15,5,171,213,856
606,3,17.0,2,147,185,738,606,3,17,2,147,185,738
606,5,1.0,8,128,160,641,606,5,1,8,128,160,641
606,5,2.0,3,171,213,856,606,5,2,3,171,213,856
606,5,3.0,4,145,180,725,606,5,3,4,145,180,725
606,5,5.0,1,173,216,865,606,5,5,1,173,216,865
606,5,9.0,5,198,247,987,606,5,9,5,198,247,987
606,5,13.0,5,162,205,814,606,5,13,5,162,205,814
606,7,1.0,7,178,224,895,606,7,1,7,178,224,895
606,7,5.0,6,145,180,725,606,7,5,6,145,180,725
606,7,7.0,1,171,216,858,606,7,7,1,171,216,858
606,7,9.0,2,198,247,987,606,7,9,2,198,247,987
606,7,11.0,13,222,278,1110,606,7,11,13,222,278,1110
606,7,13.0,11,193,240,965,606,7,13,11,193,240,965
606,9,3.0,4,198,247,987,606,9,3,4,198,247,987
606,9,5.0,9,198,247,987,606,9,5,9,198,247,987
606,9,7.0,6,198,247,987,606,9,7,6,198,247,987
606,9,9.0,8,193,240,965,606,9,9,8,193,240,965
606,11,7.0,2,158,198,794,606,11,7,2,158,198,794
606,11,9.0,11,198,247,987,606,11,9,11,198,247,987
606,11,13.0,8,193,242,965,606,11,13,8,193,242,965
606,11,15.0,4,198,247,987,606,11,15,4,198,247,987
606,11,17.0,7,198,247,987,606,11,17,7,198,247,987
607,1,1.0,9,392,489,1958,607,1,1,9,392,489,1958
607,1,3.0,25,377,472,1889,607,1,3,25,377,472,1889
607,1,7.0,1,431,539,2155,607,1,7,1,431,539,2155
607,1,9.0,9,344,430,1717,607,1,9,9,344,430,1717
607,1,13.0,1,358,446,1788,607,1,13,1,358,446,1788
607,1,17.0,8,439,548,2192,607,1,17,8,439,548,2192
607,1,21.0,6,394,492,1969,607,1,21,6,394,492,1969
607,1,25.0,6,359,450,1799,607,1,25,6,359,450,1799
607,1,27.0,16,392,490,1960,607,1,27,16,392,490,1960
607,3,3.0,27,345,431,1722,607,3,3,27,345,431,1722
607,3,5.0,2,678,849,3392,607,3,5,2,678,849,3392
607,3,7.0,11,353,441,1762,607,3,7,11,353,441,1762
607,3,11.0,21,618,773,3091,607,3,11,21,618,773,3091
607,3,15.0,1,359,449,1794,607,3,15,1,359,449,1794
607,3,19.0,30,290,362,1449,607,3,19,30,290,362,1449
607,5,1.0,1,454,567,2268,607,5,1,1,454,567,2268
607,7,1.0,1,420,526,2102,607,7,1,1,420,526,2102
607,7,3.0,11,526,657,2629,607,7,3,11,526,657,2629
607,7,5.0,7,370,462,1847,607,7,5,7,370,462,1847
607,7,13.0,8,333,416,1665,607,7,13,8,333,416,1665
607,9,1.0,53,433,543,2168,607,9,1,53,433,543,2168
607,9,3.0,31,424,529,2116,607,9,3,31,424,529,2116
607,9,7.0,6,474,592,2366,607,9,7,6,474,592,2366
607,9,17.0,4,604,755,3023,607,9,17,4,604,755,3023
607,11,1.0,1,413,515,2060,607,11,1,1,413,515,2060
607,11,5.0,15,437,546,2185,607,11,5,15,437,546,2185
607,11,15.0,2,424,529,2116,607,11,15,2,424,529,2116
607,11,19.0,1,470,588,2351,607,11,19,1,470,588,2351
607,11,27.0,7,509,637,2549,607,11,27,7,509,637,2549
607,13,1.0,17,502,629,2512,607,13,1,17,502,629,2512
607,13,5.0,3,451,565,2257,607,13,5,3,451,565,2257
607,13,15.0,8,470,588,2351,607,13,15,8,470,588,2351
607,13,19.0,5,470,588,2351,607,13,19,5,470,588,2351
607,13,21.0,2,353,441,1764,607,13,21,2,353,441,1764
607,15,1.0,24,443,553,2210,607,15,1,24,443,553,2210
607,15,7.0,8,428,536,2141,607,15,7,8,428,536,2141
607,15,11.0,7,588,736,2943,607,15,11,7,588,736,2943
607,15,15.0,1,326,408,1632,607,15,15,1,326,408,1632
607,15,23.0,6,524,655,2620,607,15,23,6,524,655,2620
607,15,29.0,7,334,419,1671,607,15,29,7,334,419,1671
607,17,15.0,5,623,778,3111,607,17,15,5,623,778,3111
607,19,1.0,2,465,581,2321,607,19,1,2,465,581,2321
607,19,13.0,2,424,529,2116,607,19,13,2,424,529,2116
607,21,13.0,6,415,519,2076,607,21,13,6,415,519,2076
701,1,1.0,38,719,898,3593,701,1,1,38,719,898,3593
701,1,5.0,9,951,1189,4755,701,1,5,9,951,1189,4755
701,1,9.0,38,777,972,3884,701,1,9,38,777,972,3884
701,1,15.0,6,691,864,3454,701,1,15,6,691,864,3454
701,1,19.0,3,627,784,3134,701,1,19,3,627,784,3134
701,3,7.0,12,1240,1550,6202,701,3,7,12,1240,1550,6202
701,3,19.0,8,957,1197,4787,701,3,19,8,957,1197,4787
701,5,5.0,26,764,954,3818,701,5,5,26,764,954,3818
701,5,11.0,7,676,845,3377,701,5,11,7,676,845,3377
701,5,15.0,20,1085,1355,5422,701,5,15,20,1085,1355,5422
701,5,21.0,44,713,891,3565,701,5,21,44,713,891,3565
701,7,1.0,10,1101,1377,5506,701,7,1,10,1101,1377,5506
701,7,9.0,12,1478,1847,7387,701,7,9,12,1478,1847,7387
701,7,19.0,13,790,987,3947,701,7,19,13,790,987,3947
701,7,27.0,11,2220,2775,11101,701,7,27,11,2220,2775,11101
701,9,3.0,7,639,798,3194,701,9,3,7,639,798,3194
701,9,11.0,10,627,785,3138,701,9,11,10,627,785,3138
701,9,19.0,22,726,908,3631,701,9,19,22,726,908,3631
701,9,27.0,32,843,1055,4218,701,9,27,32,843,1055,4218
701,11,3.0,20,897,1121,4484,701,11,3,20,897,1121,4484
701,11,11.0,21,785,982,3928,701,11,11,21,785,982,3928
701,11,15.0,10,836,1045,4183,701,11,15,10,836,1045,4183
701,11,23.0,28,731,913,3652,701,11,23,28,731,913,3652
701,11,27.0,31,1037,1297,5186,701,11,27,31,1037,1297,5186
701,13,7.0,17,613,766,3066,701,13,7,17,613,766,3066
701,13,15.0,5,889,1111,4444,701,13,15,5,889,1111,4444
701,15,3.0,10,521,651,2606,701,15,3,10,521,651,2606
701,15,7.0,34,670,836,3347,701,15,7,34,670,836,3347
701,15,9.0,36,740,925,3701,701,15,9,36,740,925,3701
701,15,15.0,12,1004,1254,5019,701,15,15,12,1004,1254,5019
701,15,21.0,13,860,1075,4303,701,15,21,13,860,1075,4303
701,15,29.0,29,1124,1405,5620,701,15,29,29,1124,1405,5620
701,17,3.0,14,2579,3223,12893,701,17,3,14,2579,3223,12893
701,17,13.0,27,979,1222,4892,701,17,13,27,979,1222,4892
701,17,19.0,10,1081,1351,5403,701,17,19,10,1081,1351,5403
701,19,3.0,22,723,904,3617,701,19,3,22,723,904,3617
701,19,11.0,3,670,837,3349,701,19,11,3,670,837,3349
701,19,19.0,13,644,805,3222,701,19,19,13,644,805,3222
701,19,25.0,25,957,1197,4788,701,19,25,25,957,1197,4788
701,19,29.0,11,801,1000,4002,701,19,29,11,801,1000,4002
701,21,5.0,23,770,962,3850,701,21,5,23,770,962,3850
701,21,11.0,19,841,1051,4206,701,21,11,19,841,1051,4206
701,21,17.0,6,736,922,3685,701,21,17,6,736,922,3685
701,21,27.0,16,829,1037,4148,701,21,27,16,829,1037,4148
701,23,1.0,8,1283,1604,6416,701,23,1,8,1283,1604,6416
701,23,3.0,64,1948,2435,9739,701,23,3,64,1948,2435,9739
701,23,11.0,16,897,1120,4482,701,23,11,16,897,1120,4482
701,23,17.0,15,2233,2790,11164,701,23,17,15,2233,2790,11164
701,25,3.0,8,1087,1359,5437,701,25,3,8,1087,1359,5437
701,25,9.0,12,1050,1313,5252,701,25,9,12,1050,1313,5252
701,25,13.0,35,1757,2195,8783,701,25,13,35,1757,2195,8783
701,25,15.0,73,906,1132,4531,701,25,15,73,906,1132,4531
701,25,19.0,30,2433,3041,12162,701,25,19,30,2433,3041,12162
701,25,23.0,52,1398,1749,6992,701,25,23,52,1398,1749,6992
701,27,3.0,51,835,1044,4175,701,27,3,51,835,1044,4175
701,27,7.0,11,972,1215,4860,701,27,7,11,972,1215,4860
701,27,13.0,27,1061,1327,5306,701,27,13,27,1061,1327,5306
701,27,17.0,30,742,928,3713,701,27,17,30,742,928,3713
701,27,21.0,20,1434,1793,7169,701,27,21,20,1434,1793,7169
701,27,25.0,62,931,1164,4657,701,27,25,62,931,1164,4657
701,27,27.0,34,1270,1587,6349,701,27,27,34,1270,1587,6349
701,27,31.0,83,810,1013,4052,701,27,31,83,810,1013,4052
701,27,33.0,8,633,791,3163,701,27,33,8,633,791,3163
701,27,37.0,105,899,1125,4497,701,27,37,105,899,1125,4497
701,27,39.0,27,956,1195,4779,701,27,39,27,956,1195,4779
701,29,3.0,4,892,1115,4462,701,29,3,4,892,1115,4462
701,29,11.0,25,1007,1259,5038,701,29,11,25,1007,1259,5038
701,29,15.0,31,586,732,2927,701,29,15,31,586,732,2927
701,29,19.0,20,803,1003,4013,701,29,19,20,803,1003,4013
701,29,25.0,20,810,1012,4050,701,29,25,20,810,1012,4050
701,29,31.0,24,728,911,3643,701,29,31,24,728,911,3643
701,29,35.0,26,785,982,3928,701,29,35,26,785,982,3928
701,29,39.0,2,828,1036,4141,701,29,39,2,828,1036,4141
701,31,7.0,6,903,1128,4512,701,31,7,6,903,1128,4512
701,31,15.0,20,1384,1730,6917,701,31,15,20,1384,1730,6917
701,31,25.0,5,747,935,3737,701,31,25,5,747,935,3737
701,33,3.0,20,976,1220,4881,701,33,3,20,976,1220,4881
701,33,7.0,27,956,1195,4780,701,33,7,27,956,1195,4780
701,33,13.0,22,693,866,3465,701,33,13,22,693,866,3465
701,33,19.0,5,1689,2111,8443,701,33,19,5,1689,2111,8443
701,35,1.0,22,1676,2095,8383,701,35,1,22,1676,2095,8383
701,35,3.0,28,1396,1746,6983,701,35,3,28,1396,1746,6983
701,35,11.0,10,1040,1299,5197,701,35,11,10,1040,1299,5197
701,35,17.0,38,1278,1597,6391,701,35,17,38,1278,1597,6391
701,35,23.0,15,1059,1324,5295,701,35,23,15,1059,1324,5295
701,35,31.0,4,877,1096,4385,701,35,31,4,877,1096,4385
701,35,41.0,16,1016,1270,5081,701,35,41,16,1016,1270,5081
701,37,7.0,9,1215,1518,6074,701,37,7,9,1215,1518,6074
701,37,13.0,6,1185,1481,5923,701,37,13,6,1185,1481,5923
701,37,15.0,51,1151,1439,5754,701,37,15,51,1151,1439,5754
701,37,19.0,27,1643,2055,8218,701,37,19,27,1643,2055,8218
701,39,1.0,50,690,862,3451,701,39,1,50,690,862,3451
701,39,9.0,13,1123,1404,5617,701,39,9,13,1123,1404,5617
701,39,17.0,42,736,921,3684,701,39,17,42,736,921,3684
701,39,19.0,30,643,803,3212,701,39,19,30,643,803,3212
701,39,21.0,83,777,971,3882,701,39,21,83,777,971,3882
701,39,27.0,14,1089,1361,5443,701,39,27,14,1089,1361,5443
701,39,35.0,11,1683,2105,8417,701,39,35,11,1683,2105,8417
701,41,9.0,14,1064,1330,5318,701,41,9,14,1064,1330,5318
701,43,9.0,2,1157,1447,5785,701,43,9,2,1157,1447,5785
705,1,1.0,3,166,208,831,705,1,1,3,166,208,831
705,1,5.0,9,429,536,2145,705,1,5,9,429,536,2145
705,1,9.0,10,219,274,1095,705,1,9,10,219,274,1095
705,1,13.0,9,350,437,1750,705,1,13,9,350,437,1750
705,1,15.0,8,177,222,886,705,1,15,8,177,222,886
705,1,17.0,20,348,436,1744,705,1,17,20,348,436,1744
705,1,21.0,2,236,294,1177,705,1,21,2,236,294,1177
705,1,25.0,6,314,393,1572,705,1,25,6,314,393,1572
705,3,1.0,13,421,526,2103,705,3,1,13,421,526,2103
705,3,2.0,3,396,495,1980,705,3,2,3,396,495,1980
705,3,7.0,13,351,439,1755,705,3,7,13,351,439,1755
705,3,11.0,2,353,441,1763,705,3,11,2,353,441,1763
705,3,27.0,4,264,330,1320,705,3,27,4,264,330,1320
705,4,15.0,4,211,264,1056,705,4,15,4,211,264,1056
705,4,19.0,5,224,280,1117,705,4,19,5,224,280,1117
705,5,1.0,18,160,199,797,705,5,1,18,160,199,797
705,5,7.0,2,452,565,2263,705,5,7,2,452,565,2263
705,5,9.0,3,179,224,898,705,5,9,3,179,224,898
705,5,11.0,19,273,342,1367,705,5,11,19,273,342,1367
705,5,15.0,13,237,296,1183,705,5,15,13,237,296,1183
705,5,17.0,13,318,398,1590,705,5,17,13,318,398,1590
705,5,23.0,13,271,338,1354,705,5,23,13,271,338,1354
705,7,1.0,3,236,295,1178,705,7,1,3,236,295,1178
705,7,4.0,2,514,642,2571,705,7,4,2,514,642,2571
705,7,7.0,2,242,302,1210,705,7,7,2,242,302,1210
705,7,9.0,21,366,458,1831,705,7,9,21,366,458,1831
