tinh,huyen,xa,diaban,hoso,m4b15ma,m4b15c2,m4b15c3,m4b15c4,m4b15c5
115,9,83.0,3,14,1.0,0.0,0.0,165.0,165.0
115,9,83.0,3,15,1.0,0.0,0.0,190.0,190.0
115,9,85.0,6,13,,,,,
115,9,85.0,6,14,,,,,
115,9,85.0,6,15,1.0,0.0,0.0,331.0,331.0
115,11,5.0,14,13,3.0,0.0,0.0,47.0,47.0
115,11,5.0,14,13,1.0,0.0,0.0,47.0,47.0
115,11,5.0,14,14,1.0,0.0,0.0,142.0,142.0
115,11,5.0,14,14,3.0,0.0,0.0,142.0,142.0
115,11,5.0,14,15,1.0,0.0,0.0,17.0,17.0
115,11,13.0,12,13,1.0,0.0,0.0,81.0,81.0
115,11,13.0,12,14,1.0,0.0,0.0,195.0,195.0
115,11,13.0,12,15,3.0,0.0,0.0,8.0,8.0
115,11,13.0,12,15,1.0,0.0,0.0,73.0,73.0
115,11,17.0,20,13,1.0,0.0,0.0,195.0,195.0
115,11,17.0,20,13,3.0,0.0,0.0,10.0,10.0
115,11,17.0,20,14,1.0,0.0,0.0,142.0,142.0
115,11,17.0,20,14,3.0,0.0,0.0,19.0,19.0
115,11,17.0,20,15,3.0,0.0,0.0,19.0,19.0
115,11,17.0,20,15,4.0,0.0,0.0,10.0,10.0
115,11,17.0,20,15,1.0,0.0,0.0,227.0,227.0
115,11,19.0,5,13,3.0,0.0,0.0,49.0,49.0
115,11,19.0,5,15,,,,,
115,11,19.0,5,19,1.0,0.0,0.0,57.0,57.0
115,11,35.0,15,13,1.0,0.0,0.0,195.0,195.0
115,11,35.0,15,14,1.0,0.0,0.0,438.0,438.0
115,11,35.0,15,14,2.0,0.0,49.0,0.0,49.0
115,11,35.0,15,15,,,,,
115,11,43.0,9,13,,,,,
115,11,43.0,9,14,1.0,0.0,0.0,131.0,131.0
115,11,43.0,9,14,2.0,0.0,56.0,0.0,56.0
115,11,43.0,9,15,1.0,0.0,0.0,189.0,189.0
115,11,43.0,9,15,2.0,0.0,29.0,0.0,29.0
115,11,45.0,14,13,1.0,0.0,0.0,156.0,156.0
115,11,45.0,14,14,1.0,0.0,0.0,39.0,39.0
115,11,45.0,14,15,1.0,0.0,0.0,117.0,117.0
115,11,61.0,11,13,7.0,0.0,,142.0,142.0
115,11,61.0,11,14,7.0,0.0,,134.0,134.0
115,11,61.0,11,15,7.0,0.0,,170.0,170.0
115,13,3.0,11,13,1.0,0.0,0.0,170.0,170.0
115,13,3.0,11,14,1.0,0.0,0.0,303.0,303.0
115,13,3.0,11,20,1.0,0.0,0.0,302.0,302.0
115,13,9.0,12,13,1.0,0.0,150.0,187.0,337.0
115,13,9.0,12,14,1.0,0.0,0.0,204.0,204.0
115,13,9.0,12,19,2.0,0.0,29.0,0.0,29.0
115,13,9.0,12,19,1.0,0.0,0.0,189.0,189.0
115,13,17.0,11,13,1.0,0.0,0.0,568.0,568.0
115,13,17.0,11,14,1.0,0.0,0.0,281.0,281.0
115,13,17.0,11,15,1.0,0.0,0.0,238.0,238.0
115,13,33.0,7,13,1.0,0.0,0.0,117.0,117.0
115,13,33.0,7,14,1.0,0.0,0.0,121.0,121.0
115,13,33.0,7,15,1.0,0.0,0.0,159.0,159.0
115,13,35.0,5,13,3.0,0.0,0.0,48.0,48.0
115,13,35.0,5,13,1.0,0.0,0.0,114.0,114.0
115,13,35.0,5,14,1.0,0.0,0.0,192.0,192.0
115,13,35.0,5,19,1.0,0.0,0.0,142.0,142.0
115,13,35.0,5,19,9.0,0.0,0.0,29.0,29.0
115,13,35.0,5,19,4.0,0.0,0.0,10.0,10.0
115,13,39.0,6,13,1.0,0.0,0.0,68.0,68.0
115,13,39.0,6,14,1.0,0.0,0.0,94.0,94.0
115,13,39.0,6,15,2.0,0.0,48.0,0.0,48.0
115,13,39.0,6,15,1.0,0.0,0.0,137.0,137.0
115,13,43.0,10,13,1.0,0.0,0.0,152.0,152.0
115,13,43.0,10,14,1.0,0.0,0.0,56.0,56.0
115,13,43.0,10,15,1.0,0.0,0.0,175.0,175.0
115,13,57.0,4,13,1.0,0.0,0.0,152.0,152.0
115,13,57.0,4,14,,,,,
115,13,57.0,4,19,1.0,0.0,0.0,156.0,156.0
115,13,75.0,10,13,1.0,0.0,0.0,141.0,141.0
115,13,75.0,10,14,1.0,0.0,0.0,113.0,113.0
115,13,75.0,10,15,1.0,0.0,0.0,142.0,142.0
115,13,79.0,8,13,1.0,0.0,0.0,351.0,351.0
115,13,79.0,8,15,1.0,0.0,0.0,210.0,210.0
115,13,79.0,8,20,1.0,0.0,0.0,378.0,378.0
115,15,13.0,15,13,1.0,0.0,0.0,202.0,202.0
115,15,13.0,15,14,1.0,0.0,0.0,283.0,283.0
115,15,13.0,15,15,1.0,0.0,0.0,283.0,283.0
115,15,21.0,16,14,1.0,0.0,0.0,351.0,351.0
115,15,21.0,16,15,1.0,0.0,0.0,94.0,94.0
115,15,21.0,16,19,3.0,0.0,0.0,30.0,30.0
115,15,21.0,16,19,2.0,0.0,30.0,0.0,30.0
115,15,21.0,16,19,1.0,0.0,0.0,117.0,117.0
115,15,29.0,7,13,1.0,0.0,0.0,189.0,189.0
115,15,29.0,7,14,1.0,0.0,0.0,93.0,93.0
115,15,29.0,7,15,1.0,0.0,0.0,94.0,94.0
115,15,39.0,12,13,,,,,
115,15,39.0,12,14,1.0,0.0,0.0,48.0,48.0
115,15,39.0,12,15,1.0,0.0,0.0,126.0,126.0
115,15,49.0,13,13,1.0,0.0,0.0,237.0,237.0
115,15,49.0,13,14,1.0,0.0,0.0,118.0,118.0
115,15,49.0,13,15,9.0,0.0,0.0,140.0,140.0
115,15,49.0,13,15,4.0,0.0,0.0,93.0,93.0
115,15,49.0,13,15,1.0,0.0,0.0,206.0,206.0
115,15,59.0,3,13,4.0,0.0,0.0,27.0,27.0
115,15,59.0,3,13,1.0,0.0,0.0,200.0,200.0
115,15,59.0,3,14,1.0,0.0,0.0,68.0,68.0
115,15,59.0,3,20,1.0,0.0,0.0,121.0,121.0
115,15,67.0,23,14,9.0,0.0,48.0,0.0,48.0
115,15,67.0,23,14,1.0,0.0,0.0,189.0,189.0
115,15,67.0,23,15,9.0,0.0,0.0,66.0,66.0
115,15,67.0,23,15,1.0,0.0,0.0,48.0,48.0
115,15,67.0,23,19,1.0,0.0,0.0,331.0,331.0
115,15,67.0,23,19,4.0,0.0,0.0,57.0,57.0
115,15,67.0,23,19,2.0,0.0,48.0,0.0,48.0
115,15,67.0,23,19,9.0,0.0,0.0,142.0,142.0
117,1,1.0,4,13,,,,,
117,1,1.0,4,14,,,,,
117,1,1.0,4,15,,,,,
117,1,7.0,20,13,,,,,
117,1,7.0,20,15,,,,,
117,1,7.0,20,20,,,,,
117,1,11.0,8,13,,,,,
117,1,11.0,8,14,,,,,
117,1,11.0,8,15,,,,,
117,1,25.0,10,13,,,,,
117,1,25.0,10,15,9.0,0.0,144.0,0.0,144.0
117,1,25.0,10,15,1.0,0.0,200.0,0.0,200.0
117,1,25.0,10,19,9.0,0.0,50.0,76.0,126.0
117,1,25.0,10,19,8.0,0.0,,19.0,19.0
117,1,25.0,10,19,1.0,0.0,70.0,0.0,70.0
117,3,1.0,11,13,,,,,
117,3,1.0,11,15,,,,,
117,3,1.0,11,19,,,,,
117,3,5.0,18,13,9.0,0.0,0.0,11.0,11.0
117,3,5.0,18,13,3.0,0.0,0.0,37.0,37.0
117,3,5.0,18,14,,,,,
117,3,5.0,18,15,,,,,
117,3,9.0,11,13,1.0,38.0,0.0,0.0,38.0
117,3,9.0,11,14,,,,,
117,3,9.0,11,15,,,,,
117,5,7.0,11,13,3.0,0.0,0.0,29.0,29.0
117,5,7.0,11,13,2.0,0.0,50.0,0.0,50.0
117,5,7.0,11,13,1.0,0.0,0.0,336.0,336.0
117,5,7.0,11,13,9.0,0.0,0.0,101.0,101.0
117,5,7.0,11,14,,,,,
117,5,7.0,11,15,,,,,
117,5,15.0,10,13,1.0,0.0,0.0,156.0,156.0
117,5,15.0,10,14,8.0,0.0,,50.0,50.0
117,5,15.0,10,14,1.0,0.0,0.0,151.0,151.0
117,5,15.0,10,15,,,,,
117,5,25.0,4,13,3.0,0.0,0.0,88.0,88.0
117,5,25.0,4,13,8.0,0.0,,315.0,315.0
117,5,25.0,4,14,3.0,0.0,0.0,332.0,332.0
117,5,25.0,4,14,8.0,0.0,,165.0,165.0
117,5,25.0,4,15,3.0,0.0,126.0,252.0,378.0
117,5,25.0,4,15,1.0,0.0,0.0,42.0,42.0
117,5,33.0,5,13,4.0,0.0,0.0,42.0,42.0
117,5,33.0,5,13,8.0,0.0,,42.0,42.0
117,5,33.0,5,13,1.0,0.0,0.0,151.0,151.0
117,5,33.0,5,13,2.0,0.0,84.0,0.0,84.0
117,5,33.0,5,14,1.0,0.0,0.0,109.0,109.0
117,5,33.0,5,14,2.0,0.0,0.0,14.0,14.0
117,5,33.0,5,14,9.0,0.0,0.0,35.0,35.0
117,5,33.0,5,15,,,,,
117,5,43.0,11,14,3.0,0.0,0.0,126.0,126.0
117,5,43.0,11,14,8.0,0.0,,505.0,505.0
117,5,43.0,11,15,3.0,0.0,0.0,126.0,126.0
117,5,43.0,11,15,1.0,0.0,168.0,0.0,168.0
117,5,43.0,11,15,8.0,0.0,,505.0,505.0
117,5,43.0,11,20,3.0,0.0,0.0,118.0,118.0
117,5,43.0,11,20,1.0,0.0,0.0,79.0,79.0
117,5,51.0,8,13,3.0,0.0,101.0,0.0,101.0
117,5,51.0,8,13,1.0,0.0,42.0,505.0,547.0
117,5,51.0,8,13,2.0,0.0,42.0,0.0,42.0
117,5,51.0,8,13,8.0,0.0,,101.0,101.0
117,5,51.0,8,14,3.0,0.0,84.0,0.0,84.0
117,5,51.0,8,14,1.0,0.0,0.0,336.0,336.0
117,5,51.0,8,14,2.0,0.0,42.0,0.0,42.0
117,5,51.0,8,14,5.0,0.0,93.0,0.0,93.0
117,5,51.0,8,15,1.0,0.0,38.0,265.0,303.0
117,5,51.0,8,15,4.0,0.0,0.0,38.0,38.0
117,5,51.0,8,15,2.0,76.0,38.0,0.0,114.0
117,7,5.0,12,13,4.0,0.0,0.0,10.0,10.0
117,7,5.0,12,13,1.0,0.0,0.0,172.0,172.0
117,7,5.0,12,14,8.0,0.0,,32.0,32.0
117,7,5.0,12,14,4.0,0.0,0.0,12.0,12.0
117,7,5.0,12,14,1.0,0.0,0.0,379.0,379.0
117,7,5.0,12,15,1.0,0.0,0.0,202.0,202.0
117,7,11.0,13,13,1.0,0.0,0.0,286.0,286.0
117,7,11.0,13,14,1.0,0.0,0.0,287.0,287.0
117,7,11.0,13,15,1.0,0.0,0.0,387.0,387.0
117,7,11.0,13,15,8.0,0.0,,18.0,18.0
117,7,19.0,12,13,,,,,
117,7,19.0,12,14,1.0,0.0,0.0,168.0,168.0
117,7,19.0,12,15,1.0,0.0,0.0,131.0,131.0
117,7,25.0,5,13,1.0,0.0,0.0,387.0,387.0
117,7,25.0,5,14,1.0,0.0,0.0,442.0,442.0
117,7,25.0,5,15,1.0,0.0,0.0,147.0,147.0
117,7,31.0,16,14,1.0,0.0,0.0,45.0,45.0
117,7,31.0,16,15,1.0,0.0,0.0,126.0,126.0
117,7,31.0,16,19,1.0,0.0,0.0,68.0,68.0
117,7,41.0,6,13,1.0,0.0,0.0,272.0,272.0
117,7,41.0,6,14,1.0,0.0,0.0,151.0,151.0
117,7,41.0,6,15,1.0,0.0,0.0,373.0,373.0
117,9,5.0,16,13,1.0,0.0,0.0,101.0,101.0
117,9,5.0,16,14,,,,,
117,9,5.0,16,15,1.0,0.0,0.0,21.0,21.0
117,9,5.0,16,15,4.0,0.0,0.0,31.0,31.0
117,9,11.0,9,13,1.0,0.0,0.0,13.0,13.0
117,9,11.0,9,14,1.0,0.0,0.0,159.0,159.0
117,9,11.0,9,15,1.0,0.0,0.0,538.0,538.0
117,9,15.0,3,13,1.0,0.0,0.0,91.0,91.0
117,9,15.0,3,14,1.0,0.0,0.0,48.0,48.0
117,9,15.0,3,15,4.0,0.0,0.0,17.0,17.0
117,9,15.0,3,15,1.0,0.0,0.0,59.0,59.0
117,9,29.0,5,13,1.0,0.0,0.0,109.0,109.0
117,9,29.0,5,14,,,,,
117,9,29.0,5,15,1.0,0.0,0.0,109.0,109.0
117,11,4.0,5,13,8.0,0.0,,168.0,168.0
117,11,4.0,5,14,1.0,0.0,0.0,222.0,222.0
117,11,4.0,5,14,4.0,0.0,0.0,35.0,35.0
117,11,4.0,5,14,3.0,0.0,0.0,12.0,12.0
117,11,4.0,5,15,4.0,0.0,0.0,126.0,126.0
117,11,4.0,5,15,3.0,0.0,42.0,126.0,168.0
117,11,4.0,5,15,1.0,0.0,84.0,84.0,168.0
117,11,9.0,17,14,8.0,0.0,,4.0,4.0
117,11,9.0,17,14,1.0,0.0,0.0,178.0,178.0
117,11,9.0,17,14,4.0,0.0,0.0,7.0,7.0
117,11,9.0,17,15,1.0,0.0,0.0,158.0,158.0
117,11,9.0,17,15,3.0,0.0,0.0,16.0,16.0
117,11,9.0,17,15,4.0,0.0,0.0,7.0,7.0
117,11,9.0,17,19,1.0,0.0,0.0,143.0,143.0
117,11,9.0,17,19,8.0,0.0,,4.0,4.0
117,11,15.0,5,13,2.0,0.0,25.0,0.0,25.0
117,11,15.0,5,13,3.0,0.0,0.0,26.0,26.0
117,11,15.0,5,13,4.0,0.0,0.0,108.0,108.0
117,11,15.0,5,13,1.0,0.0,0.0,281.0,281.0
117,11,15.0,5,14,3.0,0.0,0.0,42.0,42.0
117,11,15.0,5,14,1.0,0.0,0.0,294.0,294.0
117,11,15.0,5,15,2.0,0.0,22.0,0.0,22.0
117,11,15.0,5,15,1.0,0.0,0.0,151.0,151.0
117,11,15.0,5,15,3.0,0.0,0.0,38.0,38.0
117,11,19.0,21,13,1.0,0.0,0.0,377.0,377.0
117,11,19.0,21,14,1.0,0.0,0.0,366.0,366.0
117,11,19.0,21,14,3.0,0.0,0.0,25.0,25.0
117,11,19.0,21,15,2.0,0.0,23.0,0.0,23.0
117,11,19.0,21,15,1.0,0.0,258.0,258.0,516.0
117,11,19.0,21,15,3.0,0.0,0.0,8.0,8.0
117,11,23.0,16,13,8.0,0.0,,13.0,13.0
117,11,23.0,16,13,1.0,0.0,0.0,88.0,88.0
117,11,23.0,16,14,3.0,0.0,0.0,17.0,17.0
117,11,23.0,16,14,8.0,0.0,,38.0,38.0
117,11,23.0,16,14,1.0,0.0,0.0,202.0,202.0
117,11,23.0,16,14,4.0,0.0,0.0,34.0,34.0
117,11,23.0,16,15,1.0,0.0,0.0,286.0,286.0
117,11,23.0,16,15,2.0,0.0,34.0,0.0,34.0
117,11,23.0,16,15,4.0,0.0,0.0,17.0,17.0
117,11,23.0,16,15,8.0,0.0,,25.0,25.0
117,11,29.0,9,13,4.0,0.0,0.0,106.0,106.0
117,11,29.0,9,13,3.0,0.0,0.0,60.0,60.0
117,11,29.0,9,13,1.0,0.0,0.0,555.0,555.0
117,11,29.0,9,14,1.0,0.0,505.0,673.0,1178.0
117,11,29.0,9,14,3.0,0.0,42.0,34.0,76.0
117,11,29.0,9,14,2.0,0.0,17.0,0.0,17.0
117,11,29.0,9,15,4.0,0.0,0.0,151.0,151.0
117,11,29.0,9,15,1.0,0.0,0.0,263.0,263.0
117,11,29.0,9,15,3.0,0.0,0.0,45.0,45.0
117,13,5.0,4,13,3.0,0.0,0.0,42.0,42.0
117,13,5.0,4,13,1.0,0.0,0.0,151.0,151.0
117,13,5.0,4,14,3.0,0.0,0.0,67.0,67.0
117,13,5.0,4,14,1.0,0.0,0.0,151.0,151.0
117,13,5.0,4,15,1.0,0.0,0.0,193.0,193.0
117,13,5.0,4,15,3.0,0.0,0.0,67.0,67.0
117,13,11.0,11,13,1.0,0.0,93.0,379.0,472.0
117,13,11.0,11,13,4.0,0.0,0.0,36.0,36.0
117,13,11.0,11,13,3.0,0.0,25.0,40.0,65.0
117,13,11.0,11,14,,,,,
117,13,11.0,11,15,,,,,
117,13,17.0,7,13,1.0,0.0,0.0,84.0,84.0
117,13,17.0,7,13,4.0,0.0,0.0,34.0,34.0
117,13,17.0,7,14,1.0,0.0,0.0,424.0,424.0
117,13,17.0,7,15,1.0,0.0,0.0,242.0,242.0
117,13,23.0,16,13,1.0,0.0,0.0,435.0,435.0
117,13,23.0,16,14,1.0,0.0,0.0,606.0,606.0
117,13,23.0,16,15,1.0,0.0,0.0,364.0,364.0
117,13,29.0,5,13,4.0,0.0,0.0,19.0,19.0
117,13,29.0,5,13,1.0,0.0,0.0,209.0,209.0
117,13,29.0,5,14,1.0,0.0,0.0,294.0,294.0
117,13,29.0,5,14,4.0,0.0,0.0,17.0,17.0
117,13,29.0,5,15,1.0,0.0,0.0,129.0,129.0
117,13,29.0,5,15,4.0,0.0,0.0,6.0,6.0
117,13,29.0,5,15,8.0,0.0,,55.0,55.0
117,13,33.0,16,13,1.0,0.0,0.0,252.0,252.0
117,13,33.0,16,14,1.0,0.0,0.0,252.0,252.0
117,13,33.0,16,15,1.0,0.0,0.0,294.0,294.0
117,13,39.0,5,13,1.0,0.0,0.0,619.0,619.0
117,13,39.0,5,13,3.0,0.0,0.0,16.0,16.0
117,13,39.0,5,14,4.0,0.0,0.0,18.0,18.0
117,13,39.0,5,14,1.0,0.0,0.0,353.0,353.0
117,13,39.0,5,14,3.0,0.0,0.0,34.0,34.0
117,13,39.0,5,15,1.0,0.0,0.0,549.0,549.0
117,15,1.0,18,13,,,,,
117,15,1.0,18,14,,,,,
117,15,1.0,18,15,,,,,
117,15,11.0,14,13,1.0,0.0,0.0,131.0,131.0
117,15,11.0,14,15,1.0,0.0,0.0,168.0,168.0
117,15,11.0,14,20,1.0,0.0,0.0,210.0,210.0
117,15,19.0,9,13,,,,,
117,15,19.0,9,14,1.0,0.0,0.0,34.0,34.0
117,15,19.0,9,15,1.0,0.0,0.0,320.0,320.0
117,15,25.0,12,13,1.0,0.0,0.0,168.0,168.0
117,15,25.0,12,14,1.0,0.0,0.0,126.0,126.0
117,15,25.0,12,15,,,,,
117,15,31.0,10,13,,,,,
117,15,31.0,10,14,,,,,
117,15,31.0,10,15,,,,,
117,15,37.0,15,13,1.0,0.0,0.0,93.0,93.0
117,15,37.0,15,14,1.0,0.0,0.0,219.0,219.0
117,15,37.0,15,14,3.0,0.0,0.0,17.0,17.0
117,15,37.0,15,15,1.0,0.0,0.0,210.0,210.0
117,15,41.0,4,13,1.0,0.0,0.0,151.0,151.0
117,15,41.0,4,14,1.0,0.0,0.0,126.0,126.0
117,15,41.0,4,19,1.0,0.0,0.0,50.0,50.0
117,15,49.0,1,14,9.0,0.0,0.0,259.0,259.0
117,15,49.0,1,15,9.0,0.0,0.0,218.0,218.0
117,15,49.0,1,19,,,,,
201,1,1.0,16,13,,,,,
201,1,1.0,16,14,,,,,
201,1,1.0,16,15,,,,,
201,1,7.0,10,13,,,,,
201,1,7.0,10,14,,,,,
201,1,7.0,10,15,,,,,
201,3,11.0,3,13,3.0,0.0,0.0,52.0,52.0
201,3,11.0,3,14,3.0,0.0,0.0,59.0,59.0
201,3,11.0,3,15,3.0,0.0,0.0,49.0,49.0
201,3,27.0,4,13,3.0,0.0,0.0,81.0,81.0
201,3,27.0,4,14,3.0,0.0,0.0,78.0,78.0
201,3,27.0,4,15,3.0,0.0,0.0,164.0,164.0
201,5,7.0,4,13,3.0,0.0,0.0,44.0,44.0
201,5,7.0,4,14,3.0,0.0,0.0,47.0,47.0
201,5,7.0,4,15,4.0,0.0,0.0,13.0,13.0
201,5,7.0,4,15,3.0,0.0,66.0,39.0,105.0
201,5,7.0,4,15,8.0,0.0,,86.0,86.0
201,5,11.0,8,13,4.0,0.0,0.0,175.0,175.0
201,5,11.0,8,13,3.0,0.0,0.0,315.0,315.0
201,5,11.0,8,14,3.0,0.0,0.0,35.0,35.0
201,5,11.0,8,15,3.0,0.0,0.0,138.0,138.0
201,5,11.0,8,15,4.0,0.0,0.0,60.0,60.0
201,5,31.0,8,13,1.0,0.0,41.0,60.0,101.0
201,5,31.0,8,13,2.0,0.0,51.0,0.0,51.0
201,5,31.0,8,13,4.0,0.0,0.0,30.0,30.0
201,5,31.0,8,13,3.0,0.0,30.0,51.0,81.0
201,5,31.0,8,14,4.0,0.0,0.0,55.0,55.0
201,5,31.0,8,14,1.0,0.0,147.0,92.0,239.0
201,5,31.0,8,14,3.0,0.0,129.0,110.0,239.0
201,5,31.0,8,15,1.0,0.0,44.0,55.0,99.0
201,5,31.0,8,15,2.0,0.0,33.0,0.0,33.0
201,5,31.0,8,15,3.0,0.0,90.0,55.0,145.0
201,5,31.0,8,15,4.0,0.0,0.0,22.0,22.0
201,7,2.0,20,13,1.0,0.0,48.0,37.0,85.0
201,7,2.0,20,13,3.0,0.0,28.0,14.0,42.0
201,7,2.0,20,13,8.0,0.0,,71.0,71.0
201,7,2.0,20,14,3.0,0.0,112.0,38.0,150.0
201,7,2.0,20,14,1.0,0.0,65.0,0.0,65.0
201,7,2.0,20,15,3.0,0.0,0.0,147.0,147.0
201,7,2.0,20,15,4.0,0.0,0.0,69.0,69.0
201,7,7.0,8,13,1.0,0.0,37.0,9.0,46.0
201,7,7.0,8,13,3.0,0.0,74.0,37.0,111.0
201,7,7.0,8,13,8.0,0.0,,28.0,28.0
201,7,7.0,8,14,8.0,0.0,,147.0,147.0
201,7,7.0,8,14,1.0,0.0,37.0,0.0,37.0
201,7,7.0,8,14,3.0,0.0,74.0,37.0,111.0
201,7,7.0,8,15,3.0,0.0,66.0,22.0,88.0
201,7,7.0,8,15,1.0,0.0,44.0,0.0,44.0
201,7,7.0,8,15,8.0,0.0,,111.0,111.0
201,7,25.0,2,13,8.0,0.0,,49.0,49.0
201,7,25.0,2,13,4.0,0.0,28.0,26.0,54.0
201,7,25.0,2,13,3.0,0.0,140.0,96.0,236.0
201,7,25.0,2,14,3.0,0.0,98.0,51.0,149.0
201,7,25.0,2,14,4.0,0.0,25.0,13.0,38.0
201,7,25.0,2,14,8.0,0.0,,72.0,72.0
201,7,25.0,2,15,4.0,0.0,14.0,6.0,20.0
201,7,25.0,2,15,8.0,0.0,,12.0,12.0
201,7,25.0,2,15,3.0,0.0,41.0,49.0,90.0
201,9,7.0,7,13,3.0,0.0,0.0,61.0,61.0
201,9,7.0,7,14,1.0,0.0,38.0,14.0,52.0
201,9,7.0,7,14,8.0,0.0,,12.0,12.0
201,9,7.0,7,14,3.0,0.0,102.0,61.0,163.0
201,9,7.0,7,15,3.0,0.0,0.0,26.0,26.0
201,9,7.0,7,15,1.0,0.0,0.0,14.0,14.0
201,9,11.0,8,13,3.0,0.0,37.0,18.0,55.0
201,9,11.0,8,15,3.0,0.0,112.0,38.0,150.0
201,9,11.0,8,20,3.0,0.0,92.0,46.0,138.0
201,9,11.0,8,20,2.0,0.0,18.0,0.0,18.0
201,11,11.0,8,13,3.0,0.0,0.0,149.0,149.0
201,11,11.0,8,14,3.0,0.0,0.0,64.0,64.0
201,11,11.0,8,14,1.0,0.0,45.0,0.0,45.0
201,11,11.0,8,15,1.0,0.0,61.0,0.0,61.0
201,11,11.0,8,15,3.0,0.0,112.0,0.0,112.0
201,13,19.0,3,13,1.0,0.0,0.0,61.0,61.0
201,13,19.0,3,13,2.0,0.0,38.0,0.0,38.0
201,13,19.0,3,13,4.0,0.0,0.0,28.0,28.0
201,13,19.0,3,13,3.0,0.0,0.0,45.0,45.0
201,13,19.0,3,14,1.0,0.0,0.0,71.0,71.0
201,13,19.0,3,14,4.0,0.0,0.0,41.0,41.0
201,13,19.0,3,14,3.0,0.0,0.0,44.0,44.0
201,13,19.0,3,15,1.0,0.0,0.0,61.0,61.0
201,13,19.0,3,15,3.0,0.0,0.0,59.0,59.0
201,13,19.0,3,15,4.0,0.0,0.0,20.0,20.0
201,13,23.0,4,13,4.0,0.0,0.0,31.0,31.0
201,13,23.0,4,13,3.0,0.0,0.0,58.0,58.0
201,13,23.0,4,13,1.0,0.0,0.0,66.0,66.0
201,13,23.0,4,14,4.0,0.0,0.0,18.0,18.0
201,13,23.0,4,14,1.0,0.0,0.0,47.0,47.0
201,13,23.0,4,14,3.0,0.0,0.0,38.0,38.0
201,13,23.0,4,15,2.0,0.0,25.0,25.0,50.0
201,13,23.0,4,15,1.0,0.0,0.0,51.0,51.0
201,13,23.0,4,15,3.0,0.0,0.0,51.0,51.0
201,13,23.0,4,15,5.0,0.0,0.0,25.0,25.0
201,13,47.0,4,13,3.0,0.0,75.0,56.0,131.0
201,13,47.0,4,13,1.0,0.0,131.0,84.0,215.0
201,13,47.0,4,13,4.0,0.0,38.0,28.0,66.0
201,13,47.0,4,14,1.0,0.0,55.0,83.0,138.0
201,13,47.0,4,14,3.0,0.0,83.0,64.0,147.0
201,13,47.0,4,14,4.0,0.0,64.0,37.0,101.0
201,13,47.0,4,15,1.0,0.0,70.0,52.0,122.0
201,13,47.0,4,15,4.0,0.0,35.0,17.0,52.0
201,13,47.0,4,15,3.0,0.0,52.0,35.0,87.0
201,15,1.0,5,13,,,,,
201,15,1.0,5,14,,,,,
201,15,1.0,5,15,,,,,
201,15,7.0,2,13,1.0,0.0,76.0,0.0,76.0
201,15,7.0,2,14,2.0,0.0,71.0,0.0,71.0
201,15,7.0,2,14,1.0,0.0,185.0,0.0,185.0
201,15,7.0,2,15,2.0,0.0,112.0,0.0,112.0
201,15,7.0,2,15,1.0,0.0,140.0,0.0,140.0
201,15,13.0,9,13,4.0,0.0,0.0,30.0,30.0
201,15,13.0,9,13,3.0,0.0,0.0,30.0,30.0
201,15,13.0,9,13,1.0,0.0,0.0,35.0,35.0
201,15,13.0,9,14,4.0,0.0,0.0,9.0,9.0
201,15,13.0,9,14,1.0,0.0,0.0,42.0,42.0
201,15,13.0,9,14,3.0,0.0,0.0,18.0,18.0
201,15,13.0,9,15,3.0,0.0,0.0,50.0,50.0
201,15,13.0,9,15,4.0,0.0,0.0,33.0,33.0
201,15,13.0,9,15,1.0,0.0,0.0,72.0,72.0
201,15,13.0,9,15,2.0,0.0,22.0,0.0,22.0
201,15,37.0,7,13,,,,,
201,15,37.0,7,14,,,,,
201,15,37.0,7,15,,,,,
201,15,41.0,5,13,3.0,0.0,0.0,44.0,44.0
201,15,41.0,5,13,1.0,0.0,0.0,69.0,69.0
201,15,41.0,5,13,2.0,0.0,9.0,0.0,9.0
201,15,41.0,5,13,4.0,0.0,0.0,46.0,46.0
201,15,41.0,5,14,1.0,0.0,0.0,51.0,51.0
201,15,41.0,5,14,3.0,0.0,0.0,47.0,47.0
201,15,41.0,5,15,3.0,0.0,0.0,37.0,37.0
201,15,41.0,5,15,4.0,0.0,0.0,28.0,28.0
201,15,41.0,5,15,1.0,0.0,0.0,57.0,57.0
201,15,45.0,5,13,1.0,0.0,11.0,112.0,123.0
201,15,45.0,5,13,2.0,0.0,91.0,0.0,91.0
201,15,45.0,5,14,1.0,0.0,35.0,67.0,102.0
201,15,45.0,5,14,2.0,0.0,56.0,0.0,56.0
201,15,45.0,5,15,1.0,0.0,0.0,91.0,91.0
201,15,45.0,5,15,3.0,0.0,0.0,11.0,11.0
201,15,45.0,5,15,2.0,0.0,67.0,0.0,67.0
201,17,13.0,3,13,3.0,0.0,60.0,0.0,60.0
201,17,13.0,3,13,1.0,0.0,81.0,0.0,81.0
201,17,13.0,3,13,4.0,0.0,51.0,0.0,51.0
201,17,13.0,3,14,1.0,0.0,0.0,75.0,75.0
201,17,13.0,3,14,3.0,0.0,0.0,70.0,70.0
201,17,13.0,3,14,4.0,0.0,0.0,38.0,38.0
201,17,13.0,3,15,3.0,0.0,46.0,0.0,46.0
201,17,13.0,3,15,1.0,0.0,55.0,0.0,55.0
