tinh,huyen,xa,m2tt,m2c9,m2c10a,m2c10b,m2c11,m2c12,m2c13a,m2c13b,m2c13c,m2c14a,m2c14b,m2c14c,m2c15
507,17,15,2,5,6,2005,150,1,1.0,0.0,,1.0,0.0,,10000.0
507,17,25,1,3,10,2007,552,1,1.0,5.0,0.0,2.0,1.0,0.0,96000.0
507,17,25,2,5,6,2006,200,1,2.0,5.0,3.0,2.0,1.0,0.0,65000.0
507,17,25,3,3,10,2005,931,1,1.0,4.0,0.0,1.0,2.0,6.0,51800.0
507,17,29,1,3,10,2007,350,1,5.0,2.0,4.0,2.0,1.0,4.0,97000.0
507,17,29,2,6,2,2005,150,1,1.0,0.0,,1.0,0.0,,34000.0
507,19,09,1,3,10,2007,3686,1,4.0,1.0,0.0,1.0,2.0,0.0,1554780.0
507,19,11,1,3,10,2007,2975,1,1.0,2.0,4.0,1.0,2.0,0.0,273150.0
507,19,11,2,3,11,2005,2975,1,1.0,2.0,4.0,1.0,2.0,0.0,9500.0
507,19,15,1,3,10,2007,4020,1,1.0,2.0,6.0,2.0,1.0,4.0,379800.0
507,19,15,2,3,10,2005,4020,1,1.0,2.0,4.0,1.0,2.0,0.0,87600.0
507,19,17,1,3,10,2007,3429,1,1.0,2.0,4.0,1.0,2.0,0.0,148055.0
507,19,23,1,3,10,2007,4235,1,1.0,4.0,0.0,1.0,2.0,0.0,222820.0
507,19,23,2,3,11,2005,4235,1,1.0,4.0,0.0,1.0,2.0,0.0,2100.0
507,19,27,1,3,9,2007,319,1,1.0,4.0,0.0,1.0,2.0,0.0,48000.0
507,19,27,2,3,10,2006,400,1,4.0,0.0,,2.0,0.0,,40000.0
507,19,27,3,3,9,2006,450,1,4.0,0.0,,2.0,0.0,,20000.0
507,19,27,4,3,8,2006,412,1,1.0,0.0,,2.0,0.0,,60000.0
507,19,27,5,3,4,2006,27,1,2.0,5.0,0.0,2.0,0.0,,25000.0
509,01,29,1,3,11,2007,450,1,1.0,3.0,6.0,1.0,2.0,6.0,220000.0
509,01,31,1,3,1,2008,250,1,1.0,0.0,,6.0,0.0,,48000.0
509,03,11,1,3,11,2007,15,1,1.0,0.0,,2.0,1.0,0.0,-1.0
509,03,21,1,3,10,2007,599,1,1.0,4.0,0.0,2.0,6.0,1.0,128479.0
509,03,21,2,6,11,2005,236,1,1.0,4.0,0.0,2.0,6.0,1.0,83956.0
509,05,03,1,5,3,2007,750,1,1.0,0.0,,1.0,2.0,6.0,140000.0
509,05,03,2,3,12,2006,260,1,1.0,2.0,6.0,1.0,2.0,6.0,220000.0
509,05,03,3,6,10,2006,120,1,1.0,0.0,,6.0,0.0,,20000.0
509,05,03,4,2,8,2006,20,1,1.0,0.0,,3.0,0.0,,1000.0
509,05,11,1,3,11,2007,272,1,1.0,3.0,4.0,1.0,2.0,0.0,1217000.0
509,07,05,1,3,11,2007,350,1,1.0,2.0,3.0,2.0,1.0,4.0,68650.0
509,07,05,2,3,10,2006,130,1,1.0,2.0,0.0,2.0,0.0,,25600.0
509,07,09,1,5,4,2007,450,1,1.0,0.0,,2.0,0.0,,28900.0
509,07,09,2,3,10,2007,345,1,1.0,5.0,0.0,2.0,0.0,,42360.0
509,07,09,3,3,10,2006,392,1,1.0,4.0,0.0,2.0,0.0,,32200.0
509,07,09,4,3,9,2006,210,1,1.0,0.0,,2.0,0.0,,18400.0
509,07,15,1,3,12,2007,400,1,1.0,0.0,,2.0,0.0,,52410.0
509,07,15,2,3,5,2006,80,1,1.0,0.0,,2.0,0.0,,4850.0
509,07,23,1,3,1,2008,281,1,1.0,2.0,4.0,1.0,2.0,6.0,125700.0
509,07,23,2,3,11,2007,534,1,1.0,0.0,,2.0,0.0,,116910.0
509,07,27,1,4,10,2007,1004,1,1.0,2.0,5.0,2.0,1.0,6.0,249000.0
509,07,27,2,3,10,2006,320,1,1.0,0.0,,2.0,0.0,,42000.0
509,07,27,3,3,11,2005,410,1,1.0,0.0,,2.0,0.0,,64320.0
509,07,33,1,3,2,2008,205,1,1.0,5.0,0.0,2.0,6.0,0.0,102000.0
509,07,33,2,4,11,2006,63,1,1.0,4.0,5.0,5.0,3.0,0.0,35000.0
509,09,13,1,5,4,2007,105,1,1.0,4.0,0.0,2.0,6.0,0.0,12000.0
509,09,13,2,3,9,2006,159,1,1.0,5.0,0.0,6.0,0.0,,16800.0
509,09,23,1,3,11,2007,151,1,1.0,2.0,4.0,1.0,2.0,6.0,100000.0
509,09,23,2,5,4,2006,204,1,1.0,3.0,5.0,2.0,6.0,0.0,81600.0
509,09,23,3,6,2,2006,51,1,1.0,2.0,3.0,1.0,0.0,,-1.0
509,11,05,1,7,3,2008,1907,1,1.0,4.0,5.0,6.0,1.0,0.0,42000.0
509,11,05,2,3,11,2007,69,1,4.0,1.0,5.0,2.0,5.0,1.0,466940.0
509,11,05,3,5,6,2007,126,2,,,,,,,
509,11,05,4,2,2,2007,402,1,1.0,4.0,5.0,3.0,0.0,,15540.0
509,11,05,5,6,1,2007,1224,2,,,,,,,
509,11,09,1,3,10,2007,900,1,1.0,2.0,3.0,6.0,4.0,0.0,35000.0
509,11,09,2,3,9,2006,200,1,4.0,7.0,0.0,2.0,4.0,0.0,-1.0
509,11,09,3,6,1,2005,150,2,,,,,,,
509,11,13,1,3,1,2008,2550,1,1.0,4.0,3.0,2.0,6.0,4.0,18500.0
509,11,13,2,3,12,2007,2455,1,1.0,4.0,3.0,2.0,6.0,4.0,150000.0
509,11,13,3,3,11,2007,2455,1,1.0,4.0,0.0,2.0,6.0,4.0,85000.0
509,11,13,4,6,6,2007,2890,1,1.0,4.0,0.0,1.0,0.0,,-1.0
509,11,15,1,3,11,2007,1981,1,1.0,4.0,5.0,2.0,6.0,0.0,45000.0
509,11,19,1,3,11,2007,3350,1,1.0,4.0,0.0,2.0,1.0,5.0,560000.0
509,11,23,1,3,11,2007,2830,1,1.0,2.0,3.0,2.0,1.0,6.0,135500.0
509,11,23,2,3,10,2006,2880,1,1.0,2.0,3.0,2.0,1.0,6.0,424700.0
509,11,25,1,3,11,2007,574,1,1.0,2.0,4.0,1.0,2.0,6.0,20400.0
509,11,25,2,4,9,2006,251,1,4.0,5.0,6.0,1.0,2.0,5.0,12000.0
509,11,25,3,3,10,2005,290,1,1.0,2.0,4.0,1.0,2.0,3.0,18500.0
509,11,29,1,3,3,2008,973,1,1.0,4.0,5.0,2.0,6.0,0.0,122000.0
509,11,31,1,5,2,2008,416,1,1.0,4.0,0.0,2.0,0.0,,15000.0
509,11,31,2,7,4,2007,690,1,1.0,4.0,0.0,3.0,0.0,,-1.0
509,11,31,3,5,6,2007,126,1,1.0,4.0,0.0,6.0,0.0,,15000.0
509,11,31,4,3,11,2007,211,1,1.0,4.0,0.0,2.0,0.0,,250000.0
509,11,31,5,3,11,2006,196,1,1.0,4.0,0.0,2.0,0.0,,-1.0
509,11,35,1,3,10,2007,2850,1,1.0,4.0,6.0,2.0,6.0,0.0,610000.0
509,11,37,1,3,11,2007,1207,1,1.0,3.0,4.0,2.0,6.0,0.0,154000.0
511,01,35,1,6,10,2007,133,1,4.0,1.0,0.0,1.0,2.0,3.0,-1.0
511,01,35,2,3,12,2006,74,1,4.0,1.0,0.0,1.0,2.0,3.0,-1.0
511,01,35,3,5,6,2005,95,1,4.0,1.0,0.0,1.0,2.0,3.0,-1.0
511,01,41,1,6,11,2007,2,1,1.0,0.0,,1.0,0.0,,9700.0
511,01,47,1,3,-1,-1,80,1,1.0,0.0,,2.0,1.0,0.0,2000.0
511,02,45,1,6,9,2005,78,1,1.0,0.0,,1.0,2.0,0.0,15600.0
511,02,45,2,3,4,2005,143,1,1.0,0.0,,1.0,2.0,0.0,21450.0
511,03,05,1,3,10,2007,3,1,1.0,0.0,,1.0,2.0,0.0,45000.0
511,03,13,1,3,11,2007,120,1,1.0,4.0,2.0,2.0,1.0,3.0,14580.0
511,03,25,1,5,11,2007,-1,2,,,,,,,
511,03,25,2,3,5,2006,-1,2,,,,,,,
511,03,25,3,6,2,2006,-1,2,,,,,,,
511,05,03,1,6,4,2007,1,1,1.0,0.0,,1.0,0.0,,6500.0
511,05,03,2,5,7,2006,2189,1,1.0,0.0,,1.0,0.0,,315212.0
511,05,37,1,5,4,2007,180,1,1.0,0.0,,1.0,0.0,,17420.0
511,05,37,2,6,7,2006,89,1,1.0,0.0,,1.0,0.0,,310.0
511,05,43,1,6,11,2007,180,1,1.0,0.0,,6.0,0.0,,3100.0
511,05,43,2,3,4,2006,180,1,1.0,0.0,,6.0,0.0,,5000.0
511,07,35,1,6,7,2007,800,1,1.0,0.0,,1.0,0.0,,204828.0
511,11,17,1,5,5,2007,395,1,1.0,4.0,2.0,1.0,2.0,6.0,16500.0
511,11,17,2,6,6,2006,218,2,,,,,,,
511,13,09,1,3,10,2007,23,1,1.0,2.0,4.0,6.0,2.0,5.0,200000.0
511,13,09,2,5,12,2006,10,1,1.0,2.0,4.0,6.0,2.0,5.0,200000.0
511,13,09,3,3,9,2006,25,1,1.0,2.0,4.0,6.0,2.0,5.0,150000.0
511,15,23,1,3,10,2007,15,1,1.0,0.0,,2.0,0.0,,2900.0
511,15,23,2,6,6,2007,30,1,1.0,0.0,,2.0,0.0,,16400.0
511,15,23,3,5,5,2006,10,2,,,,,,,
511,15,33,1,3,3,2005,4,1,1.0,2.0,3.0,1.0,2.0,3.0,60000.0
511,15,33,2,5,7,2005,25,1,1.0,0.0,,1.0,0.0,,12000.0
511,15,37,1,3,10,2006,84,1,1.0,3.0,4.0,1.0,2.0,3.0,252.0
511,15,37,2,5,4,2005,187,1,1.0,6.0,0.0,1.0,2.0,6.0,350.0
601,01,15,1,3,3,2008,13,1,1.0,0.0,,1.0,0.0,,13000.0
601,01,15,2,6,10,2007,70,1,1.0,0.0,,1.0,0.0,,63000.0
601,01,15,3,6,5,2006,182,2,,,,,,,
601,01,15,4,4,4,2006,118,2,,,,,,,
601,01,15,5,4,8,2005,51,1,1.0,0.0,,1.0,0.0,,10000.0
601,01,19,1,6,2,2007,400,1,1.0,0.0,,1.0,0.0,,86000.0
601,01,19,2,4,9,2006,970,2,,,,,,,
601,01,19,3,3,8,2006,655,2,,,,,,,
601,01,19,4,5,5,2006,800,1,1.0,4.0,2.0,2.0,6.0,5.0,20000.0
601,01,19,5,5,4,2005,1500,1,1.0,4.0,2.0,2.0,6.0,5.0,20000.0
601,01,21,1,4,3,2008,13,2,,,,,,,
601,01,25,1,4,9,2007,173,1,1.0,4.0,0.0,1.0,2.0,6.0,58000.0
601,03,09,1,3,10,2006,9,1,4.0,0.0,,1.0,7.0,0.0,14000.0
601,05,09,1,3,7,2006,18,1,1.0,0.0,,5.0,6.0,2.0,150000.0
601,07,17,1,3,3,2006,10,1,1.0,6.0,0.0,1.0,2.0,0.0,31500.0
601,07,29,1,5,3,2005,810,1,1.0,0.0,,7.0,0.0,,13600.0
601,08,11,1,3,7,2006,15,1,1.0,0.0,,1.0,0.0,,75000.0
601,08,11,2,5,3,2005,650,2,,,,,,,
601,09,12,1,3,8,2006,25,1,1.0,4.0,0.0,1.0,2.0,0.0,6200.0
601,09,13,1,4,7,2007,32,1,2.0,3.0,4.0,2.0,4.0,0.0,65000.0
601,09,13,2,6,2,2007,57,1,7.0,0.0,,3.0,0.0,,6000.0
601,11,11,1,3,7,2008,4,2,,,,,,,
601,11,11,2,4,8,2007,2,2,,,,,,,
601,13,13,1,2,4,2007,27,1,1.0,0.0,,3.0,0.0,,540.0
601,13,13,2,4,10,2007,17,2,,,,,,,
601,13,13,3,1,2,2006,1,1,1.0,0.0,,1.0,0.0,,960.0
601,13,13,4,5,8,2006,92,1,1.0,0.0,,6.0,0.0,,27600.0
601,13,13,5,1,11,2005,124,1,1.0,0.0,,3.0,0.0,,1860.0
603,01,17,1,6,3,2007,1,1,1.0,0.0,,1.0,0.0,,2.0
603,01,17,2,6,4,2006,4,1,1.0,0.0,,1.0,0.0,,2.0
603,01,17,3,5,3,2005,12,1,1.0,0.0,,6.0,0.0,,1.0
603,05,23,1,5,3,2007,75,2,,,,,,,
603,05,23,2,6,2,2006,45,2,,,,,,,
603,05,23,3,6,10,2005,130,2,,,,,,,
603,07,03,1,5,5,2007,27,1,1.0,4.0,0.0,6.0,0.0,,1000.0
603,07,18,1,6,7,2006,45,1,1.0,0.0,,1.0,0.0,,5900.0
603,11,07,1,5,3,2008,70,2,,,,,,,
603,12,07,1,5,5,2007,45,1,1.0,2.0,3.0,2.0,0.0,,2250.0
603,12,07,2,6,2,2006,30,1,1.0,0.0,,6.0,0.0,,8000.0
603,12,07,3,3,10,2005,220,1,1.0,2.0,3.0,2.0,0.0,,11000.0
603,13,03,1,4,7,2006,5,1,1.0,0.0,,1.0,0.0,,4000.0
603,13,03,2,5,6,2006,341,1,1.0,0.0,,6.0,0.0,,12276.0
603,15,05,1,6,5,2007,25,1,1.0,2.0,0.0,1.0,3.0,0.0,22790.0
603,15,05,2,6,4,2006,37,1,1.0,2.0,0.0,1.0,3.0,0.0,36400.0
603,15,05,3,5,7,2006,52,1,1.0,2.0,6.0,6.0,2.0,0.0,78000.0
603,17,07,1,5,5,2007,913,1,1.0,0.0,,1.0,0.0,,91900.0
603,17,07,2,6,7,2007,28,1,1.0,0.0,,3.0,6.0,0.0,12700.0
603,17,19,1,1,3,2008,1,1,1.0,0.0,,6.0,0.0,,77150.0
603,17,19,2,6,8,2008,28,1,1.0,0.0,,6.0,0.0,,38731.0
603,17,19,3,2,7,2007,35,1,1.0,0.0,,1.0,0.0,,1821.0
603,17,19,4,5,5,2006,214,1,1.0,0.0,,9.0,0.0,,-1.0
603,19,13,1,6,5,2008,30,1,1.0,0.0,,3.0,6.0,0.0,60000.0
603,19,13,2,5,4,2008,20,2,,,,,,,
603,19,13,3,2,5,2007,50,1,1.0,4.0,0.0,6.0,2.0,5.0,85000.0
603,19,25,1,6,3,2006,30,2,,,,,,,
603,19,25,2,5,2,2005,10,1,1.0,2.0,4.0,6.0,2.0,1.0,1500000.0
603,20,17,1,3,9,2007,33,1,1.0,0.0,,2.0,0.0,,1743.0
603,20,17,2,6,4,2007,15,1,1.0,0.0,,1.0,0.0,,2800.0
603,21,06,1,3,3,2008,30,2,,,,,,,
603,21,06,2,2,2,2008,20,2,,,,,,,
603,21,06,3,5,5,2007,50,2,,,,,,,
603,23,13,1,3,10,2007,16,2,,,,,,,
603,23,13,2,5,3,2007,54,2,,,,,,,
603,23,25,1,3,10,2007,27,1,1.0,2.0,0.0,3.0,0.0,,32500.0
603,23,25,2,4,10,2007,15,1,1.0,0.0,,2.0,0.0,,29700.0
603,23,25,3,5,3,2007,1,1,1.0,0.0,,2.0,0.0,,1500.0
603,23,25,4,6,7,2006,1,1,1.0,0.0,,3.0,0.0,,1000.0
603,23,25,5,2,6,2006,32,1,1.0,0.0,,2.0,0.0,,15000.0
605,01,29,1,3,8,2005,200,1,1.0,2.0,4.0,1.0,2.0,5.0,-1.0
605,01,39,1,6,10,2007,120,2,,,,,,,
605,01,39,2,5,4,2007,300,2,,,,,,,
605,01,39,3,6,2,2007,2000,2,,,,,,,
605,03,07,1,2,7,2007,18,1,1.0,4.0,0.0,6.0,2.0,0.0,9000.0
605,03,13,1,3,8,2007,8,1,1.0,5.0,0.0,1.0,2.0,6.0,-1.0
605,03,13,2,4,8,2007,6,1,1.0,0.0,,7.0,0.0,,-1.0
605,03,13,3,5,3,2007,-1,1,1.0,0.0,,7.0,0.0,,-1.0
605,05,03,1,3,8,2007,1127,1,1.0,3.0,4.0,2.0,1.0,6.0,424500.0
605,05,03,2,4,4,2007,215,1,1.0,3.0,6.0,1.0,0.0,,10250.0
605,05,03,3,3,8,2006,434,1,1.0,0.0,,2.0,0.0,,164000.0
605,05,03,4,5,3,2006,1350,1,1.0,0.0,,6.0,0.0,,75000.0
605,05,03,5,1,2,2006,1,1,1.0,0.0,,1.0,0.0,,15000.0
605,07,03,1,4,5,2008,10,1,3.0,5.0,6.0,2.0,4.0,6.0,200000.0
605,07,03,2,6,8,2007,400,1,1.0,6.0,4.0,1.0,3.0,6.0,500000.0
605,07,03,3,5,4,2006,500,1,1.0,6.0,4.0,5.0,6.0,4.0,100000.0
605,07,09,1,4,8,2007,8,1,3.0,5.0,6.0,1.0,2.0,4.0,100000.0
605,07,09,2,6,4,2006,300,1,1.0,6.0,4.0,1.0,3.0,5.0,10000.0
605,07,09,3,5,1,2005,300,1,1.0,6.0,4.0,1.0,2.0,4.0,500000.0
605,07,15,1,4,4,2008,521,1,1.0,2.0,0.0,1.0,6.0,0.0,5000.0
605,07,15,2,4,8,2007,214,1,1.0,2.0,4.0,1.0,2.0,4.0,210000.0
605,07,15,3,6,5,2007,657,1,1.0,6.0,0.0,6.0,1.0,0.0,9000.0
605,09,04,1,3,8,2007,300,1,2.0,4.0,3.0,2.0,1.0,6.0,62620.0
605,09,04,2,6,6,2007,1350,2,,,,,,,
605,09,04,3,5,3,2006,1200,2,,,,,,,
605,09,11,1,4,8,2007,232,1,1.0,0.0,,1.0,2.0,0.0,10000.0
605,09,11,2,6,10,2006,310,2,,,,,,,
605,09,15,1,3,8,2007,120,1,1.0,0.0,,6.0,0.0,,25000.0
605,09,15,2,6,10,2005,300,2,,,,,,,
605,09,19,1,3,9,2007,12,1,4.0,0.0,,1.0,0.0,,5000.0
605,09,19,2,5,3,2007,1500,2,,,,,,,
605,09,19,3,6,5,2006,1500,2,,,,,,,
605,11,07,1,3,9,2007,320,1,1.0,0.0,,6.0,0.0,,45000.0
605,11,07,2,3,10,2005,528,1,1.0,2.0,6.0,2.0,3.0,5.0,185000.0
605,11,09,1,4,3,2008,11,2,,,,,,,
605,11,09,2,3,9,2007,94,1,1.0,0.0,,6.0,0.0,,12000.0
605,13,15,1,5,6,2007,100,2,,,,,,,
605,13,15,2,3,8,2007,50,2,,,,,,,
605,13,19,1,5,4,2007,100,1,1.0,0.0,,6.0,0.0,,9000.0
605,13,19,2,4,8,2006,50,1,1.0,4.0,0.0,2.0,1.0,0.0,5000.0
605,13,19,3,5,6,2005,120,2,,,,,,,
605,13,23,1,5,1,2005,1000,2,,,,,,,
605,13,23,2,6,10,2005,150,1,1.0,0.0,,3.0,7.0,0.0,7500.0
605,15,07,1,3,8,2007,120,1,2.0,5.0,0.0,1.0,2.0,0.0,20000.0
605,15,07,2,4,6,2007,60,1,2.0,0.0,,5.0,0.0,,2000.0
605,15,07,3,5,5,2007,650,2,,,,,,,
605,15,11,1,5,4,2008,800,2,,,,,,,
605,15,11,2,4,9,2007,400,1,1.0,0.0,,2.0,0.0,,1200.0
605,15,15,1,3,9,2007,350,1,1.0,0.0,,2.0,0.0,,5000.0
605,15,15,2,5,7,2005,1800,2,,,,,,,
605,15,17,1,7,2,2008,300,2,,,,,,,
605,15,17,2,3,8,2007,110,2,,,,,,,
605,15,17,3,5,4,2005,1000,1,1.0,0.0,,1.0,0.0,,40000.0
605,15,21,1,3,9,2007,200,2,,,,,,,
605,17,19,1,5,7,2005,100,1,1.0,0.0,,2.0,0.0,,12340.0
605,19,05,1,3,2,2007,878,1,1.0,3.0,0.0,6.0,2.0,3.0,120000.0
605,19,05,2,6,9,2006,1340,2,,,,,,,
605,19,09,1,6,5,2006,200,1,1.0,0.0,,6.0,0.0,,50000.0
605,19,13,1,5,2,2007,370,2,,,,,,,
605,19,13,2,6,4,2007,750,2,,,,,,,
605,19,17,1,3,10,2006,250,1,1.0,0.0,,6.0,0.0,,-1.0
605,19,17,2,5,3,2006,200,1,1.0,0.0,,6.0,0.0,,-1.0
605,19,17,3,6,8,2005,150,1,1.0,0.0,,6.0,0.0,,-1.0
605,19,31,1,5,4,2008,609,1,1.0,4.0,6.0,6.0,2.0,7.0,50000.0
605,19,31,2,3,8,2007,747,1,1.0,2.0,4.0,2.0,6.0,4.0,40000.0
605,19,31,3,6,10,2006,409,1,1.0,7.0,6.0,3.0,7.0,6.0,-1.0
605,23,03,1,1,1,2008,-1,1,1.0,0.0,,2.0,0.0,,26500.0
605,23,11,1,5,2,2008,140,1,1.0,0.0,,2.0,6.0,0.0,28140.0
605,23,11,2,3,9,2007,750,1,1.0,0.0,,2.0,6.0,0.0,42500.0
605,23,11,3,3,3,2006,950,1,1.0,0.0,,2.0,6.0,0.0,36000.0
605,23,11,4,3,8,2006,1030,1,1.0,0.0,,2.0,6.0,0.0,-1.0
605,23,17,1,3,8,2007,45,1,1.0,0.0,,2.0,6.0,0.0,26800.0
605,23,23,1,3,4,2007,1452,1,1.0,4.0,0.0,2.0,6.0,0.0,-1.0
605,23,23,2,5,3,2005,1234,1,1.0,0.0,,2.0,0.0,,-1.0
605,23,23,3,6,4,2005,720,2,,,,,,,
605,25,15,2,3,7,2007,750,1,1.0,2.0,4.0,2.0,6.0,0.0,100000.0
605,25,15,5,3,2,2008,920,2,,,,,,,
605,31,11,1,3,7,2007,650,1,1.0,0.0,,2.0,6.0,0.0,128000.0
606,03,15,1,3,10,2007,135,2,,,,,,,
606,03,15,2,5,3,2006,2015,2,,,,,,,
606,03,17,1,1,11,2007,1,1,1.0,0.0,,2.0,0.0,,210.0
606,03,17,2,3,8,2007,222,1,1.0,0.0,,6.0,0.0,,12000.0
606,03,17,3,5,7,2006,1400,1,1.0,0.0,,2.0,0.0,,135000.0
606,05,02,1,4,4,2006,13,2,,,,,,,
606,05,05,1,3,8,2007,232,1,1.0,0.0,,6.0,2.0,0.0,48700.0
606,05,05,2,3,7,2005,346,1,1.0,0.0,,6.0,2.0,0.0,39500.0
606,05,09,1,5,3,2006,292,1,1.0,0.0,,2.0,1.0,0.0,156000.0
606,05,09,2,3,9,2006,140,1,1.0,0.0,,1.0,2.0,6.0,84000.0
606,05,09,3,6,7,2005,81,1,1.0,0.0,,3.0,0.0,,36000.0
606,05,13,1,3,8,2007,673,1,1.0,4.0,0.0,2.0,3.0,0.0,-1.0
606,07,05,1,5,10,2007,1200,1,1.0,4.0,0.0,6.0,0.0,,29.0
606,07,05,2,5,1,2006,2000,2,,,,,,,
606,07,05,3,6,4,2005,500,2,,,,,,,
606,07,07,1,3,10,2007,162,1,4.0,0.0,,6.0,0.0,,28000.0
606,07,07,2,5,3,2007,1560,2,,,,,,,
606,07,07,3,6,4,2005,850,2,,,,,,,
606,07,09,1,3,10,2007,1500,1,1.0,4.0,0.0,6.0,0.0,,45000.0
606,07,09,2,5,5,2006,2400,2,,,,,,,
606,07,09,3,6,4,2005,1200,2,,,,,,,
606,07,11,1,3,10,2007,1440,1,1.0,4.0,0.0,6.0,0.0,,43000.0
606,07,11,2,1,2,2007,1,1,6.0,4.0,0.0,1.0,0.0,,500.0
606,07,11,3,5,5,2006,2250,2,,,,,,,
606,07,13,1,5,2,2006,1034,1,1.0,0.0,,6.0,0.0,,617.0
606,07,13,2,6,6,2006,850,2,,,,,,,
606,09,03,1,3,6,2008,30,2,,,,,,,
606,09,03,2,3,7,2007,15,2,,,,,,,
606,09,03,3,2,5,2006,150,2,,,,,,,
606,09,05,1,1,3,2006,1,2,,,,,,,
606,09,05,2,3,7,2006,2,1,1.0,0.0,,1.0,0.0,,5000.0
606,09,05,3,4,6,2005,20,2,,,,,,,
606,09,05,4,5,10,2005,50,2,,,,,,,
606,09,09,1,1,1,2007,2,2,,,,,,,
606,09,09,2,5,3,2007,337,1,1.0,0.0,,1.0,0.0,,18224.0
606,09,09,3,6,12,2007,6,2,,,,,,,
606,09,09,4,4,7,2007,3,2,,,,,,,
606,11,09,1,6,5,2006,60,1,4.0,0.0,,3.0,0.0,,30000.0
606,11,15,1,6,5,2007,504,1,1.0,0.0,,3.0,0.0,,10000.0
606,11,15,2,1,3,2007,1,2,,,,,,,
606,11,15,3,5,2,2006,400,1,1.0,6.0,4.0,1.0,6.0,0.0,-1.0
606,11,17,1,6,11,2007,30,1,1.0,0.0,,6.0,0.0,,1200.0
607,01,25,1,3,9,2007,120,1,1.0,0.0,,1.0,0.0,,24700.0
607,03,15,1,6,4,2008,5,2,,,,,,,
607,03,15,2,1,9,2007,-1,2,,,,,,,
607,03,19,1,6,4,2008,4,1,1.0,0.0,,1.0,0.0,,36525.0
607,03,19,2,3,8,2007,177,1,1.0,0.0,,1.0,0.0,,167000.0
607,03,19,3,6,1,2007,1,1,1.0,0.0,,1.0,0.0,,1000.0
607,03,19,4,6,5,2006,130,1,1.0,0.0,,1.0,0.0,,193200.0
607,05,01,1,6,4,2007,27,1,1.0,0.0,,1.0,3.0,0.0,82950.0
607,07,13,1,6,9,2005,650,1,1.0,4.0,0.0,2.0,3.0,5.0,10000.0
607,09,07,1,3,9,2007,60,1,1.0,0.0,,3.0,0.0,,1000.0
607,09,07,2,3,9,2006,70,1,1.0,0.0,,3.0,0.0,,10000.0
607,09,07,3,3,8,2005,70,1,1.0,0.0,,3.0,0.0,,10000.0
607,09,17,1,6,8,2006,510,1,1.0,0.0,,1.0,0.0,,103000.0
607,09,17,2,5,3,2006,510,1,1.0,0.0,,3.0,0.0,,50000.0
607,13,05,1,1,1,2008,1,1,1.0,4.0,0.0,1.0,2.0,0.0,5350.0
607,13,05,2,1,10,2007,1,1,1.0,4.0,0.0,1.0,2.0,0.0,6000.0
607,13,05,3,6,9,2006,5,2,,,,,,,
607,13,05,4,3,8,2006,619,1,1.0,4.0,5.0,2.0,4.0,0.0,25000.0
607,13,15,1,6,5,2008,9,1,1.0,0.0,,1.0,0.0,,78875.0
607,13,15,2,1,5,2007,1,1,4.0,6.0,0.0,1.0,0.0,,5000.0
607,13,15,3,1,12,2006,1,1,4.0,6.0,0.0,1.0,0.0,,5000.0
607,13,15,4,7,8,2006,1,1,4.0,6.0,0.0,1.0,0.0,,1000.0
607,13,15,5,6,4,2006,10,1,1.0,0.0,,3.0,0.0,,8000.0
607,13,19,1,1,8,2008,1,1,6.0,0.0,,1.0,0.0,,5.0
607,13,19,2,4,4,2008,1,1,1.0,0.0,,1.0,0.0,,3.0
607,13,19,3,6,4,2008,3,1,1.0,0.0,,1.0,0.0,,100.0
607,13,19,4,4,5,2007,2,1,1.0,0.0,,1.0,0.0,,7.0
607,13,21,1,3,5,2008,1,1,6.0,3.0,1.0,1.0,0.0,,5000.0
607,13,21,2,6,4,2008,2,1,1.0,0.0,,1.0,0.0,,7500.0
607,13,21,3,6,3,2007,25,1,1.0,0.0,,1.0,0.0,,22000.0
607,15,07,1,6,2,2007,450,1,1.0,0.0,,3.0,1.0,6.0,21000.0
607,15,11,1,6,5,2008,1230,2,,,,,,,
607,15,11,2,6,3,2007,135,1,1.0,0.0,,1.0,3.0,0.0,140000.0
607,15,11,3,6,7,2006,308,1,1.0,0.0,,3.0,0.0,,21000.0
607,15,11,4,6,4,2006,18,1,1.0,0.0,,1.0,3.0,0.0,58500.0
607,15,23,1,6,2,2007,5,1,1.0,0.0,,1.0,0.0,,40000.0
607,15,23,2,6,9,2006,25,1,1.0,0.0,,6.0,0.0,,1.0
607,19,13,1,4,3,2008,30,1,1.0,0.0,,1.0,0.0,,15000.0
607,21,13,1,3,8,2007,500,1,1.0,2.0,4.0,2.0,4.0,6.0,220000.0
607,21,13,2,6,10,2006,45,1,1.0,4.0,2.0,1.0,3.0,6.0,35000.0
607,21,13,3,3,9,2006,672,1,1.0,2.0,4.0,2.0,4.0,6.0,150000.0
607,21,13,4,5,10,2005,125,2,,,,,,,
607,21,13,5,3,8,2005,668,1,1.0,4.0,2.0,2.0,4.0,6.0,110000.0
701,35,03,1,6,1,2007,1,1,1.0,0.0,,1.0,0.0,,10500.0
701,35,11,1,6,11,2005,52,1,1.0,0.0,,1.0,0.0,,85000.0
701,35,23,1,5,2,2008,4,2,,,,,,,
701,35,23,2,3,6,2007,17,2,,,,,,,
701,35,23,3,6,3,2006,49,1,1.0,4.0,6.0,1.0,6.0,3.0,100000.0
