tinh,huyen,xa,diaban,hoso,m4b17ma,m4b17c2,m4b17c3,m4b17c4,m4b17c5,m4b17c6
405,15,31.0,8,13,3.0,28.0,0.0,0.0,0.0,28.0
405,15,31.0,8,13,4.0,150.0,0.0,0.0,0.0,150.0
405,15,31.0,8,13,1.0,140.0,0.0,3.0,0.0,143.0
405,15,31.0,8,13,5.0,50.0,0.0,0.0,0.0,50.0
405,15,31.0,8,14,4.0,125.0,0.0,0.0,0.0,125.0
405,15,31.0,8,14,1.0,48.0,2.0,0.0,0.0,50.0
405,15,31.0,8,15,1.0,100.0,0.0,0.0,0.0,100.0
405,15,31.0,8,15,4.0,60.0,0.0,0.0,0.0,60.0
405,15,39.0,3,13,4.0,60.0,0.0,0.0,0.0,60.0
405,15,39.0,3,13,2.0,0.0,0.0,50.0,0.0,50.0
405,15,39.0,3,13,1.0,50.0,0.0,0.0,0.0,50.0
405,15,39.0,3,14,3.0,6.0,0.0,0.0,0.0,6.0
405,15,39.0,3,14,1.0,16.0,0.0,0.0,0.0,16.0
405,15,39.0,3,14,4.0,15.0,0.0,0.0,0.0,15.0
405,15,39.0,3,15,3.0,10.0,0.0,0.0,0.0,10.0
405,15,39.0,3,15,1.0,26.0,0.0,2.0,0.0,28.0
405,15,39.0,3,15,2.0,0.0,0.0,35.0,0.0,35.0
405,15,39.0,3,15,4.0,20.0,0.0,0.0,0.0,20.0
405,15,45.0,10,13,,,,,,
405,15,45.0,10,14,4.0,440.0,0.0,0.0,0.0,440.0
405,15,45.0,10,14,1.0,120.0,20.0,0.0,0.0,140.0
405,15,45.0,10,15,,,,,,
405,17,17.0,8,14,2.0,20.0,0.0,0.0,30.0,50.0
405,17,17.0,8,14,4.0,10.0,0.0,0.0,0.0,10.0
405,17,17.0,8,15,3.0,10.0,2.0,2.0,0.0,14.0
405,17,17.0,8,15,1.0,35.0,5.0,2.0,0.0,42.0
405,17,17.0,8,15,2.0,65.0,10.0,15.0,25.0,115.0
405,17,17.0,8,15,4.0,50.0,7.0,0.0,20.0,77.0
405,17,17.0,8,20,1.0,4.0,0.0,0.0,0.0,4.0
405,17,17.0,8,20,4.0,5.0,2.0,0.0,0.0,7.0
405,17,17.0,8,20,3.0,5.0,0.0,2.0,0.0,7.0
405,17,17.0,8,20,2.0,8.0,1.0,2.0,0.0,11.0
405,17,29.0,11,14,2.0,25.0,15.0,20.0,20.0,80.0
405,17,29.0,11,14,3.0,6.0,2.0,4.0,0.0,12.0
405,17,29.0,11,14,4.0,20.0,15.0,20.0,25.0,80.0
405,17,29.0,11,14,1.0,10.0,5.0,3.0,0.0,18.0
405,17,29.0,11,19,1.0,36.0,8.0,0.0,0.0,44.0
405,17,29.0,11,19,2.0,0.0,0.0,120.0,0.0,120.0
405,17,29.0,11,19,3.0,24.0,0.0,10.0,0.0,34.0
405,17,29.0,11,19,4.0,0.0,120.0,0.0,0.0,120.0
405,17,29.0,11,19,5.0,100.0,0.0,80.0,0.0,180.0
405,17,29.0,11,23,3.0,7.0,3.0,3.0,0.0,13.0
405,17,29.0,11,23,1.0,15.0,6.0,2.0,0.0,23.0
405,17,29.0,11,23,2.0,30.0,10.0,10.0,5.0,55.0
405,17,29.0,11,23,4.0,20.0,0.0,10.0,10.0,40.0
405,17,35.0,3,13,1.0,20.0,0.0,0.0,0.0,20.0
405,17,35.0,3,13,3.0,20.0,0.0,0.0,0.0,20.0
405,17,35.0,3,13,2.0,60.0,20.0,20.0,0.0,100.0
405,17,35.0,3,13,4.0,40.0,20.0,20.0,0.0,80.0
405,17,35.0,3,14,5.0,15.0,0.0,20.0,0.0,35.0
405,17,35.0,3,14,3.0,150.0,0.0,0.0,0.0,150.0
405,17,35.0,3,14,1.0,200.0,40.0,20.0,0.0,260.0
405,17,35.0,3,14,2.0,0.0,0.0,80.0,0.0,80.0
405,17,35.0,3,14,4.0,50.0,50.0,0.0,0.0,100.0
405,17,35.0,3,15,2.0,30.0,5.0,0.0,5.0,40.0
405,17,35.0,3,15,4.0,30.0,10.0,0.0,10.0,50.0
405,17,35.0,3,15,3.0,10.0,0.0,0.0,0.0,10.0
405,17,35.0,3,15,1.0,14.0,2.0,0.0,0.0,16.0
405,17,51.0,8,13,4.0,0.0,30.0,20.0,0.0,50.0
405,17,51.0,8,13,2.0,0.0,0.0,20.0,0.0,20.0
405,17,51.0,8,13,1.0,12.0,6.0,0.0,0.0,18.0
405,17,51.0,8,13,5.0,50.0,20.0,40.0,0.0,110.0
405,17,51.0,8,13,3.0,10.0,0.0,0.0,0.0,10.0
405,17,51.0,8,15,4.0,0.0,2.0,1.0,0.0,3.0
405,17,51.0,8,15,1.0,0.0,2.0,0.0,0.0,2.0
405,17,51.0,8,22,2.0,20.0,10.0,10.0,0.0,40.0
405,17,51.0,8,22,1.0,10.0,5.0,0.0,0.0,15.0
405,17,51.0,8,22,3.0,4.0,2.0,2.0,0.0,8.0
405,17,51.0,8,22,4.0,5.0,0.0,0.0,0.0,5.0
405,19,3.0,10,14,,,,,,
405,19,3.0,10,15,,,,,,
405,19,3.0,10,20,2.0,225.0,0.0,0.0,0.0,225.0
405,19,3.0,10,20,3.0,30.0,0.0,0.0,0.0,30.0
405,19,3.0,10,20,1.0,90.0,0.0,0.0,0.0,90.0
405,19,11.0,10,13,,,,,,
405,19,11.0,10,14,4.0,7.0,0.0,0.0,0.0,7.0
405,19,11.0,10,14,1.0,38.0,0.0,0.0,0.0,38.0
