tinh,huyen,xa,diaban,hoso,m4b52ma,m4b52c7,m4b52c8,m4b52c9,m4b52c10,m4b52c11,m4b52c12,m4b52c13,m4b52c14,m4b52c15,m4b52c16,m4b52c17,m4b52c18,m4b52c19
813,13,5.0,16,13,2.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0
813,13,5.0,16,14,2.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0
813,13,5.0,16,15,2.0,0.0,0.0,60.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
813,13,11.0,27,14,2.0,0.0,0.0,150.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
813,13,11.0,27,14,1.0,2400.0,0.0,300.0,1800.0,0.0,300.0,0.0,0.0,0.0,1800.0,0.0,1500.0,8100.0
813,13,11.0,27,15,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
813,13,11.0,27,19,1.0,3500.0,4950.0,2750.0,2800.0,100.0,1900.0,0.0,0.0,0.0,0.0,0.0,9000.0,25000.0
813,13,11.0,27,19,2.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
813,13,13.0,30,13,2.0,0.0,0.0,2400.0,2160.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,4810.0
813,13,13.0,30,14,2.0,0.0,0.0,238.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398.0
813,13,13.0,30,15,2.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0
813,13,17.0,4,13,2.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
813,13,17.0,4,15,1.0,180.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
813,13,17.0,4,19,,,,,,,,,,,,,,
813,15,1.0,21,13,,,,,,,,,,,,,,
813,15,1.0,21,15,,,,,,,,,,,,,,
813,15,1.0,21,19,2.0,0.0,0.0,150.0,60.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0
813,15,1.0,21,19,1.0,400.0,120.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0
813,15,3.0,12,13,2.0,0.0,0.0,140.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
813,15,3.0,12,14,1.0,900.0,210.0,80.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1340.0
813,15,3.0,12,14,2.0,0.0,0.0,185.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0
813,15,3.0,12,15,1.0,400.0,100.0,30.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,620.0
813,15,3.0,12,15,2.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0
813,15,11.0,19,13,1.0,5500.0,0.0,1500.0,350.0,0.0,250.0,0.0,0.0,1485.0,891.0,0.0,388.0,10364.0
813,15,11.0,19,13,2.0,0.0,0.0,750.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0
813,15,11.0,19,14,2.0,0.0,0.0,200.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0
813,15,11.0,19,14,1.0,2500.0,0.0,350.0,250.0,0.0,150.0,0.0,0.0,960.0,0.0,0.0,370.0,4580.0
813,15,11.0,19,15,2.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0
813,15,11.0,19,15,1.0,5050.0,0.0,185.0,140.0,0.0,133.0,0.0,0.0,190.0,180.0,0.0,350.0,6228.0
813,15,13.0,1,13,,,,,,,,,,,,,,
813,15,13.0,1,14,2.0,0.0,0.0,200.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0
813,15,13.0,1,14,1.0,2200.0,0.0,320.0,180.0,0.0,156.0,0.0,0.0,820.0,960.0,0.0,200.0,4836.0
813,15,13.0,1,15,1.0,2850.0,0.0,475.0,387.0,0.0,312.0,0.0,787.0,1750.0,0.0,0.0,670.0,7231.0
813,15,17.0,23,13,1.0,460.0,250.0,30.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,990.0
813,15,17.0,23,14,2.0,0.0,0.0,160.0,40.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0
813,15,17.0,23,15,2.0,0.0,0.0,300.0,30.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,390.0
813,17,3.0,22,13,1.0,6300.0,1500.0,1500.0,3500.0,50.0,120.0,0.0,0.0,5000.0,0.0,0.0,2100.0,20070.0
813,17,3.0,22,13,2.0,0.0,0.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0
813,17,3.0,22,14,1.0,14000.0,0.0,350.0,1600.0,0.0,2000.0,0.0,0.0,800.0,0.0,0.0,400.0,19150.0
813,17,3.0,22,15,,,,,,,,,,,,,,
813,17,5.0,18,13,,,,,,,,,,,,,,
813,17,5.0,18,14,2.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0
813,17,5.0,18,14,1.0,3100.0,870.0,400.0,1000.0,120.0,680.0,0.0,0.0,2000.0,0.0,0.0,880.0,9050.0
813,17,5.0,18,15,1.0,3000.0,2000.0,1300.0,1800.0,100.0,1200.0,0.0,1500.0,2500.0,0.0,0.0,1600.0,15000.0
813,17,5.0,18,15,2.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0
813,17,9.0,18,13,1.0,2500.0,2600.0,300.0,1500.0,0.0,300.0,2600.0,0.0,0.0,0.0,0.0,400.0,10200.0
813,17,9.0,18,14,1.0,3500.0,2000.0,500.0,1200.0,70.0,500.0,0.0,0.0,900.0,370.0,0.0,1000.0,10040.0
813,17,9.0,18,14,2.0,0.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.0
813,17,9.0,18,15,2.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0
813,17,9.0,18,15,1.0,8000.0,5000.0,1050.0,2200.0,70.0,660.0,0.0,0.0,1400.0,1170.0,0.0,7000.0,26550.0
813,19,7.0,15,13,,,,,,,,,,,,,,
813,19,7.0,15,14,,,,,,,,,,,,,,
813,19,7.0,15,15,,,,,,,,,,,,,,
813,19,11.0,24,13,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
813,19,11.0,24,13,2.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
813,19,11.0,24,14,,,,,,,,,,,,,,
813,19,11.0,24,15,1.0,2500.0,2000.0,200.0,500.0,0.0,5440.0,0.0,0.0,0.0,0.0,0.0,300.0,10940.0
813,19,13.0,12,14,2.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0
813,19,13.0,12,15,2.0,0.0,0.0,1300.0,290.0,250.0,750.0,0.0,0.0,250.0,0.0,0.0,0.0,2840.0
813,19,13.0,12,20,,,,,,,,,,,,,,
813,21,1.0,2,13,,,,,,,,,,,,,,
813,21,1.0,2,15,,,,,,,,,,,,,,
813,21,1.0,2,20,,,,,,,,,,,,,,
813,21,5.0,9,13,,,,,,,,,,,,,,
813,21,5.0,9,14,2.0,0.0,0.0,0.0,21000.0,2000.0,2428.0,0.0,0.0,450.0,1500.0,0.0,500.0,27878.0
813,21,5.0,9,15,2.0,0.0,0.0,1200.0,39000.0,4500.0,2600.0,0.0,0.0,16000.0,0.0,0.0,1000.0,64300.0
813,21,13.0,2,13,,,,,,,,,,,,,,
813,21,13.0,2,14,,,,,,,,,,,,,,
813,21,13.0,2,20,2.0,0.0,0.0,2000.0,84000.0,2600.0,4600.0,0.0,0.0,20000.0,0.0,0.0,0.0,113200.0
813,24,3.0,37,13,2.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
813,24,3.0,37,14,1.0,2100.0,3393.0,200.0,500.0,0.0,0.0,0.0,860.0,670.0,0.0,0.0,0.0,7723.0
813,24,3.0,37,14,2.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0
813,24,3.0,37,15,1.0,1200.0,1000.0,120.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2670.0
813,24,3.0,37,15,2.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
815,15,3.0,12,14,,,,,,,,,,,,,,
815,15,3.0,12,15,,,,,,,,,,,,,,
815,15,3.0,12,19,,,,,,,,,,,,,,
815,15,5.0,30,13,,,,,,,,,,,,,,
815,15,5.0,30,14,,,,,,,,,,,,,,
815,15,5.0,30,15,,,,,,,,,,,,,,
815,15,9.0,24,13,,,,,,,,,,,,,,
815,15,9.0,24,14,,,,,,,,,,,,,,
815,15,9.0,24,15,,,,,,,,,,,,,,
815,15,15.0,8,13,,,,,,,,,,,,,,
815,15,15.0,8,14,,,,,,,,,,,,,,
815,15,15.0,8,15,,,,,,,,,,,,,,
815,15,19.0,9,13,,,,,,,,,,,,,,
815,15,19.0,9,14,1.0,5000.0,32000.0,120.0,890.0,90.0,125.0,7000.0,0.0,0.0,0.0,120.0,150.0,45495.0
815,15,19.0,9,15,,,,,,,,,,,,,,
815,15,23.0,25,13,,,,,,,,,,,,,,
815,15,23.0,25,14,,,,,,,,,,,,,,
815,15,23.0,25,15,,,,,,,,,,,,,,
815,17,1.0,13,13,,,,,,,,,,,,,,
815,17,1.0,13,14,,,,,,,,,,,,,,
815,17,1.0,13,15,,,,,,,,,,,,,,
815,17,3.0,15,13,,,,,,,,,,,,,,
815,17,3.0,15,14,,,,,,,,,,,,,,
815,17,3.0,15,15,,,,,,,,,,,,,,
815,17,5.0,17,13,,,,,,,,,,,,,,
815,17,5.0,17,14,,,,,,,,,,,,,,
815,17,5.0,17,15,,,,,,,,,,,,,,
815,17,7.0,26,13,,,,,,,,,,,,,,
815,17,7.0,26,14,1.0,150.0,50.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0
815,17,7.0,26,15,2.0,0.0,0.0,250.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0
815,19,1.0,20,13,,,,,,,,,,,,,,
815,19,1.0,20,14,,,,,,,,,,,,,,
815,19,1.0,20,15,1.0,13500.0,90000.0,500.0,2400.0,300.0,22000.0,0.0,0.0,0.0,0.0,4200.0,2500.0,135400.0
815,19,7.0,24,13,,,,,,,,,,,,,,
815,19,7.0,24,14,,,,,,,,,,,,,,
815,19,7.0,24,15,,,,,,,,,,,,,,
815,21,1.0,25,13,,,,,,,,,,,,,,
815,21,1.0,25,14,,,,,,,,,,,,,,
815,21,1.0,25,15,,,,,,,,,,,,,,
815,21,11.0,21,13,,,,,,,,,,,,,,
815,21,11.0,21,14,,,,,,,,,,,,,,
815,21,11.0,21,15,2.0,0.0,0.0,600.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0
815,23,1.0,41,13,,,,,,,,,,,,,,
815,23,1.0,41,14,1.0,94816.0,864929.0,420.0,44645.0,3190.0,28000.0,0.0,0.0,24000.0,0.0,0.0,37121.0,1097121.0
815,23,1.0,41,15,1.0,264000.0,1543774.0,4790.0,49520.0,6150.0,4166.0,30000.0,0.0,28800.0,96000.0,0.0,477720.0,2504920.0
815,23,3.0,6,13,,,,,,,,,,,,,,
815,23,3.0,6,14,,,,,,,,,,,,,,
815,23,3.0,6,15,,,,,,,,,,,,,,
815,23,5.0,5,13,,,,,,,,,,,,,,
815,23,5.0,5,14,,,,,,,,,,,,,,
815,23,5.0,5,15,,,,,,,,,,,,,,
815,23,9.0,56,13,,,,,,,,,,,,,,
815,23,9.0,56,14,,,,,,,,,,,,,,
815,23,9.0,56,15,,,,,,,,,,,,,,
815,23,11.0,2,13,2.0,0.0,0.0,890.0,0.0,100.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,1270.0
815,23,11.0,2,14,,,,,,,,,,,,,,
815,23,11.0,2,15,,,,,,,,,,,,,,
815,23,15.0,6,13,,,,,,,,,,,,,,
815,23,15.0,6,14,,,,,,,,,,,,,,
815,23,15.0,6,15,2.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0
815,25,3.0,17,13,,,,,,,,,,,,,,
815,25,3.0,17,14,2.0,0.0,0.0,1050.0,550.0,200.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,1970.0
815,25,3.0,17,15,,,,,,,,,,,,,,
815,25,5.0,26,13,,,,,,,,,,,,,,
815,25,5.0,26,14,,,,,,,,,,,,,,
815,25,5.0,26,15,,,,,,,,,,,,,,
815,25,7.0,6,13,1.0,39000.0,75400.0,300.0,2054.0,500.0,800.0,0.0,0.0,2280.0,0.0,0.0,1700.0,122034.0
815,25,7.0,6,14,2.0,0.0,0.0,360.0,300.0,120.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0
815,25,7.0,6,15,,,,,,,,,,,,,,
815,25,15.0,5,13,,,,,,,,,,,,,,
815,25,15.0,5,14,1.0,0.0,74880.0,1027.0,4260.0,500.0,450.0,0.0,0.0,0.0,293.0,0.0,4800.0,86210.0
815,25,15.0,5,15,,,,,,,,,,,,,,
815,25,17.0,47,13,2.0,0.0,0.0,400.0,375.0,120.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,958.0
815,25,17.0,47,14,,,,,,,,,,,,,,
815,25,17.0,47,15,2.0,0.0,0.0,350.0,150.0,120.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0
815,27,3.0,22,13,1.0,45.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
815,27,3.0,22,13,2.0,0.0,0.0,480.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.0
815,27,3.0,22,14,2.0,0.0,0.0,350.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.0
815,27,3.0,22,15,2.0,0.0,0.0,450.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,500.0
815,27,11.0,23,13,2.0,0.0,0.0,280.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0
815,27,11.0,23,14,2.0,0.0,0.0,280.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0
815,27,11.0,23,15,1.0,730.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,1150.0
815,27,13.0,16,13,2.0,0.0,0.0,165.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0
815,27,13.0,16,14,2.0,0.0,0.0,150.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0
815,27,13.0,16,15,2.0,0.0,0.0,250.0,75.0,50.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,525.0
815,27,19.0,38,13,,,,,,,,,,,,,,
815,27,19.0,38,14,,,,,,,,,,,,,,
815,27,19.0,38,15,2.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0
815,27,23.0,22,13,2.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0
815,27,23.0,22,14,2.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0
815,27,23.0,22,15,2.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0
815,29,1.0,45,13,1.0,15.0,30.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
815,29,1.0,45,14,,,,,,,,,,,,,,
815,29,1.0,45,15,2.0,0.0,0.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,140.0
815,29,3.0,15,13,,,,,,,,,,,,,,
815,29,3.0,15,14,2.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
815,29,3.0,15,15,1.0,12.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
815,29,3.0,15,15,2.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
815,29,5.0,58,13,2.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
815,29,5.0,58,14,,,,,,,,,,,,,,
815,29,5.0,58,15,2.0,0.0,0.0,226.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,606.0
815,29,11.0,60,13,1.0,50.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0
815,29,11.0,60,14,,,,,,,,,,,,,,
815,29,11.0,60,15,2.0,0.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,155.0
816,1,3.0,14,13,1.0,100.0,1400.0,40.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,1790.0
816,1,3.0,14,14,,,,,,,,,,,,,,
816,1,3.0,14,15,,,,,,,,,,,,,,
816,1,9.0,4,14,,,,,,,,,,,,,,
816,1,9.0,4,15,,,,,,,,,,,,,,
816,1,9.0,4,19,,,,,,,,,,,,,,
816,1,13.0,22,13,,,,,,,,,,,,,,
816,1,13.0,22,14,2.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
816,1,13.0,22,15,2.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0
816,3,1.0,20,13,1.0,83.0,480.0,20.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,683.0
816,3,1.0,20,13,2.0,0.0,0.0,350.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588.0
816,3,1.0,20,14,2.0,0.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,170.0
816,3,1.0,20,15,,,,,,,,,,,,,,
816,3,7.0,24,13,2.0,0.0,0.0,355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,500.0
816,3,7.0,24,14,,,,,,,,,,,,,,
816,3,7.0,24,15,,,,,,,,,,,,,,
816,3,13.0,24,13,1.0,150.0,400.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0
816,3,13.0,24,14,,,,,,,,,,,,,,
816,3,13.0,24,15,1.0,300.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0
816,3,15.0,37,13,,,,,,,,,,,,,,
816,3,15.0,37,14,2.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,345.0
816,3,15.0,37,15,,,,,,,,,,,,,,
816,5,3.0,28,13,1.0,108.0,927.0,15.0,0.0,0.0,150.0,0.0,0.0,140.0,0.0,0.0,0.0,1340.0
816,5,3.0,28,14,,,,,,,,,,,,,,
816,5,3.0,28,15,,,,,,,,,,,,,,
816,5,5.0,1,13,,,,,,,,,,,,,,
816,5,5.0,1,14,2.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
816,5,5.0,1,15,2.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
816,5,9.0,62,14,2.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0
816,5,9.0,62,15,2.0,0.0,0.0,130.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0
816,5,9.0,62,20,2.0,0.0,0.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0
816,5,15.0,36,13,,,,,,,,,,,,,,
816,5,15.0,36,14,2.0,0.0,0.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0
816,5,15.0,36,15,,,,,,,,,,,,,,
816,7,1.0,31,13,,,,,,,,,,,,,,
816,7,1.0,31,14,,,,,,,,,,,,,,
816,7,1.0,31,15,,,,,,,,,,,,,,
816,7,7.0,37,13,,,,,,,,,,,,,,
816,7,7.0,37,14,2.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0
816,7,7.0,37,15,,,,,,,,,,,,,,
816,7,13.0,20,13,,,,,,,,,,,,,,
816,7,13.0,20,14,,,,,,,,,,,,,,
816,7,13.0,20,15,2.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0
816,7,17.0,11,13,1.0,20.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0
816,7,17.0,11,13,2.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0
816,7,17.0,11,14,,,,,,,,,,,,,,
816,7,17.0,11,19,,,,,,,,,,,,,,
816,7,21.0,20,13,,,,,,,,,,,,,,
816,7,21.0,20,15,2.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0
816,7,21.0,20,19,2.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
816,7,23.0,46,13,1.0,750.0,350.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,1500.0
816,7,23.0,46,13,2.0,0.0,0.0,60.0,50.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,540.0,800.0
816,7,23.0,46,14,,,,,,,,,,,,,,
816,7,23.0,46,15,2.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
816,7,27.0,42,13,,,,,,,,,,,,,,
816,7,27.0,42,14,,,,,,,,,,,,,,
816,7,27.0,42,15,2.0,0.0,0.0,150.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0
816,7,29.0,8,13,,,,,,,,,,,,,,
816,7,29.0,8,14,,,,,,,,,,,,,,
816,7,29.0,8,15,,,,,,,,,,,,,,
816,7,31.0,12,13,,,,,,,,,,,,,,
816,7,31.0,12,14,,,,,,,,,,,,,,
816,7,31.0,12,15,2.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0
816,9,3.0,19,13,2.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0
816,9,3.0,19,14,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
816,9,3.0,19,15,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
816,9,5.0,24,13,,,,,,,,,,,,,,
816,9,5.0,24,14,,,,,,,,,,,,,,
816,9,5.0,24,15,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
816,9,7.0,2,13,2.0,0.0,0.0,200.0,300.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0
816,9,7.0,2,14,,,,,,,,,,,,,,
816,9,7.0,2,15,,,,,,,,,,,,,,
816,9,9.0,50,13,2.0,0.0,0.0,350.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.0
816,9,9.0,50,14,,,,,,,,,,,,,,
816,9,9.0,50,15,1.0,1250.0,30100.0,450.0,2800.0,200.0,800.0,0.0,0.0,5000.0,0.0,0.0,1200.0,41800.0
816,9,11.0,12,13,2.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
816,9,11.0,12,14,1.0,1000.0,2500.0,240.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3810.0
816,9,11.0,12,14,2.0,0.0,0.0,500.0,870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1370.0
816,9,11.0,12,15,2.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0
816,9,17.0,21,14,2.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0
816,9,17.0,21,15,2.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
816,9,17.0,21,19,2.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
816,11,1.0,20,13,2.0,0.0,0.0,500.0,420.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,1120.0
816,11,1.0,20,14,,,,,,,,,,,,,,
816,11,1.0,20,15,,,,,,,,,,,,,,
816,11,3.0,22,13,,,,,,,,,,,,,,
816,11,3.0,22,14,,,,,,,,,,,,,,
816,11,3.0,22,15,2.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0
816,11,7.0,30,13,,,,,,,,,,,,,,
816,11,7.0,30,14,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
816,11,7.0,30,15,2.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0
816,11,9.0,25,13,2.0,0.0,0.0,500.0,130.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,230.0,890.0
816,11,9.0,25,13,1.0,4800.0,42600.0,460.0,380.0,0.0,130.0,0.0,0.0,580.0,780.0,0.0,1350.0,51080.0
816,11,9.0,25,14,2.0,0.0,0.0,360.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.0
816,11,9.0,25,15,,,,,,,,,,,,,,
816,11,13.0,24,13,1.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
816,11,13.0,24,14,2.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0
816,11,13.0,24,14,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
816,11,13.0,24,15,2.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
816,11,15.0,58,13,,,,,,,,,,,,,,
816,11,15.0,58,14,2.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0
816,11,15.0,58,15,2.0,0.0,0.0,60.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0
816,11,17.0,30,13,2.0,0.0,0.0,85.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
816,11,17.0,30,14,,,,,,,,,,,,,,
