tinh,huyen,xa,diaban,hoso,m4c2ma,m4c2c26,m4c2c27,m4c2c28
503,5,25.0,10,13,1.0,7.0,61.0,549.0
503,5,25.0,10,13,1.0,6.0,152.0,1368.0
503,5,25.0,10,13,1.0,16.0,,36963.0
503,5,25.0,10,13,1.0,15.0,,36963.0
503,5,25.0,10,13,1.0,3.0,61.0,549.0
503,5,25.0,10,14,,,,
503,5,25.0,10,15,,,,
503,7,1.0,30,13,,,,
503,7,1.0,30,14,1.0,6.0,4.0,48.0
503,7,1.0,30,14,1.0,16.0,,384.0
503,7,1.0,30,14,1.0,7.0,16.0,192.0
503,7,1.0,30,14,1.0,3.0,3.0,36.0
503,7,1.0,30,14,1.0,15.0,,384.0
503,7,1.0,30,14,1.0,2.0,9.0,108.0
503,7,1.0,30,15,,,,
503,7,7.0,10,13,1.0,5.0,743.0,4458.0
503,7,7.0,10,13,1.0,2.0,83.0,498.0
503,7,7.0,10,13,1.0,6.0,46.0,276.0
503,7,7.0,10,13,1.0,15.0,,5232.0
503,7,7.0,10,13,1.0,16.0,,5232.0
503,7,7.0,10,14,,,,
503,7,7.0,10,15,1.0,16.0,,600.0
503,7,7.0,10,15,1.0,7.0,5.0,60.0
503,7,7.0,10,15,1.0,3.0,10.0,120.0
503,7,7.0,10,15,1.0,15.0,,600.0
503,7,7.0,10,15,1.0,14.0,16.0,192.0
503,7,7.0,10,15,1.0,9.0,19.0,228.0
503,7,11.0,12,13,,,,
503,7,11.0,12,14,1.0,7.0,4550.0,54600.0
503,7,11.0,12,14,1.0,16.0,,1066632.0
503,7,11.0,12,14,1.0,10.0,50767.0,609204.0
503,7,11.0,12,14,1.0,12.0,506.0,6072.0
503,7,11.0,12,14,1.0,1.0,9100.0,109200.0
503,7,11.0,12,14,1.0,9.0,7078.0,84936.0
503,7,11.0,12,14,1.0,15.0,,1066632.0
503,7,11.0,12,14,1.0,8.0,3033.0,36396.0
503,7,11.0,12,14,1.0,6.0,4044.0,48528.0
503,7,11.0,12,14,1.0,2.0,202.0,2424.0
503,7,11.0,12,14,1.0,3.0,506.0,6072.0
503,7,11.0,12,14,1.0,14.0,4044.0,48528.0
503,7,11.0,12,14,1.0,5.0,5056.0,60672.0
503,7,11.0,12,15,,,,
503,7,15.0,16,14,,,,
503,7,15.0,16,15,1.0,15.0,,612.0
503,7,15.0,16,15,1.0,5.0,42.0,252.0
503,7,15.0,16,15,1.0,6.0,9.0,54.0
503,7,15.0,16,15,1.0,2.0,5.0,30.0
503,7,15.0,16,15,1.0,1.0,19.0,114.0
503,7,15.0,16,15,1.0,16.0,,612.0
503,7,15.0,16,15,1.0,7.0,27.0,162.0
503,7,15.0,16,19,,,,
503,7,25.0,16,13,,,,
503,7,25.0,16,14,,,,
503,7,25.0,16,15,,,,
503,7,31.0,29,13,,,,
503,7,31.0,29,14,,,,
503,7,31.0,29,15,1.0,16.0,,136.0
503,7,31.0,29,15,1.0,6.0,14.0,56.0
503,7,31.0,29,15,1.0,15.0,,136.0
503,7,31.0,29,15,1.0,5.0,10.0,40.0
503,7,31.0,29,15,1.0,2.0,10.0,40.0
503,9,5.0,21,13,,,,
503,9,5.0,21,14,,,,
503,9,5.0,21,15,,,,
503,9,7.0,14,13,,,,
503,9,7.0,14,14,,,,
503,9,7.0,14,15,1.0,3.0,192.0,2304.0
503,9,7.0,14,15,1.0,5.0,384.0,4608.0
503,9,7.0,14,15,1.0,8.0,96.0,1152.0
503,9,7.0,14,15,1.0,11.0,163.0,1956.0
503,9,7.0,14,15,1.0,2.0,96.0,1152.0
503,9,7.0,14,15,1.0,7.0,192.0,2304.0
503,9,7.0,14,15,1.0,6.0,144.0,1728.0
503,9,7.0,14,15,1.0,15.0,,28464.0
503,9,7.0,14,15,1.0,12.0,144.0,1728.0
503,9,7.0,14,15,1.0,16.0,,28464.0
503,9,7.0,14,15,1.0,10.0,961.0,11532.0
503,9,11.0,15,13,,,,
503,9,11.0,15,14,,,,
503,9,11.0,15,15,,,,
503,9,15.0,22,13,,,,
503,9,15.0,22,14,,,,
503,9,15.0,22,19,,,,
503,9,19.0,28,13,,,,
503,9,19.0,28,14,,,,
503,9,19.0,28,15,,,,
503,9,23.0,2,13,,,,
503,9,23.0,2,14,,,,
503,9,23.0,2,15,,,,
503,9,29.0,18,13,1.0,5.0,15.0,180.0
503,9,29.0,18,13,1.0,3.0,10.0,120.0
503,9,29.0,18,13,1.0,2.0,101.0,1212.0
503,9,29.0,18,13,1.0,1.0,1141.0,13692.0
503,9,29.0,18,13,1.0,15.0,,15204.0
503,9,29.0,18,13,1.0,16.0,,15204.0
503,9,29.0,18,14,,,,
503,9,29.0,18,15,1.0,16.0,,1092.0
503,9,29.0,18,15,1.0,1.0,101.0,606.0
503,9,29.0,18,15,1.0,2.0,81.0,486.0
503,9,29.0,18,15,1.0,15.0,,1092.0
503,11,1.0,22,13,1.0,2.0,83.0,996.0
503,11,1.0,22,13,2.0,3.0,14.0,168.0
503,11,1.0,22,13,1.0,15.0,,32088.0
503,11,1.0,22,13,1.0,16.0,,32088.0
503,11,1.0,22,13,1.0,14.0,146.0,1752.0
503,11,1.0,22,13,2.0,16.0,,612.0
503,11,1.0,22,13,1.0,7.0,97.0,1164.0
503,11,1.0,22,13,2.0,15.0,,612.0
503,11,1.0,22,13,2.0,7.0,28.0,336.0
503,11,1.0,22,13,1.0,9.0,116.0,1392.0
503,11,1.0,22,13,1.0,10.0,194.0,2328.0
503,11,1.0,22,13,1.0,12.0,2038.0,24456.0
503,11,1.0,22,13,2.0,5.0,9.0,108.0
503,11,1.0,22,14,,,,
503,11,1.0,22,15,,,,
503,11,7.0,2,13,1.0,16.0,,624.0
503,11,7.0,2,13,2.0,15.0,,876.0
503,11,7.0,2,13,1.0,2.0,39.0,468.0
503,11,7.0,2,13,1.0,12.0,13.0,156.0
503,11,7.0,2,13,2.0,2.0,49.0,588.0
503,11,7.0,2,13,2.0,16.0,,876.0
503,11,7.0,2,13,1.0,15.0,,624.0
503,11,7.0,2,13,2.0,12.0,24.0,288.0
503,11,7.0,2,14,1.0,7.0,61.0,732.0
503,11,7.0,2,14,1.0,1.0,19130.0,229560.0
503,11,7.0,2,14,1.0,3.0,20.0,240.0
503,11,7.0,2,14,1.0,6.0,51.0,612.0
503,11,7.0,2,14,1.0,14.0,10.0,120.0
503,11,7.0,2,14,1.0,5.0,182.0,2184.0
503,11,7.0,2,14,1.0,16.0,,234168.0
503,11,7.0,2,14,1.0,2.0,30.0,360.0
503,11,7.0,2,14,1.0,15.0,,234168.0
503,11,7.0,2,14,1.0,4.0,30.0,360.0
503,11,7.0,2,15,,,,
503,11,13.0,7,13,,,,
503,11,13.0,7,14,1.0,14.0,61.0,732.0
503,11,13.0,7,14,1.0,4.0,15.0,180.0
503,11,13.0,7,14,1.0,2.0,50.0,600.0
503,11,13.0,7,14,1.0,7.0,212.0,2544.0
503,11,13.0,7,14,1.0,6.0,252.0,3024.0
503,11,13.0,7,14,1.0,5.0,20.0,240.0
503,11,13.0,7,14,1.0,3.0,363.0,4356.0
503,11,13.0,7,14,1.0,16.0,,11676.0
503,11,13.0,7,14,1.0,15.0,,11676.0
503,11,13.0,7,15,1.0,15.0,,2024.0
503,11,13.0,7,15,1.0,7.0,5.0,40.0
503,11,13.0,7,15,1.0,5.0,228.0,1824.0
503,11,13.0,7,15,1.0,2.0,5.0,40.0
503,11,13.0,7,15,1.0,14.0,5.0,40.0
503,11,13.0,7,15,1.0,6.0,10.0,80.0
503,11,13.0,7,15,1.0,16.0,,2024.0
503,11,19.0,12,13,1.0,2.0,5.0,60.0
503,11,19.0,12,13,1.0,16.0,,336.0
503,11,19.0,12,13,1.0,5.0,18.0,216.0
503,11,19.0,12,13,1.0,3.0,5.0,60.0
503,11,19.0,12,13,1.0,15.0,,336.0
503,11,19.0,12,14,,,,
503,11,19.0,12,15,1.0,16.0,,5058.0
503,11,19.0,12,15,1.0,14.0,3.0,27.0
503,11,19.0,12,15,1.0,2.0,1.0,9.0
503,11,19.0,12,15,1.0,1.0,558.0,5022.0
503,11,19.0,12,15,1.0,15.0,,5058.0
503,11,23.0,4,13,1.0,1.0,19.0,228.0
503,11,23.0,4,13,2.0,12.0,21.0,252.0
503,11,23.0,4,13,2.0,2.0,19.0,228.0
503,11,23.0,4,13,1.0,7.0,115.0,1380.0
503,11,23.0,4,13,1.0,6.0,96.0,1152.0
503,11,23.0,4,13,2.0,16.0,,1764.0
503,11,23.0,4,13,2.0,15.0,,1764.0
503,11,23.0,4,13,1.0,5.0,749.0,8988.0
503,11,23.0,4,13,2.0,9.0,107.0,1284.0
503,11,23.0,4,13,1.0,16.0,,11748.0
503,11,23.0,4,13,1.0,15.0,,11748.0
503,11,23.0,4,14,,,,
503,11,23.0,4,15,,,,
503,15,1.0,17,13,,,,
503,15,1.0,17,14,,,,
503,15,1.0,17,15,1.0,2.0,43.0,172.0
503,15,1.0,17,15,1.0,5.0,145.0,580.0
503,15,1.0,17,15,1.0,16.0,,924.0
503,15,1.0,17,15,1.0,7.0,43.0,172.0
503,15,1.0,17,15,1.0,15.0,,924.0
503,15,3.0,8,13,1.0,5.0,34.0,272.0
503,15,3.0,8,13,1.0,14.0,57.0,456.0
503,15,3.0,8,13,1.0,7.0,37.0,296.0
503,15,3.0,8,13,1.0,6.0,28.0,224.0
503,15,3.0,8,13,1.0,15.0,,2712.0
503,15,3.0,8,13,1.0,16.0,,2712.0
503,15,3.0,8,13,1.0,2.0,14.0,112.0
503,15,3.0,8,13,1.0,12.0,169.0,1352.0
503,15,3.0,8,14,,,,
503,15,3.0,8,15,1.0,16.0,,1152.0
503,15,3.0,8,15,1.0,14.0,19.0,228.0
503,15,3.0,8,15,1.0,9.0,62.0,744.0
503,15,3.0,8,15,1.0,2.0,10.0,120.0
503,15,3.0,8,15,1.0,7.0,5.0,60.0
503,15,3.0,8,15,1.0,15.0,,1152.0
503,15,9.0,15,13,,,,
503,15,9.0,15,14,,,,
503,15,9.0,15,15,,,,
503,15,15.0,11,13,1.0,16.0,,3668.0
503,15,15.0,11,13,1.0,5.0,375.0,2625.0
503,15,15.0,11,13,1.0,6.0,65.0,455.0
503,15,15.0,11,13,1.0,15.0,,3668.0
503,15,15.0,11,13,1.0,7.0,84.0,588.0
503,15,15.0,11,14,,,,
503,15,15.0,11,15,1.0,16.0,,114.0
503,15,15.0,11,15,1.0,15.0,,114.0
503,15,15.0,11,15,1.0,2.0,4.0,24.0
503,15,15.0,11,15,1.0,7.0,15.0,90.0
503,15,21.0,17,13,,,,
503,15,21.0,17,14,1.0,15.0,,273.0
503,15,21.0,17,14,1.0,16.0,,273.0
503,15,21.0,17,14,1.0,1.0,91.0,273.0
503,15,21.0,17,15,1.0,2.0,10.0,40.0
503,15,21.0,17,15,1.0,5.0,223.0,892.0
503,15,21.0,17,15,1.0,7.0,49.0,196.0
503,15,21.0,17,15,1.0,16.0,,1360.0
503,15,21.0,17,15,1.0,12.0,29.0,116.0
503,15,21.0,17,15,1.0,6.0,29.0,116.0
503,15,21.0,17,15,1.0,15.0,,1360.0
503,15,29.0,22,13,,,,
503,15,29.0,22,14,1.0,16.0,,10680.0
503,15,29.0,22,14,1.0,1.0,1140.0,9120.0
503,15,29.0,22,14,1.0,15.0,,10680.0
503,15,29.0,22,14,1.0,9.0,48.0,384.0
503,15,29.0,22,14,1.0,2.0,19.0,152.0
503,15,29.0,22,14,1.0,14.0,114.0,912.0
503,15,29.0,22,14,1.0,3.0,14.0,112.0
503,15,29.0,22,15,,,,
503,15,35.0,8,13,1.0,15.0,,55936.0
503,15,35.0,8,13,1.0,10.0,5940.0,47520.0
503,15,35.0,8,13,1.0,16.0,,55936.0
503,15,35.0,8,13,1.0,7.0,15.0,120.0
503,15,35.0,8,13,1.0,3.0,152.0,1216.0
503,15,35.0,8,13,1.0,1.0,885.0,7080.0
503,15,35.0,8,14,,,,
503,15,35.0,8,15,,,,
503,15,39.0,12,13,1.0,2.0,44.0,528.0
503,15,39.0,12,13,3.0,2.0,10.0,60.0
503,15,39.0,12,13,2.0,15.0,,660.0
503,15,39.0,12,13,1.0,15.0,,1428.0
503,15,39.0,12,13,1.0,3.0,15.0,180.0
503,15,39.0,12,13,1.0,16.0,,1428.0
503,15,39.0,12,13,2.0,12.0,14.0,84.0
503,15,39.0,12,13,2.0,1.0,64.0,384.0
503,15,39.0,12,13,2.0,16.0,,660.0
503,15,39.0,12,13,2.0,7.0,14.0,84.0
503,15,39.0,12,13,3.0,12.0,47.0,282.0
503,15,39.0,12,13,2.0,6.0,9.0,54.0
503,15,39.0,12,13,1.0,12.0,10.0,120.0
503,15,39.0,12,13,1.0,7.0,20.0,240.0
503,15,39.0,12,13,3.0,16.0,,342.0
503,15,39.0,12,13,1.0,14.0,10.0,120.0
503,15,39.0,12,13,3.0,15.0,,342.0
503,15,39.0,12,13,2.0,2.0,9.0,54.0
503,15,39.0,12,13,1.0,6.0,20.0,240.0
503,15,39.0,12,14,1.0,15.0,,2268.0
503,15,39.0,12,14,1.0,2.0,6.0,72.0
503,15,39.0,12,14,1.0,12.0,38.0,456.0
503,15,39.0,12,14,1.0,7.0,14.0,168.0
503,15,39.0,12,14,1.0,3.0,5.0,60.0
503,15,39.0,12,14,1.0,9.0,29.0,348.0
503,15,39.0,12,14,1.0,16.0,,2268.0
503,15,39.0,12,14,1.0,14.0,97.0,1164.0
503,15,39.0,12,15,2.0,5.0,192.0,1920.0
503,15,39.0,12,15,1.0,2.0,19.0,152.0
503,15,39.0,12,15,2.0,16.0,,2780.0
503,15,39.0,12,15,2.0,14.0,38.0,380.0
503,15,39.0,12,15,2.0,10.0,24.0,240.0
503,15,39.0,12,15,2.0,2.0,24.0,240.0
503,15,39.0,12,15,2.0,15.0,,2780.0
503,15,39.0,12,15,1.0,15.0,,4808.0
503,15,39.0,12,15,1.0,16.0,,4808.0
503,15,39.0,12,15,1.0,14.0,582.0,4656.0
503,17,15.0,2,14,,,,
503,17,15.0,2,15,,,,
503,17,15.0,2,19,,,,
503,17,21.0,19,13,,,,
503,17,21.0,19,14,1.0,1.0,63.0,756.0
503,17,21.0,19,14,1.0,3.0,43.0,516.0
503,17,21.0,19,14,1.0,14.0,14.0,168.0
503,17,21.0,19,14,1.0,2.0,12.0,144.0
503,17,21.0,19,14,1.0,7.0,16.0,192.0
503,17,21.0,19,14,1.0,15.0,,4692.0
503,17,21.0,19,14,1.0,16.0,,4692.0
503,17,21.0,19,14,1.0,5.0,97.0,1164.0
503,17,21.0,19,14,1.0,12.0,146.0,1752.0
503,17,21.0,19,15,1.0,2.0,10.0,120.0
503,17,21.0,19,15,1.0,5.0,188.0,2256.0
503,17,21.0,19,15,1.0,16.0,,2844.0
503,17,21.0,19,15,1.0,15.0,,2844.0
503,17,21.0,19,15,1.0,12.0,39.0,468.0
503,17,25.0,11,13,,,,
503,17,25.0,11,14,,,,
503,17,25.0,11,15,,,,
503,17,33.0,7,13,,,,
503,17,33.0,7,14,,,,
503,17,33.0,7,15,,,,
503,19,1.0,7,13,1.0,16.0,,720.0
503,19,1.0,7,13,1.0,8.0,19.0,228.0
503,19,1.0,7,13,1.0,2.0,3.0,36.0
503,19,1.0,7,13,1.0,12.0,38.0,456.0
503,19,1.0,7,13,1.0,15.0,,720.0
503,19,1.0,7,14,1.0,4.0,19.0,228.0
503,19,1.0,7,14,1.0,3.0,47.0,564.0
503,19,1.0,7,14,1.0,15.0,,36768.0
503,19,1.0,7,14,1.0,16.0,,36768.0
503,19,1.0,7,14,1.0,5.0,24.0,288.0
503,19,1.0,7,14,1.0,1.0,2897.0,34764.0
503,19,1.0,7,14,1.0,7.0,77.0,924.0
503,19,1.0,7,15,,,,
503,19,15.0,4,13,1.0,7.0,19.0,228.0
503,19,15.0,4,13,1.0,14.0,9.0,108.0
503,19,15.0,4,13,1.0,2.0,9.0,108.0
503,19,15.0,4,13,1.0,15.0,,1140.0
503,19,15.0,4,13,1.0,5.0,58.0,696.0
503,19,15.0,4,13,1.0,16.0,,1140.0
503,19,15.0,4,14,,,,
503,19,15.0,4,15,,,,
503,21,3.0,5,13,,,,
503,21,3.0,5,15,,,,
503,21,3.0,5,19,,,,
503,21,21.0,2,13,,,,
503,21,21.0,2,14,1.0,15.0,,330.0
503,21,21.0,2,14,1.0,2.0,19.0,190.0
503,21,21.0,2,14,1.0,16.0,,330.0
503,21,21.0,2,14,1.0,6.0,14.0,140.0
503,21,21.0,2,15,1.0,16.0,,576.0
503,21,21.0,2,15,1.0,15.0,,576.0
503,21,21.0,2,15,1.0,2.0,10.0,120.0
503,21,21.0,2,15,1.0,14.0,19.0,228.0
503,21,21.0,2,15,1.0,5.0,5.0,60.0
503,21,21.0,2,15,1.0,1.0,14.0,168.0
503,23,17.0,2,13,,,,
503,23,17.0,2,14,1.0,16.0,,470.0
503,23,17.0,2,14,1.0,3.0,19.0,190.0
503,23,17.0,2,14,1.0,9.0,28.0,280.0
503,23,17.0,2,14,1.0,15.0,,470.0
503,23,17.0,2,15,,,,
503,25,1.0,20,13,,,,
503,25,1.0,20,14,,,,
503,25,1.0,20,15,,,,
503,25,5.0,11,13,2.0,5.0,145.0,1740.0
503,25,5.0,11,13,2.0,9.0,19.0,228.0
503,25,5.0,11,13,2.0,3.0,29.0,348.0
503,25,5.0,11,13,1.0,15.0,,16236.0
503,25,5.0,11,13,2.0,7.0,97.0,1164.0
503,25,5.0,11,13,2.0,16.0,,3480.0
503,25,5.0,11,13,1.0,5.0,1050.0,12600.0
503,25,5.0,11,13,1.0,16.0,,16236.0
503,25,5.0,11,13,2.0,15.0,,3480.0
503,25,5.0,11,13,1.0,3.0,71.0,852.0
503,25,5.0,11,13,1.0,7.0,101.0,1212.0
503,25,5.0,11,13,1.0,6.0,50.0,600.0
503,25,5.0,11,13,1.0,12.0,81.0,972.0
503,25,5.0,11,14,,,,
503,25,5.0,11,15,,,,
503,25,13.0,26,13,2.0,8.0,19.0,228.0
503,25,13.0,26,13,2.0,15.0,,8292.0
503,25,13.0,26,13,1.0,7.0,28.0,336.0
503,25,13.0,26,13,1.0,1.0,230.0,2760.0
503,25,13.0,26,13,1.0,4.0,9.0,108.0
503,25,13.0,26,13,1.0,3.0,192.0,2304.0
503,25,13.0,26,13,1.0,15.0,,6072.0
503,25,13.0,26,13,2.0,3.0,96.0,1152.0
503,25,13.0,26,13,1.0,2.0,19.0,228.0
503,25,13.0,26,13,1.0,12.0,9.0,108.0
503,25,13.0,26,13,2.0,16.0,,8292.0
503,25,13.0,26,13,2.0,14.0,576.0,6912.0
503,25,13.0,26,13,1.0,16.0,,6072.0
503,25,13.0,26,13,1.0,5.0,19.0,228.0
503,25,13.0,26,14,1.0,16.0,,4464.0
503,25,13.0,26,14,1.0,2.0,97.0,776.0
503,25,13.0,26,14,1.0,11.0,388.0,3104.0
503,25,13.0,26,14,1.0,15.0,,4464.0
503,25,13.0,26,14,1.0,9.0,73.0,584.0
503,25,13.0,26,15,2.0,14.0,96.0,960.0
503,25,13.0,26,15,1.0,16.0,,23535.0
503,25,13.0,26,15,1.0,1.0,4115.0,20575.0
503,25,13.0,26,15,2.0,2.0,47.0,470.0
503,25,13.0,26,15,2.0,3.0,77.0,770.0
503,25,13.0,26,15,1.0,14.0,9.0,45.0
503,25,13.0,26,15,1.0,7.0,77.0,385.0
503,25,13.0,26,15,1.0,6.0,28.0,140.0
503,25,13.0,26,15,1.0,15.0,,23535.0
503,25,13.0,26,15,1.0,9.0,124.0,620.0
503,25,13.0,26,15,2.0,16.0,,216770.0
503,25,13.0,26,15,2.0,7.0,9.0,90.0
503,25,13.0,26,15,2.0,15.0,,216770.0
503,25,13.0,26,15,1.0,3.0,335.0,1675.0
503,25,13.0,26,15,2.0,4.0,192.0,1920.0
503,25,13.0,26,15,2.0,1.0,21007.0,210070.0
503,25,13.0,26,15,2.0,9.0,249.0,2490.0
503,25,13.0,26,15,1.0,2.0,19.0,95.0
503,25,17.0,13,13,1.0,7.0,19.0,19.0
503,25,17.0,13,13,1.0,16.0,,3017.0
503,25,17.0,13,13,1.0,5.0,167.0,167.0
503,25,17.0,13,13,1.0,15.0,,3017.0
503,25,17.0,13,13,1.0,2.0,46.0,46.0
503,25,17.0,13,13,1.0,1.0,2785.0,2785.0
503,25,17.0,13,14,,,,
503,25,17.0,13,15,,,,
503,25,23.0,12,13,1.0,15.0,,180.0
503,25,23.0,12,13,2.0,15.0,,504.0
503,25,23.0,12,13,1.0,1.0,5.0,60.0
503,25,23.0,12,13,2.0,16.0,,504.0
503,25,23.0,12,13,2.0,1.0,37.0,296.0
503,25,23.0,12,13,2.0,2.0,17.0,136.0
503,25,23.0,12,13,2.0,5.0,9.0,72.0
503,25,23.0,12,13,1.0,3.0,10.0,120.0
503,25,23.0,12,13,1.0,16.0,,180.0
503,25,23.0,12,14,,,,
503,25,23.0,12,15,,,,
503,25,27.0,24,13,,,,
503,25,27.0,24,14,,,,
503,25,27.0,24,15,1.0,16.0,,935.0
503,25,27.0,24,15,1.0,5.0,48.0,528.0
503,25,27.0,24,15,1.0,1.0,28.0,308.0
503,25,27.0,24,15,1.0,2.0,9.0,99.0
503,25,27.0,24,15,1.0,15.0,,935.0
503,27,25.0,4,13,,,,
503,27,25.0,4,14,,,,
503,27,25.0,4,15,,,,
503,28,17.0,15,13,,,,
503,28,17.0,15,14,,,,
503,28,17.0,15,15,,,,
503,28,23.0,23,13,,,,
503,28,23.0,23,14,,,,
503,28,23.0,23,15,1.0,6.0,68.0,816.0
503,28,23.0,23,15,1.0,2.0,55.0,660.0
503,28,23.0,23,15,1.0,7.0,18.0,216.0
503,28,23.0,23,15,1.0,16.0,,1692.0
503,28,23.0,23,15,1.0,15.0,,1692.0
503,28,29.0,3,13,,,,
503,28,29.0,3,14,1.0,6.0,48.0,576.0
503,28,29.0,3,14,1.0,12.0,48.0,576.0
503,28,29.0,3,14,1.0,16.0,,3012.0
503,28,29.0,3,14,1.0,15.0,,3012.0
503,28,29.0,3,14,1.0,7.0,97.0,1164.0
503,28,29.0,3,14,1.0,3.0,10.0,120.0
503,28,29.0,3,14,1.0,14.0,48.0,576.0
503,28,29.0,3,15,,,,
503,28,33.0,16,13,,,,
503,28,33.0,16,14,,,,
503,28,33.0,16,15,1.0,8.0,977.0,9770.0
503,28,33.0,16,15,1.0,16.0,,16410.0
503,28,33.0,16,15,2.0,5.0,37.0,370.0
503,28,33.0,16,15,1.0,12.0,244.0,2440.0
503,28,33.0,16,15,2.0,1.0,650.0,6500.0
503,28,33.0,16,15,2.0,7.0,19.0,190.0
503,28,33.0,16,15,2.0,15.0,,7330.0
503,28,33.0,16,15,2.0,2.0,27.0,270.0
503,28,33.0,16,15,1.0,15.0,,16410.0
503,28,33.0,16,15,1.0,3.0,195.0,1950.0
503,28,33.0,16,15,2.0,16.0,,7330.0
503,28,33.0,16,15,1.0,6.0,29.0,290.0
503,28,33.0,16,15,1.0,7.0,98.0,980.0
503,28,33.0,16,15,1.0,2.0,98.0,980.0
503,29,9.0,17,14,,,,
503,29,9.0,17,19,,,,
503,29,9.0,17,20,1.0,12.0,15.0,150.0
503,29,9.0,17,20,1.0,1.0,50.0,500.0
503,29,9.0,17,20,1.0,7.0,20.0,200.0
503,29,9.0,17,20,1.0,15.0,,1100.0
503,29,9.0,17,20,1.0,16.0,,1100.0
503,29,9.0,17,20,1.0,2.0,15.0,150.0
503,29,9.0,17,20,1.0,14.0,10.0,100.0
505,1,5.0,14,13,,,,
505,1,5.0,14,14,1.0,3.0,100.0,1200.0
505,1,5.0,14,14,1.0,7.0,503.0,6036.0
505,1,5.0,14,14,1.0,12.0,105.0,1260.0
505,1,5.0,14,14,1.0,4.0,20.0,240.0
505,1,5.0,14,14,1.0,1.0,3622.0,43464.0
505,1,5.0,14,14,1.0,2.0,50.0,600.0
505,1,5.0,14,14,1.0,15.0,,52800.0
505,1,5.0,14,14,1.0,16.0,,52800.0
505,1,5.0,14,15,1.0,2.0,6.0,60.0
505,1,5.0,14,15,1.0,15.0,,360.0
505,1,5.0,14,15,1.0,3.0,20.0,200.0
505,1,5.0,14,15,1.0,14.0,10.0,100.0
505,1,5.0,14,15,1.0,16.0,,360.0
505,1,9.0,2,13,,,,
505,1,9.0,2,14,,,,
505,1,9.0,2,15,1.0,16.0,,451.0
505,1,9.0,2,15,2.0,2.0,63.0,441.0
505,1,9.0,2,15,1.0,2.0,9.0,99.0
505,1,9.0,2,15,1.0,14.0,9.0,99.0
505,1,9.0,2,15,2.0,7.0,63.0,441.0
505,1,9.0,2,15,1.0,15.0,,451.0
505,1,9.0,2,15,1.0,12.0,23.0,253.0
505,1,9.0,2,15,2.0,16.0,,882.0
505,1,9.0,2,15,2.0,15.0,,882.0
505,1,15.0,16,13,,,,
505,1,15.0,16,14,2.0,3.0,20.0,160.0
505,1,15.0,16,14,1.0,6.0,20.0,160.0
505,1,15.0,16,14,1.0,15.0,,32104.0
505,1,15.0,16,14,1.0,2.0,41.0,328.0
505,1,15.0,16,14,2.0,6.0,52.0,416.0
505,1,15.0,16,14,2.0,5.0,156.0,1248.0
505,1,15.0,16,14,2.0,15.0,,17960.0
505,1,15.0,16,14,2.0,1.0,1872.0,14976.0
505,1,15.0,16,14,1.0,7.0,51.0,408.0
505,1,15.0,16,14,1.0,16.0,,32104.0
505,1,15.0,16,14,2.0,7.0,52.0,416.0
505,1,15.0,16,14,1.0,8.0,102.0,816.0
505,1,15.0,16,14,2.0,14.0,31.0,248.0
505,1,15.0,16,14,2.0,2.0,62.0,496.0
505,1,15.0,16,14,1.0,14.0,51.0,408.0
505,1,15.0,16,14,1.0,1.0,3697.0,29576.0
505,1,15.0,16,14,1.0,3.0,51.0,408.0
505,1,15.0,16,14,2.0,16.0,,17960.0
505,1,15.0,16,15,,,,
505,3,1.0,11,13,1.0,7.0,102.0,1224.0
505,3,1.0,11,13,2.0,12.0,51.0,612.0
505,3,1.0,11,13,2.0,7.0,128.0,1536.0
505,3,1.0,11,13,1.0,16.0,,6132.0
505,3,1.0,11,13,1.0,2.0,51.0,612.0
505,3,1.0,11,13,1.0,15.0,,6132.0
505,3,1.0,11,13,2.0,15.0,,3372.0
505,3,1.0,11,13,1.0,12.0,51.0,612.0
505,3,1.0,11,13,1.0,9.0,307.0,3684.0
505,3,1.0,11,13,2.0,2.0,102.0,1224.0
505,3,1.0,11,13,2.0,16.0,,3372.0
505,3,1.0,11,14,1.0,16.0,,26370.0
505,3,1.0,11,14,2.0,16.0,,7668.0
505,3,1.0,11,14,1.0,2.0,112.0,1120.0
505,3,1.0,11,14,1.0,11.0,15.0,150.0
505,3,1.0,11,14,1.0,12.0,61.0,610.0
505,3,1.0,11,14,1.0,15.0,,26370.0
505,3,1.0,11,14,1.0,3.0,73.0,730.0
505,3,1.0,11,14,2.0,6.0,20.0,240.0
505,3,1.0,11,14,1.0,1.0,1767.0,17670.0
505,3,1.0,11,14,2.0,1.0,589.0,7068.0
505,3,1.0,11,14,1.0,7.0,609.0,6090.0
505,3,1.0,11,14,2.0,2.0,30.0,360.0
505,3,1.0,11,14,2.0,15.0,,7668.0
505,3,1.0,11,15,1.0,15.0,,19344.0
505,3,1.0,11,15,1.0,12.0,205.0,1230.0
505,3,1.0,11,15,1.0,2.0,51.0,306.0
505,3,1.0,11,15,1.0,16.0,,19344.0
505,3,1.0,11,15,1.0,5.0,256.0,1536.0
505,3,1.0,11,15,1.0,7.0,409.0,2454.0
505,3,1.0,11,15,1.0,9.0,2303.0,13818.0
505,5,1.0,13,13,2.0,13.0,40.0,480.0
505,5,1.0,13,13,2.0,2.0,282.0,3384.0
505,5,1.0,13,13,1.0,10.0,3522.0,42264.0
505,5,1.0,13,13,2.0,8.0,805.0,9660.0
